gene_transcript,gene,Non-targetting,replication,umap1,umap2,HBZ,SLC25A37,SPI1,CSF3R
1352_CCT8_P1P2_ENSG00000156261,CCT8,targeting,non-replication,5.070617,-0.6896715,-0.6962393,0.18222222,-0.022938017,0.01875746
1365_CD3EAP_P1P2_ENSG00000117877,CD3EAP,targeting,non-replication,-2.3869784,1.295572,1.0830723,0.2631858,-0.0555252,-0.030243063
1381_CD99L2_P1P2_ENSG00000102181,CD99L2,targeting,non-replication,9.309921,-3.152101,-0.22182487,-0.28617886,-0.15631732,-0.12624589
1388_CDC14B_P1P2_ENSG00000081377,CDC14B,targeting,non-replication,4.2653527,-0.5632622,0.23791277,-0.07495262,0.035663746,-0.0008025425
1391_CDC23_P1P2_ENSG00000094880,CDC23,targeting,non-replication,2.9247339,-1.955252,0.5660952,0.24044807,0.079809435,0.034247812
1392_CDC25A_P1P2_ENSG00000164045,CDC25A,targeting,non-replication,3.0401213,-2.6775784,0.67192715,0.119621664,-0.0020386076,0.0082954215
1393_CDC25B_P1P2_ENSG00000101224,CDC25B,targeting,non-replication,2.9003081,-3.6086936,1.3152637,0.36428025,-0.014909823,0.02546341
1395_CDC26_P1P2_ENSG00000176386,CDC26,targeting,non-replication,6.9564047,-1.3758647,-0.30959672,-0.084735796,-0.06495353,-0.071940854
13_AARS_P1P2_ENSG00000090861,AARS,targeting,non-replication,4.2315407,6.162928,-1.1723442,0.07905434,0.24106123,0.58451045
1408_CDC5L_P1P2_ENSG00000096401,CDC5L,targeting,non-replication,2.3879907,0.94540054,0.2731863,-0.060038682,-0.10448871,0.026699957
1409_CDC6_P1P2_ENSG00000094804,CDC6,targeting,replication,3.6027536,-2.0323985,0.339085,0.20084508,0.007955251,0.02979265
140_ADAT3_P2_ENSG00000213638,ADAT3,targeting,non-replication,0.22871397,-0.555571,0.35560545,0.07590679,-0.021984667,-0.032799356
1410_CDC73_P1P2_ENSG00000134371,CDC73,targeting,non-replication,6.4738474,-2.8222864,-0.21480496,-0.05310131,0.06030509,0.05121582
1411_CDC7_P1P2_ENSG00000097046,CDC7,targeting,replication,3.5919716,-2.2897081,0.46521384,0.13048828,-0.04161474,0.023888996
1419_CDIPT_P1P2_ENSG00000103502,CDIPT,targeting,non-replication,5.0284767,2.7600772,-0.35462055,-0.14468785,0.09630598,-0.017156202
1423_CDK11B_ENST00000341832.6_ENSG00000248333,CDK11B,targeting,non-replication,10.009564,-1.7850144,-0.36058235,-0.21613865,-0.12001699,-0.031061588
1424_CDK12_P1P2_ENSG00000167258,CDK12,targeting,non-replication,2.3731728,-3.3849127,1.7666394,0.4830304,0.16881345,-0.051761843
1429_CDK1_P1P2_ENSG00000170312,CDK1,targeting,non-replication,2.4661973,-1.9300919,0.6662134,0.29696983,-0.007706853,0.034616306
1432_CDK2_P1P2_ENSG00000123374,CDK2,targeting,replication,4.1281786,-2.398307,0.47399953,0.045612045,-0.012167013,0.033646345
1440_CDK6_P1_ENSG00000105810,CDK6,targeting,non-replication,2.52955,-4.033983,1.2047267,0.34903198,-0.08640471,0.010206183
1441_CDK7_P1P2_ENSG00000134058,CDK7,targeting,non-replication,5.126391,-5.545021,-0.43440416,0.079576984,-0.016113972,-0.10465505
1443_CDK9_P1P2_ENSG00000136807,CDK9,targeting,replication,9.469823,1.1098976,-0.8258769,-0.18780062,-0.036672212,0.001099304
1455_CDR2L_P1P2_ENSG00000109089,CDR2L,targeting,non-replication,5.424612,4.4541664,-0.3651794,-0.107745886,0.14933915,0.079544656
1457_CDS2_P1P2_ENSG00000101290,CDS2,targeting,non-replication,2.7402408,3.3175042,0.14564922,0.054497026,0.051216364,0.0061850483
1458_CDT1_P1P2_ENSG00000167513,CDT1,targeting,replication,3.1406245,-3.0040352,1.0656064,0.4597228,0.08822145,0.05211017
1463_CDYL_P1_ENSG00000153046,CDYL,targeting,non-replication,8.038257,1.5473964,-0.48766676,-0.06772407,0.039632536,0.001346951
1464_CDYL_P2_ENSG00000153046,CDYL,targeting,non-replication,7.4808154,1.9176857,-0.8431001,-0.3799767,0.16734628,0.117685
1469_CEBPG_P1P2_ENSG00000153879,CEBPG,targeting,non-replication,7.7525206,4.9518676,0.38020638,0.10826617,0.0795096,0.062700756
1470_CEBPZ_P1P2_ENSG00000115816,CEBPZ,targeting,non-replication,-2.041331,3.4964547,0.967696,0.013772401,-0.024456294,0.0985648
1475_CENPA_P2_ENSG00000115163,CENPA,targeting,non-replication,3.3566172,-2.504793,0.691553,0.20850986,-0.0393112,0.024664037
1479_CENPE_P1P2_ENSG00000138778,CENPE,targeting,non-replication,3.2036722,-0.2773887,0.28875092,0.03422414,0.02201721,-0.023161743
1482_CENPI_P1P2_ENSG00000102384,CENPI,targeting,non-replication,3.129577,0.14523707,0.3444326,0.19923829,0.108764835,0.029154157
1483_CENPJ_P1P2_ENSG00000151849,CENPJ,targeting,non-replication,-1.1694372,2.0500345,0.5128964,0.14331073,-0.013714324,0.019244965
1484_CENPK_P1P2_ENSG00000123219,CENPK,targeting,non-replication,2.452383,-1.3441671,0.84906024,0.26085883,0.011293858,0.11023783
1487_CENPN_P1P2_ENSG00000166451,CENPN,targeting,non-replication,3.4470823,-2.855202,0.4988141,0.11921758,-0.024020035,0.0013910048
1489_CENPP_P1P2_ENSG00000188312,CENPP,targeting,non-replication,-0.84329873,2.4196968,0.49490002,0.03108095,0.024744539,0.048392598
1491_CENPT_P1P2_ENSG00000102901,CENPT,targeting,non-replication,3.1302385,-3.501381,0.97829264,0.19369212,-0.040440407,-0.044038713
1493_CENPW_P1P2_ENSG00000203760,CENPW,targeting,non-replication,3.597238,-2.5731552,0.56542206,0.06208522,-0.011734565,-0.026686039
1496_CEP135_P1P2_ENSG00000174799,CEP135,targeting,non-replication,4.788993,-3.4635668,0.50012934,0.040879536,-0.06499021,0.0023524817
1504_CEP350_P1P2_ENSG00000135837,CEP350,targeting,non-replication,6.9636374,-2.2099357,-0.009076995,-0.051278364,0.04212584,0.053883128
1509_CEP63_P1P2_ENSG00000182923,CEP63,targeting,non-replication,6.0787616,-2.8650868,0.5256061,0.08139494,-0.012583059,-0.013459896
1535_CFH_P1P2_ENSG00000000971,CFH,targeting,non-replication,9.665585,1.2796414,-0.7052196,-0.24436878,-0.0008275653,-0.07057309
1536_CFL1_P1P2_ENSG00000172757,CFL1,targeting,non-replication,3.464537,-0.7269049,-0.07469889,-0.044421956,0.0064671347,0.051981695
1544_CHAF1A_P1P2_ENSG00000167670,CHAF1A,targeting,non-replication,1.1800793,-5.4145155,1.1390595,0.4364105,-0.04125456,0.0026905283
1545_CHAF1B_P1P2_ENSG00000159259,CHAF1B,targeting,non-replication,1.095732,-5.47996,0.8698522,0.5179317,0.04238731,-0.010532161
1550_CHCHD3_P1P2_ENSG00000106554,CHCHD3,targeting,non-replication,8.901944,1.62996,-0.20793076,-0.07583435,0.028778916,0.07707514
1551_CHCHD4_P1P2_ENSG00000163528,CHCHD4,targeting,non-replication,6.055108,5.8500443,-0.008853409,-0.04176398,-0.0031981645,0.1895878
1560_CHD4_P1P2_ENSG00000111642,CHD4,targeting,non-replication,3.2441275,-2.4163184,0.46181056,0.26058906,-0.1394382,-0.037077904
1561_CHD6_P1P2_ENSG00000124177,CHD6,targeting,non-replication,4.30814,-0.29944122,0.24162012,0.10299578,-0.01248122,-0.0026514179
1564_CHD8_P2_ENSG00000100888,CHD8,targeting,non-replication,9.492807,1.5770905,-1.0073457,-0.3021098,0.02612776,0.00622493
1569_CHEK2_P1P2_ENSG00000183765,CHEK2,targeting,non-replication,4.950201,-4.20508,0.6072632,0.30739176,0.004420646,0.01576447
1570_CHERP_P1P2_ENSG00000085872,CHERP,targeting,non-replication,3.627292,-3.4752762,0.9818691,0.30664036,0.023853296,-0.00368567
1574_CHIC2_P1P2_ENSG00000109220,CHIC2,targeting,non-replication,8.167379,4.704651,-0.2429468,-0.18846413,-0.0342146,0.12890814
1577_CHKB_P1P2_ENSG00000100288,CHKB,targeting,non-replication,6.977956,3.0199378,-0.30488545,-0.092118084,0.0068434537,-0.0018862956
1578_CHML_P1P2_ENSG00000203668,CHML,targeting,non-replication,5.2694325,0.8037859,0.098860666,0.047501273,0.05324736,-0.05241593
1581_CHMP2A_P1P2_ENSG00000130724,CHMP2A,targeting,non-replication,4.5227757,3.1835802,0.11217455,0.03850105,0.08597835,0.04274104
1583_CHMP3_P1P2_ENSG00000115561,CHMP3,targeting,non-replication,4.110187,3.608711,-0.6502812,-0.112869866,0.25884566,-0.06673817
1588_CHMP6_P1P2_ENSG00000176108,CHMP6,targeting,non-replication,4.06539,3.4739976,-0.5355126,-0.22919795,0.24643098,0.0006055044
158_ADNP2_P1P2_ENSG00000101544,ADNP2,targeting,non-replication,5.827019,-0.7426327,0.20717259,0.1308017,-0.03290373,0.04315094
1591_CHORDC1_P1P2_ENSG00000110172,CHORDC1,targeting,non-replication,6.65326,-4.2094135,0.5427563,0.15852444,-0.021850733,-0.01888673
1598_CHRNB1_P1P2_ENSG00000170175,CHRNB1,targeting,non-replication,3.048191,-6.0182652,0.14690512,0.11710327,-0.015978556,0.038611036
1601_CHST12_P1P2_ENSG00000136213,CHST12,targeting,non-replication,5.3803973,0.42538214,-0.05108459,-0.022339609,-0.024190273,-0.06248079
1605_CHTF8_P1P2_ENSG00000168802,CHTF8,targeting,replication,0.48112193,-0.8359719,0.48235,-0.009581535,0.110066004,0.05209613
1610_CIAPIN1_P1P2_ENSG00000005194,CIAPIN1,targeting,non-replication,4.838806,3.7908626,0.7286257,0.09003779,0.12982082,0.27286088
1614_CINP_P1P2_ENSG00000100865,CINP,targeting,non-replication,-1.9236163,3.5184128,0.5700813,0.025369419,0.040875826,0.0099551575
161_ADO_P1P2_ENSG00000181915,ADO,targeting,non-replication,6.5365148,-3.8607755,0.42165238,0.054886892,0.04134239,0.10937811
1624_CIT_P1P2_ENSG00000122966,CIT,targeting,non-replication,3.9651947,-2.5897658,0.2695224,0.1530683,-0.022574222,0.014140195
162_ADPGK_P1P2_ENSG00000159322,ADPGK,targeting,non-replication,3.8273337,0.69269186,-0.10207672,-0.036957324,0.026445687,0.0150473565
1633_CLASP1_P1P2_ENSG00000074054,CLASP1,targeting,non-replication,3.3526227,-1.7703024,0.61321187,0.17583014,-0.009036489,0.010283936
1651_CLEC2L_P1P2_ENSG00000236279,CLEC2L,targeting,non-replication,-0.97709084,1.8656709,0.8447133,0.04618002,0.040666357,0.015079376
1661_CLK3_P1_ENSG00000179335,CLK3,targeting,non-replication,6.371572,-2.5069687,-0.10792389,0.060792107,-0.0071471697,-0.04177223
1667_CLNS1A_P1P2_ENSG00000074201,CLNS1A,targeting,non-replication,2.366914,0.45767578,0.47760063,0.2341726,0.15827164,0.017936928
1670_CLOCK_P1P2_ENSG00000134852,CLOCK,targeting,non-replication,2.3535104,2.1791513,-0.18257664,-0.07268277,-0.014888583,-0.006109821
1672_CLPB_P1P2_ENSG00000162129,CLPB,targeting,non-replication,10.215071,2.578841,-0.54104894,-0.021706494,0.04705091,-0.011985387
1677_CLSPN_P1P2_ENSG00000092853,CLSPN,targeting,non-replication,3.0959897,-0.85990334,0.33944693,0.19204974,0.0126266,0.07333391
167_ADSL_P1P2_ENSG00000239900,ADSL,targeting,replication,4.642679,-3.4525797,0.2746915,0.14893338,-0.034823112,-0.0054286076
1683_CLTC_P1P2_ENSG00000141367,CLTC,targeting,non-replication,3.5753284,2.180913,0.68118125,0.27280647,0.050244026,0.032395273
1688_CMAS_P1P2_ENSG00000111726,CMAS,targeting,non-replication,8.368711,0.5508112,-0.5787519,0.008216183,-0.043848343,-0.08253311
168_ADSS_P1P2_ENSG00000035687,ADSS,targeting,non-replication,2.1874175,-4.1034794,1.0495276,0.3222387,-0.03956136,0.1798909
1693_CMIP_P1P2_ENSG00000153815,CMIP,targeting,non-replication,4.5407915,1.6633236,0.2918654,0.27389267,-0.056502897,-0.043083105
16_AATF_P1P2_ENSG00000275700,AATF,targeting,non-replication,-4.4627576,-1.1045717,0.3185637,0.05519658,0.03202088,1.9327754e-05
1701_CMTR1_P1P2_ENSG00000137200,CMTR1,targeting,non-replication,-0.67372924,-0.7806006,-0.048155237,0.08993046,-0.012090447,0.026900003
1702_CMTR2_P1P2_ENSG00000180917,CMTR2,targeting,non-replication,7.520606,1.6685989,-0.50641733,-0.0937312,-0.025233507,-0.017246641
1704_CNBP_P1P2_ENSG00000169714,CNBP,targeting,non-replication,5.4413924,-3.3587272,0.4439416,0.015495463,0.014923489,-0.009452776
1706_CNDP2_P1_ENSG00000133313,CNDP2,targeting,non-replication,2.1352067,-2.715839,0.8609212,0.2524815,0.1286009,0.04286939
1709_CNIH4_P1P2_ENSG00000143771,CNIH4,targeting,non-replication,2.7647254,-2.02041,0.6204749,0.116074,-0.04006595,-0.03169749
1716_CNOT1_P1P2_ENSG00000125107,CNOT1,targeting,non-replication,1.6096741,-1.507233,0.5017422,0.2966393,0.05417586,0.0077272523
1717_CNOT2_P1P2_ENSG00000111596,CNOT2,targeting,non-replication,4.875013,-1.2135267,0.34628025,0.08954016,-0.0319826,0.03214648
1718_CNOT3_P1P2_ENSG00000088038,CNOT3,targeting,non-replication,4.972779,-0.90449303,0.06995707,-0.080890134,0.14956725,0.07035971
1719_CNOT4_P1P2_ENSG00000080802,CNOT4,targeting,non-replication,9.366728,0.89444023,-0.61247784,-0.17740673,-0.09310645,-0.016492505
1721_CNOT6_P1P2_ENSG00000113300,CNOT6,targeting,replication,5.611162,1.9862889,-0.43740723,-0.070983924,0.12781525,0.0058159344
1741_COG2_P1P2_ENSG00000135775,COG2,targeting,non-replication,4.508427,1.8016267,0.3919115,0.042519465,0.06934069,0.0133219
1742_COG3_P1P2_ENSG00000136152,COG3,targeting,non-replication,4.6964417,3.106504,0.14646566,0.14634115,0.067740135,-0.06464082
1745_COG6_P1P2_ENSG00000133103,COG6,targeting,non-replication,5.110375,0.31926456,0.19813943,0.02587623,0.101184085,0.011818699
1746_COG7_P1P2_ENSG00000168434,COG7,targeting,non-replication,4.917637,2.6302333,-0.20501533,-0.014670428,0.15050375,-0.019280598
1747_COG8_P1P2_ENSG00000213380,COG8,targeting,non-replication,4.4326706,3.2304327,-0.21174005,-0.0018200624,0.128385,-0.013680182
176_AFG3L2_P1P2_ENSG00000141385,AFG3L2,targeting,non-replication,5.4692116,5.3645697,-0.79998755,-0.07932984,0.09172727,0.24843912
1770_COPA_P1P2_ENSG00000122218,COPA,targeting,non-replication,5.8618855,2.7265258,-0.29419458,-0.029799122,0.12253755,-0.000580143
1771_COPB1_P1P2_ENSG00000129083,COPB1,targeting,non-replication,5.386028,1.6017904,-0.2900162,-0.027093114,-0.0010701756,0.041130748
1772_COPB2_P1P2_ENSG00000184432,COPB2,targeting,non-replication,5.05935,1.1622317,-0.08403625,-0.009856953,0.004577418,-0.007398964
1773_COPE_P1P2_ENSG00000105669,COPE,targeting,non-replication,5.068661,2.5769567,-0.44524857,-0.08986276,0.05575568,0.0101452265
1778_COPS2_P1P2_ENSG00000166200,COPS2,targeting,non-replication,-0.47282207,-7.3504834,-0.6294455,0.111018285,-0.008101293,0.024202656
1779_COPS3_P1P2_ENSG00000141030,COPS3,targeting,non-replication,-0.44886824,-7.341066,-0.7099218,0.030995423,0.10232348,-0.07004164
1780_COPS4_P1P2_ENSG00000138663,COPS4,targeting,non-replication,-0.42264295,-7.3146715,-0.029965391,0.112697974,0.115832955,-0.023827069
1781_COPS5_P1P2_ENSG00000121022,COPS5,targeting,non-replication,-0.38784194,-7.298092,-0.22706357,0.059762787,0.110759236,-0.032581057
1782_COPS6_P1P2_ENSG00000168090,COPS6,targeting,non-replication,-0.4735948,-7.3700743,-0.25989944,0.12085231,0.051301688,-0.045503598
1784_COPS7B_P2_ENSG00000144524,COPS7B,targeting,non-replication,4.205843,-3.5096574,0.7163916,0.16856526,0.12551515,0.0936432
1786_COPS8_P1P2_ENSG00000198612,COPS8,targeting,non-replication,-0.270994,-7.2374034,-0.045533948,0.02515705,0.04554432,-0.023821363
1787_COPZ1_P2_ENSG00000111481,COPZ1,targeting,non-replication,9.464542,-0.15945551,-0.09708084,0.03949131,-0.046210315,0.01634164
1789_COQ10A_P1P2_ENSG00000135469,COQ10A,targeting,non-replication,8.602443,1.2764125,-0.6525205,-0.06326158,-0.012399298,0.0031698488
1790_COQ10B_P1P2_ENSG00000115520,COQ10B,targeting,non-replication,3.5976465,-3.244524,1.1540586,0.07437242,0.107181214,0.07894536
1792_COQ3_P1P2_ENSG00000132423,COQ3,targeting,non-replication,9.877191,-0.5154463,-0.8063301,-0.26648474,-0.0031824543,-0.081444584
1804_COTL1_P1P2_ENSG00000103187,COTL1,targeting,non-replication,0.0008037955,-0.6723306,0.26877716,0.02615649,-0.036845133,0.0055456134
1806_COX11_P1P2_ENSG00000166260,COX11,targeting,non-replication,8.917476,5.3553805,-0.24904361,-0.15896046,0.009504085,-0.053206023
1808_COX15_P1P2_ENSG00000014919,COX15,targeting,non-replication,4.883982,0.94617665,0.4790628,0.119914435,0.16271919,0.22060442
1810_COX17_P1P2_ENSG00000138495,COX17,targeting,non-replication,8.611084,5.7332625,-0.16205615,-0.023817427,-0.0009357912,0.02902557
1812_COX19_P1P2_ENSG00000240230,COX19,targeting,non-replication,7.3276205,-4.938083,-0.13960843,0.05850193,0.038895313,-0.018451758
1815_COX5A_P1P2_ENSG00000178741,COX5A,targeting,non-replication,8.950493,5.1707416,-0.13937278,-0.047985908,-0.022401722,-0.032277256
1819_COX6C_P1P2_ENSG00000164919,COX6C,targeting,non-replication,7.144356,-5.1125627,0.0570327,0.043595497,-0.06948339,-0.038606558
181_AGA_P1P2_ENSG00000038002,AGA,targeting,non-replication,9.959377,0.25151736,-0.57338905,-0.01300606,0.013808006,0.10552771
1822_COX7B_P1P2_ENSG00000131174,COX7B,targeting,non-replication,8.877814,5.464432,-0.26127633,0.009139746,-0.06107588,0.038852178
1823_COX7C_P1P2_ENSG00000127184,COX7C,targeting,non-replication,9.013089,5.331948,-0.08121495,-0.044307787,0.010199335,0.014527745
1828_CPEB1_ENST00000568128.1_ENSG00000214575,CPEB1,targeting,non-replication,-1.7806084,-0.66186565,0.54616296,0.10309221,0.06816769,-0.012688024
182_AGBL5_P1_ENSG00000084693,AGBL5,targeting,non-replication,2.3196268,-0.65698045,0.61276984,0.44206142,-0.0034939111,0.053437196
1831_CPNE1_P1P2_ENSG00000214078,CPNE1,targeting,non-replication,2.7169807,-3.982155,0.7933196,0.46318674,-0.091600165,0.037528936
1839_CPSF1_P1P2_ENSG00000071894,CPSF1,targeting,non-replication,4.9696326,-2.1595447,-0.01035113,-0.0122902505,0.0929461,-0.051677085
1840_CPSF2_P1P2_ENSG00000165934,CPSF2,targeting,non-replication,1.0823853,-5.3271003,1.2019311,0.34128708,0.3797875,-0.014923562
1841_INTS11_P1P2_ENSG00000127054,INTS11,targeting,non-replication,0.07760833,0.64571893,0.19058771,-0.014065338,0.0100630885,0.11605444
1842_CPSF3_P1P2_ENSG00000119203,CPSF3,targeting,non-replication,4.3490024,-2.5233285,0.48900193,0.15955295,0.1388472,0.018081095
1844_CPSF6_P1P2_ENSG00000111605,CPSF6,targeting,non-replication,1.8572086,-0.54204696,0.33610398,0.33344778,0.113615125,-0.03686116
1865_CREBBP_P1P2_ENSG00000005339,CREBBP,targeting,non-replication,9.776124,1.3330262,-0.7652868,-0.28583854,-0.030063773,-0.028709343
1872_CRIM1_P1P2_ENSG00000150938,CRIM1,targeting,non-replication,9.618909,-0.54116535,-0.21370147,0.02565638,-0.2043473,-0.054827347
1876_CRLF3_P1P2_ENSG00000176390,CRLF3,targeting,non-replication,6.2365413,2.7259283,-0.44416052,-0.21257694,0.006390287,-0.014455611
