nd1,nd2,ne1,ne2,nh1,nh2,pd1,pd2,pe1,pe2,ph1,ph2
ENSMUSG00000003847_LINE1653_Nfat5_I,-0.0052970118243267,-0.00346758006177545,0.00573249244412428,0.00233917194918134,0.0143003569443853,0.0126272504827995,-0.00963630349318854,-0.00721849413640755,-0.00947319924924351,-0.00702055325214836,0.00100541826220571,0.000390941029035134
ENSMUSG00000062327_LINE1804_T_D,-0.00975663081388043,-0.00569674068177297,-0.0150332037239958,-0.016151531457495,0.00033119775611079,-0.00189263063403143,0.0077676666847901,0.00575459909735666,0.000277340189368584,0.00167919859208104,0.0137390176947586,0.0123689343083702
ENSMUSG00000073043_LINE166_Atoh1_D_N2,0.00823371241160621,0.0146343962241996,-0.0370111053475657,-0.0399962655986406,0.0143267568680105,0.00570815187563785,0.0174526224799004,0.01219282666584,-0.0206590675102003,-0.0192977026328489,0.0178124121795514,0.0134577182638534
ENSMUSG00000034701_LINE292_Neurod1_I_N7,0.00823371241160621,0.0146343962241996,-0.0370111053475657,-0.0399962655986406,0.0143267568680105,0.00570815187563785,0.0174526224799004,0.01219282666584,-0.0206590675102003,-0.0192977026328489,0.0178124121795514,0.0134577182638534
ENSMUSG00000037984_LINE330_Neurod6_I_N7,0.00823371241160621,0.0146343962241996,-0.0370111053475657,-0.0399962655986406,0.0143267568680105,0.00570815187563785,0.0174526224799004,0.01219282666584,-0.0206590675102003,-0.0192977026328489,0.0178124121795514,0.0134577182638534
ENSMUSG00000048015_LINE422_Neurod4_I_N7,0.00823371241160621,0.0146343962241996,-0.0370111053475657,-0.0399962655986406,0.0143267568680105,0.00570815187563785,0.0174526224799004,0.01219282666584,-0.0206590675102003,-0.0192977026328489,0.0178124121795514,0.0134577182638534
ENSMUSG00000001496_LINE1147_Nkx21_D,-0.0062424124896869,-0.00330423138908241,-0.00778416012675599,-0.0122646212548775,0.0123652531392764,0.00678260768763464,-0.000662750097739074,-0.00300058610067057,-0.00906010330458237,-0.00975967950712804,0.0110300102901751,0.010512925904009
ENSMUSG00000038692_LINE1316_Hoxb4_D,-0.0122504672955705,-0.0111380186724955,-0.0090430296846421,-0.0138715882749817,0.00824512561760737,0.00412356241599903,0.000925852923385467,0.00228782201341269,-0.00617551500752147,-0.00373865386580194,0.0137434930502934,0.0163431399940394
ENSMUSG00000017950_LINE1590_Hnf4a_D_N1,-0.00324673654295167,0.00016533908722324,-0.0123993547735131,-0.00988992426327375,0.0199260997002204,0.00892043048323015,-0.0049878678423724,-0.0109495804069326,-0.0113470107300276,-0.0134808183472191,0.00971002798954266,0.0124920962943376
ENSMUSG00000032292_LINE1622_Nr2e3_D,-0.00608673626872419,-0.00541000292154073,0.00865000128894889,0.00691332130691614,0.0124024705600403,0.00820739044284765,-0.00987297959678472,-0.0102246799542207,-0.00743922779857945,-0.0106200490426607,0.00217371943953512,0.00261031174992503
ENSMUSG00000029705_LINE1260_Cux1_D,-0.0069413127355441,-0.00331199656154944,-0.00058693892146572,0.000694013235527597,0.0166519376074943,0.00981118033429687,-0.0108341303891561,-0.0141645518624112,-0.0118427569048252,-0.0242890610591419,0.0136677648732473,0.0109812036040321
ENSMUSG00000018678_LINE317_Sp2_I,-0.00434263497338478,-0.000288183304217274,0.00578507425838131,0.00698536998533978,0.0025930711815827,-0.000306854449283737,-0.00373247476530736,-0.00721135529373648,0.00300845930262024,-0.00236637214287003,-0.00182026383101895,-0.00139426031287796
ENSMUSG00000038203_LINE1307_Hoxa13_D,-0.00304773233990856,0.000593461520552969,-0.0196539602015415,-0.0251832252703441,0.0134636538062903,0.0128859628828869,0.00725505690607082,0.00677993975887325,-0.0157311922373627,-0.0143763491220201,0.0125357248538595,0.0130440556001396
ENSMUSG00000050240_LINE593_Hic2_I,-0.00158621307671595,0.0026470124560152,-0.0107157433345223,-0.0131386780276722,0.0112711176547726,0.00487120952930059,0.00399211722312954,-0.000786280353374851,-0.012574178326423,-0.0201541037318562,0.0110092684120109,0.0106688263336587
ENSMUSG00000048763_LINE1367_Hoxb3_D,-0.00877619865461417,-0.00777977822577657,-0.0144692472259542,-0.0190395907904255,0.00498015989144814,0.00224519956071876,0.00452205600989878,0.00415405751124033,-0.00193525808844141,-0.00747792242947687,0.0143971826352753,0.0174868851341809
ENSMUSG00000024548_LINE28_Setbp1_D,-0.0266786377058154,-0.0319452350137462,0.0651065659316336,0.0572731255479393,-0.00519318353891619,-0.0155995572260546,-0.0339568612133014,-0.0311725198398982,0.0469583925635818,0.0196032274786422,-0.0215753593903327,-0.0180264902858628
NP_0011820571_LINE9936_Gm5294_I_N1,-0.010479278236622,-0.011259088552389,-0.00388136086051084,-0.0132834285554435,0.0121710630689167,0.00566258272212874,-0.0116947739341669,-0.00467269723282821,-0.000463808322370639,0.00645606100434497,0.012675551685088,0.0120885394777701
NP_0320502_LINE10070_Foxl1_I_N1,-0.010479278236622,-0.011259088552389,-0.00388136086051084,-0.0132834285554435,0.0121710630689167,0.00566258272212874,-0.0116947739341669,-0.00467269723282821,-0.000463808322370639,0.00645606100434497,0.012675551685088,0.0120885394777701
ENSMUSG00000024560_LINE972_Cxxc1_I,-0.014919760186926,-0.0145030551444268,0.0150391271471381,0.00894228768642645,-0.00254002730684816,0.00081788851673685,-0.0135048568750038,-0.00172324813643659,0.0193693517178212,0.0204583663939651,-0.00479028047925196,-0.00537137823797641
ENSMUSG00000005677_LINE1576_Nr1i3_I,-0.000887506375363072,-0.000184498344723472,-0.011507141436613,-0.0108566509508151,0.0107934173283066,0.00686510423232047,-0.00224607550921053,-0.00342863865424832,-0.0109208455816146,-0.0156430824189912,0.0111164790270887,0.0136602529506798
ENSMUSG00000000282_LINE38_Mnt_D,0.0198869145194592,0.0255194238075509,-0.00500617627600817,-0.0122438204648031,0.00909173757992869,-0.00132449694260332,0.0136977769243052,0.00792753544693644,-0.0240964576300646,-0.023170698981501,-0.00595274016174102,-0.00680188725865393
ENSMUSG00000003032_LINE286_Klf4_D_N2,-0.00714347639776331,-0.00109566591749708,0.00243330184427056,0.00410441626469219,0.00202578261095354,0.000178129664476952,-0.00185293161508546,-0.0077769763879617,0.00450081486800083,-0.00808738915405054,0.00201331672408816,0.0027499310603706
ENSMUSG00000038418_LINE467_Egr1_D_N3,-0.010466390085275,-0.00879837159361652,0.00422572250544313,0.00214496061316234,0.00711575292353117,0.00270421779801416,-0.00360999790891438,-0.00575047740499313,0.00122733044772866,-0.00750374361784814,0.00458128182010811,0.00512236923585185
ENSMUSG00000052621_LINE1383_Pou3f2_D,4.7818463539552e-05,0.00142684482363166,-0.0165109861657274,-0.0190326716394516,0.0212559812556743,0.0146337737147861,-0.00238731543247559,0.00085905132713214,-0.0246940459899701,-0.0261619806606257,0.0153133478542606,0.0168013240369222
ENSMUSG00000038346_LINE1233_Zfp384_I,-0.0110154724913355,-0.000533173258495053,0.0178649190421947,0.0132792332047672,0.00878768732277164,0.00251593314258628,-0.0166388419177659,-0.0168429928756655,0.00364897311358609,0.00538025178021728,-0.00442457545001244,-0.00430155363921986
ENSMUSG00000079994_LINE1775_ENSMUSG00000079994_D_N1,-0.00296309418604118,-0.00316662125646022,-0.00902495578364223,-0.0130793526007397,0.0110950053885371,0.0106287071317705,-0.000728430233496679,0.00472033684526662,-0.0169597801784125,-0.00741130816361736,0.0100177785397801,0.0100532889556561
ENSMUSG00000058669_LINE1397_Nkx29_D_N2,-0.00824513347116853,-0.00714544799934385,-0.009259097089291,-0.0118933386656281,0.00900472399318999,0.00602976059043891,-0.000221228183689689,0.00137969951456967,-0.0111906535516534,-0.00695415490079165,0.0141593090868686,0.0138695852579183
ENSMUSG00000024406_LINE1476_Pou5f1_D_N4,-0.00594202635689247,-0.00652357432964631,0.0045832983831972,0.00075409348366942,0.0106045758455613,0.0080731178549196,-0.0119902887760524,-0.00886764483155747,-0.000614230752381172,0.00424891653937323,0.00347843787337899,-4.77199149348344e-05
ENSMUSG00000016458_LINE2218_Wt1_I,-0.0061321695750452,-0.00223743627496869,0.00467180154740795,0.00547266207887937,0.005201649851984,8.6055078733549e-05,-0.00368831394368384,-0.00788701001153374,0.00215677263601968,-0.00351096907171033,-0.000486316841037365,0.00115681966837352
ENSMUSG00000029238_LINE96_Clock_D,0.0192103440669038,0.0257889410066133,-0.00631226688083789,-0.00466165861714264,0.00029500239637114,-0.00814148030249908,0.0189058998394062,0.00526321278041507,-0.0128190303912413,-0.0277203322408657,-0.00886233569359154,-0.00572549773857316
ENSMUSG00000067261_LINE1101_Foxd3_I,-0.0126310479380334,-0.00854388766570649,-0.00235989331924675,-0.00902539165536619,0.00537726225199385,0.00214373278417112,-0.00271503295488803,-0.00215434672593824,0.00535252888900669,0.00806972414220065,0.00599887644698059,0.00707478218890544
ENSMUSG00000070990_LINE1102_Foxe1_I,-0.0126310479380334,-0.00854388766570649,-0.00235989331924675,-0.00902539165536619,0.00537726225199385,0.00214373278417112,-0.00271503295488803,-0.00215434672593824,0.00535252888900669,0.00806972414220065,0.00599887644698059,0.00707478218890544
NP_0011820571_LINE9851_Gm5294_I_N2,-0.0126310479380334,-0.00854388766570649,-0.00235989331924675,-0.00902539165536619,0.00537726225199385,0.00214373278417112,-0.00271503295488803,-0.00215434672593824,0.00535252888900669,0.00806972414220065,0.00599887644698059,0.00707478218890544
NP_0320502_LINE9972_Foxl1_I_N2,-0.0126310479380334,-0.00854388766570649,-0.00235989331924675,-0.00902539165536619,0.00537726225199385,0.00214373278417112,-0.00271503295488803,-0.00215434672593824,0.00535252888900669,0.00806972414220065,0.00599887644698059,0.00707478218890544
ENSMUSG00000020679_LINE1186_Hnf1b_D,0.00170741454026701,0.00515423386443396,-0.00949221500854894,-0.0103073549545797,0.0151075042907165,0.00768013039390143,-0.00249123001774001,-0.00603493824877624,-0.00840419426597083,-0.0127090659723032,0.00506329609488083,0.00485874702549893
ENSMUSG00000021972_LINE1199_Hmbox1_D,0.00170741454026701,0.00515423386443396,-0.00949221500854894,-0.0103073549545797,0.0151075042907165,0.00768013039390143,-0.00249123001774001,-0.00603493824877624,-0.00840419426597083,-0.0127090659723032,0.00506329609488083,0.00485874702549893
ENSMUSG00000048481_LINE1557_Mypop_D,-0.0143600132719977,-0.0168596131417594,0.0275509185786314,0.0181347281974649,-0.00445498978181222,-0.00683034676160031,-0.0168118715901756,-0.0085820167216938,0.0153734868479561,0.0269744019343653,-0.00381291955358953,-0.00675415053564764
NP_0011820571_LINE9919_Gm5294_I_N2,-0.0123369189260015,-0.0100972503395347,-0.00551116012709587,-0.0132310703797675,0.00858266834770826,0.00461023359755486,-0.00282654425097561,-0.000401681197601853,0.00128970660428455,0.00632144608156722,0.0105460443067535,0.00810420648946356
NP_0320502_LINE10042_Foxl1_I_N2,-0.0123369189260015,-0.0100972503395347,-0.00551116012709587,-0.0132310703797675,0.00858266834770826,0.00461023359755486,-0.00282654425097561,-0.000401681197601853,0.00128970660428455,0.00632144608156722,0.0105460443067535,0.00810420648946356
ENSMUSG00000054160_LINE1387_Nkx24_D,-0.00744435369748606,-0.00487611239918477,-0.00599803263580505,-0.00936399922388888,0.0111522283299318,0.0063839462377635,-0.00118160520264873,-0.00180766608807826,-0.00924751023663089,-0.011436272310899,0.0112591743574081,0.0106427391519289
ENSMUSG00000048138_LINE985_Dmrt2_I,-0.00388601909858599,-0.00365492799838737,0.0037693570756866,-0.00049260349264916,0.0151019021747195,0.0121737338513898,-0.0102494927327432,-0.00518425948664641,-0.0106379915490585,-0.0038189106973853,0.00105350651646564,0.00168916753019052
ENSMUSG00000038765_LINE1320_Lmx1b_D,-0.00400828351118269,-0.00580112904204028,-0.0130935445596944,-0.0178657360429597,0.00818355773389785,0.00494231240459197,0.0036472557068294,0.0063159074548572,-0.0085379084467235,0.000133235152254468,0.0120003348788221,0.00941610507209571
ENSMUSG00000018604_LINE1794_Tbx3_D,-0.0124017577704696,-0.00829572919931295,-0.0189390645590208,-0.0195424742123169,0.0055696162993327,-0.00129758841552963,0.00652530162261866,0.00587401665644755,-0.00201616914471088,-0.000297610971333018,0.0171973084243102,0.0171540280532858
ENSMUSG00000018143_LINE177_Mafk_D,-0.020305842706743,-0.00864069970867992,-0.0136615672081103,-0.0174629554769472,0.0115368255473046,0.00495624660663318,-0.0003523922712526,-0.00500987859066472,0.000947693098186831,-0.00209484368858911,0.0171417818422107,0.0175506328707483
NP_0011820571_LINE9907_Gm5294_I_N1,-0.0192107616547552,-0.0171185852752533,-0.00350505650603366,-0.0111997724071826,-0.000215325197705302,-0.00081118440504653,-0.00310050730340816,-0.000614557023342389,0.0102062100103781,0.0108319264308684,0.0148561673096917,0.0138410984457324
NP_0320502_LINE10030_Foxl1_I_N1,-0.0192107616547552,-0.0171185852752533,-0.00350505650603366,-0.0111997724071826,-0.000215325197705302,-0.00081118440504653,-0.00310050730340816,-0.000614557023342389,0.0102062100103781,0.0108319264308684,0.0148561673096917,0.0138410984457324
ENSMUSG00000072678_LINE1425_Cphx_D,-0.0162703150895665,-0.0173783756121562,0.0155797648310635,0.0126425901604557,-0.00450357307325656,0.00195805153202126,-0.00933212733188879,-0.00320313849075043,0.0144028206393318,0.0151974481335103,-0.00102118212895656,-0.003654165457706
ENSMUSG00000001661_LINE1154_Hoxc6_D,-0.00685297057065295,-0.0083050095205345,-0.00995957686525104,-0.0141663774275289,0.00511474671043495,0.00263953330355071,0.00360611552738507,0.00678777300791982,-0.00845832963616192,0.000658746748193495,0.0133463530258288,0.0105741615736615
ENSMUSG00000052534_LINE1382_Pbx1_D,-0.00429025987844806,-0.00528912441529184,-0.0145101983523491,-0.0164594370936982,0.0105871358651442,0.00800647046721062,0.000983798719238285,0.000314350698622415,-0.00746002709662437,-0.00240460280684363,0.0121786670732025,0.0109079438839925
ENSMUSG00000022529_LINE344_Zfp263_D,-0.00249606941761284,0.000457499582041103,-0.00508509022060192,-0.00789605131177683,0.0137090248311983,0.00792561847324574,-0.000704966043459099,-0.00509033446510308,-0.0100985652949426,-0.0187375775111088,0.00632286948533796,0.00835875060603791
Q8K439_MOUSE_LINE3877_Zfp263_I_N1,-0.00249606941761284,0.000457499582041103,-0.00508509022060192,-0.00789605131177683,0.0137090248311983,0.00792561847324574,-0.000704966043459099,-0.00509033446510308,-0.0100985652949426,-0.0187375775111088,0.00632286948533796,0.00835875060603791
ENSMUSG00000024922_LINE366_Ovol1_I,-0.0103148512260623,-0.0103861516551266,-0.00497982646386287,-0.00847328133024846,0.00575708001662548,0.00220684271507165,-0.00195668913978924,-0.0019331093051848,-0.00671544993753985,0.0013842452293647,0.0148967557499498,0.0127522885381938
NP_0011820571_LINE9922_Gm5294_I_N1,-0.0206775274303435,-0.0192512123737834,-0.00533202803923492,-0.012895446693978,0.00867123256348869,0.00518143510698796,-0.00717041076830819,-0.000967076531123941,0.00434032108788975,0.0155175955817077,0.0139959564981978,0.0138349205497933
NP_0320502_LINE10045_Foxl1_I_N1,-0.0206775274303435,-0.0192512123737834,-0.00533202803923492,-0.012895446693978,0.00867123256348869,0.00518143510698796,-0.00717041076830819,-0.000967076531123941,0.00434032108788975,0.0155175955817077,0.0139959564981978,0.0138349205497933
NP_0320502_LINE10076_Foxl1_I_N1,-0.0064770393281148,-0.00665929918082541,-0.0010023504273705,-0.00960768940603152,0.00690348038872626,0.00563149475793733,-0.00350578452934071,6.12028948157213e-05,0.000475048029072748,0.00980298287001508,0.00282528066246671,0.00272772395661211
ENSMUSG00000019900_LINE1664_Rfx6_I,-0.00376669133924936,0.000959141631423516,-0.00806499746238194,-0.0101828173200719,0.0102382180659721,0.0106922874315273,-0.00322570875766937,0.00246934078054463,-0.0079815655295937,-0.00856537984097368,0.00629822122181378,0.00440112011762457
ENSMUSG00000042499_LINE1350_Hoxd11_D,-0.00944884724953755,-0.00906941262628112,-0.0251462180742531,-0.0337056806282887,0.0175044293325256,0.0127830394425073,0.00793512014752588,0.00843095326435686,-0.0212666172465351,-0.00383748073315227,0.0212869023221389,0.0225637927743728
ENSMUSG00000015579_LINE1177_Nkx25_D_N1,-0.00418521870451022,-0.000939057373897024,-0.00881654480392301,-0.0104052337096848,0.0125608246524539,0.00654042444709945,-0.00146471010021433,-0.00384621456307327,-0.0116623732376997,-0.0121182409242459,0.011057887976544,0.0110676533124765
ENSMUSG00000028654_LINE92_Mycl1_I,0.0164190504626794,0.0129114381874956,0.00628238272384705,0.000547421392484578,0.0021971233928321,0.00233114774637237,0.00490140064882627,0.00925567675241578,-0.0118291436297813,-0.0068952712824632,-0.0135470958125175,-0.0139461772336843
ENSMUSG00000037169_LINE121_Mycn_D,0.0164190504626794,0.0129114381874956,0.00628238272384705,0.000547421392484578,0.0021971233928321,0.00233114774637237,0.00490140064882627,0.00925567675241578,-0.0118291436297813,-0.0068952712824632,-0.0135470958125175,-0.0139461772336843
ENSMUSG00000044597_LINE136_Mycs_I,0.0164190504626794,0.0129114381874956,0.00628238272384705,0.000547421392484578,0.0021971233928321,0.00233114774637237,0.00490140064882627,0.00925567675241578,-0.0118291436297813,-0.0068952712824632,-0.0135470958125175,-0.0139461772336843
NP_0011820571_LINE9930_Gm5294_I_N3,-0.00476281145547743,-0.000864995673351395,0.00402569212778639,0.00389385436174987,0.0130429773668146,0.010541280298828,-0.0103987473051208,-0.00871056656923096,-0.0129744747449642,-0.0105166504045612,0.00427272014539482,0.00378428042663736
ENSMUSG00000022479_LINE1604_Vdr_D,-0.00749906646011981,-0.00416240874836428,-0.0014337602483252,-0.00672081989633941,0.0152162000053255,0.0100279495985,-0.00705471873442478,-0.00462417078563354,-0.0142690349333153,-0.0146714748937457,0.0106875698478027,0.0109945871818502
ENSMUSG00000020538_LINE66_Srebf1_D_N2,-0.0248642399725201,-0.0241730896272228,0.0146103393752527,0.0106791846466021,0.0014455169652363,0.00214820428577293,-0.0108079905386404,-0.00671377990249884,0.0173276261547571,0.0176028592555016,0.00048954456956486,0.00253402536139835
NP_0322962_LINE6265_NP_0322962_I_N2,-0.0131213685557562,-0.00960041973515346,0.00206020044273479,-0.00396502158909816,0.00931739658881152,0.00402342428610968,-0.00358619685983412,-0.00346072707250259,-0.00184488364856494,-0.000290361642356067,0.00705424235580096,0.00637765130393617
ENSMUSG00000038805_LINE1321_Six3_D,-0.0153571428971171,-0.00734633843376952,-0.0345340431593063,-0.0352228430666969,0.00863106431582406,0.00579265772418583,0.0106521627403456,0.0066046629363237,0.00114092726572692,-0.00329340244494369,0.0225821754030358,0.0246870772814962
ENSMUSG00000032446_LINE1801_Eomes_D,-0.0078944304065156,-0.00412280065272372,-0.0152791066554651,-0.0166770312579179,0.0114613034107734,0.00177067156074535,0.00384690023446214,-0.00011813183554894,-0.00860372227218625,-0.0125515531347463,0.0160977095942985,0.0165980911159496
ENSMUSG00000046957_LINE1822_Spz1_D,-0.00294569217987687,-0.00268609210862015,-0.00888181161695968,-0.0122252332429453,0.00938059561732003,-3.19983346428118e-05,0.00521481509287636,-0.00152252798452772,-0.00993086208785201,-0.0194389389262918,0.0147631857202625,0.0125077444988928
ENSMUSG00000022738_LINE1207_Gsc2_I,0.0130271195390648,0.0170678031792296,-0.00600409743496848,-0.00586381785640438,0.0146799433469166,0.00686509070189269,0.00174744552342896,-0.00319114263236595,-0.0182051954233361,-0.0285737726476322,-0.0013192303979621,-0.000855016248690957
ENSMUSG00000001493_LINE1146_Meox1_D,-0.0101319703631075,-0.0124973654954239,-0.00790604022493706,-0.0115039817764397,0.00660015545664609,0.00563474104423678,-0.000395371845535539,0.00153382876062147,-0.0050866984388308,-0.00150225179082747,0.0132105677538644,0.0139224268609913
ENSMUSG00000029135_LINE202_Fosl2_D,-0.028720304987557,-0.0272865473801392,0.0140490539406284,0.00986894446437833,0.00566439220487971,0.0120448709214249,-0.00982433148046902,-0.00598786150228671,0.00529546366733028,0.00732473594249707,0.00712842951375615,0.00513182577382266
ENSMUSG00000036816_LINE120_Atoh7_I,-0.00668652717487112,-0.000866936551011192,-0.0296751240066741,-0.0314262986680868,0.0195581552954735,0.00963943910750983,0.00435591172503025,0.00428565671062221,-0.0195643982212069,-0.0215256769232395,0.0268465560408734,0.0228291222457738
ENSMUSG00000064137_LINE1407_Rhox8_I,-0.0132959852782544,-0.0128631935680584,0.010220490286389,0.00757609320389985,-0.00672424679545568,-0.00937298611353904,-0.00668010358826272,-0.00412981993225989,0.0118117033029502,0.0157515765376676,0.00416664980948093,0.00481617937461851
ENSMUSG00000075588_LINE1434_Hoxb2_I,-0.0118998580580524,-0.010550349974843,-0.00251477414099641,-0.00360634218022154,0.00874332934516579,0.00684299188048393,-0.00345369285452092,-0.00278456165233153,-0.00458436535299781,-0.0130287429565706,0.0108628974850427,0.0124355177558434
ENSMUSG00000001497_LINE1643_Pax9_I,-0.0134462147652553,-0.0158605143759452,0.0120773353897257,0.00315306231485592,0.0139542722939792,0.0130990228305607,-0.0188438202767299,-0.00973605668201622,-0.0054368991514467,0.0121523779083097,0.0041270496868846,0.00410033266318478
ENSMUSG00000044186_LINE1356_Nkx26_D,-0.00625939287498464,-0.00429445594722817,-0.00887611768535103,-0.0126920876943747,0.00927567383010623,0.00374965547761679,0.000835155170878291,-0.00167050393757734,-0.00771463996904209,-0.0061597234321238,0.0123723537812319,0.0114355776605038
ENSMUSG00000034762_LINE442_Glis1_I,-0.00280608320699465,0.0091525871140339,0.00328986334373278,0.00499908121472965,0.015486724312404,0.00539590724782443,-0.005258815767254,-0.0138193532506802,-0.00723561807835958,-0.0283684401758838,-0.000111511954973866,0.00194798969199404
ENSMUSG00000021743_LINE336_Fezf2_I,-0.0152677724870831,-0.0126641724299653,-0.00048030161129022,-0.00589341307209467,0.0143597816193473,0.00889641038364975,-0.00821549354583169,-0.00878838980082672,-0.00393429694131837,-0.00032134339097141,0.0117416195671449,0.0102135279614646
ENSMUSG00000029697_LINE399_Fezf1_I,-0.0152677724870831,-0.0126641724299653,-0.00048030161129022,-0.00589341307209467,0.0143597816193473,0.00889641038364975,-0.00821549354583169,-0.00878838980082672,-0.00393429694131837,-0.00032134339097141,0.0117416195671449,0.0102135279614646
ENSMUSG00000036098_LINE1563_Gm98_D,-0.0126639029845105,-0.0100602966877518,-0.010570075656766,-0.0162618740440857,0.0102042185794654,0.00165290840698269,0.00214780568583522,-0.000835618664303109,-0.0017277956218165,-0.00388560064313125,0.0148060389859321,0.0149451982010309
ENSMUSG00000031965_LINE1799_Tbx20_D,-0.00671621365903212,-0.000875338591294075,-0.0171703072737089,-0.0177726103353818,0.016879110820205,0.00972238906148099,0.000106337562152297,-0.00352861643898785,-0.0114335766300253,-0.0137850762351442,0.0145788274744794,0.0143347457851644
ENSMUSG00000024238_LINE266_Zeb1_I,-0.0142853100131192,-0.00761033082774342,-0.00577963564214069,-0.00644273286853743,-0.00125757898205001,-0.00364243525001449,0.00280325359124558,0.00416158054557598,0.00694662321539311,-0.00291136389990771,0.00881067306338211,0.0107020022195606
ENSMUSG00000019256_LINE58_Ahr_I,-0.008690623792383,-0.0124783374053263,0.00709546385401987,-0.00534547768288659,0.0109464712643207,0.00872771584731952,-0.00639837006375837,0.000332880614452628,-0.00892350295453666,0.00512466372069471,0.00430517095269291,0.00442565187370571
ENSMUSG00000021575_LINE74_Ahrr_I,-0.008690623792383,-0.0124783374053263,0.00709546385401987,-0.00534547768288659,0.0109464712643207,0.00872771584731952,-0.00639837006375837,0.000332880614452628,-0.00892350295453666,0.00512466372069471,0.00430517095269291,0.00442565187370571
ENSMUSG00000024134_LINE1212_Six2_D,0.00570695726186486,0.0161478014329387,0.00167860617282589,0.00707226449319974,0.0289644694268334,0.0162582120448671,-0.0143021167728805,-0.0196447958424722,-0.026110664143342,-0.030775300534481,-0.000543222522011091,-0.00125150581032554
ENSMUSG00000032238_LINE1621_Rora_D,-0.0104726843580763,-0.00590990287850665,-0.00476762354514409,-0.00630553035621583,0.009069618008527,0.00587870287453944,-0.00556182441776517,-0.00824774776131172,-0.000801419135236736,0.000934309510780107,0.00938786715720388,0.00877152888693416
ENSMUSG00000051038_LINE1376_Rhox11_D_N4,-0.0131323410655682,-0.0107039413872136,-0.00298479712947999,-0.00565421771341907,0.00113120345564791,-0.00239129002316182,-0.00274304867052844,-0.00318835411573035,0.00757482302987472,0.00858972721740484,0.0101671774764046,0.00878809794934745
ENSMUSG00000074637_LINE1770_Sox2_D_N2,-0.00355015219485484,-0.00531050776773143,-0.00777568115401791,-0.0114213287773492,0.0147330590390528,0.012703217291953,-0.00872237944809357,-0.00555069349939078,-0.00665314944037166,0.00419927686546046,0.00865131820725224,0.00511542253873644
ENSMUSG00000036972_LINE452_Zic4_I,-0.00293355082549614,-0.0052677741144427,-0.00165230075752385,-0.0046940504475057,0.0104125516581468,0.00568671050611896,-0.00566473064989092,-0.00438408726630194,-0.00505546541859866,0.000774491232799962,0.00534374850061673,0.00383736213895892
ENSMUSG00000029754_LINE1266_Dlx6_I,-0.0151570038990203,-0.0129183451471422,0.0108137128395855,0.00935408878121909,-0.00261577013278048,-0.00549765967400404,-0.00640259271258873,-0.0069739518712252,0.0122924628581558,0.0101671782443064,0.00334206454871981,0.00202011100165651
ENSMUSG00000035799_LINE296_Twist1_I_N2,0.00834523398576658,0.0110200614026927,-0.0161862778782676,-0.0153379510283318,0.0119765283320947,0.00567974113731913,0.00450413994130234,0.00345209236084421,-0.0240797286808542,-0.0237642469516187,0.0114113031374727,0.0101984071478441
NP_0011820571_LINE9858_Gm5294_I_N1,-0.00373155407094057,-0.00390571578519738,-0.00379553576981333,-0.0119656836464264,0.0106968472748811,0.00935046516380375,-0.00618400554883669,-0.00211788711740305,-0.00369902772878775,-0.000804416099344354,0.00626509259257213,0.00542096032058847
NP_0320502_LINE9979_Foxl1_I_N1,-0.00373155407094057,-0.00390571578519738,-0.00379553576981333,-0.0119656836464264,0.0106968472748811,0.00935046516380375,-0.00618400554883669,-0.00211788711740305,-0.00369902772878775,-0.000804416099344354,0.00626509259257213,0.00542096032058847
ENSMUSG00000063672_LINE1405_Nkx63_I,-0.00418544597982967,-0.00349415048269414,-0.0136855128765563,-0.0171890053320173,0.00925322425638538,0.00391006305561609,0.00295541387916492,0.00647786149571881,-0.0129042736794633,-0.00489362858367298,0.0133743677087575,0.0125210816072638
NP_0011820571_LINE9849_Gm5294_I_N1,-0.0132572780222212,-0.0122113950458093,-0.00334927133102857,-0.00905428891983779,0.00315209263361768,0.0037345873848677,-0.00221459150384304,-0.0002947816918153,0.000198784329303585,0.00380363868201723,0.0128230858169497,0.0106337682254119
NP_0320502_LINE9970_Foxl1_I_N1,-0.0132572780222212,-0.0122113950458093,-0.00334927133102857,-0.00905428891983779,0.00315209263361768,0.0037345873848677,-0.00221459150384304,-0.0002947816918153,0.000198784329303585,0.00380363868201723,0.0128230858169497,0.0106337682254119
ENSMUSG00000002325_LINE1495_Irf9_D,-0.00675308831211959,-0.00790932324866801,0.0151775030911451,0.0109605215927932,0.00570512630618153,0.00373633714273378,-0.0160174089467746,-0.0115834721805378,0.00541233762687944,0.0133131843652876,-0.00436317879179612,-0.00391640671758696
ENSMUSG00000075028_LINE1561_Prdm11_D,-0.0235526185416042,-0.0145556930465785,0.0232416331824117,0.0192329739987564,0.0027218410534898,0.00197208557869627,-0.0179730007303189,-0.0105832081319318,0.0147803099346819,0.0164366802394103,-0.00426219604164688,-0.00565795250376453
ENSMUSG00000024497_LINE1213_Pou4f3_D,-0.00160121388484722,-1.64482343837993e-05,-0.010945412943849,-0.0149160199672994,0.00910252966648292,0.00669491665038591,0.0051407225216949,0.00698774468835696,-0.0150575640042047,-0.0136381563681325,0.00939128047981446,0.00983805570860394
