DMSO_rep1,DMSO_rep2,BRQ24_rep1,BRQ24_rep2,BRQ48_rep1,BRQ48_rep2,PMA24_rep1,PMA24_rep2,PMA48_rep1,PMA48_rep2
MEF2B,-0.0171116556797202,-0.0140036456816045,0.0117248283525238,0.0225820321463992,0.00668102460098451,0.00620574846285428,-0.00482619766556793,-0.00668360697371335,-0.000323250396160137,0.000615692706785693
ZNF274,-0.0241101293530935,-0.0216711273671448,-0.0107259531595158,-0.0160336133264209,-0.000862886575013367,0.00303888030062647,0.0228893897076449,0.0199953321973732,0.0116643655018831,0.00743519940634407
ZNF740,-0.0173279929416619,-0.00942492918480917,-0.00286690906473203,-0.00872877497208561,0.00494591356915963,-0.000177502981838579,0.0103260518890581,0.0136621190083857,0.00838804542241892,-0.00846077274146908
FEV,0.0293162445710824,0.0198412634302406,0.00458732110899219,0.00932764905822381,-0.00933875083944363,-0.0111746431098762,-0.0177414164194371,-0.0200127086673315,0.00430183436878703,-0.000488399186841522
ATF5,-0.00999976898869545,-0.00359131751925116,-0.0101541735307325,-0.0136890081809296,-0.00461197230082425,-0.00331330346965328,0.0135422643170833,0.0133025507729106,0.00677557370968897,0.00505541695108973
OTP,-0.014875936295949,-0.0111671569182338,-0.0147249483181461,-0.0143737082310784,-0.0140595409635195,-0.0134067096956815,0.00353499643948803,0.00449608154281815,0.0320840059568053,0.0354261129573913
SMAD2,-0.0201901267306988,-0.0177622269319225,-0.00680218070329974,-0.00991841245917062,-0.00361894225284525,-0.00244862604631588,0.0189941834805502,0.0202835694459727,0.0128503908414595,0.00412320352294775
PRRX1,-0.0217938751878499,-0.0199862865021341,-0.0115350278574,-0.013219593334217,-0.0165909278162929,-0.0153508326697504,0.00572863927461162,0.00220606354552985,0.0410878930964991,0.041828127142375
LHX9,-0.0217938751878499,-0.0199862865021341,-0.0115350278574,-0.013219593334217,-0.0165909278162929,-0.0153508326697504,0.00572863927461162,0.00220606354552985,0.0410878930964991,0.041828127142375
PRRX2,-0.0217938751878499,-0.0199862865021341,-0.0115350278574,-0.013219593334217,-0.0165909278162929,-0.0153508326697504,0.00572863927461162,0.00220606354552985,0.0410878930964991,0.041828127142375
SHOX2,-0.0217938751878499,-0.0199862865021341,-0.0115350278574,-0.013219593334217,-0.0165909278162929,-0.0153508326697504,0.00572863927461162,0.00220606354552985,0.0410878930964991,0.041828127142375
RAX2,-0.0217938751878499,-0.0199862865021341,-0.0115350278574,-0.013219593334217,-0.0165909278162929,-0.0153508326697504,0.00572863927461162,0.00220606354552985,0.0410878930964991,0.041828127142375
ISX,-0.0217938751878499,-0.0199862865021341,-0.0115350278574,-0.013219593334217,-0.0165909278162929,-0.0153508326697504,0.00572863927461162,0.00220606354552985,0.0410878930964991,0.041828127142375
SHOX,-0.0217938751878499,-0.0199862865021341,-0.0115350278574,-0.013219593334217,-0.0165909278162929,-0.0153508326697504,0.00572863927461162,0.00220606354552985,0.0410878930964991,0.041828127142375
RFX6,-0.00705072403653641,0.00296005210270876,0.0148540113926856,0.0195102682505252,0.00351643746610615,0.000746288617616005,-0.00603796590324356,-0.00698262656074299,-0.00456665216409045,-0.0158172314343549
NR1H4,-0.0239209998167364,-0.0213055759559793,-0.00499213805698743,-0.0095572363264143,-0.0027465621171665,-0.00301402543217133,0.0276026902482982,0.0239217515477581,0.00920581278393443,0.00151463215853171
HIC2,-0.0207432380236896,-0.0128105073814912,0.00584275933681096,0.00854313143877017,-0.00375313994722519,-0.00243736577787961,0.0204037053887531,0.0191600187231909,-0.00147102992508751,-0.00946156220932906
EN1,-0.0327300225294914,-0.0284148783463456,-0.015409855030777,-0.0197354530899543,-0.0121334664726324,-0.0117747494500708,0.00667116012354235,0.00734859983890115,0.0457748993731422,0.0471627378532212
CDX1,0.010627727108078,0.0144460770776114,0.0147530423534504,0.0176198388488744,0.00272591123291088,0.00126262452410032,-0.0204242298566956,-0.0193614065033483,-0.0114914160383664,-0.0058207604788079
PGR,-0.0222902792903162,-0.0205294905644054,-0.011001994343736,-0.0150646937250816,-0.00276816719201349,-0.00205226665067487,0.0152581481886795,0.0125343450953853,0.0176102202480174,0.020801207135393
SP8,0.00153869181590239,0.00149400363594288,0.00377580762846843,-0.00130280334660467,0.00956771666910425,0.00566241528672938,-0.00774101025464297,-0.00563916527439419,-0.00332690122983765,-0.00864895559093309
SP7,0.00153869181590239,0.00149400363594288,0.00377580762846843,-0.00130280334660467,0.00956771666910425,0.00566241528672938,-0.00774101025464297,-0.00563916527439419,-0.00332690122983765,-0.00864895559093309
SP9,0.00153869181590239,0.00149400363594288,0.00377580762846843,-0.00130280334660467,0.00956771666910425,0.00566241528672938,-0.00774101025464297,-0.00563916527439419,-0.00332690122983765,-0.00864895559093309
RFX3,-0.0103945283655415,0.016999214956376,-0.0206954663421057,-0.0237537509855097,-0.0151276274797555,-0.0163941205656616,0.00405837541797145,0.00333830019402883,0.0308828214071485,0.00700122201391316
SP3,0.000282928193882578,0.00168089906685034,0.00569375608501953,0.00126804590544622,0.00789251300524938,0.00464238631752579,-0.00940387488524182,-0.00602770094235775,-0.00314580030224876,-0.00655097389786417
ZFHX2,-0.0368245570282547,-0.0305261970300492,-0.0210433130042495,-0.0226296069430878,-0.00373827271691485,-0.00468947401227458,0.0122225249425683,0.0102609560033382,0.0404859338531071,0.0397903363295082
HOXC13,0.0108966989237515,0.0158855999359924,0.012290476198261,0.0137405186067893,-0.00708451639786226,-0.0101145583072507,-0.0129164556912376,-0.0112530893524,-0.0054544582741094,0.000623433114027364
ISL2,-0.0257650968464356,-0.0247597292018014,-0.00977267437026303,-0.00814658600511531,-0.00690172644026715,-0.00722142501347283,0.00158348541635849,0.00146844534972747,0.0330218469842063,0.0402755922946824
NFKB2,-0.0214257674316689,-0.0151816504418063,-0.0120308078715663,-0.0110279829503771,0.00632279294759763,0.00112392018373806,0.0220777404959875,0.0238195924823625,0.00501499766265591,-0.00518741607088245
TFCP2L1,-0.0203085569574883,-0.0149334440473689,-0.00472578658839169,-0.008919672558616,-0.0034788481255522,-0.00379790647578288,0.0145663380096924,0.0136811836267185,0.013176142532851,0.00870151741204614
BATF3,-0.0263381557912491,-0.0386115157724381,-0.0156889631164001,-0.0138597876779759,0.00809703572402766,0.00684261608660106,0.0270455717164446,0.022668675347379,0.0187731687953735,0.00764465480872921
CXXC1,0.0446450776198609,0.027360681413259,0.00711291397754979,0.014987014803307,-0.0036725638122542,-0.00203806463590107,-0.0321632794931116,-0.0336946448326211,-0.00741244940228486,-0.00217229843990925
TBX2,-0.00408441065127071,-0.00235212739203983,0.0205725218529177,0.0294386223938705,0.00741051284700698,0.00591242442942821,-0.00232471364360899,-0.00335182158867987,-0.0182260354609511,-0.0214291540582538
RUNX1,-0.0164148306621132,-0.00519673343044077,-0.000526336097042595,-0.00135658194989323,-0.00325851614815572,-0.00206042486844315,0.0120966332692207,0.0102459045392795,0.00332534739527147,-0.00153773294068084
HOXB6,-0.0184386489243323,-0.0259556176427937,0.0034149165059914,0.00200023861007896,0.0241161940232234,0.0231604398343185,-0.00837681790363375,-0.00857196698310368,-0.000280387178423304,0.00258916997286791
ETS1,0.0133140181947938,0.00781464365204108,-0.00171772707969736,0.00165481107265153,-0.0133178006307924,-0.013147674439184,-0.00695704287581077,-0.00948936525673574,0.0131766933369114,0.0136746041137748
ZNF148,-0.0105681161467262,-0.00673643450844194,-0.00325062323135628,-0.00802053884200171,0.000928395124419543,-0.000737920023831828,0.0019268865195286,0.00399866969024074,0.00865520169721523,0.00713113971138413
GATA4,-0.0219474839727451,-0.0197429851737102,-0.00547596859747388,-0.00890618232375068,0.0189106409314605,0.0195399476104834,-0.00281073425444485,-0.00208441061343692,0.0027952877987022,0.00647243901915908
LMO2,-0.00147021283100728,-0.00178259900833853,-0.00283306735820047,-0.00237491406565972,-0.0104833883826663,-0.00968126888244918,0.0156483558930993,0.0151854791308336,0.00436369502616969,-0.00243188376462503
ZBTB7B,0.0264791957556428,0.0210877928204238,0.0137588619423019,0.0181842514903882,-0.00170202790062069,-0.00422477005829089,-0.0231179945665245,-0.0180757301446647,-0.0115364478998176,-0.00961390128449879
FIGLA,0.00324937820712866,0.00326119482925601,0.00818196951481605,0.015964082430922,-0.00778241229973827,-0.00916710966438654,0.0144073837919554,0.0124016534968201,-0.00998189774663733,-0.0167720822072074
ZIC1,-0.00839070633668115,-0.00529946785841242,-0.000874294911045057,-0.00219986796801403,-0.00962253177673355,-0.0112869573039129,0.0243631079600424,0.0283838357306813,0.00158837222673474,-0.0120325589098094
PURA,-0.0124931636789593,-0.00620172165703996,-0.00161075853435657,-0.0063702260784231,0.00128123409076405,-6.92196585393157e-05,0.00677520522191695,0.00924292159678241,0.00416664433938035,-0.000818099991511778
HIVEP1,-0.0164631913794957,-0.0140283917379262,-0.0107208205091248,-0.0100547816563464,0.00468676517809191,0.00351335386205012,0.0124354935864513,0.0140084937456971,0.00824202088651636,0.00182325340641426
HIVEP3,-0.0164631913794957,-0.0140283917379262,-0.0107208205091248,-0.0100547816563464,0.00468676517809191,0.00351335386205012,0.0124354935864513,0.0140084937456971,0.00824202088651636,0.00182325340641426
SP1,0.00486167844068212,0.00406384604340603,0.00365126022643464,0.0028642786088772,0.00454228695775889,0.00276151742338895,-0.0121181420616493,-0.00980700505916256,-0.00160325918584102,-0.000221522966198331
ZNF423,-0.0224471116993107,-0.0141978265258472,-0.00584771367881376,-0.00919686366374251,-0.00333843278331893,-0.00513895135001262,0.0245246617642219,0.0220581054543842,0.00926359475748601,-0.00128921315515512
CDX2,0.0094258006844053,0.0147111492362696,0.0141913215307665,0.0169196364450673,0.00100689229343854,-0.000772844478395943,-0.0194661375792849,-0.018176030340734,-0.00956654975483317,-0.00439543387180839
TP63,-0.0157597070229343,-0.0132796371923597,0.0120419567831414,0.0154071644671947,0.00911735513706603,0.0114402652988958,0.00636908148423597,0.00285055635173041,-0.00996077079090034,-0.0157601388131546
EGR1,-0.00243077833163573,-0.00653229900612667,-0.00524234816374982,-0.00934713318421471,-0.000445911162899083,-0.00149696963835519,-0.00355660866110788,0.000943895171046774,0.00818812601624239,0.0178191517338186
ZNF350,-0.0146019917828001,-0.00988295107246383,-0.00531479741504379,-0.00563844486000781,-0.0052519626215633,-0.00518735142040291,0.0132860434943059,0.0122027318047706,0.0102613245030369,0.00727498123419358
NKX62,-0.00944277352390963,-0.00914225889736487,-0.0118540212439581,-0.010943178524238,-0.0123225202766432,-0.00985055769606791,-0.00186722606511691,-0.000360418533925128,0.0280595220333348,0.0326660287344423
TCF15,-0.00918914200508219,-0.00595440981959719,-0.00955009091582094,-0.00932514168667992,-0.0126900840531991,-0.00962489871054487,0.0180263710399986,0.0157438769941581,0.0134484007349299,0.00747803094314485
SCXB,-0.00918914200508219,-0.00595440981959719,-0.00955009091582094,-0.00932514168667992,-0.0126900840531991,-0.00962489871054487,0.0180263710399986,0.0157438769941581,0.0134484007349299,0.00747803094314485
SCXA,-0.00918914200508219,-0.00595440981959719,-0.00955009091582094,-0.00932514168667992,-0.0126900840531991,-0.00962489871054487,0.0180263710399986,0.0157438769941581,0.0134484007349299,0.00747803094314485
PLAGL1,-0.00929399145657952,0.00119951027357784,-0.00055435214671129,0.00029965720289421,-0.00668095504782172,-0.0101411279849069,0.0144394983388814,0.0159805501425064,0.00158853247838343,-0.00669405482102403
E2F6,0.0115100401272352,0.0135567494246342,0.00078486213935592,-0.000138089924349528,0.000647328541102235,-0.00108477177271077,-0.0144812066263779,-0.0119905181098077,-0.00153010939951281,0.000501828047261565
NR2F1,-0.0155406093717586,-0.00751914220203723,0.00124829467288529,0.00051485157061519,-0.00721677681446223,-0.00602068136772879,0.0201618868985863,0.0183276932172103,0.00111170441166607,-0.0042490888791339
MGA,-0.0213883428554168,-0.0176309187240314,0.0100601424564085,0.0111695912589627,0.00311172654041453,0.00255636828587864,0.0220594653008003,0.0197282737876246,-0.00815243096954782,-0.0163251021414699
HMX2,-0.00237281106508606,-0.00485083874198196,-0.00490734088485707,-0.00517371278697711,-0.0116703174633807,-0.014154034543659,-0.00549920421540486,-0.00590332151603824,0.0248946758553508,0.0287096866221346
YBX1,0.0200593284096223,0.0133894784452977,0.00646345962527119,0.00553477575034916,0.00381958244638453,0.00482302177840706,-0.0151059792833399,-0.0139818373584493,-0.0121297736873615,-0.00885006674578933
NKX61,0.0120132671508676,0.0056492615335179,0.00349921732330517,0.00779924437026762,-0.0105003312324789,-0.0110328180120208,-0.0116150805644269,-0.00913554785226781,0.00810453868250269,0.0137544728557486
NFIB,-0.0277942406165559,-0.0281385080323531,0.00869434199688096,0.0124671505041971,0.0072214175326322,0.00785525774492647,0.0106872568001179,0.00975192476769252,0.00480929729988881,-0.00369892483114374
NFAT5,-0.013311220443346,-0.013316441469805,-0.0133915853713477,-0.0132116903120148,-0.00576494813386376,-0.00708724874841603,0.00783057161263287,0.00977104512101099,0.0206243135218697,0.0232469829449746
ATOH8,-0.000492042473600335,-0.00211040804836809,-0.0049046855620113,-0.000693739102522099,-0.0104767638649683,-0.0115558663585165,0.0218863467370224,0.0206666865697573,0.00158133210005399,-0.00618744968184752
TAL1,-0.00856979198456253,-0.00598853864785191,-0.0121732275080589,-0.0118965696131393,-0.0121934727786592,-0.0130840293088412,0.0172603711566905,0.0161235719919192,0.0182355270951706,0.00976843612452295
TAL2,-0.00856979198456253,-0.00598853864785191,-0.0121732275080589,-0.0118965696131393,-0.0121934727786592,-0.0130840293088412,0.0172603711566905,0.0161235719919192,0.0182355270951706,0.00976843612452295
HOXB4,-0.0181113986893773,-0.0140706494924001,-0.0124722088133495,-0.00841252816270512,-0.00748486931773969,-0.00778636486120202,0.00146831092473683,0.00262022594548796,0.0263326723673952,0.0321089289039971
FLI1,0.0159899466584856,0.0106787683994348,-0.000747308304844464,0.00323173745920872,-0.0127719580355618,-0.0126273305956956,-0.00861999146761126,-0.0113643072536717,0.0111006011141166,0.0105304166781861
RFX5,-0.0166457104733987,-0.0076914284812158,-0.0120294579446059,-0.012462070325874,-0.00587127087143001,-0.0054166590349276,0.010559921060401,0.0111103779784969,0.0199089369649292,0.00830118459115238
RUNX3,-0.0423336894347246,-0.0194400178714711,-0.00292039675846631,-0.00184376631892915,0.00849126323210268,0.009779261762398,-0.00322445557877736,-0.00591427307641071,0.0173410612255765,0.0204100197929233
EP300,-0.0201751515194617,-0.0144093532347474,-0.000342117020055299,-0.00499992819735232,0.00297614346949691,0.00435068351076276,0.0149805356847105,0.0155214449204179,0.0012255246285732,-0.00443553327166759
MEIS1,-0.0217137594066917,-0.0180410600966569,-0.00600590221358165,-0.00868637065235075,-0.00453770179039718,-0.00123776941409065,0.0196105988992945,0.0162728912002561,0.0123542781558211,0.00692706589542115
MAZ,-0.0106363023633562,-0.00647936126617238,-0.00340811908369002,-0.00683947524934118,-0.000336429127730398,-0.000929438103025315,0.00691220704798481,0.00752830985104623,0.00554465252056873,0.00377351842746427
TWIST1,-0.00697444917732121,-0.00868824032826234,-0.000548337201492582,0.000296119706806123,-0.00326310803759052,-0.00456181117089997,0.0210854119160162,0.0180119794217103,0.000316407954068322,-0.0114365143626481
TP73,-0.0280213393543642,-0.0228675541540273,0.00444146663556636,0.00425087968347451,0.00858403194304947,0.0109295553265098,0.0165101519559886,0.0140266362967136,-0.00173469342610568,-0.00952058086253109
NFIA,-0.0298789848884645,-0.0288935136666403,0.00813189869616693,0.0110633043650853,0.00765633317963791,0.00775735243020635,0.0119336243704557,0.0103642168979728,0.00589520098022005,-0.0037310259805926
THRB,-0.0293203599844442,-0.0281367697237304,0.00578423118730538,0.00320973453497874,0.00187860750561547,0.00363882235515021,0.0273813382042333,0.0243952551872449,0.000986653534437461,-0.00823664097427572
SRF,-0.00816582565134518,-0.00479728795135969,-0.0133311747559854,-0.0138366217309375,-0.00802439004744554,-0.00732175472058111,0.00987731987811028,0.00800059856604652,0.0152368727668467,0.0168233544958729
VTN,-0.0111470076541789,-0.0104180194836969,-0.0131643055814072,-0.0119017406863913,-0.00911506429231439,-0.00995619704040582,0.000897749464529952,0.00169487686604639,0.0269649168694542,0.0306067728589415
MXI1,0.00230133501845643,-0.00376073236870996,-0.00762351499776683,-0.011878655129307,-0.0110205739031977,-0.0108021682167515,0.014111831899765,0.0106482725288906,0.0108060203344861,0.00876514404675422
ZBED1,0.079465013211268,0.049072268802696,0.0192051406599607,0.0223056077024943,-0.00458775691306639,-0.000707081937260615,-0.0473900113351693,-0.0502343670348824,-0.0279156926938624,-0.0157560680196029
HLTF,-0.0118693146503448,-0.00917354286753723,-0.0107270752038202,-0.0134157167894702,-0.00492828802434773,-0.00271601085234219,0.0130018185617298,0.0123137488871751,0.0115812355740226,0.0100223959374885
ZIC5,-0.0130753168015987,-0.00350561342541406,0.00172314583260675,0.000545255180746926,0.000513544278684934,-0.00431860664028767,0.0142865962745545,0.0186347982600907,6.81224449930393e-05,-0.0171067079598326
MLL,0.0414822260406278,0.0337628333040959,0.00417466046473047,0.00227383577461222,-0.00233498193361467,-0.00272700714477446,-0.0285765197677905,-0.0294943988066896,-0.00982185656340225,-0.00539758059181296
HOXA13,0.00832858771583594,0.0155799100582896,0.0139568580476468,0.0150685988258557,-0.00549752718526291,-0.00773897432782265,-0.0140489585417238,-0.0124355835121677,-0.00706548889650012,-0.000891054691981918
RFX4,-0.0145712561750817,0.0105313662274741,-0.0139380262965286,-0.0147995712472914,-0.0117698891494504,-0.0125932150312417,0.00329047660016651,0.00342079479484961,0.0264112853190996,0.00427870839437997
KLF4,-0.00399993520216281,-0.000778998775527169,0.00573509238791559,0.00252332786519596,0.00700755946410413,0.00449117350608885,-0.00705233930907762,-0.00513142759089701,-0.00208892388733803,-0.00447679955854619
NR2C1,-0.0195231496848899,-0.00825957080474156,0.00903129057689001,0.00981249506701901,0.00275881767874418,0.00528457475469865,0.0116416725183727,0.00962515615514831,-0.00734091882554947,-0.0143126161943107
NANOGP1,-0.00950018922217938,-0.00876642209834623,0.000731188073528982,0.0023609138554784,-0.0128623528786451,-0.0144859449665391,-0.0127508250394439,-0.0130485754880406,0.0313602252614216,0.0354006991617949
HOXA2,-0.0297711661236584,-0.0225108534302278,-0.0132220517539974,-0.0120009437106093,-0.00232522455300126,-0.000147327833990282,0.00483983286489355,0.0031118113641961,0.0277636079408251,0.0319745901280984
RORB,-0.0298831904484203,-0.0283992065543358,-0.00539532781813412,-0.00741190437887975,0.00441577249590339,0.00623608039337539,0.0180995568388771,0.0148605034676597,0.0114040566460014,0.00973633451920336
ENSG00000250542,0.0649613759421573,0.0546277186316987,0.0107665112553849,0.0112294902161599,0.00542358948882994,0.00026903859229889,-0.0493459193810779,-0.0464717119065547,-0.0251759481836271,-0.0190978689649187
AC0125311,-0.0158717497597199,-0.0130892502824402,-0.00998126199397246,-0.00728458210554402,-0.00300929160879804,-0.0028390090956842,-6.53578704789548e-05,0.00198948981320033,0.0203336998410851,0.0238258506105338
HOXA4,-0.0158717497597199,-0.0130892502824402,-0.00998126199397246,-0.00728458210554402,-0.00300929160879804,-0.0028390090956842,-6.53578704789548e-05,0.00198948981320033,0.0203336998410851,0.0238258506105338
AL8445277,-0.0159377114578487,-0.012824160571065,0.00189367702676777,0.00106683618050933,-0.00186115909605101,-0.00118977800936278,0.019680846903236,0.0169389601609725,-0.000388913550846755,-0.0059649460877725
AL6628245,-0.0159377114578487,-0.012824160571065,0.00189367702676777,0.00106683618050933,-0.00186115909605101,-0.00118977800936278,0.019680846903236,0.0169389601609725,-0.000388913550846755,-0.0059649460877725
CR7597334,-0.0159377114578487,-0.012824160571065,0.00189367702676777,0.00106683618050933,-0.00186115909605101,-0.00118977800936278,0.019680846903236,0.0169389601609725,-0.000388913550846755,-0.0059649460877725
CR3545653,-0.0159377114578487,-0.012824160571065,0.00189367702676777,0.00106683618050933,-0.00186115909605101,-0.00118977800936278,0.019680846903236,0.0169389601609725,-0.000388913550846755,-0.0059649460877725
CR9368773,-0.0159377114578487,-0.012824160571065,0.00189367702676777,0.00106683618050933,-0.00186115909605101,-0.00118977800936278,0.019680846903236,0.0169389601609725,-0.000388913550846755,-0.0059649460877725
SP2,0.0057424073569173,0.00504094371789366,0.00388789355325638,0.00310662087671685,0.00301874862809217,0.00135237374057019,-0.0112014605584745,-0.00922441876402223,-0.00169756530627854,-0.000292814520446563
REST,-0.0182671043136654,-0.0142030197953299,-0.00638754577618657,-0.00465308943286663,-0.00299098218539594,-0.00280666065147748,0.0176969368382789,0.0168142042019336,0.00879195314356218,0.00398808359896576
MYBL1,0.0459167878315643,0.0410200869039613,0.0102937120293801,3.52556677590786e-05,-0.00665061904769506,-0.0140231087674751,-0.0381955273905416,-0.0346496631314656,-0.00811374313585574,0.00812709598003123
HOXC6,0.000240885712219911,-0.00471451795083279,0.00743215065997874,0.0102182217318751,0.0108075548138017,0.00947482323186975,-0.0111558013005687,-0.00902504456781342,-0.00818438925630644,-0.00159352896078628
TCF3,6.04535727086707e-05,7.43328232467241e-05,0.0080065277447289,0.0135684002712328,-0.00781213597874213,-0.00750322191370363,0.0133824415761288,0.00930936416869243,-0.00492556339962788,-0.0137726822341473
RAX,-0.0184174328131259,-0.0142048530473885,-0.00823500226587172,-0.00552605201012234,-0.0133465728376055,-0.0113579581296586,0.00343056963556461,0.00156836056082008,0.0304187507016979,0.0308791553208151
ELF5,0.00184143771794039,0.00812411003594619,-0.00138090844821074,-0.000827721458902185,-0.0131216442004528,-0.00855988681835969,0.0145893506825669,0.0102534638542571,-0.00349978573457389,-0.00450779768412573
HOXC9,-0.00239719074137992,-0.000416560894739638,-0.00289584282550125,-0.000414985206359374,-0.0122307656115722,-0.0125970345149381,-0.00999458479126934,-0.00817867406425837,0.0225471995264799,0.0253451030505348
ZSCAN4,-0.0156649111825179,-0.0128850685238679,-0.0104837729427412,-0.0136533706332391,-0.00505536643155308,-0.00515783910043121,0.0161566564424774,0.0139687121154365,0.0154741185267288,0.0110438172639178
PBX1,0.00446340721671702,-0.00127048488686612,0.0118497082388887,0.00897496694692751,0.0186517267046886,0.0236433000472458,-0.0157344632318701,-0.0142347744052194,-0.0198722710469952,-0.0175837616162535
RFX8,-0.0165779951933943,0.00535635341182401,-0.0116879250565655,-0.0132264607639691,-0.00863406234848451,-0.0109232059802105,0.001793418621976,0.00243186765469793,0.0268382959975247,0.0059336894791087
NR1I2,-0.0126085931434722,-0.00740272545464856,0.0130850895279876,0.0151660350348228,0.00783857738662665,0.00758176733870039,0.0035527455780519,0.00202894304771874,-0.0117232824204981,-0.014887926200654
HOXD4,-0.00970773937691402,-0.0129905203568431,-0.0107703156508728,-0.00519013370080042,-0.0116339578758936,-0.0102620060224692,-0.00199179148635897,0.00037909001083207,0.0281284594068978,0.0337152156662668
TFEC,-0.0158218335288816,-0.026457884703645,-0.0122951898490033,-0.0113570288510549,-0.000489252085337473,-0.00185805505934469,0.014392015788961,0.0119394589318117,0.0192154373682383,0.0225442717443601
KLF3,-0.0216989498513574,-0.0102020102817399,0.00506297168056914,0.00116076797561159,0.00325450176810933,0.00132046436278847,0.0119019501522782,0.0114469496047451,0.002621121622178,-0.0114913772077717
MEF2A,-0.0186687712411529,-0.0147745124964328,0.00338137757811273,0.0115166605024237,0.00127720924022727,0.000524414209928825,0.000834545361049496,0.000715473603752841,0.00824414985433515,0.00857621946715389
GRHL1,0.0386812011939879,0.0378101452054349,-0.00214200334890609,-0.00967390544823012,-0.0050211391774189,-0.0100814499251646,-0.0251182635086997,-0.0248830536087042,-0.0040130458148583,0.00125550431981775
NR2C2,0.0175018315586141,0.0147838828505191,0.00539019863308111,0.00707976624035159,-0.00758960547026033,-0.00780163003387665,-0.0124502434000688,-0.0146959837820828,0.000461387407400267,0.00248725704763271
HOXC10,0.00473868564168132,0.0103075449607613,0.0117382016881854,0.0103928338416745,-0.00333736500379789,-0.00533724880024644,-0.016776667344969,-0.0153604197543087,-0.00110876492419443,0.006252339089591
HOXC5,-0.0145890761845395,-0.0104104474470885,-0.0110285699319097,-0.00741092163225852,-0.00650025581574231,-0.00624955544415501,-0.000164647318551425,0.00129366200563405,0.0222133527053149,0.0273103632019706
LHX3,0.00335042082628237,0.00214068481081792,-0.00525582206075937,-0.00231495718147484,-0.0102998794579781,-0.0090801153395975,-0.007775121091636,-0.00613174398191021,0.0155866308173345,0.0201199796189887
FOXP3,-0.00581098278937952,-0.00479004697897794,-0.0112988582222745,-0.012263542985344,-0.00364846679848594,-0.00292412340323412,-0.00291303393908304,-0.00142648308176613,0.0157703084189646,0.0226615223160615
FOXD4L3,-0.00581098278937952,-0.00479004697897794,-0.0112988582222745,-0.012263542985344,-0.00364846679848594,-0.00292412340323412,-0.00291303393908304,-0.00142648308176613,0.0157703084189646,0.0226615223160615
FOXD4L5,-0.00581098278937952,-0.00479004697897794,-0.0112988582222745,-0.012263542985344,-0.00364846679848594,-0.00292412340323412,-0.00291303393908304,-0.00142648308176613,0.0157703084189646,0.0226615223160615
FOXD4L6,-0.00581098278937952,-0.00479004697897794,-0.0112988582222745,-0.012263542985344,-0.00364846679848594,-0.00292412340323412,-0.00291303393908304,-0.00142648308176613,0.0157703084189646,0.0226615223160615
FOXD4L4,-0.00581098278937952,-0.00479004697897794,-0.0112988582222745,-0.012263542985344,-0.00364846679848594,-0.00292412340323412,-0.00291303393908304,-0.00142648308176613,0.0157703084189646,0.0226615223160615
FOXD4L2,-0.00581098278937952,-0.00479004697897794,-0.0112988582222745,-0.012263542985344,-0.00364846679848594,-0.00292412340323412,-0.00291303393908304,-0.00142648308176613,0.0157703084189646,0.0226615223160615
EHF,0.0182507698827806,0.0175373599762319,0.00276328386400189,0.0069526500635681,-0.0114547417549708,-0.00927164300131666,-0.00519719109008556,-0.0085342173941515,-0.00171635374103693,-0.00287218727120701
TFEB,-0.0129618979720324,-0.026618473968062,-0.0104717416171667,-0.010233352758092,0.000873431324560848,0.000212478603417905,0.0101990627533459,0.0060260024494132,0.0205626025607395,0.0218716748900876
ETV2,-0.00049553894995359,-0.00371911233630381,-0.00896862878993927,-0.00949386122847065,-0.0122846082865574,-0.0115346884239029,0.00561292193471911,0.00320691178876164,0.0189007309187317,0.0180576485216973
PLAG1,-0.0104615608198731,-0.0037507716523162,0.0062401845801465,0.00507959448975605,0.00148891958651258,0.000477931693245247,0.00722133887949525,0.0083685601592316,-0.00318166720987774,-0.0122695463365133
SOX18,0.0173320278557326,0.0153507140478802,0.00741402802716212,0.00762420618208944,0.00665023501023689,0.00636785253107536,-0.0190744936399523,-0.0165777973796588,-0.0136064590614089,-0.0096047860617538
ZNF333,-0.0231387131358196,-0.0207129466722282,-0.0114923980539228,-0.00864737285971913,-0.00964849623133494,-0.00993052557694538,0.00140935096239403,0.00368526452557735,0.0351413983343117,0.0369402364076666
ERG,0.00781361688342636,0.00385421043048643,-0.00270942531979989,-0.00147062198941058,-0.0128517460867461,-0.012368720116346,-0.00246238868202668,-0.00455372381964677,0.0150877261860645,0.0122399774377466
ATF1,0.0423311551342575,0.023108519914832,0.00303502655018505,0.00941971485719131,0.00431451733800135,0.00127775490161559,-0.0230045163765284,-0.0243052889739199,-0.0140993550864935,-0.00971502852485919
LMX1A,-0.0224706344916872,-0.0210573005961043,-0.0100866655890547,-0.0109576927652815,-0.00426586675615225,-0.0037162179426783,0.00245354814961663,0.00169581016895944,0.0291506897134933,0.0303846467752511
PAX8,-0.0192818527734155,-0.0244031715570259,-5.57449518401743e-05,-0.000209772057195542,0.0173725267024092,0.0167660211472443,0.00635437966571029,0.00743841363716742,-0.00238639753934483,-0.00471619520329322
KLF6,0.00923594939819514,0.00691675898179598,0.00022108394915981,-0.00216677121694461,0.00199508327950359,-0.000656383275575476,-0.0129107446402292,-0.00896346389400816,-0.000984414190927874,0.00688600878919399
