0_1,0_2,4_1,4_2,8_1,8_2,12_1,12_2,24_1,24_2,36_1,36_2,48_1,48_2
Atf3,0.00888329714881701,0.0159044102765236,0.00734328183724442,0.00804765755765465,-0.000826760868343324,-0.00254865750339738,-0.00608904664069147,-0.0089814310880795,-0.0081328110566049,-0.00787520239735295,-0.00371319372306179,-0.00463836159800875,-0.00110164348490562,-0.00158240200746511
Arntl,0.00832721886402033,0.0176201741360117,0.00890915436053072,0.00769719897744055,0.000169955203092497,-0.000779482588378223,-0.00571817523163506,-0.0057729796381804,-0.00773196216958793,-0.00588527861559877,-0.00361951114547093,-0.00717085664373755,-0.00569998794456576,-0.003687381128106
Nfe2,0.000378029699722516,0.00361751257529891,0.00257716457785942,0.00286237531687913,-0.00226770613393698,-0.00435804571327268,-0.00621919074455393,-0.00526303216962326,-0.00709917162014941,-0.00994937682894465,0.00601847868616081,0.00261995424234836,0.00622147948258091,0.00557869551528365
Zfp161,0.00714514207617463,0.0100472433308012,0.00591493710661686,0.00535490123770178,0.00118426474882301,0.00228982215804434,0.00079674711359622,0.000331890425044536,0.00127638108569953,-0.00913989552893922,-0.00857235356947184,-0.00941454302374266,-0.00714509836021708,-0.00525298397382834
Nkx62,0.00316173260216407,0.00639286966989758,0.00442837593607409,0.00350346111830449,0.0031553244694605,0.00478493544084253,0.00503702526984204,0.00280177155473887,-0.00158839921321303,-0.00239608846751113,-0.00922768948615936,-0.00960177356163092,-0.00768300725074274,-0.00379069477154271
Nfya,0.00650401220792904,0.0114946472435177,0.00497445852192455,0.00607288881512435,0.00129233706655797,0.00231800265844514,-0.00525420788667975,-0.00493472108993287,-0.00870760453656678,1.69470203797983e-06,-0.00414443200287679,-0.00506285264053273,-0.00186970814403713,-0.00356553150429858
Tcfeb,0.0091719310875563,0.0182440073448484,0.00855009061850042,0.00586550860402284,-0.000789573326306265,-0.00120653558057698,-0.00709648811836514,-0.00697200556249171,-0.00642178766267921,-0.00494623043267079,-0.00350513057584906,-0.00687237325925744,-0.0043064765609437,-0.00327939863691751
Atf1,0.00807295962960462,0.0135766428176313,0.00934507171138908,0.00823892326289625,-0.00172262993242849,0.000311799069834702,-0.00645687352831471,-0.00572305985932538,-0.00874130020319214,-0.00871326450789836,-0.00409845644023989,-0.00597091070362389,-0.00201150432183768,-0.000927986972799843
Hoxc9,0.0061760021622779,0.00871519178122704,0.00861613388493057,0.00585892210521485,0.00210193627516952,0.00421174323380113,0.000777114352097163,0.00215943016684756,-0.00270788417276843,-0.00451172384308632,-0.00920868535219603,-0.00946522146259871,-0.00954850661131307,-0.00471557794779098
Nrl,-0.00661250940593111,-0.00720464198122306,-0.00409777731616351,-0.00620125713196529,-0.0051204173665424,-0.00476311381310498,-0.00424124245598829,-0.00320424407113711,-0.000258331675522744,8.13016192500113e-05,0.0124564926627001,0.00784344348526524,0.0107759567871727,0.0103827327120508
Mafa,-0.00661250940593111,-0.00720464198122306,-0.00409777731616351,-0.00620125713196529,-0.0051204173665424,-0.00476311381310498,-0.00424124245598829,-0.00320424407113711,-0.000258331675522744,8.13016192500113e-05,0.0124564926627001,0.00784344348526524,0.0107759567871727,0.0103827327120508
Maf,-0.00661250940593111,-0.00720464198122306,-0.00409777731616351,-0.00620125713196529,-0.0051204173665424,-0.00476311381310498,-0.00424124245598829,-0.00320424407113711,-0.000258331675522744,8.13016192500113e-05,0.0124564926627001,0.00784344348526524,0.0107759567871727,0.0103827327120508
E4f1,0.0132296757933236,0.0223790452455649,0.0125857410428915,0.0109269446084629,-0.00518907485234762,-0.000536443144988293,-0.010344304233146,-0.00976143457542247,-0.00780925425264177,-0.00888185186765772,-0.00575239957501734,-0.00764665990879576,-0.00450757942274135,-0.00417711654277795
Obox5,0.00944154693758339,0.0161584096537813,0.00651950091375567,0.00528702634524029,0.00109155550882871,0.00121934487484358,-0.00278844135505061,-0.00386028998685239,-0.00518705875019957,-0.00176569586263089,-0.0101117098709193,-0.00623046121188563,-0.00789243935223004,-0.00413127605502754
Tcf21,-0.00417652443821873,-0.00463749465206257,-0.000239914208246355,0.000508290749163375,0.00462202121234756,0.00342782726518153,0.00599009046780993,0.0071002066161873,0.00488439477973573,0.00743074970268268,-0.00360644939457536,-0.00512876723229806,-0.00658378413704027,-0.00465866826844688
Pax2,0.0109207850230331,0.0157114958597022,0.00808695533522648,0.00796098673873599,0.00405864723061837,0.00457657392921903,-0.00197212173471547,-0.00351867764264894,-0.00516345483737587,-0.00921076325003988,-0.0110734046988487,-0.0103234061696467,-0.00924175396227613,-0.00648934396650579
Zfp281,-0.00355783450684366,0.000271249183541863,-0.000123550040499101,-0.000703854256587814,0.00385530454037279,0.00215149043351324,0.00302145261651058,0.00358921435141437,0.00310695902434148,-0.00333483257983443,-0.00444925088165753,-0.00362827082295287,-0.00220611621969119,-0.000516902009931645
Mybl2,0.0117933010495271,0.0168477774319079,0.0101038557362804,0.00688568634506352,0.00340838700291693,0.000783957453021657,-0.00200596950498071,-0.00203680891475394,0.000524779928396585,-0.00526272311999976,-0.0133295429272118,-0.0129341587942581,-0.00946317058898069,-0.00954794400585708
LINE3883,-0.00443757218863329,-0.00429296171837511,-0.0026021728538665,-0.00323456480361701,-0.000406697756309752,-0.00147261680667952,0.00127019922751672,0.00141515635061124,0.00195289068415098,0.000594484063962356,0.00311119894870442,0.00165988086330445,0.00317253772274724,0.00342793122177813
Patz1,-0.00268732002829727,-6.39053291489472e-05,-0.00025081253193774,-0.000594076313523029,0.00297188265699521,0.00167305149398231,0.00364472142654966,0.00380250934538054,0.00308679324954517,-0.00345003973223187,-0.00429858000197293,-0.00338601244233696,-0.002115687689217,-0.000654398988030311
Arid3c,0.00536675086939722,0.00939683102641075,0.00551646690669237,0.00518297056183536,0.00183748774996248,0.00214396119990078,-3.98806492877754e-05,0.00208094631916406,-0.00221398220028493,-0.00252454098086977,-0.0105529043791851,-0.00760452046949163,-0.00665289432640732,-0.00401733716455451
Bhlhe41,0.00942150881187704,0.0178963923853243,0.00948495421052103,0.00896573738921738,0.00141490915696355,0.000817376042952754,-0.00402107990699036,-0.0047137026877749,-0.00461181403475382,-0.00715352568320471,-0.0067890831151628,-0.0099788612570607,-0.00839606486081537,-0.00644998192381482
Gmeb1,0.01384690645352,0.0214869939488131,0.01891332101483,0.0138657600139774,0.00145395873130881,0.00467564039691201,-0.00769438373163016,-0.00829313822175475,-0.0137237821085883,-0.00828356504591121,-0.0124668356912438,-0.0118787146896534,-0.00800905428928585,-0.00781478299529827
Runx2,-0.00672306165622618,-0.00813306456122701,-0.000947289810394903,-0.000179338326122366,0.00526974113724359,0.00450404141749212,0.00234665604720009,0.00294164903174849,-0.000220705778896453,-5.34271244964218e-05,-0.000298671607512704,-0.000563676081821798,0.000731913719747568,0.00168057293357311
Obox1,0.00701849714659498,0.0136889919817373,0.00706691475606087,0.00535153482814143,0.00180664063949129,0.00149480584782559,-0.00154180195120668,-0.00188282281521913,-0.00504349991010373,-0.00256936617060893,-0.00913018689370268,-0.00664674047434918,-0.00817093816128035,-0.00337880408155419
Arnt,0.0096437321689559,0.0153523253455588,0.00761375530263291,0.00725560966506745,0.00188726086052605,-0.00124449941518389,-0.00197002166372554,-0.00381056809091212,-0.0039816155471491,-0.00967989471324363,-0.00462681146181899,-0.00949355905715923,-0.00695950061031488,-0.00515808230221879
Mybl1,0.0112900999482516,0.0171592989390404,0.00817895752697605,0.00717580672306336,0.00273716675307714,0.00128613147704794,-0.00127373395748229,-0.00232646921990673,0.000399232775737064,-0.00628405889746203,-0.0130563863317168,-0.0123703541243532,-0.00917806208413611,-0.00874898278702983
Pbx3,0.0051257566335119,0.00838982205571952,0.00420504106233884,0.00505067063049629,0.00314581884003125,0.00317671255255528,-0.00261054626726278,-0.00212078335648355,-0.00774715729036792,-0.00198085723413066,-0.00391042260735913,-0.00536265848434461,-0.0028240930479368,-0.00376973707825378
Mtf1,0.0103376532751075,0.0145738026738321,0.00948858463775317,0.00654847212362795,0.000448156464366155,0.000159185907757813,-0.00603575475208585,-0.00485064225719702,-0.00505022243140691,-0.00848503159252226,-0.00522173668289105,-0.00843693478636026,-0.00487322136994854,-0.00361213703254415
Tef,-0.00629312517587897,0.0101719247806352,-0.00157382288102852,-0.00153138814884086,-0.00134191671239348,-0.00169484700102306,-0.0133930922473201,-0.011718808598308,-0.0170638765990683,-0.0168274149522451,0.0145185156188271,0.00599347737779224,0.0144813567948588,0.0151432911190034
Pparg,0.00577818449785504,0.00826352379786663,0.00904676509919454,0.00874328800420815,0.0055069206485239,0.00275703041921603,-0.00315484704925848,-0.0024841864777932,-0.00353564696951777,-0.00920829186487656,-0.00635156380112709,-0.00794122388588049,-0.00515904252582037,-0.0068740634454928
Tlx2,0.00501202368543568,0.00783622486090296,0.00448145775247786,0.00430731973090673,0.00339164218814912,0.00466190236644259,0.00485117871513923,0.00176446857958718,-0.000795887439243748,-0.00310852308324527,-0.0100456711817766,-0.0100662492054496,-0.00875070104386617,-0.00514442667900065
Irf1,-0.00630315386537982,-0.00399722478250045,-0.00340548200543502,-0.00478036866858505,-0.0013014782354092,0.000168787199320621,-0.000536253472456725,0.000950440646691615,0.00353835358314528,0.003344899037377,0.00273090791444859,0.00200401858380077,0.00297794644673501,0.0053298290917684
Plag1,-0.000129225868135359,0.00324764210432496,0.00266120669881938,0.00279280999401845,0.00423342486463473,0.00249222379443957,0.00288606794065849,0.0033410760620629,0.00157848164634987,-0.00326604818465571,-0.00644310771161319,-0.0066446120603498,-0.0053573539848398,-0.00332948114278648
Gfi1b,-0.00199962099997308,-0.00147242556802997,0.00153361370115526,0.000220325667388279,0.00679903298196873,0.00632541136702969,0.00454550482082041,0.0049008791870754,-0.00103812334896254,-0.000200944405479974,-0.00514592658377041,-0.00665082844023206,-0.00493381171112884,-0.00248985837577033
Nhlh2,-0.00441697823274575,-0.00690979368591805,-0.000658550208493775,-0.000825771878364702,0.00366738780958419,0.00503374000672046,0.00439816355371615,0.00477615479518967,0.00425011778196436,0.00435316842153164,-0.00133835516707711,-0.00281525054150378,-0.00381036094318874,-0.00237959467566937
AC1890281,0.00782395416649452,0.0140918059476261,0.00622870472085141,0.00370421285526847,0.000954769451174772,0.000896178885800901,-0.00260794839458777,-0.00325508355088912,-0.00455882231385887,-0.00152988681478849,-0.00802381261432637,-0.00569730725939353,-0.0065483727000477,-0.0033021471257439
LINE1463,0.00782395416649452,0.0140918059476261,0.00622870472085141,0.00370421285526847,0.000954769451174772,0.000896178885800901,-0.00260794839458777,-0.00325508355088912,-0.00455882231385887,-0.00152988681478849,-0.00802381261432637,-0.00569730725939353,-0.0065483727000477,-0.0033021471257439
Hes1,0.0117874777085859,0.0148569179466881,0.00743236436834982,0.00719881480598804,0.000713033406147714,-0.000132775354710825,-0.00181848337074379,-0.00375158254623311,-0.0042802274067657,-0.00786883790270798,-0.00657413546551885,-0.00917773800094475,-0.00806838810743221,-0.00461117271604512
Hlf,-0.00561312306624027,0.000270609983176864,-0.00421590691029816,-0.0033787122688585,0.000374536784557788,-0.000309426468394287,-0.00631570177427872,-0.00517219766379343,-0.00921511093362781,-0.0100350404997007,0.00966144691401623,0.00770257880873373,0.0103584665575131,0.0095169742190162
Six1,-0.012971540414004,-0.0152909400692469,-0.0151610066711787,-0.0124992292808351,-0.00496998753725977,-0.00446644827948564,0.00113611251207186,0.00085237128249992,0.00393496680274334,0.0112383373425131,0.016134646599137,0.0101466697900296,0.0127956444364633,0.0138814046926222
Gmeb2,0.0180115089457303,0.0248074771165088,0.0157654538877828,0.0135536168043551,0.00156115810267987,0.0045652920581179,-0.00437887886250565,-0.00708702254766542,-0.00959347417864798,-0.0102361894261624,-0.0141697772659002,-0.0171116326451453,-0.0100717449204692,-0.0113852935145307
Zeb1,0.0027015460399318,0.00255483159122508,0.0050568066832427,0.00467249226770664,0.00274492669124769,0.0066846667505511,-0.0014683971137618,0.00011354260402258,-0.00657344477611349,-0.00654279774414777,-0.00212360719069096,-0.00415392307961775,-0.0038961981752245,-0.00182358303927896
Nfic,-0.00636311929227689,-0.00677437432382187,-0.00266499222999783,-0.00374895523786324,-0.000652047783081409,-0.00103336665003192,0.000515782897846573,0.000888163765488445,0.000521295592713743,0.00142660558227992,0.00526118544926395,0.00346753970420514,0.00454986801216386,0.00558166330229451
Zfp711,-0.00242108068672613,-0.00158678462830996,0.00176684323372097,0.00374121911056285,0.00845657906947713,0.00683283075601016,0.00416725667103912,0.00500201355710654,0.0033664544833347,-0.00347669586673403,-0.00882645190028923,-0.00553190378761825,-0.00722032923388399,-0.00604935783981368
Bhlhe40,0.0105971312889566,0.0174616745964381,0.00909864115888602,0.00876366306220189,0.000300980382347077,-0.00138176395898697,-0.0054020083910901,-0.00444854541858145,-0.00659498578258727,-0.00749336473027198,-0.00440390347549019,-0.0089412077072039,-0.00653133625447942,-0.00511127663852994
E2f2,0.0132396471130841,0.0184134406643316,0.0106011793201102,0.00936498966779355,-0.00268682904674009,0.000586769301893691,-0.00525360080948682,-0.00454935870129263,-0.00347264628943037,-0.00634542395274565,-0.0117660152428701,-0.0108018545835295,-0.00819694280803228,-0.00386263656513872
Egr4,0.00398439006728114,0.00744820234887784,0.00628823423777219,0.00428403881261426,0.00358924678434943,0.00181442262446583,0.000599955318589605,0.000985322517140001,-0.00182659548132461,-0.00860675132024316,-0.00667395179621878,-0.00637578445134947,-0.00575168243190848,-0.00401474322301054
E2f3,0.0136483584580064,0.0187544310003164,0.0093913250890689,0.00885297653019158,-0.00283692128388466,-0.00127653741342811,-0.00517403288529378,-0.00462692336701478,-0.00384547823376317,-0.0046437654535065,-0.00991766642235463,-0.0104623014314305,-0.00870403460617146,-0.00294536275488569
Zfp128,0.0170644674622902,0.0259256929011567,0.0226247869537504,0.0182417629981092,0.00374080084986251,0.00634490964900122,-0.00463035088594966,-0.00745714071992879,-0.0139909947261341,-0.0110258066516738,-0.0184073005957658,-0.0220090422153001,-0.0113969652669499,-0.010690110979184
Msc,-0.00216003645064241,-0.00321482251345653,0.00471357004668148,0.00192407842924547,0.00949190710066014,0.00739675620401458,0.00952067012743293,0.00882965535727438,0.00689880079965304,0.0066848866768871,-0.0105109318253762,-0.0118753052651226,-0.0131010955029413,-0.00953061681095759
Pit1,0.00681359153448568,0.0124419944084612,0.00455106733146361,0.00365336051852927,0.00100355681855679,-0.000548079086879347,-0.00215376460013033,-0.0056939548048346,-0.0044290556432598,-0.00389298382135034,-0.0051240384123149,-0.0056686359723321,-0.00442389458680844,7.90476526544223e-05
Irf7,-0.00731014526039649,-0.00328824631601851,-0.00149689095335462,-0.0043260425894947,-0.00336058543101101,-0.00177554415671748,-0.00119631542504782,0.000255889652396249,0.00418959430464868,0.00306166448287789,0.00314060156447943,0.00210934599246106,0.00388373467317084,0.00676548251479648
Naif1,0.0067872477154683,0.017736270999386,0.00890481800968692,0.00422474312111708,0.00102187855149337,-0.00173297408578366,-0.00970648725464278,-0.0096723143374777,-0.0139969964845351,-0.0190877924952658,0.000190966741036788,-0.00544537126051302,0.00224453594275091,0.00685339167916847
Zfp143,0.00730446708702626,0.00587016951642026,0.00341283380009308,0.00601855941091026,-0.00310596911172284,-0.00168887972724142,-0.00397150996790733,-0.00505441967269858,-0.0050716433757182,-0.00221179646860472,-0.00221172737755104,-0.00189057246573451,0.000316433729310228,0.000606711090668913
Foxi1,0.00597381645814207,0.00890326347797162,0.00495627487997385,0.00418146571399074,0.000312419614549794,0.00065336113665967,-0.000176715280126187,-0.000426864480057626,1.95637377028469e-05,-0.00192952783780022,-0.00543292467542082,-0.00651899148130641,-0.00672888404826379,-0.00475906715990884
Foxi2,0.00597381645814207,0.00890326347797162,0.00495627487997385,0.00418146571399074,0.000312419614549794,0.00065336113665967,-0.000176715280126187,-0.000426864480057626,1.95637377028469e-05,-0.00192952783780022,-0.00543292467542082,-0.00651899148130641,-0.00672888404826379,-0.00475906715990884
Foxi3,0.00597381645814207,0.00890326347797162,0.00495627487997385,0.00418146571399074,0.000312419614549794,0.00065336113665967,-0.000176715280126187,-0.000426864480057626,1.95637377028469e-05,-0.00192952783780022,-0.00543292467542082,-0.00651899148130641,-0.00672888404826379,-0.00475906715990884
Cux1,-0.010554024589634,-0.012320996829057,-0.00406336773609305,-0.00732815446514105,-0.00523451516178513,-0.000992742739408104,-0.00397882400086115,-0.00223460314550232,-0.00309179494628636,0.00211100366821359,0.0145876411630863,0.012619549213827,0.0101831848605449,0.0127437392265856
Tcfl5,0.00824840126476824,0.0145042032947631,0.00760297150797647,0.00606478859796575,0.00183090528191628,0.00119654798990466,-0.000248636740606573,-0.000310274811218588,-0.00131490428543464,-0.00794156300834491,-0.00795470238465007,-0.0101194344820321,-0.00885843448537735,-0.00693018441119606
Tbp,0.00675308442750341,0.0113551179047654,0.0073357911021469,0.0047090492291877,0.00324192372992999,0.00522527355696839,0.00141314541166406,0.00167264595727045,-0.00202624822590982,-0.00462267089654875,-0.0119407641628343,-0.0103014724716824,-0.00869749357809624,-0.0068543194663286
Tbpl2,0.00675308442750341,0.0113551179047654,0.0073357911021469,0.0047090492291877,0.00324192372992999,0.00522527355696839,0.00141314541166406,0.00167264595727045,-0.00202624822590982,-0.00462267089654875,-0.0119407641628343,-0.0103014724716824,-0.00869749357809624,-0.0068543194663286
Cphx,0.00347410807786824,0.011295999362397,0.0055208960694645,0.00362188135853832,0.000320751365676025,0.00196679264083761,-0.00393115433704282,-0.00297093683416159,-0.00978956976354118,9.68259319326461e-05,-0.00217772606682924,-0.00468290996143628,-0.00131989568381408,-0.00152957603675523
Egr3,0.00410382033399696,0.00903297711407779,0.00539028818089359,0.00488183651371133,0.00166426888615863,0.000791898701972188,0.000170900457904223,-0.000745560474493853,-0.00157574941382363,-0.00666849579575038,-0.00609634149403346,-0.00637170813625804,-0.00503580160638674,-0.00326187628478727
Zfa,0.00335213230980784,0.00510741047245207,0.0049109307522695,0.00368687340462639,0.00098374506586358,0.00280591311262533,-0.000191580793086676,0.000176309002056892,-0.00173007519230171,-0.00330138848065049,-0.00518379150425412,-0.00410965237191735,-0.00452803825677162,-0.00330389649386376
Zfy1,0.00335213230980784,0.00510741047245207,0.0049109307522695,0.00368687340462639,0.00098374506586358,0.00280591311262533,-0.000191580793086676,0.000176309002056892,-0.00173007519230171,-0.00330138848065049,-0.00518379150425412,-0.00410965237191735,-0.00452803825677162,-0.00330389649386376
Nhlh1,-0.00450376150930482,-0.00795583959916931,-5.52730930994325e-05,-0.000827288574843564,0.00327815886246429,0.00486935460941575,0.00436452692426123,0.00446334735050486,0.00334127696292364,0.0027746494883933,-0.00114082171535258,-0.00238772383236639,-0.0026183876489562,-0.000969422593469077
E2f1,0.00522506723284266,0.00722969857501332,0.00412770865984374,0.00480829219496015,-0.00137929047141875,-0.000273365614238338,-0.00130154240401503,-0.000469226098209,-0.00281050761204141,-0.00381973207928048,-0.00448550697644712,-0.00500173615410023,-0.0028928408986659,-0.00119617104615638
Hes7,0.0115135245627172,0.0151866178118774,0.00815896729149495,0.00556733030962184,-0.000122870170317306,-0.00112283488184772,-0.00283970225368366,-0.00330173999560429,-0.00451716802861747,-0.00544794091451996,-0.00613601572559111,-0.00911345120739877,-0.00692636042376572,-0.00406100053291263
Gli3,0.00167738157174299,0.0025196913837675,0.00413195003374943,0.00330883538275926,0.00366285040289546,0.00493196530885179,0.00247769514077253,0.00252827508859652,-0.000335884595844143,-0.00237469071487659,-0.00621603678866123,-0.00685195016406996,-0.00591141656256342,-0.00422829345114047
Nfat5,-0.00524795957025156,-0.00467776712203245,-0.00190009605472406,-0.00417182995972045,-0.00337604750415312,-0.00219358807759954,0.000739092510200774,0.0021502771825336,0.00164325734640513,0.00155177036211629,0.00384442439919057,0.00174349362317887,0.00469106466057388,0.00596230462040735
Obox3,0.00668831215483313,0.0118515105155889,0.00675095532704569,0.00398503119466059,9.92615000775798e-05,0.000832157628553818,-0.00151821245294958,-0.00270541590028053,-0.00341844794624375,-0.000849050998317252,-0.00773907097286482,-0.00590548575035539,-0.00632077296752602,-0.00276818098950733
Gm5889,0.00668831215483313,0.0118515105155889,0.00675095532704569,0.00398503119466059,9.92615000775798e-05,0.000832157628553818,-0.00151821245294958,-0.00270541590028053,-0.00341844794624375,-0.000849050998317252,-0.00773907097286482,-0.00590548575035539,-0.00632077296752602,-0.00276818098950733
Zkscan5,-0.00152019424598761,0.00014799517453685,0.000103026431104377,-0.000878985496039629,-0.00276191580504174,-0.00170718340392376,-0.00473868370856487,-0.00485854526376506,-0.00127749897081905,0.000351547662073712,0.00532174862607505,0.00276282080718968,0.00375159390972049,0.00499459387212021
Hoxb9,0.00352258004265511,0.00667791891029344,0.00579676400777014,0.00466044311137057,0.00318924768974153,0.00350666159253305,-0.000690786067525869,0.00156108399115465,-0.00150352178762114,-0.00201409217944915,-0.00829718627385038,-0.00881723026478781,-0.00641244913800444,-0.00279740031273777
Mypop,0.0100028087408539,0.0216440334176237,0.0112432667517344,0.0120720746049391,0.00107887888197799,0.00315317608001687,-0.00741517628927148,-0.00596932500379642,-0.00972888546980134,-0.00733982129126214,-0.0114201401485754,-0.00902362750260405,-0.00810322242592359,-0.00536779136608118
Nr2e3,-0.00577632050724465,-0.00294006221925145,-0.00246426144715988,-0.00458333525304128,-0.00173508236566655,-0.00127239696348044,-0.00322365847073428,-0.000835129159344647,-0.00138996595828466,-0.000629853312070064,0.00677847179986192,0.00451629756643705,0.00567803337288667,0.00711561410940397
E2f7,0.0108671935346124,0.0143589063793331,0.00843441957716803,0.00754453899447464,2.1298676544889e-05,9.89437447186051e-05,-0.00215465641579549,-0.00297833222223062,-0.00566523677850441,-0.00738145087338557,-0.0077547112779067,-0.00940551727931424,-0.00732802181593869,-0.00277733071109024
Srebf2,0.00889424202838396,0.0178790562334347,0.00917310887978484,0.0082403497360903,-0.000447021844968646,0.0010730197903244,-0.00532721306305011,-0.00437720845122709,-0.00545850446801065,-0.00276997332582657,-0.00773815546072597,-0.00947098100041058,-0.00704287459804739,-0.00500742633282998
Glis1,0.00636311283576486,0.00857911835730883,0.00910285175323169,0.00559618172722964,0.00296993713951842,0.00326274902986314,0.00147220763191719,-0.000446745267223436,-0.000803924050219505,-0.00377617665437435,-0.00891846948456489,-0.0110534338626773,-0.00912842513769452,-0.00475471956303206
Prdm1,-0.00665300581389495,-0.00499372096299743,-0.00329876941720957,-0.00577316821140092,-0.00100690323533673,0.000599946351999418,0.0012119812339448,0.00264959591509956,0.00465849351758461,0.00239311497575361,0.00248912394818689,6.01979415293585e-05,0.00323045065579995,0.00486015817039104
Insm1,0.000109752245059373,0.00202938254278678,0.00390247847069504,0.00293331739757337,0.00406650331013982,0.0034076056025195,0.00233866148050663,0.00215847684916929,0.0015224511509378,-0.00446134661327668,-0.00498799386977168,-0.00651478063077968,-0.00556279926922902,-0.00292258367592928
Zfp148,-0.00345069385572509,-0.00129284981784335,-0.0013798997690591,-0.00217036654379463,0.00158884576254259,0.000496065863283563,0.00225000911547471,0.00265975082565425,0.0022343996122215,-0.00248812573291025,-0.00100136996561359,-0.00082917456423031,0.000512069736474371,0.00110263576945036
Evx2,-0.00555140255244553,-0.00619362409595697,-0.00419425503620823,-0.00548654331911111,-0.00326433627280645,-0.00421343230837549,-0.00107040190932849,-0.00333624974992009,-0.00070056997661087,0.00374247917643958,0.00898775337579814,0.00641744349954844,0.00806032522520455,0.00850844031440649
Duxbl,0.00184728821586108,0.00836162523405845,0.0040014762109939,0.00190143396345362,0.000421500534715527,1.17795012587185e-06,-0.00408701624679987,-0.00296198574808857,-0.00819174414752393,0.000515567680067955,-0.00123396420063145,-0.00198808737932395,0.00096427017890503,0.000150795156716459
Gm10391,0.00184728821586108,0.00836162523405845,0.0040014762109939,0.00190143396345362,0.000421500534715527,1.17795012587185e-06,-0.00408701624679987,-0.00296198574808857,-0.00819174414752393,0.000515567680067955,-0.00123396420063145,-0.00198808737932395,0.00096427017890503,0.000150795156716459
Gm10394,0.00184728821586108,0.00836162523405845,0.0040014762109939,0.00190143396345362,0.000421500534715527,1.17795012587185e-06,-0.00408701624679987,-0.00296198574808857,-0.00819174414752393,0.000515567680067955,-0.00123396420063145,-0.00198808737932395,0.00096427017890503,0.000150795156716459
Scx,-0.00280164700601287,-0.0057999801779371,0.00251691735463531,0.000352462998544324,0.00507941875940759,0.00537078624268286,0.0040229338277193,0.00614674414407603,0.0028701884972137,-0.000429677729946555,-0.00418973313275434,-0.00420270424200662,-0.00430240453489036,-0.00357273106860581
Tcf15,-0.00280164700601287,-0.0057999801779371,0.00251691735463531,0.000352462998544324,0.00507941875940759,0.00537078624268286,0.0040229338277193,0.00614674414407603,0.0028701884972137,-0.000429677729946555,-0.00418973313275434,-0.00420270424200662,-0.00430240453489036,-0.00357273106860581
Zfx,0.00653695909854019,0.0115850340870631,0.00623497023288777,0.00733798685587393,0.00141162754418194,0.00109174848168694,-0.00280090273297921,-0.00111093335055173,-0.00377973091468092,-0.00405236934016692,-0.00760741243364425,-0.00500947452949224,-0.00660814173118583,-0.00563642068512614
Irx4,0.00696216846220871,0.0123341404930177,0.00516747108076868,0.00348273150434172,-0.00472514588738725,-0.00381172979474861,-0.00806019499710846,-0.00799506040738589,-0.00670601841953923,-0.00758445872352827,0.0013624589796025,-0.00424123402078756,0.00339170662956325,0.00481755850884972
Zfp740,4.90258021731277e-06,0.0054205650102186,0.00239982391983374,0.0014211519611672,0.00257170675231726,0.00128440341711878,0.00255153041314228,0.00131162268023126,0.0032841417212432,-0.00651112550039578,-0.00594801362859408,-0.00557454925426078,-0.0042646559633792,-0.00214397817784455
Gata4,-0.00828784157822974,-0.00612715159929491,-0.00298154188255869,-0.00542083461735099,0.00039927107187546,-0.00570600492152646,-0.00106341550301292,-0.0024794403683776,-0.00231501133043239,-0.00167293392831189,0.0089740488596036,0.00495910233379944,0.00986173839910926,0.0103409431649488
Nr6a1,0.00304492675305239,0.00481513227281315,0.00488852517315573,0.00502743275167661,0.0010885299663847,0.00144670361001501,-0.0007838256652208,-0.00219316414964777,-0.00304089649411541,-0.0032010047257469,-0.00454150621328184,-0.00482768636733308,-0.0026984047017034,-0.000833094363751257
Zbtb7b,0.00288124185692343,0.00687333808393543,0.00462826801851009,0.00274040024590849,0.00228205618331023,0.00344125330119049,2.97237485006457e-05,0.00126310833534664,-6.02147434404336e-06,-0.00594006669623146,-0.00760325401982863,-0.00544749545049085,-0.00534687447871712,-0.00336355966945566
Rfx2,0.00644346755119356,0.00914242003976671,0.00796407458001815,0.00873082935264849,0.000741657593616211,0.000103458032800166,-0.00525702823968986,-0.00121718944273961,-0.00751311235101951,-0.00660234035045086,-0.0034490540595625,-0.0033021345263165,-0.00438463150971049,-0.0039379603943594
Rfx8,0.00644346755119356,0.00914242003976671,0.00796407458001815,0.00873082935264849,0.000741657593616211,0.000103458032800166,-0.00525702823968986,-0.00121718944273961,-0.00751311235101951,-0.00660234035045086,-0.0034490540595625,-0.0033021345263165,-0.00438463150971049,-0.0039379603943594
Batf3,0.000984631761338083,0.00530328886581865,0.00824378547781633,0.0066792726649752,-0.000398218985311633,-0.000496084351615748,-0.00529527507674152,-0.00206890234336075,-0.00739837710943738,-0.00847899925291016,-0.000118723341959101,-0.00127658784793987,7.73696224833434e-05,0.000866886557158268
Batf,0.000984631761338083,0.00530328886581865,0.00824378547781633,0.0066792726649752,-0.000398218985311633,-0.000496084351615748,-0.00529527507674152,-0.00206890234336075,-0.00739837710943738,-0.00847899925291016,-0.000118723341959101,-0.00127658784793987,7.73696224833434e-05,0.000866886557158268
