"#COUNT_001","#GeneInGO","#GeneInGOAndHitList","#GeneInHitList","#TotalGeneInLibrary","%InGO","_InGO","_LogP_MyList","_MEMBER_MyList","_PATTERN_","_RANK_","BestEnrichmentInGroup","BestLogPInGroup","canonicalName","Category","CategoryID","CLUSTER_LABEL","Description","Enrichment","EvidenceCutoff","FirstInGroupByEnrichment","FirstInGroupByLogP","Gene","GeneID","GiniIndex","GROUP_ID","Hits","id","Log(q-value)","Log_q_value_","LogP","name","PARENT_GO","selected","shared name","STDV %InGO","STDV_InGO","Symbol","Z-score","Z_score"
"7.0","15.0","7.0","500.0","30242.0","1.4",,"-8.73084488686329","1.0","M1","1.0","36.2904","-19.126609908306342","GO:0000479","GO Biological Processes","19.0"," ","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","28.225866666666665","0.0","0.0","0.0","GO:0000479","8602|9790|10171|10607|10799|23212|27340","0.0","9.0","NOP14|BMS1|RCL1|TBL3|RPP40|RRS1|UTP20","70","-6.641790277324868",,"-8.73084488686329","70","19_GO:0008152 metabolic process","false","70","0.525433154644813",,"","13.675015002196634",
"7.0","15.0","7.0","500.0","30242.0","1.4",,"-8.73084488686329","1.0","M1","1.0","36.2904","-19.126609908306342","GO:0000478","GO Biological Processes","19.0"," ","endonucleolytic cleavage involved in rRNA processing","28.225866666666665","0.0","0.0","0.0","GO:0000478","8602|9790|10171|10607|10799|23212|27340","0.0","9.0","NOP14|BMS1|RCL1|TBL3|RPP40|RRS1|UTP20","69","-6.641790277324868",,"-8.73084488686329","69","19_GO:0008152 metabolic process","false","69","0.525433154644813",,"","13.675015002196634",
"19.0","154.0","19.0","500.0","30242.0","3.8",,"-10.91673402614021","1.0","M1","1.0","36.2904","-19.126609908306342","GO:0090501","GO Biological Processes","19.0"," ","RNA phosphodiester bond hydrolysis","7.462311688311687","0.0","0.0","0.0","GO:0090501","4848|5394|8602|9790|10171|10556|10607|10799|23019|23212|23404|25939|27340|51010|51367|54512|55651|56915|440400","0.0","9.0","CNOT2|EXOSC10|NOP14|BMS1|RCL1|RPP30|TBL3|RPP40|CNOT1|RRS1|EXOSC2|SAMHD1|UTP20|EXOSC3|POP5|EXOSC4|NHP2|EXOSC5|RNASEK","68","-8.620295799292208",,"-10.91673402614021","68","19_GO:0008152 metabolic process","false","68","0.8550555537507489",,"","10.424364600697704",
"25.0","263.0","25.0","500.0","30242.0","5.0",,"-11.580463519977451","1.0","M1","1.0","36.2904","-19.126609908306342","GO:0090305","GO Biological Processes","19.0"," ","nucleic acid phosphodiester bond hydrolysis","5.7494296577946775","0.0","0.0","0.0","GO:0090305","2071|4848|5394|5424|5883|5932|8602|9131|9790|10171|10556|10607|10799|11219|23019|23212|23404|25939|27340|51010|51367|54512|55651|56915|440400","0.0","9.0","ERCC3|CNOT2|EXOSC10|POLD1|RAD9A|RBBP8|NOP14|AIFM1|BMS1|RCL1|RPP30|TBL3|RPP40|TREX2|CNOT1|RRS1|EXOSC2|SAMHD1|UTP20|EXOSC3|POP5|EXOSC4|NHP2|EXOSC5|RNASEK","67","-9.219567303902531",,"-11.580463519977451","67","19_GO:0008152 metabolic process","false","67","0.9746794344808964",,"","10.030180641885131",
"10.0","24.0","10.0","500.0","30242.0","2.0",,"-11.652758839368905","1.0","M1","1.0","36.2904","-19.126609908306342","GO:0000466","GO Biological Processes","19.0"," ","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","25.201666666666668","0.0","0.0","0.0","GO:0000466","5394|8602|10171|10799|23212|23404|23481|27340|51010|55759","0.0","9.0","EXOSC10|NOP14|RCL1|RPP40|RRS1|EXOSC2|PES1|UTP20|EXOSC3|WDR12","66","-9.287497817891534",,"-11.652758839368905","66","19_GO:0008152 metabolic process","false","66","0.6260990336999411",,"","15.378572665551214",
"11.0","27.0","11.0","500.0","30242.0","2.2",,"-12.633902516577606","1.0","M1","1.0","36.2904","-19.126609908306342","GO:0000469","GO Biological Processes","19.0"," ","cleavage involved in rRNA processing","24.641629629629634","0.0","0.0","0.0","GO:0000469","5394|8602|9790|10171|10607|10799|23212|23404|27340|51010|55651","0.0","9.0","EXOSC10|NOP14|BMS1|RCL1|TBL3|RPP40|RRS1|EXOSC2|UTP20|EXOSC3|NHP2","65","-10.23679412784824",,"-12.633902516577606","65","19_GO:0008152 metabolic process","false","65","0.6559878047646923",,"","15.934776768343",
"55.0","771.0","55.0","500.0","30242.0","11.0",,"-19.060774108756398","1.0","M1","1.0","4.39447820343461","-19.42434510503346","R-HSA-8953897","Reactome Gene Sets","6.0"," ","Cellular responses to stimuli","4.314682230869001","0.0","0.0","0.0","R-HSA-8953897","405|1017|1054|1432|1639|1663|1778|1781|1869|2033|2146|3009|3159|4193|4194|4208|4209|4928|5682|5685|5688|5693|5695|5709|5710|6117|6135|6158|6173|6202|6218|6232|6234|7027|7324|7514|8480|9817|10498|10671|11258|23404|23512|23636|27000|51010|51143|51433|54512|56915|64682|65057|79813|91582|118460","0.0","8.0","ARNT|CDK2|CEBPG|MAPK14|DCTN1|DDX11|DYNC1H1|DYNC1I2|E2F1|EP300|EZH2|H1-5|HMGA1|MDM2|MDM4|MEF2C|MEF2D|NUP98|PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|RPA1|RPL11|RPL28|RPL36A|RPS8|RPS17|RPS27|RPS28|TFDP1|UBE2E1|XPO1|RAE1|KEAP1|CARM1|DCTN6|DCTN3|EXOSC2|SUZ12|NUP62|DNAJC2|EXOSC3|DYNC1LI1|ANAPC5|EXOSC4|EXOSC5|ANAPC1|ACD|EHMT1|RPS19BP1|EXOSC6","64","-16.31266174940121",,"-19.060774108756398","64","","false","64","1.3992855319769442",,"","12.088422891129738",
"10.0","26.0","10.0","500.0","30242.0","2.0",,"-11.232932079599093","1.0","M1","1.0","38.88257142857144","-22.074292619445476","R-HSA-174411","Reactome Gene Sets","6.0"," ","Polymerase switching on the C-strand of the telomere","23.263076923076923","0.0","0.0","0.0","R-HSA-174411","5424|5425|5557|5558|5983|5984|5985|10714|23649|65057","0.0","7.0","POLD1|POLD2|PRIM1|PRIM2|RFC3|RFC4|RFC5|POLD3|POLA2|ACD","63","-8.897341728788943",,"-11.232932079599093","63","","false","63","0.6260990336999411",,"","14.724866518140223",
"11.0","34.0","11.0","500.0","30242.0","2.2",,"-11.337942791161952","1.0","M1","1.0","38.88257142857144","-22.074292619445476","R-HSA-174417","Reactome Gene Sets","6.0"," ","Telomere C-strand (Lagging Strand) Synthesis","19.56835294117647","0.0","0.0","0.0","R-HSA-174417","5424|5425|5557|5558|5983|5984|5985|6117|10714|23649|65057","0.0","7.0","POLD1|POLD2|PRIM1|PRIM2|RFC3|RFC4|RFC5|RPA1|POLD3|POLA2|ACD","62","-8.99823587415697",,"-11.337942791161952","62","","false","62","0.6559878047646923",,"","14.04590886669933",
"10.0","20.0","10.0","500.0","30242.0","2.0",,"-12.652936239888744","1.0","M1","1.0","38.88257142857144","-22.074292619445476","R-HSA-69186","Reactome Gene Sets","6.0"," ","Lagging Strand Synthesis","30.242","0.0","0.0","0.0","R-HSA-69186","5424|5425|5557|5558|5983|5984|5985|6117|10714|23649","0.0","7.0","POLD1|POLD2|PRIM1|PRIM2|RFC3|RFC4|RFC5|RPA1|POLD3|POLA2","61","-10.246282533253147",,"-12.652936239888744","61","","false","61","0.6260990336999411",,"","16.961273672138304",
"9.0","14.0","9.0","500.0","30242.0","1.8",,"-12.796197131949612","1.0","M1","1.0","38.88257142857144","-22.074292619445476","R-HSA-69109","Reactome Gene Sets","6.0"," ","Leading Strand Synthesis","38.88257142857144","0.0","0.0","0.0","R-HSA-69109","5424|5425|5557|5558|5983|5984|5985|10714|23649","0.0","7.0","POLD1|POLD2|PRIM1|PRIM2|RFC3|RFC4|RFC5|POLD3|POLA2","60","-10.384690922519603",,"-12.796197131949612","60","","false","60","0.5945754788081998",,"","18.382168953579974",
"9.0","14.0","9.0","500.0","30242.0","1.8",,"-12.796197131949612","1.0","M1","1.0","38.88257142857144","-22.074292619445476","R-HSA-69091","Reactome Gene Sets","6.0"," ","Polymerase switching","38.88257142857144","0.0","0.0","0.0","R-HSA-69091","5424|5425|5557|5558|5983|5984|5985|10714|23649","0.0","7.0","POLD1|POLD2|PRIM1|PRIM2|RFC3|RFC4|RFC5|POLD3|POLA2","59","-10.384690922519603",,"-12.796197131949612","59","","false","59","0.5945754788081998",,"","18.382168953579974",
"14.0","42.0","14.0","500.0","30242.0","2.8",,"-14.482057473382264","1.0","M1","1.0","38.88257142857144","-22.074292619445476","hsa03030","KEGG Pathway","24.0"," ","DNA replication","20.16133333333333","0.0","0.0","0.0","hsa03030","4171|4172|4173|4174|5424|5425|5557|5558|5983|5984|5985|6117|10714|23649","0.0","7.0","MCM2|MCM3|MCM4|MCM5|POLD1|POLD2|PRIM1|PRIM2|RFC3|RFC4|RFC5|RPA1|POLD3|POLA2","58","-11.960010348044598",,"-14.482057473382264","58","","false","58","0.737780455149091",,"","16.11183075850031",
"14.0","36.0","14.0","500.0","30242.0","2.8",,"-15.586465393816681","1.0","M1","1.0","38.88257142857144","-22.074292619445476","ko03030","KEGG Pathway","24.0"," ","DNA replication","23.521555555555555","0.0","0.0","0.0","ko03030","4171|4172|4173|4174|5424|5425|5557|5558|5983|5984|5985|6117|10714|23649","0.0","7.0","MCM2|MCM3|MCM4|MCM5|POLD1|POLD2|PRIM1|PRIM2|RFC3|RFC4|RFC5|RPA1|POLD3|POLA2","57","-12.996421189383904",,"-15.586465393816681","57","","false","57","0.737780455149091",,"","17.53077100164774",
"16.0","51.0","16.0","500.0","30242.0","3.2",,"-15.984790135973798","1.0","M1","1.0","38.88257142857144","-22.074292619445476","R-HSA-180786","Reactome Gene Sets","6.0"," ","Extension of Telomeres","18.975372549019607","0.0","0.0","0.0","R-HSA-180786","1017|1736|5424|5425|5557|5558|5983|5984|5985|6117|10714|23649|54433|55505|55651|65057","0.0","7.0","CDK2|DKC1|POLD1|POLD2|PRIM1|PRIM2|RFC3|RFC4|RFC5|RPA1|POLD3|POLA2|GAR1|NOP10|NHP2|ACD","56","-13.37976877557137",,"-15.984790135973798","56","","false","56","0.7870959280799261",,"","16.65797594911767",
"18.0","42.0","18.0","500.0","30242.0","3.6",,"-20.81182666309258","1.0","M1","1.0","38.88257142857144","-22.074292619445476","WP466","WikiPathways","27.0"," ","DNA replication","25.92171428571429","0.0","0.0","0.0","WP466","1017|4171|4172|4173|4174|4999|5001|5424|5425|5557|5558|5983|5984|5985|6117|8317|10714|23649","0.0","7.0","CDK2|MCM2|MCM3|MCM4|MCM5|ORC2|ORC5|POLD1|POLD2|PRIM1|PRIM2|RFC3|RFC4|RFC5|RPA1|CDC7|POLD3|POLA2","55","-17.994998491367937",,"-20.81182666309258","55","","false","55","0.8331146379700696",,"","20.95545418463197",
"19.0","251.0","19.0","500.0","30242.0","3.8",,"-7.326713983536658","1.0","M1","1.0","24.1936","-24.139125360458234","GO:0006302","GO Biological Processes","19.0"," ","double-strand break repair","4.578470119521912","0.0","0.0","0.0","GO:0006302","1663|4171|4172|4173|4174|5888|5889|5932|6117|8317|8914|11200|23028|23514|25939|51366|64210|84296|353497","0.0","6.0","DDX11|MCM2|MCM3|MCM4|MCM5|RAD51|RAD51C|RBBP8|RPA1|CDC7|TIMELESS|CHEK2|KDM1A|SPIDR|SAMHD1|UBR5|MMS19|GINS4|POLN","54","-5.374057732773587",,"-7.326713983536658","54","19_GO:0050896 response to stimulus","false","54","0.8550555537507489",,"","7.38136657888599",
"13.0","90.0","13.0","500.0","30242.0","2.6",,"-8.515845357142686","1.0","M1","1.0","24.1936","-24.139125360458234","GO:0032392","GO Biological Processes","19.0"," ","DNA geometric change","8.736577777777779","0.0","0.0","0.0","GO:0032392","1663|2071|3159|4171|4172|4173|4174|5888|5983|5984|5985|6117|56652","0.0","6.0","DDX11|ERCC3|HMGA1|MCM2|MCM3|MCM4|MCM5|RAD51|RFC3|RFC4|RFC5|RPA1|TWNK","53","-6.438250369771315",,"-8.515845357142686","53","19_GO:0009987 cellular process","false","53","0.7116740827092133",,"","9.530376986894161",
"23.0","306.0","23.0","500.0","30242.0","4.6",,"-8.680141922060555","1.0","M1","1.0","24.1936","-24.139125360458234","GO:0006310","GO Biological Processes","19.0"," ","DNA recombination","4.546183006535948","0.0","0.0","0.0","GO:0006310","3009|3838|4171|4172|4173|4174|5888|5889|5932|6117|6929|7037|8317|8914|23028|23514|25939|51010|64210|84296|118460|353497|644186","0.0","6.0","H1-5|KPNA2|MCM2|MCM3|MCM4|MCM5|RAD51|RAD51C|RBBP8|RPA1|TCF3|TFRC|CDC7|TIMELESS|KDM1A|SPIDR|SAMHD1|EXOSC3|MMS19|GINS4|EXOSC6|POLN|SYCE3","52","-6.593403555249314",,"-8.680141922060555","52","19_GO:0008152 metabolic process","false","52","0.936845771725528",,"","8.083937815185177",
"16.0","140.0","16.0","500.0","30242.0","3.2",,"-8.795698352826879","1.0","M1","1.0","24.1936","-24.139125360458234","GO:0000725","GO Biological Processes","19.0"," ","recombinational repair","6.912457142857143","0.0","0.0","0.0","GO:0000725","4171|4172|4173|4174|5888|5889|5932|6117|8317|8914|23028|23514|25939|64210|84296|353497","0.0","6.0","MCM2|MCM3|MCM4|MCM5|RAD51|RAD51C|RBBP8|RPA1|CDC7|TIMELESS|KDM1A|SPIDR|SAMHD1|MMS19|GINS4|POLN","51","-6.692480711621142",,"-8.795698352826879","51","19_GO:0050896 response to stimulus","false","51","0.7870959280799261",,"","9.091432936336192",
"16.0","138.0","16.0","500.0","30242.0","3.2",,"-8.888369589062753","1.0","M1","1.0","24.1936","-24.139125360458234","GO:0000724","GO Biological Processes","19.0"," ","double-strand break repair via homologous recombination","7.01263768115942","0.0","0.0","0.0","GO:0000724","4171|4172|4173|4174|5888|5889|5932|6117|8317|8914|23028|23514|25939|64210|84296|353497","0.0","6.0","MCM2|MCM3|MCM4|MCM5|RAD51|RAD51C|RBBP8|RPA1|CDC7|TIMELESS|KDM1A|SPIDR|SAMHD1|MMS19|GINS4|POLN","50","-6.7754466393496395",,"-8.888369589062753","50","19_GO:0050896 response to stimulus","false","50","0.7870959280799261",,"","9.178896363981455",
"13.0","84.0","13.0","500.0","30242.0","2.6",,"-8.896022088127248","1.0","M1","1.0","24.1936","-24.139125360458234","GO:0032508","GO Biological Processes","19.0"," ","DNA duplex unwinding","9.360619047619048","0.0","0.0","0.0","GO:0032508","1663|2071|3159|4171|4172|4173|4174|5888|5983|5984|5985|6117|56652","0.0","6.0","DDX11|ERCC3|HMGA1|MCM2|MCM3|MCM4|MCM5|RAD51|RFC3|RFC4|RFC5|RPA1|TWNK","49","-6.7781639207386215",,"-8.896022088127248","49","19_GO:0009987 cellular process","false","49","0.7116740827092133",,"","9.948893947375394",
"43.0","520.0","43.0","500.0","30242.0","8.6",,"-17.277878647444805","1.0","M1","1.0","24.1936","-24.139125360458234","GO:0006281","GO Biological Processes","19.0"," ","DNA repair","5.001561538461538","0.0","0.0","0.0","GO:0006281","1017|1022|1054|1663|2071|2968|4171|4172|4173|4174|4869|5424|5425|5883|5888|5889|5932|5983|5984|5985|6117|8208|8243|8317|8914|10714|11143|11200|11219|23028|23514|25939|25988|29128|51366|51550|56946|63967|64210|84296|90381|144715|353497","0.0","6.0","CDK2|CDK7|CEBPG|DDX11|ERCC3|GTF2H4|MCM2|MCM3|MCM4|MCM5|NPM1|POLD1|POLD2|RAD9A|RAD51|RAD51C|RBBP8|RFC3|RFC4|RFC5|RPA1|CHAF1B|SMC1A|CDC7|TIMELESS|POLD3|KAT7|CHEK2|TREX2|KDM1A|SPIDR|SAMHD1|HINFP|UHRF1|UBR5|CINP|EMSY|CLSPN|MMS19|GINS4|TICRR|RAD9B|POLN","48","-14.632985775004682",,"-17.277878647444805","48","19_GO:0050896 response to stimulus","false","48","1.2538261442480771",,"","11.93411308038045",
"36.0","262.0","36.0","500.0","30242.0","7.2",,"-21.778739260343272","1.0","M1","1.0","24.1936","-24.139125360458234","GO:0006260","GO Biological Processes","19.0"," ","DNA replication","8.3107786259542","0.0","0.0","0.0","GO:0006260","1017|1663|3159|4171|4172|4173|4174|4999|5001|5424|5425|5557|5558|5888|5983|5984|5985|6117|6241|8208|8317|8914|9188|9837|10714|11143|23649|25939|27000|51550|56652|64318|64785|84296|90381|353497","0.0","6.0","CDK2|DDX11|HMGA1|MCM2|MCM3|MCM4|MCM5|ORC2|ORC5|POLD1|POLD2|PRIM1|PRIM2|RAD51|RFC3|RFC4|RFC5|RPA1|RRM2|CHAF1B|CDC7|TIMELESS|DDX21|GINS1|POLD3|KAT7|POLA2|SAMHD1|DNAJC2|CINP|TWNK|NOC3L|GINS3|GINS4|TICRR|POLN","47","-18.93635698414624",,"-21.778739260343272","47","19_GO:0008152 metabolic process","false","47","1.1559930795640603",,"","15.409780637740514",
"60.0","799.0","60.0","500.0","30242.0","12.0",,"-21.914030049351222","1.0","M1","1.0","24.1936","-24.139125360458234","GO:0006974","GO Biological Processes","19.0"," ","cellular response to DNA damage stimulus","4.541977471839799","0.0","0.0","0.0","GO:0006974","1017|1022|1054|1432|1663|1869|2033|2071|2968|4171|4172|4173|4174|4193|4194|4609|4869|5424|5425|5514|5883|5888|5889|5932|5983|5984|5985|6117|6615|7023|7919|8208|8243|8317|8914|9774|10714|11143|11200|11219|23028|23514|25939|25988|26574|29128|51366|51550|56339|56946|60488|63967|64210|64963|64965|65057|84296|90381|144715|353497","0.0","6.0","CDK2|CDK7|CEBPG|MAPK14|DDX11|E2F1|EP300|ERCC3|GTF2H4|MCM2|MCM3|MCM4|MCM5|MDM2|MDM4|MYC|NPM1|POLD1|POLD2|PPP1R10|RAD9A|RAD51|RAD51C|RBBP8|RFC3|RFC4|RFC5|RPA1|SNAI1|TFAP4|DDX39B|CHAF1B|SMC1A|CDC7|TIMELESS|BCLAF1|POLD3|KAT7|CHEK2|TREX2|KDM1A|SPIDR|SAMHD1|HINFP|AATF|UHRF1|UBR5|CINP|METTL3|EMSY|MRPS35|CLSPN|MMS19|MRPS11|MRPS9|ACD|GINS4|TICRR|RAD9B|POLN","46","-19.05828381159621",,"-21.914030049351222","46","19_GO:0050896 response to stimulus","false","46","1.453272169966796",,"","13.156069115782872",
"23.0","153.0","23.0","500.0","30242.0","4.6",,"-14.978777264870082","1.0","M1","1.0","25.02786206896552","-24.995872915629942","ko03010","KEGG Pathway","24.0"," ","Ribosome","9.092366013071896","0.0","0.0","0.0","ko03010","6135|6158|6173|6202|6218|6232|6234|9553|11222|29074|29093|51021|51373|54460|55168|63875|64960|64963|64965|64981|65003|124995|100529097","0.0","5.0","RPL11|RPL28|RPL36A|RPS8|RPS17|RPS27|RPS28|MRPL33|MRPL3|MRPL18|MRPL22|MRPS16|MRPS17|MRPS21|MRPS18A|MRPL17|MRPS15|MRPS11|MRPS9|MRPL34|MRPL11|MRPL10|RPL36A-HNRNPH2","45","-12.430794405438018",,"-14.978777264870082","45","","false","45","0.936845771725528",,"","13.01113992184643",
"24.0","163.0","24.0","500.0","30242.0","4.8",,"-15.392904936733753","1.0","M1","1.0","25.02786206896552","-24.995872915629942","hsa03010","KEGG Pathway","24.0"," ","Ribosome","8.90561963190184","0.0","0.0","0.0","hsa03010","6135|6158|6173|6202|6218|6232|6234|9553|11222|29074|29093|51021|51253|51373|54460|55168|63875|64960|64963|64965|64981|65003|124995|100529097","0.0","5.0","RPL11|RPL28|RPL36A|RPS8|RPS17|RPS27|RPS28|MRPL33|MRPL3|MRPL18|MRPL22|MRPS16|MRPL37|MRPS17|MRPS21|MRPS18A|MRPL17|MRPS15|MRPS11|MRPS9|MRPL34|MRPL11|MRPL10|RPL36A-HNRNPH2","44","-12.810159971042477",,"-15.392904936733753","44","","false","44","0.9559916317625379",,"","13.121878494963322",
"54.0","761.0","54.0","500.0","30242.0","10.8",,"-18.612782974912424","1.0","M1","1.0","25.02786206896552","-24.995872915629942","GO:0043043","GO Biological Processes","19.0"," ","peptide biosynthetic process","4.291900131406045","0.0","0.0","0.0","GO:0043043","1981|1982|2733|3396|3692|4076|4848|4849|4869|6135|6158|6173|6202|6218|6232|6234|7919|8562|8667|9553|11222|22794|23019|23404|28973|29074|29093|51010|51021|51067|51253|51373|51441|51649|51650|54460|54931|54952|55168|56339|56915|57038|57176|57721|60488|63875|64745|64960|64963|64965|64981|65003|84545|124995","0.0","5.0","EIF4G1|EIF4G2|GLE1|MRPL58|EIF6|CAPRIN1|CNOT2|CNOT3|NPM1|RPL11|RPL28|RPL36A|RPS8|RPS17|RPS27|RPS28|DDX39B|DENR|EIF3H|MRPL33|MRPL3|CASC3|CNOT1|EXOSC2|MRPS18B|MRPL18|MRPL22|EXOSC3|MRPS16|YARS2|MRPL37|MRPS17|YTHDF2|MRPS23|MRPS33|MRPS21|TRMT10C|TRNAU1AP|MRPS18A|METTL3|EXOSC5|RARS2|VARS2|METTL14|MRPS35|MRPL17|METTL17|MRPS15|MRPS11|MRPS9|MRPL34|MRPL11|MRPL43|MRPL10","43","-15.934012108257058",,"-18.612782974912424","43","19_GO:0008152 metabolic process","false","43","1.3880633991284406",,"","11.925205339458572",
"54.0","736.0","54.0","500.0","30242.0","10.8",,"-19.26365674433209","1.0","M1","1.0","25.02786206896552","-24.995872915629942","GO:0006412","GO Biological Processes","19.0"," ","translation","4.437684782608696","0.0","0.0","0.0","GO:0006412","1981|1982|2733|3396|3692|4076|4848|4849|4869|6135|6158|6173|6202|6218|6232|6234|7919|8562|8667|9553|11222|22794|23019|23404|28973|29074|29093|51010|51021|51067|51253|51373|51441|51649|51650|54460|54931|54952|55168|56339|56915|57038|57176|57721|60488|63875|64745|64960|64963|64965|64981|65003|84545|124995","0.0","5.0","EIF4G1|EIF4G2|GLE1|MRPL58|EIF6|CAPRIN1|CNOT2|CNOT3|NPM1|RPL11|RPL28|RPL36A|RPS8|RPS17|RPS27|RPS28|DDX39B|DENR|EIF3H|MRPL33|MRPL3|CASC3|CNOT1|EXOSC2|MRPS18B|MRPL18|MRPL22|EXOSC3|MRPS16|YARS2|MRPL37|MRPS17|YTHDF2|MRPS23|MRPS33|MRPS21|TRMT10C|TRNAU1AP|MRPS18A|METTL3|EXOSC5|RARS2|VARS2|METTL14|MRPS35|MRPL17|METTL17|MRPS15|MRPS11|MRPS9|MRPL34|MRPL11|MRPL43|MRPL10","42","-16.48254412487398",,"-19.26365674433209","42","19_GO:0008152 metabolic process","false","42","1.3880633991284406",,"","12.24187051138438",
"38.0","291.0","38.0","500.0","30242.0","7.6",,"-22.161139049114535","1.0","M1","1.0","25.02786206896552","-24.995872915629942","R-HSA-72766","Reactome Gene Sets","6.0"," ","Translation","7.898254295532645","0.0","0.0","0.0","R-HSA-72766","1981|3396|6135|6158|6173|6202|6218|6232|6234|8667|9553|10240|11222|26284|26589|28973|29074|29093|51021|51067|51253|51373|51649|51650|54460|55168|56945|57038|57176|60488|63875|64960|64963|64965|64981|65003|84545|124995","0.0","5.0","EIF4G1|MRPL58|RPL11|RPL28|RPL36A|RPS8|RPS17|RPS27|RPS28|EIF3H|MRPL33|MRPS31|MRPL3|ERAL1|MRPL46|MRPS18B|MRPL18|MRPL22|MRPS16|YARS2|MRPL37|MRPS17|MRPS23|MRPS33|MRPS21|MRPS18A|MRPS22|RARS2|VARS2|MRPS35|MRPL17|MRPS15|MRPS11|MRPS9|MRPL34|MRPL11|MRPL43|MRPL10","41","-19.277364087759278",,"-22.161139049114535","41","","false","41","1.1851075900524812",,"","15.331266134225755",
"23.0","77.0","23.0","500.0","30242.0","4.6",,"-22.168631057646937","1.0","M1","1.0","25.02786206896552","-24.995872915629942","CORUM:320","CORUM","33.0"," ","55S ribosome, mitochondrial","18.066649350649353","0.0","0.0","0.0","CORUM:320","9553|10240|11222|26589|28973|29074|29093|51021|51253|51373|51649|51650|54460|55168|56945|63875|64960|64963|64965|64981|65003|84545|124995","0.0","5.0","MRPL33|MRPS31|MRPL3|MRPL46|MRPS18B|MRPL18|MRPL22|MRPS16|MRPL37|MRPS17|MRPS23|MRPS33|MRPS21|MRPS18A|MRPS22|MRPL17|MRPS15|MRPS11|MRPS9|MRPL34|MRPL11|MRPL43|MRPL10","40","-19.277364087759278",,"-22.168631057646937","40","","false","40","0.936845771725528",,"","19.441955958255495",
"26.0","93.0","26.0","500.0","30242.0","5.2",,"-24.152578615215162","1.0","M1","1.0","25.02786206896552","-24.995872915629942","R-HSA-5368287","Reactome Gene Sets","6.0"," ","Mitochondrial translation","16.909505376344086","0.0","0.0","0.0","R-HSA-5368287","3396|9553|10240|11222|26284|26589|28973|29074|29093|51021|51253|51373|51649|51650|54460|55168|56945|60488|63875|64960|64963|64965|64981|65003|84545|124995","0.0","5.0","MRPL58|MRPL33|MRPS31|MRPL3|ERAL1|MRPL46|MRPS18B|MRPL18|MRPL22|MRPS16|MRPL37|MRPS17|MRPS23|MRPS33|MRPS21|MRPS18A|MRPS22|MRPS35|MRPL17|MRPS15|MRPS11|MRPS9|MRPL34|MRPL11|MRPL43|MRPL10","39","-21.193202492354132",,"-24.152578615215162","39","","false","39","0.9929350431926551",,"","19.92322720637588",
"26.0","87.0","26.0","500.0","30242.0","5.2",,"-24.995872915629942","1.0","M1","1.0","25.02786206896552","-24.995872915629942","R-HSA-5419276","Reactome Gene Sets","6.0"," ","Mitochondrial translation termination","18.07567816091954","0.0","0.0","0.0","R-HSA-5419276","3396|9553|10240|11222|26284|26589|28973|29074|29093|51021|51253|51373|51649|51650|54460|55168|56945|60488|63875|64960|64963|64965|64981|65003|84545|124995","0.0","5.0","MRPL58|MRPL33|MRPS31|MRPL3|ERAL1|MRPL46|MRPS18B|MRPL18|MRPL22|MRPS16|MRPL37|MRPS17|MRPS23|MRPS33|MRPS21|MRPS18A|MRPS22|MRPS35|MRPL17|MRPS15|MRPS11|MRPS9|MRPL34|MRPL11|MRPL43|MRPL10","38","-22.01518794126663",,"-24.995872915629942","38","","false","38","0.9929350431926551",,"","20.68025607918964",
"26.0","87.0","26.0","500.0","30242.0","5.2",,"-24.995872915629942","1.0","M1","1.0","25.02786206896552","-24.995872915629942","R-HSA-5389840","Reactome Gene Sets","6.0"," ","Mitochondrial translation elongation","18.07567816091954","0.0","0.0","0.0","R-HSA-5389840","3396|9553|10240|11222|26284|26589|28973|29074|29093|51021|51253|51373|51649|51650|54460|55168|56945|60488|63875|64960|64963|64965|64981|65003|84545|124995","0.0","5.0","MRPL58|MRPL33|MRPS31|MRPL3|ERAL1|MRPL46|MRPS18B|MRPL18|MRPL22|MRPS16|MRPL37|MRPS17|MRPS23|MRPS33|MRPS21|MRPS18A|MRPS22|MRPS35|MRPL17|MRPS15|MRPS11|MRPS9|MRPL34|MRPL11|MRPL43|MRPL10","37","-22.01518794126663",,"-24.995872915629942","37","","false","37","0.9929350431926551",,"","20.68025607918964",
"13.0","126.0","13.0","500.0","30242.0","2.6",,"-6.733685396032862","1.0","M1","1.0","8.463631399317405","-25.066990220248382","R-HSA-2500257","Reactome Gene Sets","6.0"," ","Resolution of Sister Chromatid Cohesion","6.240412698412698","0.0","0.0","0.0","R-HSA-2500257","1062|1778|1781|4928|6232|7514|8243|11243|51143|79003|80152|220134|100527963","0.0","4.0","CENPE|DYNC1H1|DYNC1I2|NUP98|RPS27|XPO1|SMC1A|PMF1|DYNC1LI1|MIS12|CENPT|SKA1|PMF1-BGLAP","36","-4.858510606439522",,"-6.733685396032862","36","","false","36","0.7116740827092133",,"","7.642758034493128",
