Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0060969,negative regulation of gene silencing,19_GO:0048519 negative regulation of biological process,-2.1,7.2,4,30242,29,433,3,0.69,0.4,1994|7157|9611,ELAVL1|TP53|NCOR1,-1.2
MyList,GO Biological Processes,19,GO:0061014,positive regulation of mRNA catabolic process,19_GO:0048519 negative regulation of biological process,-2.1,4,3.4,30242,87,433,5,1.2,0.51,678|9924|23435|26058|167227,ZFP36L2|PAN2|TARDBP|GIGYF2|DCP2,-1.2
MyList,WikiPathways,27,WP4396,Nonalcoholic fatty liver disease,,-2.1,3.1,3.1,30242,160,433,7,1.6,0.61,1050|1340|1345|1351|5571|6392|125965,CEBPA|COX6B1|COX6C|COX8A|PRKAG1|SDHD|COX6B2,-1.2
MyList,GO Biological Processes,19,GO:0010332,response to gamma radiation,19_GO:0050896 response to stimulus,-2.1,5,3.6,30242,56,433,4,0.92,0.46,4221|5591|7157|11011,MEN1|PRKDC|TP53|TLK2,-1.2
MyList,GO Biological Processes,19,GO:0019216,regulation of lipid metabolic process,19_GO:0050789 regulation of biological process,-2.1,2.3,2.9,30242,331,433,11,2.5,0.76,476|1385|2874|6647|7376|9611|23411|51280|51360|55626|79888,ATP1A1|CREB1|GPS2|SOD1|NR1H2|NCOR1|SIRT1|GOLM1|MBTPS2|AMBRA1|LPCAT1,-1.1
MyList,KEGG Pathway,24,ko05203,Viral carcinogenesis,,-2.1,2.8,3.1,30242,201,433,8,1.8,0.65,1385|3065|3066|3572|5933|7157|23352|51564,CREB1|HDAC1|HDAC2|IL6ST|RBL1|TP53|UBR4|HDAC7,-1.1
MyList,GO Biological Processes,19,GO:0035637,multicellular organismal signaling,19_GO:0023052 signaling,-2.1,3,3.1,30242,161,433,7,1.6,0.61,476|488|3759|6335|6647|11280|79191,ATP1A1|ATP2A2|KCNJ2|SCN9A|SOD1|SCN11A|IRX3,-1.1
MyList,Reactome Gene Sets,6,R-HSA-195721,Signaling by WNT,,-2.1,2.3,2.9,30242,332,433,11,2.5,0.76,3015|3065|4221|5929|7090|8312|8454|9070|57154|79577|123169,H2AZ1|HDAC1|MEN1|RBBP5|TLE3|AXIN1|CUL1|ASH2L|SMURF1|CDC73|LEO1,-1.1
MyList,GO Biological Processes,19,GO:0006221,pyrimidine nucleotide biosynthetic process,19_GO:0008152 metabolic process,-2.1,7,4,30242,30,433,3,0.69,0.4,1723|7371|51727,DHODH|UCK2|CMPK1,-1.1
MyList,GO Biological Processes,19,GO:0017145,stem cell division,19_GO:0009987 cellular process,-2.1,7,4,30242,30,433,3,0.69,0.4,678|3622|10322,ZFP36L2|ING2|SMYD5,-1.1
MyList,CORUM,33,CORUM:1183,CDC5L complex,,-2.1,7,4,30242,30,433,3,0.69,0.4,5591|6421|6626,PRKDC|SFPQ|SNRPA,-1.1
MyList,GO Biological Processes,19,GO:0031571,mitotic G1 DNA damage checkpoint signaling,19_GO:0048519 negative regulation of biological process,-2.1,7,4,30242,30,433,3,0.69,0.4,5591|7157|26058,PRKDC|TP53|GIGYF2,-1.1
MyList,GO Biological Processes,19,GO:0007283,spermatogenesis,19_GO:0051704 multi-organism process,-2,2,2.8,30242,572,433,16,3.7,0.91,811|1656|1788|3622|5571|6046|6647|7543|9724|10657|23411|51247|54890|55339|55706|57095,CALR|DDX6|DNMT3A|ING2|PRKAG1|BRD2|SOD1|ZFX|UTP14C|KHDRBS1|SIRT1|PAIP2|ALKBH5|WDR33|NDC1|PITHD1,-1.1
MyList,GO Biological Processes,19,GO:0030219,megakaryocyte differentiation,19_GO:0002376 immune system process,-2,4.9,3.6,30242,57,433,4,0.92,0.46,2313|4850|6670|57095,FLI1|CNOT4|SP3|PITHD1,-1.1
MyList,WikiPathways,27,WP706,Sudden infant death syndrome (SIDS) susceptibility pathways,,-2,3,3.1,30242,162,433,7,1.6,0.61,1051|1385|3065|6667|6670|7184|7259,CEBPB|CREB1|HDAC1|SP1|SP3|HSP90B1|TSPYL1,-1.1
MyList,GO Biological Processes,19,GO:0034250,positive regulation of cellular amide metabolic process,19_GO:0048518 positive regulation of biological process,-2,3,3.1,30242,162,433,7,1.6,0.61,1984|1994|5591|6667|7555|8893|10657,EIF5A|ELAVL1|PRKDC|SP1|CNBP|EIF2B5|KHDRBS1,-1.1
MyList,GO Biological Processes,19,GO:0071216,cellular response to biotic stimulus,19_GO:0050896 response to stimulus,-2,2.6,3,30242,246,433,9,2.1,0.69,1051|5142|6688|7157|7189|9646|29108|54623|79577,CEBPB|PDE4B|SPI1|TP53|TRAF6|CTR9|PYCARD|PAF1|CDC73,-1.1
MyList,GO Biological Processes,19,GO:0034599,cellular response to oxidative stress,19_GO:0050896 response to stimulus,-2,2.4,2.9,30242,290,433,10,2.3,0.72,488|2113|3065|3066|5478|6421|6647|7157|23411|25942,ATP2A2|ETS1|HDAC1|HDAC2|PPIA|SFPQ|SOD1|TP53|SIRT1|SIN3A,-1.1
MyList,GO Biological Processes,19,GO:0051701,biological process involved in interaction with host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2,2.7,3,30242,204,433,8,1.8,0.65,5478|6950|9213|9972|55128|55770|81603|81607,PPIA|TCP1|XPR1|NUP153|TRIM68|EXOC2|TRIM8|NECTIN4,-1.1
MyList,WikiPathways,27,WP5087,Malignant pleural mesothelioma,,-2,2.1,2.8,30242,429,433,13,3,0.82,1012|1385|3689|5571|6667|7004|7157|8312|8314|8454|9675|9686|11091,CDH13|CREB1|ITGB2|PRKAG1|SP1|TEAD4|TP53|AXIN1|BAP1|CUL1|TTI1|VGLL4|WDR5,-1.1
MyList,GO Biological Processes,19,GO:0018208,peptidyl-proline modification,19_GO:0008152 metabolic process,-2,4.8,3.5,30242,58,433,4,0.92,0.46,4820|5478|10450|23759,NKTR|PPIA|PPIE|PPIL2,-1.1
MyList,GO Biological Processes,19,GO:0072331,signal transduction by p53 class mediator,19_GO:0023052 signaling,-2,3,3.1,30242,164,433,7,1.6,0.61,1984|3622|6872|7157|23411|29108|57646,EIF5A|ING2|TAF1|TP53|SIRT1|PYCARD|USP28,-1.1
MyList,Reactome Gene Sets,6,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,,-2,3.3,3.2,30242,126,433,6,1.4,0.56,5905|6396|9184|10726|10735|348995,RANGAP1|SEC13|BUB3|NUDC|STAG2|NUP43,-1.1
MyList,KEGG Pathway,24,ko04710,Circadian rhythm,,-2,6.8,3.9,30242,31,433,3,0.69,0.4,1385|5571|8454,CREB1|PRKAG1|CUL1,-1.1
MyList,KEGG Pathway,24,hsa04710,Circadian rhythm - mammal,,-2,6.8,3.9,30242,31,433,3,0.69,0.4,1385|5571|8454,CREB1|PRKAG1|CUL1,-1.1
MyList,WikiPathways,27,WP3996,Ethanol effects on histone modifications,,-2,6.8,3.9,30242,31,433,3,0.69,0.4,3065|3066|51564,HDAC1|HDAC2|HDAC7,-1.1
MyList,GO Biological Processes,19,GO:2001032,regulation of double-strand break repair via nonhomologous end joining,19_GO:0050896 response to stimulus,-2,6.8,3.9,30242,31,433,3,0.69,0.4,5591|7913|10459,PRKDC|DEK|MAD2L2,-1.1
MyList,Canonical Pathways,11,M242,PID AURORA A PATHWAY,,-2,6.8,3.9,30242,31,433,3,0.69,0.4,5901|7157|51343,RAN|TP53|FZR1,-1.1
MyList,GO Biological Processes,19,GO:0061919,process utilizing autophagic mechanism,19_GO:0009987 cellular process,-2,2,2.7,30242,528,433,15,3.5,0.88,488|528|6829|7009|7157|10075|11011|23411|29108|55128|55626|57154|60412|79643|81603,ATP2A2|ATP6V1C1|SUPT5H|TMBIM6|TP53|HUWE1|TLK2|SIRT1|PYCARD|TRIM68|AMBRA1|SMURF1|EXOC4|CHMP6|TRIM8,-1.1
MyList,GO Biological Processes,19,GO:0006914,autophagy,19_GO:0008152 metabolic process,-2,2,2.7,30242,528,433,15,3.5,0.88,488|528|6829|7009|7157|10075|11011|23411|29108|55128|55626|57154|60412|79643|81603,ATP2A2|ATP6V1C1|SUPT5H|TMBIM6|TP53|HUWE1|TLK2|SIRT1|PYCARD|TRIM68|AMBRA1|SMURF1|EXOC4|CHMP6|TRIM8,-1.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0016570,histone modification,19_GO:0008152 metabolic process,-39,15,25,30242,467,189,45,24,3.1,86|3054|3065|3066|3622|4221|5252|5929|6421|6872|6879|7157|8089|9070|9219|9320|9646|9810|10075|10322|11091|23067|23168|23411|23774|25855|25942|30827|51564|53615|54556|54623|54934|55677|55683|55809|55904|55929|64324|79577|80314|80349|84661|123169|339287,ACTL6A|HCFC1|HDAC1|HDAC2|ING2|MEN1|PHF1|RBBP5|SFPQ|TAF1|TAF7|TP53|YEATS4|ASH2L|MTA2|TRIP12|CTR9|RNF40|HUWE1|SMYD5|WDR5|SETD1B|RTF1|SIRT1|BRD1|BRMS1|SIN3A|CXXC1|HDAC7|MBD3|ING3|PAF1|KANSL2|IWS1|KANSL3|TRERF1|KMT2E|DMAP1|NSD1|CDC73|EPC1|WDR61|DPY30|LEO1|MSL1,-36
MyList_MCODE_ALL,GO Biological Processes,19,GO:0018205,peptidyl-lysine modification,19_GO:0008152 metabolic process,-28,14,21,30242,380,189,34,18,2.8,86|3054|3065|3066|4221|5252|5929|6613|6872|6879|8089|9070|9646|10322|11091|23067|23168|23411|23774|25942|30827|51564|53615|54556|54934|55677|55683|55904|55929|64324|80314|80349|84661|339287,ACTL6A|HCFC1|HDAC1|HDAC2|MEN1|PHF1|RBBP5|SUMO2|TAF1|TAF7|YEATS4|ASH2L|CTR9|SMYD5|WDR5|SETD1B|RTF1|SIRT1|BRD1|SIN3A|CXXC1|HDAC7|MBD3|ING3|KANSL2|IWS1|KANSL3|KMT2E|DMAP1|NSD1|EPC1|WDR61|DPY30|MSL1,-25
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-674695,RNA Polymerase II Pre-transcription Events,,-26,38,27,30242,84,189,20,11,2.2,5431|5432|6749|6829|6872|6873|6874|6877|6878|6879|6882|6884|9646|23168|54623|55677|79577|80349|83860|123169,POLR2B|POLR2C|SSRP1|SUPT5H|TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|CTR9|RTF1|PAF1|IWS1|CDC73|WDR61|TAF3|LEO1,-22
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-4839726,Chromatin organization,,-24,16,19,30242,274,189,27,14,2.5,86|3015|3054|3065|3066|5929|6944|8089|9070|9219|9611|11091|23067|23774|25855|53615|54556|54934|55683|55904|55929|57459|64324|79595|80314|84661|339287,ACTL6A|H2AZ1|HCFC1|HDAC1|HDAC2|RBBP5|VPS72|YEATS4|ASH2L|MTA2|NCOR1|WDR5|SETD1B|BRD1|BRMS1|MBD3|ING3|KANSL2|KANSL3|KMT2E|DMAP1|GATAD2B|NSD1|SAP130|EPC1|DPY30|MSL1,-20
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-3247509,Chromatin modifying enzymes,,-24,16,19,30242,274,189,27,14,2.5,86|3015|3054|3065|3066|5929|6944|8089|9070|9219|9611|11091|23067|23774|25855|53615|54556|54934|55683|55904|55929|57459|64324|79595|80314|84661|339287,ACTL6A|H2AZ1|HCFC1|HDAC1|HDAC2|RBBP5|VPS72|YEATS4|ASH2L|MTA2|NCOR1|WDR5|SETD1B|BRD1|BRMS1|MBD3|ING3|KANSL2|KANSL3|KMT2E|DMAP1|GATAD2B|NSD1|SAP130|EPC1|DPY30|MSL1,-20
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-162599,Late Phase of HIV Life Cycle,,-22,24,22,30242,139,189,21,11,2.3,5431|5432|5478|5905|6396|6749|6829|6872|6873|6874|6877|6878|6879|6882|6884|8086|9972|55706|83860|129401|348995,POLR2B|POLR2C|PPIA|RANGAP1|SEC13|SSRP1|SUPT5H|TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|AAAS|NUP153|NDC1|TAF3|NUP35|NUP43,-19
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,,-22,16,19,30242,244,189,25,13,2.5,1477|1479|1665|1994|3181|5093|5431|5432|6396|6626|8086|9972|10181|10450|10898|25949|29894|51593|55339|55696|55706|55749|81608|129401|348995,CSTF1|CSTF3|DHX15|ELAVL1|HNRNPA2B1|PCBP1|POLR2B|POLR2C|SEC13|SNRPA|AAAS|NUP153|RBM5|PPIE|CPSF4|SYF2|CPSF1|SRRT|WDR33|RBM22|NDC1|CCAR1|FIP1L1|NUP35|NUP43,-19
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-162587,HIV Life Cycle,,-22,22,21,30242,152,189,21,11,2.3,5431|5432|5478|5905|6396|6749|6829|6872|6873|6874|6877|6878|6879|6882|6884|8086|9972|55706|83860|129401|348995,POLR2B|POLR2C|PPIA|RANGAP1|SEC13|SSRP1|SUPT5H|TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|AAAS|NUP153|NDC1|TAF3|NUP35|NUP43,-18
MyList_MCODE_ALL,GO Biological Processes,19,GO:0018394,peptidyl-lysine acetylation,19_GO:0008152 metabolic process,-18,18,17,30242,172,189,19,10,2.2,86|3054|3065|3066|6872|6879|8089|11091|23411|23774|25942|53615|54556|54934|55677|55683|55929|80314|339287,ACTL6A|HCFC1|HDAC1|HDAC2|TAF1|TAF7|YEATS4|WDR5|SIRT1|BRD1|SIN3A|MBD3|ING3|KANSL2|IWS1|KANSL3|DMAP1|EPC1|MSL1,-15
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-162906,HIV Infection,,-18,14,16,30242,234,189,21,11,2.3,5431|5432|5478|5905|6396|6749|6829|6872|6873|6874|6877|6878|6879|6882|6884|8086|9972|55706|83860|129401|348995,POLR2B|POLR2C|PPIA|RANGAP1|SEC13|SSRP1|SUPT5H|TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|AAAS|NUP153|NDC1|TAF3|NUP35|NUP43,-15
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72163,mRNA Splicing - Major Pathway,,-17,17,17,30242,183,189,19,10,2.2,1477|1479|1665|1994|3181|5093|5431|5432|6626|10181|10450|10898|25949|29894|51593|55339|55696|55749|81608,CSTF1|CSTF3|DHX15|ELAVL1|HNRNPA2B1|PCBP1|POLR2B|POLR2C|SNRPA|RBM5|PPIE|CPSF4|SYF2|CPSF1|SRRT|WDR33|RBM22|CCAR1|FIP1L1,-14
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-3700989,Transcriptional Regulation by TP53,,-17,11,15,30242,365,189,24,13,2.4,1340|1345|1351|3065|3066|3622|5431|5432|6749|6829|6872|6873|6874|6877|6878|6879|6882|6884|7157|9219|23774|53615|57459|83860,COX6B1|COX6C|COX8A|HDAC1|HDAC2|ING2|POLR2B|POLR2C|SSRP1|SUPT5H|TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|TP53|MTA2|BRD1|MBD3|GATAD2B|TAF3,-14
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5633007,Regulation of TP53 Activity,,-17,18,17,30242,160,189,18,9.5,2.1,3065|3066|3622|6749|6872|6873|6874|6877|6878|6879|6882|6884|7157|9219|23774|53615|57459|83860,HDAC1|HDAC2|ING2|SSRP1|TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|TP53|MTA2|BRD1|MBD3|GATAD2B|TAF3,-14
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72172,mRNA Splicing,,-17,16,16,30242,191,189,19,10,2.2,1477|1479|1665|1994|3181|5093|5431|5432|6626|10181|10450|10898|25949|29894|51593|55339|55696|55749|81608,CSTF1|CSTF3|DHX15|ELAVL1|HNRNPA2B1|PCBP1|POLR2B|POLR2C|SNRPA|RBM5|PPIE|CPSF4|SYF2|CPSF1|SRRT|WDR33|RBM22|CCAR1|FIP1L1,-14
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6807505,RNA polymerase II transcribes snRNA genes,,-17,30,20,30242,74,189,14,7.4,1.9,5431|5432|6667|6829|6877|6878|6882|6884|23248|26512|51593|65123|80789|129685,POLR2B|POLR2C|SP1|SUPT5H|TAF5|TAF6|TAF11|TAF13|RPRD2|INTS6|SRRT|INTS3|INTS5|TAF8,-14
MyList_MCODE_ALL,GO Biological Processes,19,GO:0034968,histone lysine methylation,19_GO:0008152 metabolic process,-17,22,18,30242,116,189,16,8.5,2,4221|5252|5929|9070|9646|10322|11091|23067|23168|23411|30827|55677|55904|64324|80349|84661,MEN1|PHF1|RBBP5|ASH2L|CTR9|SMYD5|WDR5|SETD1B|RTF1|SIRT1|CXXC1|IWS1|KMT2E|NSD1|WDR61|DPY30,-14
MyList_MCODE_ALL,GO Biological Processes,19,GO:0016571,histone methylation,19_GO:0008152 metabolic process,-16,19,17,30242,142,189,17,9,2.1,4221|5252|5929|9070|9646|10322|11091|23067|23168|23411|30827|54623|55677|55904|64324|80349|84661,MEN1|PHF1|RBBP5|ASH2L|CTR9|SMYD5|WDR5|SETD1B|RTF1|SIRT1|CXXC1|PAF1|IWS1|KMT2E|NSD1|WDR61|DPY30,-14
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006473,protein acetylation,19_GO:0008152 metabolic process,-16,15,16,30242,202,189,19,10,2.2,86|3054|3065|3066|6872|6879|8089|11091|23411|23774|25942|53615|54556|54934|55677|55683|55929|80314|339287,ACTL6A|HCFC1|HDAC1|HDAC2|TAF1|TAF7|YEATS4|WDR5|SIRT1|BRD1|SIN3A|MBD3|ING3|KANSL2|IWS1|KANSL3|DMAP1|EPC1|MSL1,-14
MyList_MCODE_ALL,CORUM,33,CORUM:492,DA complex,,-16,96,29,30242,15,189,9,4.8,1.5,6872|6873|6874|6877|6878|6879|6882|6884|83860,TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|TAF3,-14
MyList_MCODE_ALL,GO Biological Processes,19,GO:0031124,mRNA 3'-end processing,19_GO:0008152 metabolic process,-16,34,20,30242,62,189,13,6.9,1.8,1477|1479|6829|9646|9810|10898|23248|29894|54623|55339|79577|81608|123169,CSTF1|CSTF3|SUPT5H|CTR9|RNF40|CPSF4|RPRD2|CPSF1|PAF1|WDR33|CDC73|FIP1L1|LEO1,-13
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006479,protein methylation,19_GO:0008152 metabolic process,-16,16,16,30242,182,189,18,9.5,2.1,4221|5252|5929|9070|9646|10322|11091|23067|23168|23411|30827|54623|55677|55904|64324|80204|80349|84661,MEN1|PHF1|RBBP5|ASH2L|CTR9|SMYD5|WDR5|SETD1B|RTF1|SIRT1|CXXC1|PAF1|IWS1|KMT2E|NSD1|FBXO11|WDR61|DPY30,-13
MyList_MCODE_ALL,GO Biological Processes,19,GO:0008213,protein alkylation,19_GO:0008152 metabolic process,-16,16,16,30242,182,189,18,9.5,2.1,4221|5252|5929|9070|9646|10322|11091|23067|23168|23411|30827|54623|55677|55904|64324|80204|80349|84661,MEN1|PHF1|RBBP5|ASH2L|CTR9|SMYD5|WDR5|SETD1B|RTF1|SIRT1|CXXC1|PAF1|IWS1|KMT2E|NSD1|FBXO11|WDR61|DPY30,-13
MyList_MCODE_ALL,CORUM,33,CORUM:493,DAB complex,,-16,90,28,30242,16,189,9,4.8,1.5,6872|6873|6874|6877|6878|6879|6882|6884|83860,TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|TAF3,-13
MyList_MCODE_ALL,GO Biological Processes,19,GO:0016573,histone acetylation,19_GO:0008152 metabolic process,-16,18,16,30242,155,189,17,9,2.1,86|3054|6872|6879|8089|11091|23411|23774|25942|53615|54556|54934|55677|55683|55929|80314|339287,ACTL6A|HCFC1|TAF1|TAF7|YEATS4|WDR5|SIRT1|BRD1|SIN3A|MBD3|ING3|KANSL2|IWS1|KANSL3|DMAP1|EPC1|MSL1,-13
MyList_MCODE_ALL,GO Biological Processes,19,GO:0018022,peptidyl-lysine methylation,19_GO:0008152 metabolic process,-16,19,17,30242,132,189,16,8.5,2,4221|5252|5929|9070|9646|10322|11091|23067|23168|23411|30827|55677|55904|64324|80349|84661,MEN1|PHF1|RBBP5|ASH2L|CTR9|SMYD5|WDR5|SETD1B|RTF1|SIRT1|CXXC1|IWS1|KMT2E|NSD1|WDR61|DPY30,-13
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043967,histone H4 acetylation,19_GO:0008152 metabolic process,-16,31,20,30242,67,189,13,6.9,1.8,86|3054|6879|8089|11091|23411|54556|54934|55677|55683|55929|80314|339287,ACTL6A|HCFC1|TAF7|YEATS4|WDR5|SIRT1|ING3|KANSL2|IWS1|KANSL3|DMAP1|EPC1|MSL1,-13
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8953854,Metabolism of RNA,,-16,6.9,12,30242,673,189,29,15,2.6,1477|1479|1656|1665|1994|3181|5093|5431|5432|6396|6626|6829|8086|9924|9972|10181|10450|10898|25949|29894|51593|55339|55696|55706|55749|80349|81608|129401|348995,CSTF1|CSTF3|DDX6|DHX15|ELAVL1|HNRNPA2B1|PCBP1|POLR2B|POLR2C|SEC13|SNRPA|SUPT5H|AAAS|PAN2|NUP153|RBM5|PPIE|CPSF4|SYF2|CPSF1|SRRT|WDR33|RBM22|NDC1|CCAR1|WDR61|FIP1L1|NUP35|NUP43,-13
MyList_MCODE_ALL,GO Biological Processes,19,GO:0018393,internal peptidyl-lysine acetylation,19_GO:0008152 metabolic process,-16,17,16,30242,161,189,17,9,2.1,86|3054|6872|6879|8089|11091|23411|23774|25942|53615|54556|54934|55677|55683|55929|80314|339287,ACTL6A|HCFC1|TAF1|TAF7|YEATS4|WDR5|SIRT1|BRD1|SIN3A|MBD3|ING3|KANSL2|IWS1|KANSL3|DMAP1|EPC1|MSL1,-13
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006475,internal protein amino acid acetylation,19_GO:0008152 metabolic process,-15,17,16,30242,163,189,17,9,2.1,86|3054|6872|6879|8089|11091|23411|23774|25942|53615|54556|54934|55677|55683|55929|80314|339287,ACTL6A|HCFC1|TAF1|TAF7|YEATS4|WDR5|SIRT1|BRD1|SIN3A|MBD3|ING3|KANSL2|IWS1|KANSL3|DMAP1|EPC1|MSL1,-13
MyList_MCODE_ALL,GO Biological Processes,19,GO:0031123,RNA 3'-end processing,19_GO:0008152 metabolic process,-15,21,17,30242,116,189,15,7.9,2,1477|1479|6829|9646|9810|10898|23248|26512|29894|54623|55339|79577|80789|81608|123169,CSTF1|CSTF3|SUPT5H|CTR9|RNF40|CPSF4|RPRD2|INTS6|CPSF1|PAF1|WDR33|CDC73|INTS5|FIP1L1|LEO1,-13
MyList_MCODE_ALL,CORUM,33,CORUM:1257,ALL-1 supercomplex,,-15,57,24,30242,28,189,10,5.3,1.6,3065|3066|5929|6872|6878|8467|9219|11091|25942|53615,HDAC1|HDAC2|RBBP5|TAF1|TAF6|SMARCA5|MTA2|WDR5|SIN3A|MBD3,-13
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-167172,Transcription of the HIV genome,,-15,28,19,30242,73,189,13,6.9,1.8,5431|5432|6749|6829|6872|6873|6874|6877|6878|6879|6882|6884|83860,POLR2B|POLR2C|SSRP1|SUPT5H|TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|TAF3,-12
MyList_MCODE_ALL,CORUM,33,CORUM:469,TFIID-beta complex,,-15,1.1e+02,29,30242,12,189,8,4.2,1.5,6872|6873|6874|6877|6878|6879|6882|6884,TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13,-12
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043414,macromolecule methylation,19_GO:0008152 metabolic process,-15,11,14,30242,317,189,21,11,2.3,4221|5252|5929|9070|9219|9646|10322|11091|23067|23168|23411|30827|53615|54623|55677|55904|55929|64324|80204|80349|84661,MEN1|PHF1|RBBP5|ASH2L|MTA2|CTR9|SMYD5|WDR5|SETD1B|RTF1|SIRT1|CXXC1|MBD3|PAF1|IWS1|KMT2E|DMAP1|NSD1|FBXO11|WDR61|DPY30,-12
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006397,mRNA processing,19_GO:0008152 metabolic process,-15,8,13,30242,501,189,25,13,2.5,1477|1479|1665|3181|6421|6626|6829|9646|9810|9924|9967|10181|10450|10898|23248|25949|29894|51593|54623|55339|55677|55696|79577|81608|123169,CSTF1|CSTF3|DHX15|HNRNPA2B1|SFPQ|SNRPA|SUPT5H|CTR9|RNF40|PAN2|THRAP3|RBM5|PPIE|CPSF4|RPRD2|SYF2|CPSF1|SRRT|PAF1|WDR33|IWS1|RBM22|CDC73|FIP1L1|LEO1,-12
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043543,protein acylation,19_GO:0008152 metabolic process,-15,12,14,30242,244,189,19,10,2.2,86|3054|3065|3066|6872|6879|8089|11091|23411|23774|25942|53615|54556|54934|55677|55683|55929|80314|339287,ACTL6A|HCFC1|HDAC1|HDAC2|TAF1|TAF7|YEATS4|WDR5|SIRT1|BRD1|SIN3A|MBD3|ING3|KANSL2|IWS1|KANSL3|DMAP1|EPC1|MSL1,-12
MyList_MCODE_ALL,GO Biological Processes,19,GO:0031056,regulation of histone modification,19_GO:0050789 regulation of biological process,-14,16,15,30242,156,189,16,8.5,2,3622|5252|6879|7157|9320|9646|9810|11091|23168|23411|25942|54623|55677|55904|64324|80349,ING2|PHF1|TAF7|TP53|TRIP12|CTR9|RNF40|WDR5|RTF1|SIRT1|SIN3A|PAF1|IWS1|KMT2E|NSD1|WDR61,-12
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-76042,RNA Polymerase II Transcription Initiation And Promoter Clearance,,-14,37,20,30242,47,189,11,5.8,1.7,5431|5432|6872|6873|6874|6877|6878|6879|6882|6884|83860,POLR2B|POLR2C|TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|TAF3,-12
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-75953,RNA Polymerase II Transcription Initiation,,-14,37,20,30242,47,189,11,5.8,1.7,5431|5432|6872|6873|6874|6877|6878|6879|6882|6884|83860,POLR2B|POLR2C|TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|TAF3,-12
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-167162,RNA Polymerase II HIV Promoter Escape,,-14,37,20,30242,47,189,11,5.8,1.7,5431|5432|6872|6873|6874|6877|6878|6879|6882|6884|83860,POLR2B|POLR2C|TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|TAF3,-12
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-73776,RNA Polymerase II Promoter Escape,,-14,37,20,30242,47,189,11,5.8,1.7,5431|5432|6872|6873|6874|6877|6878|6879|6882|6884|83860,POLR2B|POLR2C|TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|TAF3,-12
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-73779,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,,-14,37,20,30242,47,189,11,5.8,1.7,5431|5432|6872|6873|6874|6877|6878|6879|6882|6884|83860,POLR2B|POLR2C|TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|TAF3,-12
