_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-4.4,C1854114,M1,1,0,DisGeNET,35,Short nose,,-4.4,3.4,5.1,30242,265,500,15,3,0.76,4208|4297|4298|6135|6218|6232|6234|8243|9343|10907|27315|51067|55650|79813|91949,MEF2C|KMT2A|MLLT1|RPL11|RPS17|RPS27|RPS28|SMC1A|EFTUD2|TXNL4A|PGAP2|YARS2|PIGV|EHMT1|COG7,-2.1,0
1,-4.4,C0265965,M1,1,0,DisGeNET,35,Dyskeratosis Congenita,,-4.4,7.4,6.3,30242,57,500,7,1.4,0.53,1663|1736|4869|54433|55505|55651|65057,DDX11|DKC1|NPM1|GAR1|NOP10|NHP2|ACD,-2.1,0
1,-4.4,C1858051,M1,1,0,DisGeNET,35,NORTH AMERICAN INDIAN CHILDHOOD CIRRHOSIS,,-4.4,36,10,30242,5,500,3,0.6,0.35,10813|25926|84916,UTP14A|NOL11|UTP4,-2.1,0
1,-4.3,C0424731,M1,1,0,DisGeNET,35,Single transverse palmar crease,,-4.3,6.2,6,30242,78,500,8,1.6,0.56,1663|2033|2733|9968|55165|57187|79813|157680,DDX11|EP300|GLE1|MED12|CEP55|THOC2|EHMT1|VPS13B,-2.1,0
1,-4.3,C4021735,M1,1,0,DisGeNET,35,Abnormality of the hip bone,,-4.3,9.1,6.6,30242,40,500,6,1.2,0.49,2733|5977|6601|6605|8289|157680,GLE1|DPF2|SMARCC2|SMARCE1|ARID1A|VPS13B,-2.1,0
1,-4.3,C0220994,M1,1,0,DisGeNET,35,Hyperammonemia,,-4.3,5.3,5.7,30242,102,500,9,1.8,0.59,790|1432|2744|2806|3028|4700|4967|54797|56652,CAD|MAPK14|GLS|GOT2|HSD17B10|NDUFA6|OGDH|MED18|TWNK,-2.1,0
1,-4.3,C0263401,M1,1,0,DisGeNET,35,Cutis marmorata,,-4.3,6,5.9,30242,80,500,8,1.6,0.56,1663|4297|5977|6601|6605|8243|8289|25939,DDX11|KMT2A|DPF2|SMARCC2|SMARCE1|SMC1A|ARID1A|SAMHD1,-2,0
1,-4.3,C1865017,M1,1,0,DisGeNET,35,Thin upper lip vermilion,,-4.3,3.7,5.2,30242,211,500,13,2.6,0.71,471|2033|3832|4297|5977|6601|6605|8243|9968|23028|23404|55650|79648,ATIC|EP300|KIF11|KMT2A|DPF2|SMARCC2|SMARCE1|SMC1A|MED12|KDM1A|EXOSC2|PIGV|MCPH1,-2,0
1,-4.2,C0023479,M1,1,0,DisGeNET,35,Acute myelomonocytic leukemia,,-4.2,5.2,5.6,30242,105,500,9,1.8,0.59,196|865|896|4193|4297|4869|4928|7037|10153,AHR|CBFB|CCND3|MDM2|KMT2A|NPM1|NUP98|TFRC|CEBPZ,-2,0
1,-4.2,C0548883,M1,1,0,DisGeNET,35,Low frustration tolerance,,-4.2,17,7.9,30242,14,500,4,0.8,0.4,1981|4297|8243|9968,EIF4G1|KMT2A|SMC1A|MED12,-2,0
1,-4.2,C4023915,M1,1,0,DisGeNET,35,Abnormally low-pitched voice,,-4.2,17,7.9,30242,14,500,4,0.8,0.4,2146|4297|8243|23512,EZH2|KMT2A|SMC1A|SUZ12,-2,0
1,-4.2,C0221356,M1,1,0,DisGeNET,35,Brachycephaly,,-4.2,3.9,5.1,30242,186,500,12,2.4,0.68,471|1380|2146|4297|5832|8243|9968|23028|27315|55650|79813|80152,ATIC|CR2|EZH2|KMT2A|ALDH18A1|SMC1A|MED12|KDM1A|PGAP2|PIGV|EHMT1|CENPT,-2,0
1,-4.2,C0423109,M1,1,0,DisGeNET,35,Upward slant of palpebral fissure,,-4.2,3.6,5,30242,216,500,13,2.6,0.71,1778|1781|3832|4208|5888|5889|9343|23404|27315|55650|79648|79813|91949,DYNC1H1|DYNC1I2|KIF11|MEF2C|RAD51|RAD51C|EFTUD2|EXOSC2|PGAP2|PIGV|MCPH1|EHMT1|COG7,-1.9,0
1,-4.2,C0037317,M1,1,0,DisGeNET,35,Sleep disturbances,,-4.2,3.1,4.9,30242,311,500,16,3.2,0.79,196|1639|1778|1981|3692|4297|6601|6908|7355|7514|8243|8914|9131|9439|79813|81857,AHR|DCTN1|DYNC1H1|EIF4G1|EIF6|KMT2A|SMARCC2|TBP|SLC35A2|XPO1|SMC1A|TIMELESS|AIFM1|MED23|EHMT1|MED25,-1.9,0
1,-4.2,C1853738,M1,1,0,DisGeNET,35,Long eyelashes,,-4.2,5.8,5.7,30242,83,500,8,1.6,0.56,2033|4297|5977|6601|6605|8243|8289|157680,EP300|KMT2A|DPF2|SMARCC2|SMARCE1|SMC1A|ARID1A|VPS13B,-1.9,0
1,-4.1,C4024900,M1,1,0,DisGeNET,35,Atrophy/Degeneration affecting the brainstem,,-4.1,11,6.9,30242,27,500,5,1,0.44,6908|7355|56652|57038|84342,TBP|SLC35A2|TWNK|RARS2|COG8,-1.9,0
1,-4.1,C0239234,M1,1,0,DisGeNET,35,Low set ears,,-4.1,2.6,4.6,30242,489,500,21,4.2,0.9,471|1146|2033|2733|4174|4208|4297|5832|5977|8243|8289|9343|9968|23019|23404|25939|51021|56945|79813|91949|114803,ATIC|CHRNG|EP300|GLE1|MCM5|MEF2C|KMT2A|ALDH18A1|DPF2|SMC1A|ARID1A|EFTUD2|MED12|CNOT1|EXOSC2|SAMHD1|MRPS16|MRPS22|EHMT1|COG7|MYSM1,-1.9,0
1,-4.1,C1838702,M1,1,0,DisGeNET,35,Retinitis Pigmentosa 13,,-4.1,30,9.3,30242,6,500,3,0.6,0.35,9129|10594|26121,PRPF3|PRPF8|PRPF31,-1.9,0
1,-4.1,C3281201,M1,1,0,DisGeNET,35,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 12",,-4.1,30,9.3,30242,6,500,3,0.6,0.35,5977|6605|8289,DPF2|SMARCE1|ARID1A,-1.9,0
1,-4.1,C0023470,M1,1,0,DisGeNET,35,Myeloid Leukemia,,-4.1,2.8,4.7,30242,385,500,18,3.6,0.83,865|1432|1982|2146|3209|3394|4193|4208|4297|4298|4609|4869|4928|5001|6929|8243|10221|56339,CBFB|MAPK14|EIF4G2|EZH2|HOXA13|IRF8|MDM2|MEF2C|KMT2A|MLLT1|MYC|NPM1|NUP98|ORC5|TCF3|SMC1A|TRIB1|METTL3,-1.9,0
1,-4.1,C0344482,M1,1,0,DisGeNET,35,Hypoplasia of corpus callosum,,-4.1,2.8,4.7,30242,385,500,18,3.6,0.83,4208|4297|5119|5977|6601|6605|7355|7862|8289|9131|9439|9790|23028|25939|56945|57176|81857|91949,MEF2C|KMT2A|CHMP1A|DPF2|SMARCC2|SMARCE1|SLC35A2|BRPF1|ARID1A|AIFM1|MED23|BMS1|KDM1A|SAMHD1|MRPS22|VARS2|MED25|COG7,-1.9,0
1,-4,C0231341,M1,1,0,DisGeNET,35,Premature aging syndrome,,-4,4.4,5.2,30242,136,500,10,2,0.63,1736|1982|2071|4193|5888|7019|7514|23404|55651|56652,DKC1|EIF4G2|ERCC3|MDM2|RAD51|TFAM|XPO1|EXOSC2|NHP2|TWNK,-1.9,0
1,-4,C0035613,M1,1,0,DisGeNET,35,Rift Valley Fever,,-4,8.1,6.1,30242,45,500,6,1.2,0.49,1432|1981|2071|2968|4928|23636,MAPK14|EIF4G1|ERCC3|GTF2H4|NUP98|NUP62,-1.9,0
1,-4,C1849488,M1,1,0,DisGeNET,35,Increased serum pyruvate,,-4,8.1,6.1,30242,45,500,6,1.2,0.49,4700|4716|4728|9131|56652|79133,NDUFA6|NDUFB10|NDUFS8|AIFM1|TWNK|NDUFAF5,-1.9,0
1,-4,C0026847,M1,1,0,DisGeNET,35,Spinal Muscular Atrophy,,-4,3,4.7,30242,320,500,16,3.2,0.79,1432|1778|2071|2968|4193|4194|5710|7037|9587|10285|10498|23636|51010|51367|57819|79084,MAPK14|DYNC1H1|ERCC3|GTF2H4|MDM2|MDM4|PSMD4|TFRC|MAD2L1BP|SMNDC1|CARM1|NUP62|EXOSC3|POP5|LSM2|WDR77,-1.8,0
1,-4,C1167918,M1,1,0,DisGeNET,35,Increased CSF lactate,,-4,5.6,5.5,30242,87,500,8,1.6,0.56,4700|4704|4716|4728|9131|54931|57038|79133,NDUFA6|NDUFA9|NDUFB10|NDUFS8|AIFM1|TRMT10C|RARS2|NDUFAF5,-1.8,0
1,-4,C0023487,M1,1,0,DisGeNET,35,Acute Promyelocytic Leukemia,,-4,2.3,4.4,30242,651,500,25,5,0.97,790|1432|1869|1982|2033|2146|2648|3151|3394|4171|4194|4297|4298|4609|4869|4928|5424|7037|7514|8243|8289|11200|23028|23512|23636,CAD|MAPK14|E2F1|EIF4G2|EP300|EZH2|KAT2A|HMGN2|IRF8|MCM2|MDM4|KMT2A|MLLT1|MYC|NPM1|NUP98|POLD1|TFRC|XPO1|SMC1A|ARID1A|CHEK2|KDM1A|SUZ12|NUP62,-1.8,0
1,-4,C0016667,M1,1,0,DisGeNET,35,Fragile X Syndrome,,-4,3.7,5,30242,194,500,12,2.4,0.68,2395|4076|4193|4899|4928|5226|5725|9968|51441|54797|56652|84549,FXN|CAPRIN1|MDM2|NRF1|NUP98|PGD|PTBP1|MED12|YTHDF2|MED18|TWNK|MAK16,-1.8,0
1,-4,C1845847,M1,1,0,DisGeNET,35,Coarse facial features,,-4,3.7,5,30242,194,500,12,2.4,0.68,2071|2961|5977|6601|6605|7355|8289|9968|27315|27316|55650|79813,ERCC3|GTF2E2|DPF2|SMARCC2|SMARCE1|SLC35A2|ARID1A|MED12|PGAP2|RBMX|PIGV|EHMT1,-1.8,0
1,-4,C0024305,M1,1,0,DisGeNET,35,"Lymphoma, Non-Hodgkin",,-4,2.2,4.4,30242,733,500,27,5.4,1,196|471|896|1017|1234|1380|1432|1869|1981|2146|3394|4193|4194|4297|4507|4522|4609|4869|6929|7027|7037|7514|7916|9774|9790|10671|11200,AHR|ATIC|CCND3|CDK2|CCR5|CR2|MAPK14|E2F1|EIF4G1|EZH2|IRF8|MDM2|MDM4|KMT2A|MTAP|MTHFD1|MYC|NPM1|TCF3|TFDP1|TFRC|XPO1|PRRC2A|BCLAF1|BMS1|DCTN6|CHEK2,-1.8,0
1,-4,C0239479,M1,1,0,DisGeNET,35,Round face,,-4,5.5,5.5,30242,88,500,8,1.6,0.56,1062|2146|4297|7862|8243|23512|27315|55650,CENPE|EZH2|KMT2A|BRPF1|SMC1A|SUZ12|PGAP2|PIGV,-1.8,0
1,-4,C0175754,M1,1,0,DisGeNET,35,Agenesis of corpus callosum,,-4,2.4,4.4,30242,615,500,24,4.8,0.96,790|1017|1869|2033|2146|4193|4208|4297|4609|5832|5888|6241|9131|9587|9790|9968|10671|26121|51021|79648|79813|81857|90381|220134,CAD|CDK2|E2F1|EP300|EZH2|MDM2|MEF2C|KMT2A|MYC|ALDH18A1|RAD51|RRM2|AIFM1|MAD2L1BP|BMS1|MED12|DCTN6|PRPF31|MRPS16|MCPH1|EHMT1|MED25|TICRR|SKA1,-1.8,0
1,-4,C0238461,M1,1,0,DisGeNET,35,Anaplastic thyroid carcinoma,,-4,2.8,4.6,30242,392,500,18,3.6,0.83,790|1017|1869|2146|2224|2806|2821|3159|4174|4194|4609|5226|6615|7514|9790|29128|51755|55165,CAD|CDK2|E2F1|EZH2|FDPS|GOT2|GPI|HMGA1|MCM5|MDM4|MYC|PGD|SNAI1|XPO1|BMS1|UHRF1|CDK12|CEP55,-1.8,0
1,-3.9,C1835807,M1,1,0,DisGeNET,35,Prominent fingertip pads,,-3.9,15,7.3,30242,16,500,4,0.8,0.4,2033|2146|9968|79813,EP300|EZH2|MED12|EHMT1,-1.8,0
1,-3.9,C1846142,M1,1,0,DisGeNET,35,HOYERAAL-HREIDARSSON SYNDROME,,-3.9,15,7.3,30242,16,500,4,0.8,0.4,1736|55505|55651|65057,DKC1|NOP10|NHP2|ACD,-1.8,0
1,-3.9,C1332201,M1,1,0,DisGeNET,35,Adult Diffuse Large B-Cell Lymphoma,,-3.9,2.5,4.5,30242,504,500,21,4.2,0.9,196|405|705|896|1017|1869|2033|2146|2806|3394|3396|4193|4194|4297|4609|5424|7514|9774|9817|11200|23028,AHR|ARNT|BYSL|CCND3|CDK2|E2F1|EP300|EZH2|GOT2|IRF8|MRPL58|MDM2|MDM4|KMT2A|MYC|POLD1|XPO1|BCLAF1|KEAP1|CHEK2|KDM1A,-1.8,0
1,-3.9,C0035334,M1,1,0,DisGeNET,35,Retinitis Pigmentosa,,-3.9,2.4,4.4,30242,546,500,22,4.4,0.92,196|402|1432|1869|2071|4609|4704|4728|4849|5832|8243|9128|9129|9131|9343|10594|23404|24148|26121|56652|57819|79133,AHR|ARL2|MAPK14|E2F1|ERCC3|MYC|NDUFA9|NDUFS8|CNOT3|ALDH18A1|SMC1A|PRPF4|PRPF3|AIFM1|EFTUD2|PRPF8|EXOSC2|PRPF6|PRPF31|TWNK|LSM2|NDUFAF5,-1.7,0
1,-3.9,C0853879,M1,1,0,DisGeNET,35,Invasive carcinoma of breast,,-3.9,2.6,4.4,30242,473,500,20,4,0.88,1432|2146|2821|4171|4193|4194|4609|4899|5424|6615|7037|7514|8289|8602|9739|9817|10671|54822|55119|55193,MAPK14|EZH2|GPI|MCM2|MDM2|MDM4|MYC|NRF1|POLD1|SNAI1|TFRC|XPO1|ARID1A|NOP14|SETD1A|KEAP1|DCTN6|TRPM7|PRPF38B|PBRM1,-1.7,0
1,-3.8,C1292778,M1,1,0,DisGeNET,35,Chronic myeloproliferative disorder,,-3.8,2.8,4.5,30242,366,500,17,3.4,0.81,1062|1432|2033|2146|2744|3394|4193|4297|4609|4869|4928|5688|5888|7037|8624|10671|23512,CENPE|MAPK14|EP300|EZH2|GLS|IRF8|MDM2|KMT2A|MYC|NPM1|NUP98|PSMA7|RAD51|TFRC|PSMG1|DCTN6|SUZ12,-1.7,0
1,-3.8,C0338508,M1,1,0,DisGeNET,35,Optic Atrophy 1,,-3.8,4.7,5.1,30242,117,500,9,1.8,0.59,632|1371|2395|4609|4899|8562|9587|9817|9968,BGLAP|CPOX|FXN|MYC|NRF1|DENR|MAD2L1BP|KEAP1|MED12,-1.7,0
1,-3.8,C0014866,M1,1,0,DisGeNET,35,Esophageal Stenosis,,-3.8,14,7.1,30242,17,500,4,0.8,0.4,1736|55505|55651|65057,DKC1|NOP10|NHP2|ACD,-1.7,0
1,-3.8,C1148551,M1,1,0,DisGeNET,35,X-Linked Dyskeratosis Congenita,,-3.8,14,7.1,30242,17,500,4,0.8,0.4,1736|4869|54433|65057,DKC1|NPM1|GAR1|ACD,-1.7,0
1,-3.8,C0023532,M1,1,0,DisGeNET,35,"Leukoplakia, Oral",,-3.8,4.2,5,30242,144,500,10,2,0.63,1371|1736|2146|4193|5442|6615|11200|55505|55651|65057,CPOX|DKC1|EZH2|MDM2|POLRMT|SNAI1|CHEK2|NOP10|NHP2|ACD,-1.7,0
1,-3.8,C0023530,M1,1,0,DisGeNET,35,Leukopenia,,-3.8,2.6,4.4,30242,440,500,19,3.8,0.86,537|865|1736|2071|3692|4171|4193|4522|4869|5709|5888|5889|7355|7372|9837|64210|79648|114803|157680,ATP6AP1|CBFB|DKC1|ERCC3|EIF6|MCM2|MDM2|MTHFD1|NPM1|PSMD3|RAD51|RAD51C|SLC35A2|UMPS|GINS1|MMS19|MCPH1|MYSM1|VPS13B,-1.7,0
1,-3.8,C4553743,M1,1,0,DisGeNET,35,"Spasticity, CTCAE",,-3.8,2.5,4.4,30242,477,500,20,4,0.88,1639|1781|2071|2146|2395|2733|2961|3832|4700|5119|5832|6908|9439|23512|23636|25939|51010|79133|81857|122961,DCTN1|DYNC1I2|ERCC3|EZH2|FXN|GLE1|GTF2E2|KIF11|NDUFA6|CHMP1A|ALDH18A1|TBP|MED23|SUZ12|NUP62|SAMHD1|EXOSC3|NDUFAF5|MED25|ISCA2,-1.7,0
1,-3.8,C0268138,M1,1,0,DisGeNET,35,"Xeroderma Pigmentosum, Complementation Group D",,-3.8,6,5.5,30242,70,500,7,1.4,0.53,196|2071|2968|5888|7355|51647|64210,AHR|ERCC3|GTF2H4|RAD51|SLC35A2|CIAO2B|MMS19,-1.7,0
1,-3.8,C0220605,M1,1,0,DisGeNET,35,Adult Non-Hodgkin Lymphoma,,-3.8,2.8,4.5,30242,370,500,17,3.4,0.81,196|896|1017|1981|2146|3394|4193|4194|4297|4507|4609|4869|6929|7037|7916|10671|11200,AHR|CCND3|CDK2|EIF4G1|EZH2|IRF8|MDM2|MDM4|KMT2A|MTAP|MYC|NPM1|TCF3|TFRC|PRRC2A|DCTN6|CHEK2,-1.7,0
1,-3.8,C0018798,M1,1,0,DisGeNET,35,Congenital Heart Defects,,-3.8,2.7,4.4,30242,406,500,18,3.6,0.83,196|865|902|2395|3209|3394|4208|4522|5889|6605|8289|9439|9968|55193|55650|56945|81857|91949,AHR|CBFB|CCNH|FXN|HOXA13|IRF8|MEF2C|MTHFD1|RAD51C|SMARCE1|ARID1A|MED23|MED12|PBRM1|PIGV|MRPS22|MED25|COG7,-1.7,0
1,-3.8,C0220612,M1,1,0,DisGeNET,35,Childhood Non-Hodgkin Lymphoma,,-3.8,2.8,4.5,30242,371,500,17,3.4,0.81,196|896|1017|1981|2146|3394|4193|4194|4297|4507|4609|4869|6929|7037|7916|10671|11200,AHR|CCND3|CDK2|EIF4G1|EZH2|IRF8|MDM2|MDM4|KMT2A|MTAP|MYC|NPM1|TCF3|TFRC|PRRC2A|DCTN6|CHEK2,-1.7,0
1,-3.8,C1842366,M1,1,0,DisGeNET,35,Low anterior hairline,,-3.8,6,5.4,30242,71,500,7,1.4,0.53,2033|4297|6605|8243|8289|91949|157680,EP300|KMT2A|SMARCE1|SMC1A|ARID1A|COG7|VPS13B,-1.7,0
1,-3.8,C0524587,M1,1,0,DisGeNET,35,Mean Corpuscular Volume (result),,-3.8,3.1,4.6,30242,269,500,14,2.8,0.74,896|4173|4208|5514|5557|5693|6117|7037|7916|10171|11143|54620|83855|644186,CCND3|MCM4|MEF2C|PPP1R10|PRIM1|PSMB5|RPA1|TFRC|PRRC2A|RCL1|KAT7|FBXL19|KLF16|SYCE3,-1.7,0
1,-3.7,C0008626,M1,1,0,DisGeNET,35,Congenital chromosomal disease,,-3.7,2.2,4.2,30242,757,500,27,5.4,1,865|1017|1371|1749|2146|3159|4193|4194|4297|4609|4869|4928|5226|5424|5883|5888|5889|6760|7037|8289|9968|10714|11200|23512|65057|79648|219541,CBFB|CDK2|CPOX|DLX5|EZH2|HMGA1|MDM2|MDM4|KMT2A|MYC|NPM1|NUP98|PGD|POLD1|RAD9A|RAD51|RAD51C|SS18|TFRC|ARID1A|MED12|POLD3|CHEK2|SUZ12|ACD|MCPH1|MED19,-1.7,0
1,-3.7,C0007194,M1,1,0,DisGeNET,35,Hypertrophic Cardiomyopathy,,-3.7,2.4,4.3,30242,559,500,22,4.4,0.92,1869|2395|3028|4208|4297|4609|4700|4704|4716|4728|5888|5889|8243|9682|9790|11222|25939|56945|57176|79133|91949|100529097,E2F1|FXN|HSD17B10|MEF2C|KMT2A|MYC|NDUFA6|NDUFA9|NDUFB10|NDUFS8|RAD51|RAD51C|SMC1A|KDM4A|BMS1|MRPL3|SAMHD1|MRPS22|VARS2|NDUFAF5|COG7|RPL36A-HNRNPH2,-1.6,0
1,-3.7,C0424503,M1,1,0,DisGeNET,35,Dysmorphic facies,,-3.7,3.1,4.6,30242,271,500,14,2.8,0.74,1146|4297|5832|6218|7355|9343|9439|9837|9968|10771|51021|79813|81857|91949,CHRNG|KMT2A|ALDH18A1|RPS17|SLC35A2|EFTUD2|MED23|GINS1|MED12|ZMYND11|MRPS16|EHMT1|MED25|COG7,-1.6,0
1,-3.7,C1531647,M1,1,0,DisGeNET,35,Cerebral ventriculomegaly,,-3.7,2.7,4.4,30242,410,500,18,3.6,0.83,1736|2071|2961|4208|4297|4700|5888|5889|8243|9968|25939|51021|57511|65057|79648|79813|81857|84342,DKC1|ERCC3|GTF2E2|MEF2C|KMT2A|NDUFA6|RAD51|RAD51C|SMC1A|MED12|SAMHD1|MRPS16|COG6|ACD|MCPH1|EHMT1|MED25|COG8,-1.6,0
1,-3.7,C2674608,M1,1,0,DisGeNET,35,Feeding difficulties in infancy,,-3.7,3,4.5,30242,305,500,15,3,0.76,2033|2146|4297|5977|6601|6605|8243|8289|9131|9343|10907|23512|25939|51021|157680,EP300|EZH2|KMT2A|DPF2|SMARCC2|SMARCE1|SMC1A|ARID1A|AIFM1|EFTUD2|TXNL4A|SUZ12|SAMHD1|MRPS16|VPS13B,-1.6,0
1,-3.7,C4022748,M1,1,0,DisGeNET,35,Focal T2 hyperintense brainstem lesion,,-3.7,9.2,6.1,30242,33,500,5,1,0.44,4700|4716|4728|11235|79133,NDUFA6|NDUFB10|NDUFS8|PDCD10|NDUFAF5,-1.6,0
1,-3.7,C1857679,M1,1,0,DisGeNET,35,Sloping forehead,,-3.7,4.1,4.9,30242,149,500,10,2,0.63,1062|1663|1781|3832|5888|5889|23019|27229|55165|79648,CENPE|DDX11|DYNC1I2|KIF11|RAD51|RAD51C|CNOT1|TUBGCP4|CEP55|MCPH1,-1.6,0
1,-3.7,C0023524,M1,1,0,DisGeNET,35,"Leukoencephalopathy, Progressive Multifocal",,-3.7,3.3,4.6,30242,240,500,13,2.6,0.71,1234|1432|3394|4193|4869|5001|5710|5888|7514|10594|10671|23512|23636,CCR5|MAPK14|IRF8|MDM2|NPM1|ORC5|PSMD4|RAD51|XPO1|PRPF8|DCTN6|SUZ12|NUP62,-1.6,0
1,-3.7,C1866195,M1,1,0,DisGeNET,35,Downturned corners of mouth,,-3.7,4.5,5,30242,122,500,9,1.8,0.59,1146|4208|4297|7862|8243|23028|27315|55650|79813,CHRNG|MEF2C|KMT2A|BRPF1|SMC1A|KDM1A|PGAP2|PIGV|EHMT1,-1.6,0
1,-3.7,C0001125,M1,1,0,DisGeNET,35,"Acidosis, Lactic",,-3.7,3.5,4.7,30242,209,500,12,2.4,0.68,3028|4700|4716|4728|5725|7019|51021|51067|54931|56945|57176|79133,HSD17B10|NDUFA6|NDUFB10|NDUFS8|PTBP1|TFAM|MRPS16|YARS2|TRMT10C|MRPS22|VARS2|NDUFAF5,-1.6,0
1,-3.7,C1328504,M1,1,0,DisGeNET,35,Hormone refractory prostate cancer,,-3.7,2.2,4.2,30242,683,500,25,5,0.97,196|632|1022|1062|1869|1981|2033|2146|3838|4297|4609|4899|5356|6605|7355|7514|8243|8805|10714|23028|23636|26284|51366|55165|114803,AHR|BGLAP|CDK7|CENPE|E2F1|EIF4G1|EP300|EZH2|KPNA2|KMT2A|MYC|NRF1|PLRG1|SMARCE1|SLC35A2|XPO1|SMC1A|TRIM24|POLD3|KDM1A|NUP62|ERAL1|UBR5|CEP55|MYSM1,-1.6,0
1,-3.7,C0019348,M1,1,0,DisGeNET,35,Herpes Simplex Infections,,-3.7,2.3,4.2,30242,645,500,24,4.8,0.96,159|632|1234|1432|1981|1982|2033|2146|2395|3159|4193|5424|5888|6135|8624|9439|9682|9774|23028|23186|25939|55119|57819|81857,ADSS2|BGLAP|CCR5|MAPK14|EIF4G1|EIF4G2|EP300|EZH2|FXN|HMGA1|MDM2|POLD1|RAD51|RPL11|PSMG1|MED23|KDM4A|BCLAF1|KDM1A|RCOR1|SAMHD1|PRPF38B|LSM2|MED25,-1.6,0
1,-3.6,C0424230,M1,1,0,DisGeNET,35,Motor retardation,,-3.6,4.9,5.1,30242,98,500,8,1.6,0.56,1663|2071|2961|5832|9131|55650|56652|56945,DDX11|ERCC3|GTF2E2|ALDH18A1|AIFM1|PIGV|TWNK|MRPS22,-1.6,0
1,-3.6,C3553764,M1,1,0,DisGeNET,35,Joint hyperflexibility,,-3.6,3.7,4.7,30242,181,500,11,2.2,0.66,1062|2146|5832|5932|5977|6601|6605|8289|9968|23512|157680,CENPE|EZH2|ALDH18A1|RBBP8|DPF2|SMARCC2|SMARCE1|ARID1A|MED12|SUZ12|VPS13B,-1.6,0
1,-3.6,C1848701,M1,1,0,DisGeNET,35,Elevated hepatic transaminase,,-3.6,3.4,4.6,30242,212,500,12,2.4,0.68,537|1380|5424|7019|7355|11222|25939|51021|54931|56652|84342|91949,ATP6AP1|CR2|POLD1|TFAM|SLC35A2|MRPL3|SAMHD1|MRPS16|TRMT10C|TWNK|COG8|COG7,-1.6,0
1,-3.6,C0018051,M1,1,0,DisGeNET,35,Gonadal Dysgenesis,,-3.6,6.8,5.5,30242,53,500,6,1.2,0.49,2071|2961|23514|56652|56945|57647,ERCC3|GTF2E2|SPIDR|TWNK|MRPS22|DHX37,-1.6,0
1,-3.6,C0024454,M1,1,0,DisGeNET,35,Maffucci Syndrome,,-3.6,23,8,30242,8,500,3,0.6,0.35,2033|4869|11200,EP300|NPM1|CHEK2,-1.6,0
1,-3.6,C0263530,M1,1,0,DisGeNET,35,Longitudinal split nail,,-3.6,23,8,30242,8,500,3,0.6,0.35,1736|2071|2961,DKC1|ERCC3|GTF2E2,-1.6,0
1,-3.6,C0265210,M1,1,0,DisGeNET,35,Weaver syndrome,,-3.6,23,8,30242,8,500,3,0.6,0.35,2146|4297|23512,EZH2|KMT2A|SUZ12,-1.6,0
1,-3.6,C0423813,M1,1,0,DisGeNET,35,Splits in nails (finding),,-3.6,23,8,30242,8,500,3,0.6,0.35,1736|2071|2961,DKC1|ERCC3|GTF2E2,-1.6,0
1,-3.6,C2930975,M1,1,0,DisGeNET,35,Acute erythroleukemia - M6a subtype,,-3.6,23,8,30242,8,500,3,0.6,0.35,4297|4869|4928,KMT2A|NPM1|NUP98,-1.6,0
1,-3.6,C2930976,M1,1,0,DisGeNET,35,Acute myeloid leukemia FAB-M6,,-3.6,23,8,30242,8,500,3,0.6,0.35,4297|4869|4928,KMT2A|NPM1|NUP98,-1.6,0
1,-3.6,C2930977,M1,1,0,DisGeNET,35,Acute erythroleukemia - M6b subtype,,-3.6,23,8,30242,8,500,3,0.6,0.35,4297|4869|4928,KMT2A|NPM1|NUP98,-1.6,0
1,-3.6,C0023492,M1,1,0,DisGeNET,35,"Leukemia, T-Cell",,-3.6,2.5,4.2,30242,457,500,19,3.8,0.86,196|1017|1432|1981|2146|2744|3159|3394|4171|4194|4208|4297|4507|4609|4899|5888|6929|51366|57178,AHR|CDK2|MAPK14|EIF4G1|EZH2|GLS|HMGA1|IRF8|MCM2|MDM4|MEF2C|KMT2A|MTAP|MYC|NRF1|RAD51|TCF3|UBR5|ZMIZ1,-1.6,0
1,-3.6,C0085584,M1,1,0,DisGeNET,35,Encephalopathies,,-3.6,2.5,4.2,30242,457,500,19,3.8,0.86,1371|1778|2395|2806|4208|4700|4716|4728|5888|7355|8243|9131|25939|56652|57038|57176|79133|84342|122961,CPOX|DYNC1H1|FXN|GOT2|MEF2C|NDUFA6|NDUFB10|NDUFS8|RAD51|SLC35A2|SMC1A|AIFM1|SAMHD1|TWNK|RARS2|VARS2|NDUFAF5|COG8|ISCA2,-1.6,0
1,-3.6,C0004135,M1,1,0,DisGeNET,35,Ataxia Telangiectasia,,-3.6,2.7,4.3,30242,384,500,17,3.4,0.81,902|1017|1869|2146|2395|2968|3840|4193|4609|5888|7037|8243|8914|9790|11200|25988|63967,CCNH|CDK2|E2F1|EZH2|FXN|GTF2H4|KPNA4|MDM2|MYC|RAD51|TFRC|SMC1A|TIMELESS|BMS1|CHEK2|HINFP|CLSPN,-1.5,0
