"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RAB11A",2.35943329267942e-22,-0.345857037448101,0.376,0.504,5.58619426374779e-18
"NCOA2",2.70077896807895e-22,-0.437091895982223,0.257,0.377,6.39436428482371e-18
"PTPN4",3.26956732098076e-22,-0.33012466138838,0.185,0.304,7.74102758915406e-18
"COX7C",7.25949861179527e-22,-0.541714927323498,0.765,0.691,1.71875889132865e-17
"VPS26A",7.564131043776e-22,-0.315414680357025,0.256,0.384,1.79088366592441e-17
"RIOK3",7.75477302852073e-22,-0.488963549372127,0.62,0.723,1.83602006223257e-17
"NDFIP1",8.21315711246816e-22,-0.27846969485463,0.478,0.561,1.94454707794796e-17
"RFX3",9.1726100401302e-22,-0.375475315871741,0.142,0.252,2.17170715310123e-17
"RAPGEF6",1.00676300834368e-21,-0.305811404899937,0.17,0.285,2.38361209855449e-17
"ERBIN",1.32812091570571e-21,-0.310564440408231,0.2,0.319,3.14445908002484e-17
"AFF1",1.33052992014937e-21,-0.590293275529157,0.454,0.548,3.15016263894564e-17
"XPR1",1.35287861058361e-21,-0.278856512122079,0.106,0.211,3.20307539841775e-17
"SF3B1",1.36440419921173e-21,-0.286597796013802,0.278,0.408,3.23036338205369e-17
"MTRNR2L10",1.57419415364895e-21,-0.25190557145341,0.211,0.334,3.72706207817927e-17
"TLN2",1.85025166389595e-21,-0.256785508032905,0.105,0.21,4.38065583944006e-17
"EP300",2.0453619838247e-21,-0.615128233467475,0.373,0.488,4.84259903290335e-17
"SNX29",2.20943660833717e-21,-0.355212259909058,0.134,0.239,5.23106211389908e-17
"GAPVD1",2.26412978794745e-21,-0.439392286233219,0.325,0.453,5.36055368594439e-17
"RPL35A",2.40913265553222e-21,-0.573361497505074,0.969,0.892,5.70386247523809e-17
"NFAT5",2.56230589369583e-21,-0.368126699969774,0.197,0.315,6.06651543391425e-17
"MOSPD1",3.09501373217326e-21,-0.360982150201465,0.336,0.457,7.32775451229341e-17
"TUBB2A",5.37734703495041e-21,0.269808080065076,0.385,0.285,1.27314068399486e-16
"RPL7",6.42773205560202e-21,-0.75603921477417,0.837,0.729,1.52182984148433e-16
"EIF4B",8.89911871379084e-21,-0.30809490382375,0.306,0.403,2.10695534667712e-16
"ZNF644",8.99745385365976e-21,-0.285195211435962,0.186,0.305,2.13023717439249e-16
"CDKN1A",9.60096867473593e-21,0.381389755615115,0.198,0.119,2.27312534343048e-16
"RSRC1",1.01150275032598e-20,-0.385615845490485,0.362,0.47,2.39483391167179e-16
"GIGYF2",1.10609593632882e-20,-0.273634403556638,0.215,0.338,2.61879273885212e-16
"RBM33",1.15429651662193e-20,-0.273519146955696,0.209,0.329,2.73291243275408e-16
"GTF2B",1.71008642645249e-20,-0.339008525004283,0.272,0.397,4.04880062326892e-16
"STRBP",1.73865076593896e-20,-0.289472255855479,0.205,0.321,4.11642955343707e-16
"SSBP3",2.01032326711859e-20,-0.458852676400361,0.484,0.553,4.75964136722997e-16
"AKAP9",2.12352290015817e-20,-0.389310622509821,0.385,0.503,5.02765281841448e-16
"MIR924HG",2.40683889089992e-20,-0.636075532504986,0.199,0.295,5.69843175809466e-16
"ATRX",2.69175968451009e-20,-0.294973221103733,0.286,0.404,6.37301022904609e-16
"C9orf16",2.72494515702852e-20,-0.296050184156781,0.269,0.378,6.45158015378073e-16
"HECTD1",4.90289918764977e-20,-0.329794966384693,0.266,0.384,1.16081041166796e-15
"ATP6V1C1",5.79074724977187e-20,-0.301386662654832,0.186,0.303,1.37101731885599e-15
"MCM4",7.83053674050898e-20,-0.252375512252766,0.185,0.293,1.85395787868291e-15
"LAMTOR1",8.42953811540169e-20,-0.294915703087002,0.281,0.393,1.9957774442025e-15
"GCNT2",9.42079435643917e-20,-0.365858389033685,0.172,0.279,2.23046727183054e-15
"RPL31",9.5732154428361e-20,-0.560457068834257,0.708,0.642,2.26655448824587e-15
"DENND1A",1.39006518633088e-19,-0.427737296106888,0.267,0.374,3.29111833515698e-15
"KDM4C",1.45631037856374e-19,-0.543412102004069,0.422,0.506,3.4479604522875e-15
"COPB2",1.56841664153634e-19,-0.257558667148579,0.33,0.458,3.71338324050144e-15
"POLA1",1.90768988212816e-19,-0.290300542732948,0.142,0.247,4.51664656492664e-15
"GPCPD1",2.90830309564472e-19,-0.783139010853007,0.547,0.609,6.88569840924845e-15
"ASAP1",3.02189271491428e-19,-0.530372196858183,0.586,0.599,7.15463319183105e-15
"NOP53",3.49007488474426e-19,-0.317895677873075,0.279,0.372,8.2631012971205e-15
"PKMYT1",3.85574226124884e-19,0.253955548071356,0.267,0.196,9.12885537773275e-15
"CCNDBP1",5.41174821550219e-19,-0.494372412132578,0.68,0.742,1.2812855075023e-14
"CDC73",8.37653577936253e-19,-0.332680272975175,0.282,0.397,1.98322861112187e-14
"CD36",8.79326139039733e-19,-0.636780676423932,0.703,0.632,2.08189256679047e-14
"PPM1L",1.01461935284665e-18,-0.339270135974101,0.071,0.154,2.40221277979973e-14
"RPS10",1.03492095694164e-18,-0.269452099500794,0.266,0.369,2.45027885765503e-14
"EIF3A",1.22121476594257e-18,-0.507298884143369,0.422,0.465,2.89134807984562e-14
"TANK",1.36752279218914e-18,-0.392055069567838,0.289,0.401,3.23774696278701e-14
"PAN3",1.4606811942074e-18,-0.454988776700188,0.309,0.417,3.45830879540543e-14
"RAB3IP",1.76270649555577e-18,-0.301361390196112,0.159,0.261,4.17338389887783e-14
"KMT2C",1.93204411461034e-18,-0.409611644480465,0.36,0.458,4.57430764575144e-14
"SEC62",1.99177163669034e-18,-0.533249156743049,0.903,0.895,4.71571852702805e-14
"ZCCHC7",2.04999957527789e-18,-0.288569663281966,0.202,0.313,4.85357899442792e-14
"PPME1",2.3951687181837e-18,-0.427261197182657,0.42,0.522,5.67080145717174e-14
"PKN2",2.80339589489469e-18,-0.305193518522648,0.302,0.416,6.63732012075266e-14
"SDE2",3.00156687013089e-18,-0.317150313363469,0.186,0.289,7.10650972172189e-14
"DYRK1A",5.5783695765579e-18,-0.406525891598718,0.303,0.41,1.32073478094585e-13
"MTRNR2L1",5.7992222873531e-18,-0.538742781854842,0.4,0.484,1.37302386875372e-13
"SELENOH",7.63081935675487e-18,-0.368908337459478,0.257,0.342,1.80667279090528e-13
"FAM117A",8.24958747833033e-18,-0.553214751709347,0.632,0.655,1.95317233136949e-13
"RBM3",8.42021654194603e-18,-0.367003546168536,0.295,0.377,1.99357046847114e-13
"MORC3",8.85997572217291e-18,-0.348677313069971,0.365,0.475,2.09768785198166e-13
"HK1",1.09880734685796e-17,-0.331612082481937,0.412,0.497,2.6015362744209e-13
"IFI27",1.16619986622864e-17,-0.394157242699756,0.177,0.279,2.76109480328293e-13
"AMMECR1",1.18325087873185e-17,-0.475412732420188,0.452,0.516,2.80146478048552e-13
"CLTC",1.37969014088888e-17,-0.329868931178994,0.469,0.528,3.2665543775685e-13
"FOXO3",1.47759587861777e-17,-0.629445650982917,0.706,0.762,3.49835600221542e-13
"HSPD1",1.54776540685777e-17,-0.565596528012235,0.361,0.413,3.66448937727645e-13
"LCOR",1.90214194824099e-17,-0.321667875859991,0.267,0.376,4.50351127665536e-13
"CSNK1A1",2.29132732423777e-17,-0.287417532226393,0.449,0.531,5.42494657286535e-13
"ELF1",2.57151919285079e-17,-0.286530667650039,0.255,0.367,6.08832884099353e-13
"TET3",2.64056613309599e-17,-0.330772522975305,0.248,0.355,6.25180437671806e-13
"HPS1",2.87463469119513e-17,-0.305353479375454,0.452,0.548,6.8059850948736e-13
"CNNM2",3.60491937275006e-17,-0.269615353852348,0.186,0.293,8.53500710692304e-13
"MYH10",3.70685532607026e-17,-0.288806266936493,0.234,0.335,8.77635067000395e-13
"PTK2B",3.99659539308216e-17,-0.41170160368461,0.21,0.31,9.46233925266131e-13
"LTBP1",4.16720378488616e-17,-0.468064784094852,0.263,0.359,9.86627168109647e-13
"MPP1",4.32768716397127e-17,-0.296116252818903,0.73,0.769,1.02462321294184e-12
"RYBP",5.00459550410333e-17,-0.378757381108531,0.312,0.419,1.1848880315515e-12
"NCL",6.92593934209453e-17,-0.54103155911989,0.391,0.446,1.6397853986343e-12
"N4BP2L2",8.61816250120506e-17,-0.326302812981251,0.323,0.434,2.04043615378531e-12
"RPS25",1.82060312264616e-16,-0.605117900800875,0.921,0.827,4.31045995317705e-12
"BACH1",2.17663065169568e-16,-0.333082758388182,0.201,0.3,5.15339073095468e-12
"LARP1",2.4501668569794e-16,-0.377773445283178,0.369,0.466,5.80101505058442e-12
"CITED2",2.76576509970482e-16,-0.329995456399489,0.292,0.396,6.54822545006112e-12
"MEGF9",2.96382173749161e-16,-0.282846236337937,0.077,0.154,7.01714434568514e-12
"ARRDC2",3.22039703064774e-16,-0.380801120193192,0.171,0.259,7.6246120097616e-12
"SFPQ",3.28406267103171e-16,-0.344921230655668,0.377,0.443,7.77534677993467e-12
"ATP5F1B",3.57321345077535e-16,-0.379107788846644,0.514,0.547,8.45994016605571e-12
"MRPL20",3.727187004245e-16,-0.258977143569636,0.314,0.403,8.82448795125045e-12
"FBXO30",4.11847906499396e-16,-0.31759946552469,0.123,0.206,9.7509110342797e-12
"GPBP1L1",4.3757702601698e-16,-0.264211694333487,0.202,0.309,1.0360073667978e-11
"USP32",5.04361357579613e-16,-0.488781978322163,0.493,0.56,1.19412595020549e-11
"FAM214A",5.22597589294488e-16,-0.284468835887059,0.097,0.178,1.23730205241363e-11
"SNRPE",5.65459698415328e-16,-0.394569577813425,0.263,0.341,1.33878238196813e-11
"POLR1D",8.59146903387336e-16,-0.27304694798833,0.42,0.528,2.03411620845986e-11
"CLIC2",2.67533953912017e-15,-0.405965318806238,0.267,0.355,6.33413389282091e-11
"USP7",3.08960704933503e-15,-0.287757273299993,0.209,0.315,7.31495365000562e-11
"RPS24",3.53940739234508e-15,-0.753937729553785,0.943,0.837,8.37990094211621e-11
"DCUN1D1",3.56253044104914e-15,-0.372237637250369,0.517,0.602,8.43464707222795e-11
"MAP2K3",4.20465594678073e-15,-0.412067642024487,0.531,0.616,9.95494341959806e-11
"FRMD4A",5.57601321431906e-15,-0.302777001257077,0.198,0.291,1.32017688862218e-10
"GCLC",6.26593857920588e-15,-0.531958712125892,0.56,0.636,1.48352361801278e-10
"AP2B1",7.89890604773539e-15,-0.285712402552827,0.356,0.44,1.87014499586183e-10
"FLACC1",8.14545530580249e-15,-0.28808766958061,0.077,0.148,1.9285179982018e-10
"R3HDM4",1.32089169845187e-14,-0.40071952106214,0.247,0.329,3.12734318525466e-10
"RNH1",1.39995570542638e-14,-0.258985804429999,0.21,0.298,3.31453512816749e-10
"COX5A",1.41451956102539e-14,-0.463560026214128,0.304,0.364,3.34901651268372e-10
"PHF21A",1.52314377358614e-14,-0.268597597487052,0.15,0.239,3.60619519834255e-10
"HBP1",1.54339772697029e-14,-0.254082154664683,0.208,0.302,3.65414845837485e-10
"MARF1",1.57570381520514e-14,-0.262674102150679,0.16,0.25,3.7306363528797e-10
"RPS4Y1",1.71825214767052e-14,-0.504469120771338,0.456,0.48,4.06813378482473e-10
"TLN1",1.80447808608241e-14,-0.314495736035868,0.395,0.458,4.27228231660871e-10
"FBXO7",1.81501369948634e-14,-0.287203401929695,0.821,0.842,4.29722643490385e-10
"CSNK1G1",2.1255152511767e-14,-0.334658444286225,0.193,0.288,5.03236990868596e-10
"RPS2",2.62667716267714e-14,-1.39017740955492,0.934,0.826,6.21892085035439e-10
"SLC30A1",3.81121718299533e-14,-0.266447986002016,0.155,0.242,9.02343780245974e-10
"PBX1",4.03688196611774e-14,-0.351029985717696,0.06,0.123,9.55772174298035e-10
"KAT2B",4.59933995537049e-14,-0.452532658539979,0.354,0.436,1.08893972783352e-09
"PRG2",6.37488056739302e-14,-0.432706500839904,0.109,0.187,1.50931672313597e-09
"SUCO",7.38953537247613e-14,-0.405200009467991,0.341,0.429,1.74954639478745e-09
"WNK1",9.56791673022133e-14,-0.53346721803706,0.83,0.823,2.2652999650472e-09
"PPIA",1.16331424147394e-13,-0.283125802514842,0.741,0.492,2.75426279811371e-09
"IQGAP2",1.58105537823547e-13,-0.326231644137384,0.263,0.349,3.74330671351029e-09
"RSRP1",1.89146106856393e-13,-0.335694742371521,0.456,0.55,4.47822322593196e-09
"TRIM33",2.07805684973112e-13,-0.294040190161183,0.298,0.393,4.92000739742341e-09
"ARID1B",2.07847700566068e-13,-0.414412610426434,0.344,0.418,4.92100215860223e-09
"UBB",2.09207712172165e-13,-0.713570429293622,0.985,0.954,4.95320179338819e-09
"GOLGA4",2.52732163755333e-13,-0.371876012006975,0.528,0.574,5.98368670907127e-09
"RPS18",2.63773342463997e-13,-1.45576818789278,0.921,0.797,6.24509765617758e-09
"AC092490.1",2.6540687618798e-13,-0.568177347368137,0.306,0.389,6.28377320062661e-09
"LINC01572",2.96032706979613e-13,-0.305829278079034,0.196,0.281,7.00887037044932e-09
"IFIT3",5.42506304506582e-13,-0.279303407281715,0.077,0.142,1.28443792654978e-08
"CPLANE1",5.84675958117953e-13,-0.268324183546016,0.114,0.187,1.38427879844006e-08
"PCNT",5.87569987515169e-13,-0.263525289321466,0.189,0.283,1.39113070244091e-08
"CUX1",5.92713284042467e-13,-0.422361304212181,0.374,0.442,1.40330797129894e-08
"KLHDC8B",6.09920178603039e-13,-0.286748333903375,0.269,0.36,1.44404701486056e-08
"ADD1",8.69119027181478e-13,-0.254081862057476,0.288,0.382,2.05772620875487e-08
"FBXO11",1.50732012628139e-12,-0.270889575644997,0.229,0.321,3.56873113098382e-08
"BPTF",1.6122369321875e-12,-0.332752589825195,0.466,0.523,3.81713216064712e-08
"OSBPL8",1.81480234211719e-12,-0.275728855322699,0.296,0.372,4.29672602519665e-08
"CDK19",2.00744218103614e-12,-0.258615674409463,0.183,0.269,4.75282010782117e-08
"ATP5MC2",2.72085838813025e-12,-0.405147526853522,0.294,0.35,6.44190431973719e-08
"XRCC5",2.72271289795411e-12,-0.346957259673744,0.502,0.504,6.44629505719615e-08
"NEK7",2.76183722952587e-12,-0.260781782981278,0.228,0.32,6.53892582462545e-08
"EIF4A1",2.8607121259833e-12,-0.560763403344844,0.508,0.502,6.77302202947806e-08
"CTSD",2.91756088081336e-12,-0.258328630533483,0.24,0.33,6.9076171414137e-08
"ZFAND6",3.12371146119e-12,-0.304390586959346,0.328,0.422,7.39569925551345e-08
"RGS6",3.13958547628124e-12,-0.933032001941147,0.562,0.555,7.43328257364346e-08
"RESF1",3.24054610869342e-12,-0.26624507140873,0.246,0.336,7.67231696694254e-08
"SRSF11",4.09931350893666e-12,-0.275786666286602,0.475,0.518,9.70553466375844e-08
"MIR22HG",4.15342176616707e-12,-0.265665692346718,0.085,0.144,9.83364137357715e-08
"NDUFS5",4.21967910215523e-12,-0.500400850209908,0.435,0.453,9.99051224226272e-08
"TCF12",4.93671034795339e-12,-0.358895997569095,0.278,0.357,1.16881554198144e-07
"CREBRF",5.69687994324757e-12,-0.298445108151836,0.161,0.235,1.34879329536329e-07
"HBG1",6.30902765828363e-12,-1.4649998801027,0.25,0.324,1.49372538837523e-07
"TBC1D5",6.58149782305578e-12,-0.460047953710808,0.302,0.365,1.55823542458669e-07
"SIAH2",7.94720394052603e-12,-0.330417354140429,0.37,0.459,1.88158000495894e-07
"CDC42BPA",1.48152514407763e-11,-0.313252745769221,0.265,0.339,3.50765893111819e-07
"NCOA1",1.90273781066341e-11,-0.259319917885207,0.25,0.333,4.50492204052669e-07
"MICAL2",4.35822993595282e-11,-0.480716641752887,0.369,0.443,1.03185451963619e-06
"YPEL4",4.35977844667713e-11,-0.380339997874407,0.446,0.511,1.03222114503528e-06
"RPL27A",4.48965288867832e-11,-0.675977610320863,0.901,0.772,1.06297021792348e-06
"TBL1XR1",4.8197945660367e-11,-0.335389250408788,0.308,0.394,1.14113456145485e-06
"GABARAPL1",4.91368857414263e-11,-0.371736865756797,0.15,0.208,1.16336490681401e-06
"BAG1",4.98266101847533e-11,-0.57378526179711,0.609,0.677,1.17969482273422e-06
"EEF2",5.0866824887225e-11,-0.412929698557025,0.61,0.573,1.20432294602994e-06
"CIR1",5.52393289628487e-11,-0.274045475061043,0.436,0.522,1.30784635252441e-06
"PITHD1",6.67133880375054e-11,-0.492259921565801,0.587,0.642,1.57950617517598e-06
"PDCD10",7.21347925345657e-11,-0.264682645827466,0.493,0.569,1.70786334804838e-06
"XRCC6",7.34383517987749e-11,-0.288348288449428,0.325,0.38,1.73872641718779e-06
"RBM39",8.22283728028172e-11,-0.253789208402795,0.583,0.603,1.9468389544795e-06
"KLC3",9.92288115434803e-11,-0.331755712209097,0.113,0.169,2.34934134210344e-06
"ZDHHC17",1.35530825632922e-10,-0.254911535082988,0.171,0.245,3.20882782768506e-06
"FECH",1.48665955309038e-10,-0.336152924823198,0.74,0.751,3.51981515789678e-06
"TKT",2.5933443382046e-10,-0.357112820213024,0.276,0.335,6.14000205513322e-06
"RPL13",2.75745391465061e-10,-1.14826970139329,0.951,0.828,6.52854788832679e-06
"RPL5",3.17692531355688e-10,-1.07226319482093,0.82,0.68,7.52168837237726e-06
"LPCAT3",5.29377760482598e-10,-0.265769772211056,0.322,0.384,1.2533547857186e-05
"OSER1",5.89825895629304e-10,-0.371476756907465,0.2,0.269,1.39647179049194e-05
"IL6ST",6.21544311647623e-10,-0.256380047896224,0.202,0.274,1.47156831225691e-05
"TBC1D22B",7.1513298227619e-10,-0.334676797799667,0.208,0.28,1.69314884883711e-05
"PHKB",8.93887702202e-10,-0.253077395949491,0.291,0.371,2.11636852373345e-05
"SLC2A1",8.93963580133358e-10,-0.46929683518752,0.769,0.779,2.11654817232374e-05
"NFE2L2",9.96116376754161e-10,-0.272305271218677,0.316,0.4,2.35840513360315e-05
"BRAF",1.03797171577295e-09,-0.288822878578427,0.268,0.345,2.45750183426404e-05
"PLCL2",1.11402211614602e-09,-0.547846043134138,0.309,0.363,2.63755876218731e-05
"LINC02772",1.26459302446622e-09,-0.492517497365176,0.346,0.404,2.99405044472622e-05
"CLK3",1.298651721815e-09,-0.255944247926294,0.405,0.472,3.07468781656919e-05
"ANKRD11",1.29911109645118e-09,-0.38891568218484,0.369,0.422,3.07577543195782e-05
"PIP5K1B",1.34581774132198e-09,-0.430056381168675,0.404,0.455,3.18635808435393e-05
"RPS14",2.44230117390247e-09,-0.71786906932015,0.972,0.876,5.78239225933148e-05
"NUP153",2.49688034144698e-09,-0.283767713893292,0.28,0.363,5.91161389640988e-05
"RPL21",3.11504715957816e-09,-0.381384850426368,0.944,0.851,7.37518565501725e-05
"LSM7",3.44316868215973e-09,-0.296560589948736,0.256,0.315,8.15204617188138e-05
"ITGA4",5.20064652283443e-09,-0.374839445484204,0.38,0.419,0.000123130507074628
"RPL34",7.05232288403444e-09,-0.714088775976957,0.935,0.783,0.000166970796602399
"TERF2IP",9.59275045859948e-09,-0.431180454866353,0.817,0.825,0.000227117959857801
"SLIRP",1.12372808961484e-08,-0.257404725621058,0.402,0.446,0.00026605386249721
"NME4",1.34616360195781e-08,-0.268473340024431,0.372,0.41,0.00031871769439953
"NPL",1.37209589782491e-08,-0.294164271762827,0.469,0.533,0.000324857424769026
"ATP6V0E1",1.40954164254834e-08,-0.266278656353515,0.471,0.543,0.000333723079289745
"NATD1",1.43286209379174e-08,-0.322711131853193,0.273,0.336,0.000339244429326132
"RPS12",1.53884031822778e-08,-0.598462429913599,0.995,0.966,0.00036433583374361
"MARCH3",1.53950052089536e-08,-0.553504638282299,0.712,0.728,0.000364492143327185
"PRKDC",2.4726893638676e-08,-0.417826822446083,0.374,0.388,0.000585433933789293
"KDM7A",3.1887336299865e-08,-0.2839397149306,0.177,0.238,0.000754964574235603
"SOX6",3.57792049337004e-08,-0.795493616192732,0.778,0.705,0.000847108456010292
"RPL19",6.04305656002626e-08,-0.71458729659857,0.889,0.746,0.00143075407115182
"HBG2",6.84020512374435e-08,-1.5824243358875,0.319,0.369,0.00161948696509771
"CD55",7.87059801836722e-08,-0.386863632641804,0.296,0.355,0.00186344278682862
"FNBP1L",1.46226316401929e-07,-0.360487975851312,0.287,0.345,0.00346205426713206
"RPL4",1.86872907147302e-07,-0.69137060982632,0.781,0.641,0.00442440294961952
"RPL10A",1.95010545124051e-07,-1.24374065401382,0.615,0.521,0.00461706966635703
"STRN3",2.26788715501196e-07,-0.34833104999649,0.401,0.451,0.00536944962820632
"ARG1",2.56457739063115e-07,-0.356479879646835,0.167,0.212,0.00607189343005832
"CCS",2.74569730796985e-07,-0.28457778586181,0.538,0.595,0.00650071294634942
"ATP5MC3",2.82250901017225e-07,-0.436433066533332,0.48,0.466,0.00668257233248381
"USP12",3.30128745988861e-07,-0.393278595898941,0.47,0.531,0.00781612819003227
"RPS27A",5.82935664951601e-07,-0.75353274269732,0.949,0.787,0.0138015848033941
"AC079804.3",7.22729288822792e-07,-0.310886651703333,0.218,0.273,0.0171113386421684
"GABARAPL2",7.25133389271024e-07,-0.307358013835967,0.652,0.688,0.0171682581243808
"EEF1G",8.20347151203157e-07,-0.653224509370212,0.788,0.64,0.019422539151886
"FNIP1",8.51792572468077e-07,-0.301112664684217,0.372,0.428,0.0201670409457542
"CDC34",8.57448679588025e-07,-0.304349353940443,0.454,0.508,0.0203009549379261
"KEL",1.44705414420565e-06,-0.329521119815471,0.51,0.528,0.0342604539182129
"HNRNPM",1.53232445448515e-06,-0.270230974273988,0.447,0.458,0.0362793137843904
"RPS4X",2.97255369922047e-06,-0.891113777072267,0.881,0.713,0.0703781813827438
"RPL27",3.17916193255031e-06,-0.67515893596404,0.759,0.636,0.0752698379150612
"RPS17",3.89951529726423e-06,-0.749401696325681,0.815,0.658,0.0923249241780279
"SGIP1",3.97159845520829e-06,-0.289976924861103,0.098,0.135,0.0940315650255115
"AC124947.1",4.28341469137527e-06,-0.269882682974975,0.151,0.198,0.101414126233001
"RPL24",5.7884926750324e-06,-0.455473758005075,0.933,0.794,0.137048352574067
"FBXO34",6.01817852734066e-06,-0.346953778988277,0.424,0.483,0.142486394813318
"NR3C1",6.68544390543474e-06,-0.307925033955034,0.51,0.567,0.158284569905073
"SLC22A23",9.1831090398732e-06,-0.483792286306606,0.483,0.517,0.217419289628038
"NSMCE2",1.01679493187057e-05,-0.390830173717438,0.48,0.496,0.240736368069676
"OSBP2",1.23401051703104e-05,-0.281710859372545,0.596,0.621,0.292164330012268
"SNRPF",1.32678892892624e-05,-0.289671817478636,0.317,0.344,0.314130546812576
"RPL13A",1.36010558717422e-05,-0.800443936414805,0.935,0.764,0.322018598819369
"NFIA",1.51804422473694e-05,-0.657295077463437,0.708,0.608,0.359412150648718
"SRRM2",1.96838614278919e-05,-0.275735534578845,0.472,0.469,0.466035103166769
"MBOAT2",2.54928263218314e-05,-0.375651636294628,0.556,0.528,0.60356815599568
"RPL35",2.9918518154687e-05,-0.444930328648839,0.929,0.675,0.708350835830369
"METAP2",3.19004978341228e-05,-0.339032295684701,0.56,0.51,0.755276186720691
"ATP6V0C",3.82172205325485e-05,-0.341046741578135,0.705,0.732,0.904830913328619
"RPS21",4.15530369929327e-05,-0.387107381094439,0.924,0.656,0.983809703844674
"PNRC1",4.37730802065402e-05,-0.392828255132914,0.43,0.444,1
"CDYL",4.4021319785219e-05,-0.296976631146048,0.517,0.545,1
"SELENBP1",4.48195391635042e-05,-0.306910536499107,0.557,0.565,1
"ANKH",5.05411723433831e-05,-0.335808577974838,0.45,0.484,1
"TMEM140",6.94373622538905e-05,-0.297925533601635,0.112,0.143,1
"MXI1",7.96257397040037e-05,-0.319288240752525,0.804,0.794,1
"RPS29",9.60215072196402e-05,-0.503945795903309,0.801,0.655,1
"RPL7A",0.000105962227624916,-0.843742343890277,0.94,0.804,1
"RPL6",0.000131642262545431,-0.774833529562912,0.895,0.72,1
"RPL9",0.000148850500382013,-0.725187156817134,0.869,0.706,1
"SQSTM1",0.000150250150302274,-0.285292222921876,0.514,0.563,1
"RPS26",0.00016645259272987,-0.40049443794153,0.735,0.649,1
"IGF2BP2",0.000259755712588678,-0.298216488447439,0.348,0.395,1
"ZFAND3",0.000261120121373204,-0.275562542476365,0.366,0.407,1
"ISCA1",0.000284753039517331,-0.303342023620489,0.627,0.664,1
"BCL11A",0.000315631946120114,-0.257589078805229,0.335,0.376,1
"NARF",0.000376991517791102,-0.260431045108243,0.779,0.762,1
"RPL17",0.000382487864870098,-0.96296446252041,0.886,0.707,1
"XG",0.000536796466115718,-0.260842223087286,0.157,0.19,1
"RPL22",0.000713245682642207,-0.595146580814911,0.851,0.673,1
"SNRPD2",0.000727850593338912,-0.304138668296127,0.494,0.466,1
"SORBS1",0.000953499648913915,-0.311539850130837,0.222,0.259,1
"PCGF5",0.000955057495308013,-0.34263541833486,0.451,0.487,1
"TSPAN5",0.00116128290760448,-0.609466173552426,0.838,0.797,1
"RPL37A",0.00125236313836851,-0.914233703731217,0.917,0.725,1
"TPI1",0.00223601471349983,-0.273296006288437,0.327,0.34,1
"EEF1A1",0.00234829123630427,-0.50166744290413,0.988,0.838,1
"RPL29",0.0026307267567114,-0.721112169847023,0.94,0.774,1
"SRSF3",0.00334151337796375,-0.280143115866428,0.488,0.458,1
"RPS27",0.00368133777363707,-0.262370668030864,0.978,0.817,1
"RPS3",0.00414076361129272,-0.571664505417258,0.972,0.774,1
"RPL26",0.00514972381736563,-0.766845629849603,0.946,0.786,1
"SLC25A6",0.00530344745238978,-0.331289825816161,0.58,0.51,1
"CAMK1D",0.00563537077563513,-0.368706074154914,0.334,0.364,1
"RPL28",0.00716735231796884,-0.431406008616827,0.977,0.786,1
"RACK1",0.013635476284092,-0.713280202722483,0.844,0.668,1
"RPL36",0.0144343371525114,-0.856926386585554,0.859,0.666,1
"RPS16",0.0147862146165007,-0.419027133022965,0.912,0.682,1
"RPS15",0.0151806106455599,-0.605858303141057,0.965,0.837,1
"RPL12",0.0170948430558677,-0.716982266963218,0.864,0.674,1
"RPL23A",0.0247159735754354,-0.277931395203637,0.893,0.676,1
"RPL18A",0.0297240460377509,-0.746078379616591,0.925,0.766,1
"RPL8",0.03195239147032,-0.659620754469612,0.96,0.807,1
"HSPA5",0.0332955402933048,0.270991505808077,0.307,0.301,1
"RPL37",0.0336774546057242,-0.659244297736394,0.944,0.763,1
"AC024267.1",0.0392039149176241,-0.273630074806737,0.214,0.232,1
"RPL36A",0.0393572172546098,-0.34091401868234,0.951,0.751,1
"MAP4K5",0.0395276237638504,-0.334226823504879,0.504,0.521,1
"RPL18",0.0687462474012583,-0.43877298204262,0.969,0.793,1
"NUDT4",0.0846188839001466,-0.316272768370438,0.779,0.755,1
"MT2A",0.114753622834388,-0.417309577596222,0.386,0.401,1
"RPL15",0.140151058440213,-0.489119891871419,0.968,0.76,1
"GAPDH",0.156163551516013,-0.941317184470096,0.719,0.557,1
"RPS9",0.16102188434391,-0.685672657480415,0.912,0.718,1
"RPL14",0.163166326027727,-0.684560960377553,0.927,0.717,1
"OAZ1",0.180104517930353,-0.265194257671676,0.913,0.862,1
"RPL11",0.191739360407565,-0.652759886885034,0.961,0.811,1
"RPS6",0.205856757724554,-0.73429389716462,0.971,0.781,1
"EEF1B2",0.234704460592751,-0.625306011214044,0.799,0.573,1
"RPS23",0.236680039657171,-0.861739006147972,0.96,0.747,1
"CENPP",0.303673412316638,-0.365241961737862,0.425,0.376,1
"RPL3",0.304558449525596,-1.24854063966469,0.919,0.714,1
"JAZF1",0.330709551210647,-0.703476344110012,0.871,0.773,1
"RPL39",0.332660029685217,-0.488550127370776,0.911,0.729,1
"RPS5",0.395433989322882,-0.782508357751099,0.906,0.696,1
"RPS8",0.446465897998225,-0.830714492611575,0.972,0.798,1
"RPS15A",0.472244960892799,-0.377663042290519,0.981,0.881,1
"RPL32",0.495993306515659,-0.632341623443644,0.976,0.835,1
