0_1,0_2,4_1,4_2,8_1,8_2,12_1,12_2,24_1,24_2,36_1,36_2,48_1,48_2,72_1,72_2
Neurog1,0.0202719253642501,0.027187343408188,0.0287148590868479,0.0228742634257734,0.0174792186935759,0.0104045047897078,0.00569293905754313,0.0154440417102781,-0.00320323337965301,-0.00388636246949475,-0.0161586783065178,-0.0193473797107175,-0.0190621910804765,-0.020956692104263,-0.0324276966614784,-0.0311504239295511
Etv5,-0.0063113655101708,-0.00490945933031859,-0.00218855102933728,-0.00101309998351366,-0.00431123480913251,-0.00637399171000833,-0.0100060995973303,-0.00869405307542517,-0.00209617315680941,0.00106560969255278,0.000925882813283228,0.00274317224280299,0.00619209191353344,0.00530171208190159,0.0176493758638745,0.0108442409114928
ENSMUSG00000044690,-0.0063113655101708,-0.00490945933031859,-0.00218855102933728,-0.00101309998351366,-0.00431123480913251,-0.00637399171000833,-0.0100060995973303,-0.00869405307542517,-0.00209617315680941,0.00106560969255278,0.000925882813283228,0.00274317224280299,0.00619209191353344,0.00530171208190159,0.0176493758638745,0.0108442409114928
Foxo6,-0.00358956528476088,0.000272829120596937,0.0075846576930342,0.00623343985609066,0.0140688695900331,0.00741832837008899,-0.00237650448436644,0.0066625481806279,-0.00244152173567844,-0.00744115585099285,-0.0162138369408662,-0.0148492882307569,-0.00971810282703102,-0.0113942581332108,0.012739314370553,0.0149647149265728
Zbtb6,0.00610336455688347,0.00738740298440108,0.00876519034050893,0.00827504309013129,0.00609745185147661,0.00561083334804795,0.000204424509314981,0.00513300697406704,-0.00180188791966009,-0.00409817930452106,-0.00854709740428536,-0.00821005338254575,-0.00592460755225748,-0.00742476664413521,-0.00500968817846269,-0.00542518345122125
Hoxd4,0.0226165663326575,0.0301847920499323,0.0161432821726613,0.0159486472227733,0.0113200920298858,0.00871071832273012,0.00348443882536191,0.0133542121535847,-0.00371650377868975,-0.00496533891655267,-0.0179372443627599,-0.0157327910913377,-0.0164277774829499,-0.0142506614302755,-0.023962108206894,-0.0258871429257344
Klf8,-0.00316831520978734,-0.00403540909474519,-0.00418268824546301,-0.00466083267095134,-0.00204701859278252,-0.00148243542559475,-0.00236964517045768,-0.00328593887537207,-0.00524315364378426,-0.00179874688574687,0.0019409020075852,0.00216716458960221,0.00334982257080756,0.00307131426919705,0.0111645107058238,0.0106093034328939
Nrl,0.00767216523608279,0.0100984586468275,0.0110570493676625,0.0110330566159823,0.00908352572318442,0.00946842092937594,0.00340895129632915,0.0103700775628741,-0.00176281257201894,-0.00545608231712879,-0.0123676178410314,-0.0124313413532063,-0.010099876722894,-0.0131155632552219,-0.00709152115459495,-0.00850256769961053
Mafa,0.00767216523608279,0.0100984586468275,0.0110570493676625,0.0110330566159823,0.00908352572318442,0.00946842092937594,0.00340895129632915,0.0103700775628741,-0.00176281257201894,-0.00545608231712879,-0.0123676178410314,-0.0124313413532063,-0.010099876722894,-0.0131155632552219,-0.00709152115459495,-0.00850256769961053
Maf,0.00767216523608279,0.0100984586468275,0.0110570493676625,0.0110330566159823,0.00908352572318442,0.00946842092937594,0.00340895129632915,0.0103700775628741,-0.00176281257201894,-0.00545608231712879,-0.0123676178410314,-0.0124313413532063,-0.010099876722894,-0.0131155632552219,-0.00709152115459495,-0.00850256769961053
Meox2,0.0129989332851832,0.0182750887804556,0.011196166992016,0.010874479108753,0.0102713101494221,0.00297428681661024,-0.00274005575379369,0.0067200785071596,-0.00653841521273971,-0.0100009978466168,-0.0141696380265878,-0.0114125004374436,-0.0100700607892711,-0.0102789979482102,-0.00474404057436947,-0.00311730693860597
Gsc,0.0138770262853189,0.0157019258854691,0.0136660375668086,0.0147703018559473,0.0165504060791025,0.0127477678553965,0.00247799266153916,0.00744715393981977,-0.00452009412849778,-0.0079750098426866,-0.0150048035799315,-0.0116802265614997,-0.0103751936274463,-0.0116840448911871,-0.0156524796659123,-0.0172075940934543
Foxc1,0.00247206234847746,0.00541527437025451,0.012795436707974,0.0113253046312779,0.0108000770157109,0.00918440189582418,0.000463334985955435,0.00823390661039907,-0.00321342706305369,-0.00691916675621746,-0.0141941144938125,-0.012480939202839,-0.00886398560631743,-0.011986784434229,-0.00157430885363806,0.000904293698577184
Mecp2,0.0103479322392827,0.0119454507993659,0.0114753075354547,0.0087950596620108,0.00639265065487172,0.00725056351187252,-0.00104832895803591,0.00400519500294515,-0.00358135652907356,-0.0074143233927127,-0.0117364207026512,-0.0101151430079878,-0.00787557398197817,-0.010326156001915,-0.00321006122264435,-0.00347304921650399
Rfx2,0.014441949519276,0.0178287616239293,0.0159631537735393,0.0147738354087919,0.00636834007668308,0.00602615069260964,0.00343997075418519,0.00702399763875506,0.000102910382097664,0.00164979296846845,-0.0100219824868463,-0.00766325771865655,-0.0132529084777548,-0.0163820429985633,-0.0188691222098169,-0.0207929582545474
Rfx8,0.014441949519276,0.0178287616239293,0.0159631537735393,0.0147738354087919,0.00636834007668308,0.00602615069260964,0.00343997075418519,0.00702399763875506,0.000102910382097664,0.00164979296846845,-0.0100219824868463,-0.00766325771865655,-0.0132529084777548,-0.0163820429985633,-0.0188691222098169,-0.0207929582545474
Nkx26,0.00980964763112635,0.0133681709180169,0.00811211654061439,0.00581720469619453,0.00997710609684251,0.00665432651487079,0.000480416749597808,0.00821616832668983,-0.00218644471501782,-0.00357779373201984,-0.00970728260674908,-0.0101907033906165,-0.00989119612385723,-0.010553464434101,-0.00792407115781188,-0.00826614873624142
Atoh7,0.0169410915356043,0.0225500748140094,0.0239835734223925,0.0218447900228566,0.0168564410270116,0.0119368227322722,0.00478952975981704,0.0127726407995472,-0.00198400973333288,-0.00873134834914661,-0.0212773161139466,-0.0174631517186153,-0.0205649249664097,-0.0203951630939999,-0.0196233874972322,-0.018981187452371
Sox3,0.0123046946390104,0.0119102631904114,0.0150417246410205,0.0119904641683332,0.011019932524003,0.00732135201451212,0.00118571614948113,0.00787478328388307,-0.00413110665599839,-0.00540236324630266,-0.012370204035329,-0.0114969576636552,-0.0110244286934022,-0.011202118981726,-0.0100357302888373,-0.0102928518028898
Rxra,0.00674082969392314,0.0123821839218235,0.0100138572538507,0.0100628658073495,0.00638231763808484,0.00691450091172827,0.00167837964140898,0.00820884295430211,-0.00257882415909444,-0.00405493714786764,-0.00773497658795126,-0.00988151334551715,-0.00897685095663541,-0.00897440403935247,-0.0100832245912533,-0.0105086810386597
Barx1,0.0107803810351424,0.0133877430863983,0.00999159031159044,0.0103807149587741,0.0115657787498661,0.00642940124710752,0.00514411465830794,0.0109373267294128,-0.000663572798875529,-0.00430290492011996,-0.012200108632567,-0.0116947742793682,-0.0104680107840375,-0.012104853452513,-0.0120670196805757,-0.0140401857461483
Tbx3,0.00934838285116552,0.0113900588318071,0.0146015121786638,0.0111041052266366,0.0158675202042439,0.014005498076513,-0.000278853059776425,0.00732140939517512,-0.00517211525367066,-0.0083084736400307,-0.0136904238723895,-0.0150001552074048,-0.00944624448587996,-0.00993575333742057,-0.0111706653491942,-0.00760375814151971
Sp2,0.00240570152734406,0.0021238751112879,0.00120800663063329,0.000398347385480087,0.00249298034796843,0.00237198259094973,0.00131173665696942,0.00306309307468799,-0.00379305438880632,-0.00320703482291873,-0.00474373780272472,-0.00437205471592319,-0.00251497366252505,-0.00343244157394432,0.00431192972795824,0.00293273635876367
Rora,0.00735413198836612,0.00734288626995032,0.00842176530013065,0.00623212761096665,0.00738567196554461,0.00807773106922802,4.69494547093163e-05,0.00756784004359125,-0.00248841933764848,-0.00670911889314875,-0.0107781252068282,-0.0107334513308756,-0.00561653527198742,-0.00807088197078348,-0.00297828362143717,-0.0034685252355482
Gsx2,0.00707956768300243,0.0113737565771096,0.00887002278382873,0.00750155099938392,0.00898951650305488,0.0056452837797601,-0.000738188782340776,0.00775326910283669,-0.00408992560495386,-0.00738528252920137,-0.0119990434326606,-0.0086569198035068,-0.00802865346910499,-0.00931413060975432,-0.0033598987408989,-0.00300568959422075
Stat1,0.00643882988210976,0.00710629517550708,0.00618842295247277,0.00548064736294368,0.00750159163700787,0.00569175761207434,0.00182393702789266,0.00765865419263472,-0.000671779322039447,-0.00213354249865699,-0.00948671131685739,-0.00893200214746324,-0.00632256540765584,-0.00914932188383496,-0.00450777861470222,-0.00578462197291191
Batf3,5.29324232160996e-05,0.00314214472029695,0.0161046571309519,0.0153097162603201,0.00376268926421391,0.00089432962612923,-0.00121447790737067,0.00262435223138903,-0.00385401070841557,-0.00943911760232784,-0.0147973255378655,-0.0122750309289554,-0.00861012366361032,-0.0111121369395973,0.0117029606730995,0.0098186814962788
Batf,5.29324232160996e-05,0.00314214472029695,0.0161046571309519,0.0153097162603201,0.00376268926421391,0.00089432962612923,-0.00121447790737067,0.00262435223138903,-0.00385401070841557,-0.00943911760232784,-0.0147973255378655,-0.0122750309289554,-0.00861012366361032,-0.0111121369395973,0.0117029606730995,0.0098186814962788
Foxp4,0.000522105362724627,0.00283175871912953,0.01076364437814,0.00832956170798962,0.0116187229614219,0.0083279646366195,-0.0030067856743517,0.00474649636037439,-0.00445420864169934,-0.00673339819857241,-0.0131400623358203,-0.0125029923103102,-0.00836911596921421,-0.00997473920423861,0.00556616501488406,0.00786548127836971
Foxp2,0.000522105362724627,0.00283175871912953,0.01076364437814,0.00832956170798962,0.0116187229614219,0.0083279646366195,-0.0030067856743517,0.00474649636037439,-0.00445420864169934,-0.00673339819857241,-0.0131400623358203,-0.0125029923103102,-0.00836911596921421,-0.00997473920423861,0.00556616501488406,0.00786548127836971
Foxp3,0.000522105362724627,0.00283175871912953,0.01076364437814,0.00832956170798962,0.0116187229614219,0.0083279646366195,-0.0030067856743517,0.00474649636037439,-0.00445420864169934,-0.00673339819857241,-0.0131400623358203,-0.0125029923103102,-0.00836911596921421,-0.00997473920423861,0.00556616501488406,0.00786548127836971
Klf1,-0.0024731703027236,-0.00305690949236283,-0.00385362979707824,-0.00285965269834699,-0.00110129012952289,0.00121117790255496,-0.00237733760439103,-0.00265782182858738,-0.00749721948047018,-0.00421602872264381,-0.000496832499581826,0.00112374974344743,0.00246645986624514,0.00203264584427726,0.0119331993003976,0.0122467777769868
Tcfcp2l1,0.00165210948066371,0.00394028026135369,0.00774250283586626,0.00611696161534384,0.00724609833895489,0.00570006578487518,-0.000525580193048225,0.00341918111086642,-0.0033436802545998,-0.00511793652440043,-0.00831001972223915,-0.00886712479578135,-0.00343716123187936,-0.00542459334626059,-0.000138607305209239,0.000703765469871227
Ubp1,0.00165210948066371,0.00394028026135369,0.00774250283586626,0.00611696161534384,0.00724609833895489,0.00570006578487518,-0.000525580193048225,0.00341918111086642,-0.0033436802545998,-0.00511793652440043,-0.00831001972223915,-0.00886712479578135,-0.00343716123187936,-0.00542459334626059,-0.000138607305209239,0.000703765469871227
Hoxb3,0.0096685133079993,0.0123964905780673,0.0117005813879012,0.0110443247731503,0.00760624851433361,0.00604284174804632,0.000794094572388881,0.00927155644802424,-0.00417998894647922,-0.0063542964316755,-0.0112045537976189,-0.010628512888117,-0.00941229706041682,-0.0108423296047043,-0.00844805520018855,-0.0065074269004874
Pou3f3,-0.0146389617327339,-0.0104355195688438,-0.0196717305368637,-0.0186871660247155,-0.00997815230275056,-0.0106712458749841,-0.00331073154227733,0.00380165297703331,0.00964979880565578,0.00660336799624849,0.00426309408019543,0.00702678809112316,0.0099783195888863,0.00762459944502335,0.0160903013782608,0.0166539954847568
Elk1,-0.00570041710996401,-0.00393063956936446,-0.0020365548766194,-0.00116387179265505,-0.00404000719258238,-0.00575946164404181,-0.00961639194437013,-0.00819201256143316,-0.00251560750299762,0.000614656394629294,0.00136710151501348,0.00190278912048494,0.00565470248050444,0.0052557182432258,0.0166540042894596,0.0101613174647539
Mixl1,0.00808655693975244,0.00868050753187855,0.00837132910170539,0.0086555719409326,0.00974240476679922,0.00592377652700222,0.00106777084420021,0.00716976299567477,-0.00448549292996715,-0.00730994897388698,-0.013842740261086,-0.0100757377346102,-0.0090988155629142,-0.00959883335686935,-0.000594432451655101,-0.000749865598689808
Nfe2l1,0.00333036695759717,0.00397701035767678,0.00646135216097268,0.00547083633806655,0.00857887861012679,0.00840239703662488,0.00318818196417336,0.00958196632414091,-0.00199482500377257,-0.00252444592132774,-0.00983972449041343,-0.00968415629295499,-0.00912285363600517,-0.00966078480285013,-0.00253309999517966,-0.00222197925065508
Nfe2l3,0.00333036695759717,0.00397701035767678,0.00646135216097268,0.00547083633806655,0.00857887861012679,0.00840239703662488,0.00318818196417336,0.00958196632414091,-0.00199482500377257,-0.00252444592132774,-0.00983972449041343,-0.00968415629295499,-0.00912285363600517,-0.00966078480285013,-0.00253309999517966,-0.00222197925065508
Nkx29,0.00998314797014442,0.0138417775487061,0.00760233806072148,0.00576478189930758,0.00856161797524663,0.00518642564613568,-0.000691990251579306,0.00788836615133335,-0.000749594434298187,-0.00484488473549698,-0.0102201390573747,-0.0103545711272732,-0.0101343345762279,-0.0101970683022939,-0.00610779301079851,-0.00586281981902054
T,0.00772643521284491,0.0093406996193755,0.00894872650274217,0.00864815846840728,0.0105006147553765,0.00997830219298521,0.00143058074892331,0.00789722525526647,-0.00353289964781956,-0.00563987617309163,-0.0123985910362515,-0.010613303292201,-0.00780403508661406,-0.00888618483266106,-0.00836737209945012,-0.00545175246080002
9430076C15Rik,-0.00922116547392938,-0.0141074861874923,-0.00817917218699664,-0.00718068362346843,-0.0054737553023513,-0.00919477704996058,-0.00746507085439967,-0.0110940699041311,0.00121559165701986,0.00896753444201091,0.0104853816524478,0.00970261680900247,0.00901675829532465,0.0110566229513188,0.0138218744126585,0.00742122817921757
Pax5,0.00342013982804583,0.00459846125402963,0.00705645149987999,0.00580491672627995,0.00822419073417845,0.00716533651355248,0.000238741078944782,0.00517661960629185,-0.00487115124726842,-0.00615072662512273,-0.00999620342194726,-0.0100418081773701,-0.00541574153020372,-0.0078742860616536,0.00155029586681812,0.00284036892968688
Hoxb7,0.0259153432877733,0.0238180283446331,0.0116524184516957,0.0116641669294129,0.00701783984439262,0.0026468957797794,0.0040765422712607,0.0117503958195549,-0.000500272528145634,-0.0039752303175529,-0.0126087171625051,-0.0128740204620289,-0.0111003138715794,-0.0126001653299465,-0.0245919106902557,-0.019699602111273
Klf4,-0.00190035681611311,-0.00207290723329195,-0.00179504596772062,-0.0023840828866178,2.54474744992364e-05,0.000751420427171825,-0.00142548381801923,-0.000836258729721276,-0.0053005020316104,-0.0038010750138219,-0.00179513472498611,-0.000799522484138577,0.00105174033901928,0.000463203602572636,0.0100658769974427,0.0101514168631656
Foxi1,0.00331172865124631,0.00442097367517271,0.00958774662931558,0.00806934813601465,0.00795263485148149,0.00619697431262131,-0.00213759643212118,0.00454471681738515,-0.00383629674823962,-0.00562147361136697,-0.00797085643954564,-0.00765636548712558,-0.00385355738600244,-0.00598024727899183,-0.00294558656007504,-0.00213331221394124
Foxi2,0.00331172865124631,0.00442097367517271,0.00958774662931558,0.00806934813601465,0.00795263485148149,0.00619697431262131,-0.00213759643212118,0.00454471681738515,-0.00383629674823962,-0.00562147361136697,-0.00797085643954564,-0.00765636548712558,-0.00385355738600244,-0.00598024727899183,-0.00294558656007504,-0.00213331221394124
Foxi3,0.00331172865124631,0.00442097367517271,0.00958774662931558,0.00806934813601465,0.00795263485148149,0.00619697431262131,-0.00213759643212118,0.00454471681738515,-0.00383629674823962,-0.00562147361136697,-0.00797085643954564,-0.00765636548712558,-0.00385355738600244,-0.00598024727899183,-0.00294558656007504,-0.00213331221394124
Foxf2,0.0029509049571305,0.0086056206403917,0.0146854574658934,0.0118365545523501,0.0149578372297126,0.00875799229868396,0.00243043362681836,0.0129782203329217,-0.00256300868742208,-0.00488179261894753,-0.0160740775520411,-0.0147427831190823,-0.0134612724123467,-0.016532277253353,-0.00516275287990845,-0.00197922512613171
Foxf1a,0.0029509049571305,0.0086056206403917,0.0146854574658934,0.0118365545523501,0.0149578372297126,0.00875799229868396,0.00243043362681836,0.0129782203329217,-0.00256300868742208,-0.00488179261894753,-0.0160740775520411,-0.0147427831190823,-0.0134612724123467,-0.016532277253353,-0.00516275287990845,-0.00197922512613171
Esrrg,0.00922094216079097,0.0129329727490576,0.00743829656487934,0.00572359334846644,0.00596220195606098,0.00458795385214524,-0.00155627947694838,0.00321796141932957,-0.00376898812557601,-0.00763456207048011,-0.00976406973500807,-0.0100791468266556,-0.00786148486202743,-0.00894588531800633,-0.000631540086790988,0.00116931669625931
Atf1,-0.0140836282485329,-0.0160941021046695,-0.010813662065234,-0.0133244964921062,-0.00466773064878165,-0.00740950638844535,-0.00869889316200479,-0.0061431292880619,0.00131377967285124,0.00241816520552836,0.0052390772234223,0.00364387705354087,0.0100065294842332,0.00846102069629828,0.0251920419940501,0.023902241051112
Mlxipl,-0.0148137298552508,-0.0166424102054869,-0.011504044139837,-0.00895758706446814,-0.00837053231375014,-0.0059012044934305,-0.00781228760631679,-0.00728583144445083,-0.00771645394853021,0.00480062413997929,0.00507533851469827,0.00976321952302029,0.00896440986195868,0.00731910195557556,0.028675009210721,0.0235911901618027
Hoxa9,0.0271097498787962,0.0326114568150452,0.00900031530599267,0.00763472555062674,0.00808233466884299,0.00171101757022618,-0.00476282185341582,0.00839941168403666,-0.00585794146016812,-0.00748399937038226,-0.0147977027834532,-0.012608492744386,-0.0150517038846754,-0.0147822075616794,-0.010640693664199,-0.0110018611197161
Six2,0.0109615336924779,0.0148562870772362,0.016018016224601,0.0146944141944046,0.0147150272828882,0.0201050810514427,0.0042653688014675,0.0106966455922917,-0.00304142319343376,-0.0073394716578993,-0.0139359071653627,-0.0179333772345489,-0.0128014063562757,-0.0184054263792399,-0.0169976192756342,-0.0132905485697114
Hoxa11,0.0142756536523381,0.0158003722315522,0.00515286937583379,0.00651737846307684,0.0075214373391948,0.00397597928290629,-0.000524246999551795,0.00675106374479863,-0.00701625334052815,-0.00530074190230166,-0.0105390296611297,-0.0100593670138992,-0.00884441328477209,-0.0102078990378425,-0.00498093567663025,-0.00252491662449107
Pou2f1,0.0129694906984092,0.0156549738524226,0.0117668048832297,0.0104197209398861,0.00938780611999551,0.0059394317180136,0.00206183405340532,0.00937959359070405,-0.00355511726367145,-0.00536514392558776,-0.0117909776772262,-0.00913667918921121,-0.0111165404034171,-0.0109170426698281,-0.0126129525993743,-0.0121041607003928
Dmrt2,0.0127022112416314,0.0156271607953662,0.00942562916233775,0.00871616531641794,0.00588150565743115,0.00442690325609397,0.000332652399779643,0.00794660967524639,0.00282992247829352,-0.000294864337167869,-0.00906552598829111,-0.00911569404039618,-0.00998535429686788,-0.00986617372852634,-0.0163226654955129,-0.013905947766478
Srebf1,-0.0106420119742992,-0.0103591168672345,-0.00800444922891496,-0.00526276771414851,-0.00493710927133676,-0.00635932397659052,-0.00774244285923851,-0.0066161902360234,-0.00928825054980929,-0.00344021229178348,-0.00241948101409022,0.000494588243411111,0.00500759560475476,0.00213920346862806,0.0336209685112076,0.0331881611479211
Elk3,-0.00541560280208614,-0.00414591119859228,-0.00174482517582434,-0.000582821372671631,-0.00367258764720715,-0.0054700040823491,-0.00954890846934826,-0.00783850785085359,-0.00192190754445436,0.000580897101006305,0.00053402765202815,0.00220847650564943,0.0059545733159071,0.00515824007792199,0.0154527155600728,0.00941331485922349
Scrt2,0.00712085215033804,0.0114882399535915,0.00867628199440507,0.00807408478219289,0.00890336834693117,0.00722668662361997,-0.000863222919140625,0.00812462030681627,-0.0020214835187359,-0.00593795685196548,-0.00920795409745555,-0.00846678980136822,-0.00806367414218233,-0.00823227997568132,-0.00823662853735057,-0.00830997253251362
Pax8,0.00466827253190739,0.00699177680866177,0.00768054758395811,0.00677799219602391,0.00686376075235868,0.00615833099842982,0.000192190862313635,0.0066582257311253,-0.00298504167035069,-0.00438177042708568,-0.00967210314762162,-0.0104502903383172,-0.00581356153246865,-0.007161818668828,-0.00134413080395571,-0.00356276285120557
Pax1,0.00466827253190739,0.00699177680866177,0.00768054758395811,0.00677799219602391,0.00686376075235868,0.00615833099842982,0.000192190862313635,0.0066582257311253,-0.00298504167035069,-0.00438177042708568,-0.00967210314762162,-0.0104502903383172,-0.00581356153246865,-0.007161818668828,-0.00134413080395571,-0.00356276285120557
Lhx1,0.0146419304886443,0.0170509056435398,0.0121193894458332,0.010359003156222,0.0102254792677036,0.00476677967329316,-0.000690177051059747,0.00518017304142415,-0.00418286571108585,-0.005183338871669,-0.0127847827433939,-0.00982151353032619,-0.0103912507184482,-0.0118928031522802,-0.00973397396762369,-0.00845515258820906
Cic,0.00315573021877773,0.00602985158934795,0.00917207334553156,0.0082258068390571,0.00793340684947273,0.00545286699201485,0.00377253601280148,0.00909347089083103,0.00137397305224723,-0.00412681203912816,-0.0106695983535772,-0.0103753933797887,-0.00865091473581539,-0.0109131496569121,-0.00379413847324571,-0.00466531868636572
Elk4,-0.00515670976471737,-0.00354599343491054,-0.00131718985281395,0.000365411409884733,-0.00313499505379052,-0.00487305061608725,-0.00989683315401368,-0.00827807956788242,-0.00341543995040829,-0.000212602762589406,-0.00019996036644326,0.00161579470541395,0.00537689768412392,0.00396982814172068,0.0168428751554762,0.0109787451136403
Hoxc8,0.024885417634838,0.0248578507478182,0.00907020185808295,0.0118628757237922,0.00706468419701559,0.00256871895365407,-0.00147699951341474,0.00680050012710817,-0.00603296465119013,-0.00764268832532204,-0.013659469853746,-0.0120055783543765,-0.0103493274017406,-0.0118376600499538,-0.0130379793138514,-0.0109911831109629
Nkx25,0.00698238003379501,0.00997619642770874,0.00738615132149762,0.00576921237652102,0.00917313057265394,0.00649583350245564,0.0021376852479658,0.00854201435545521,-0.000197391432652568,-0.00200694577682047,-0.00895228793694529,-0.00881130241872889,-0.00926552544729047,-0.00915559348349376,-0.0080633019265742,-0.00969331235374936
Nr5a2,0.00787140817467627,0.0111097656353228,0.00677205153227196,0.00498405496916503,0.00530130954175144,0.00411585745755215,-0.00181244115612016,0.00260424504810595,-0.0034213027151706,-0.00719106368448642,-0.00882742575273874,-0.00941033259632277,-0.00661090452365092,-0.00802611484279011,0.00041713533333659,0.00221036663650101
Nr5a1,0.00787140817467627,0.0111097656353228,0.00677205153227196,0.00498405496916503,0.00530130954175144,0.00411585745755215,-0.00181244115612016,0.00260424504810595,-0.0034213027151706,-0.00719106368448642,-0.00882742575273874,-0.00941033259632277,-0.00661090452365092,-0.00802611484279011,0.00041713533333659,0.00221036663650101
Etv4,-0.0049420989132606,-0.00322662456293894,-0.000346180302562539,0.000313923866931231,-0.00335531297100738,-0.0054916824577461,-0.00923882223615569,-0.00848009996198436,-0.00211086368559716,0.00152363714589943,0.000460242836927683,0.00234320833136495,0.00496237538768004,0.00394241582657194,0.0148316881691003,0.00785055889823597
Hoxa10,0.0260299931307067,0.0293016253155841,0.010628604957564,0.0122129084093113,0.00805368615163432,0.00313833758146762,-0.00342328079490377,0.00647381716756523,-0.00797112926098529,-0.00945587155708139,-0.0163905934648334,-0.0140947404553838,-0.0123820502802852,-0.0133444952051883,-0.0095716342043955,-0.0100289937118736
Pou6f2,0.00889879956700255,0.0133446207399333,0.0110353650805741,0.00879203528444886,0.006047501146574,0.00456342088097573,0.00132224776659703,0.00791849671841467,-0.00137572198132235,-0.00326648435411746,-0.00909680309432452,-0.00966997013249192,-0.00886869566369296,-0.0104594710500543,-0.00983456187615836,-0.00951862742839219
Pparg,0.00559991909389954,0.00633266106734576,0.0103094509277442,0.00916492885580056,0.00871307955112431,0.00960979469006857,-0.00303004537613798,0.00260368821403967,-0.00780505940404193,-0.00890182193818488,-0.0117666227632526,-0.00591973682998111,-0.00318902524202252,-0.00738058470018739,-0.00157826256198166,0.000330827789407802
Fezf2,0.00804029442764095,0.00908858759219119,0.00765432944176092,0.00607128818155917,0.00877014337577941,0.00435037108527489,0.000988536222572755,0.0088934106386171,-0.00448294870110904,-0.0066071203086097,-0.011606326751533,-0.0101797455564113,-0.00729388062534719,-0.00884599825293459,-0.00293698854262113,-0.000644732777560815
Fezf1,0.00804029442764095,0.00908858759219119,0.00765432944176092,0.00607128818155917,0.00877014337577941,0.00435037108527489,0.000988536222572755,0.0088934106386171,-0.00448294870110904,-0.0066071203086097,-0.011606326751533,-0.0101797455564113,-0.00729388062534719,-0.00884599825293459,-0.00293698854262113,-0.000644732777560815
Twist1,0.0080346371741712,0.0122245922039242,0.0144970439613192,0.0156698458668999,0.00874325017614038,0.00873477532823283,0.00163910993564173,0.00913145573043021,0.00172325408261264,-0.0038945789340209,-0.00804810756955566,-0.00965282995429223,-0.0112156651672524,-0.00965469242456691,-0.0170987614201707,-0.0200590308787825
Stat5b,0.000438684017619631,0.00193048079641812,0.00470639773600194,0.00123266002500378,0.0111219622370515,0.00839123036539512,0.00246779373665379,0.0113540894348375,0.00156839392012424,-0.000391480852901274,-0.0113705518283711,-0.0113872190277425,-0.00912436529970526,-0.0116546058744561,0.0011648722996239,0.000524866445004552
Tlx1,0.00694822719566791,0.0105154484192588,0.00880190848308842,0.0108428857633642,0.00890826569533736,0.0082526337791062,0.000713157490073862,0.00838231348983339,-0.00456924244954818,-0.00501578500049079,-0.00989682236273136,-0.00844489350391501,-0.00631540178635012,-0.0112549140460194,-0.00934136593409323,-0.00747304105582748
Tlx3,0.00694822719566791,0.0105154484192588,0.00880190848308842,0.0108428857633642,0.00890826569533736,0.0082526337791062,0.000713157490073862,0.00838231348983339,-0.00456924244954818,-0.00501578500049079,-0.00989682236273136,-0.00844489350391501,-0.00631540178635012,-0.0112549140460194,-0.00934136593409323,-0.00747304105582748
Esx1,0.00969379139226564,0.0128047234622595,0.00952602593919119,0.00868450700719489,0.008360961943435,0.00571194478757101,0.00126897415576724,0.00582003427809864,-0.00404458454442073,-0.0062677747124404,-0.0125702573003517,-0.0090342411523551,-0.00817141324487936,-0.00877793889861206,-0.00624449795254046,-0.00577165217423894
Onecut1,0.0135772768128646,0.0135723986191277,0.0172300218825371,0.0149628350268254,0.00913887003579072,0.00933354199853769,-0.00216187850748304,0.00191392493952208,-0.00796254941586001,-0.0039822528008471,-0.00770368284817061,-0.00759494725529608,-0.00840037017484097,-0.00910668049183491,-0.0139311144911687,-0.0159661923657137
Onecut2,0.0135772768128646,0.0135723986191277,0.0172300218825371,0.0149628350268254,0.00913887003579072,0.00933354199853769,-0.00216187850748304,0.00191392493952208,-0.00796254941586001,-0.0039822528008471,-0.00770368284817061,-0.00759494725529608,-0.00840037017484097,-0.00910668049183491,-0.0139311144911687,-0.0159661923657137
Crem,-0.0128528630609558,-0.0177844147925821,-0.0108707983751181,-0.0096033827349325,-0.00544747893023411,-0.0114251721483189,-0.0066570254788432,-0.0130051528484757,-0.00599678091368763,0.00480174218575981,0.0103534780507869,0.00901214030490563,0.0114319126261958,0.0131289949134842,0.026515974441762,0.0186807061887513
Foxn3,0.000980194022635921,0.00416448972940269,0.0109146948916434,0.00984148007585022,0.0104119816109293,0.00712651985370129,-0.00237970997459061,0.00597078827755167,-0.00324648716344987,-0.00437167691649516,-0.0111550729905383,-0.0112948993507707,-0.00845376067836682,-0.0107982179402765,0.000754405453503047,0.00322991688579661
Klf10,-0.000295883580832538,-0.003704545907763,-0.00639478311241224,-0.00488702129519748,-0.00121800037245245,0.000862561594691811,-0.00169616545948759,-0.00484272809070964,-0.00792186833952699,-0.00111636947777825,0.00406331379832887,0.00440750512055218,0.00505608359111322,0.00403200859026605,0.00775098413463445,0.00676260295557138
Mafg,0.00667261827356335,0.00929253285834833,0.00611249371182952,0.00652299401764785,0.00808228974178445,0.00792580238100083,0.00463583929710552,0.0127523221001789,0.000597741246885327,-0.00316545137137795,-0.0110577340158233,-0.0114844645180962,-0.0115986411230119,-0.0134422905813361,-0.00495763306403999,-0.00678894767135476
