0_1,0_2,4_1,4_2,8_1,8_2,12_1,12_2,24_1,24_2,36_1,36_2,48_1,48_2,0_1,0_2,4_1,4_2,8_1,8_2,12_1,12_2,24_1,24_2,36_1,36_2,48_1,48_2
Maf,-0.00265752091692266,-0.00393089735586464,0.000157625808595837,-0.00189899657308335,0.00049509316428689,0.000505211853360527,0.00211341611325341,0.00308117447747667,0.00602645834456247,0.00669316219568991,0.0178224152261195,0.0144115019163612,0.0168772541173546,0.0159461658524152,-0.00630386320015436,-0.0041102769853277,-0.00141202316982237,-0.00132675241474033,-0.00166091345471661,-0.00151651437658147,-0.00486158825626395,0.000633374473935212,-0.00407936967064796,-0.00796820173545741,-0.0121565972193673,-0.0114758520855822,-0.00813908089657778,-0.0113002981819665
Hoxb7,0.00771337708860854,0.00639924331962683,0.00883701463100568,0.00564421330212383,0.00572754403108275,0.0079954415939148,0.00758193989570275,0.0104493020055939,0.00838199890622425,0.00773966547405377,0.00438385149439734,0.00304056682607425,0.00413426544986339,0.00816608466487986,0.0072204421156658,0.00448519260071146,-0.00562852505460992,-0.00623412966630534,-0.00902128533924032,-0.0124566912980378,-0.00821504579187091,-0.00256023375495144,-0.00650301311422834,-0.0100905270552648,-0.0139738266910507,-0.0139189681969255,-0.00940339291188366,-0.0113556770602972
Cux1,-0.0101639339334805,-0.0126817405279218,-0.00306931117139134,-0.00638016737031451,-0.00322681171043792,0.000839340411467331,-0.00208120088408569,0.00112317636916819,-0.000113288427866996,0.0054936722669758,0.0171123904570101,0.0157259941233361,0.0126040458132459,0.0150574948900786,-0.0114019541318215,-0.00813645435441569,-0.00154385465261684,-0.00568131338599133,0.00167001499332041,0.000425655803848397,-0.00309077383484614,0.00555775690626756,-0.00128296650213371,-0.00359543171101665,-0.00286869941669958,-0.00222114884278294,0.00256965155484476,0.00217398733989843
Pgr,-0.000897333980970726,0.000134742160759664,0.00461443277964014,0.00546024523470476,0.0113355421495938,0.0109873065962432,0.00636647363816962,0.00757215189902768,0.00942314738630169,0.00355815886581983,0.00522775987551029,0.000596809780202377,0.00550416810294167,0.00381193918404815,0.000167199195941204,0.00276014279716028,0.00702852406890243,0.00364340276288478,0.00401757676816051,0.0074262862250959,-0.00620795136277459,-0.000115522585333445,-0.012916253092571,-0.0180331236491264,-0.018708557739312,-0.0171246920494114,-0.0129425738502514,-0.0123291696333797
Hnf1b,0.00114844557532988,0.00380926445792073,0.00913836261064465,0.00705242541726196,0.00539874916563301,0.00649068597233627,0.00622110865689634,0.00645950271583331,0.00388020284035674,0.00248595526941711,0.00507479839921188,0.00390635119609747,0.00409891850235058,0.0048484442738438,0.000489194937962494,0.00220282201947824,0.000629510035940875,-0.00256040449630354,0.00146029929049052,0.000310322353706753,-0.0035564030357407,0.000740694688592607,-0.00884210389486188,-0.0102787129530009,-0.0140774243938998,-0.0131429485364919,-0.0120473748657505,-0.0111736977168794
Tbx1,-0.00180829134466625,-0.00394305426940733,0.0035070294988621,0.00161133551914525,0.00552533275938322,0.00733894060933893,0.00283496925453282,0.00310925536257694,0.00543994591074458,0.0042746447976536,0.00848092935994985,0.00687770503249303,0.00808500167145144,0.010617342420569,-0.00149584341267565,0.000687539812605437,0.00292720953298695,0.00112961791879524,0.00618119400872814,0.00391664269788817,-0.00582989188002665,0.0042173031238467,-0.005818987869184,-0.0102471597819269,-0.0161163727037813,-0.0174468574469079,-0.0108689284783598,-0.0128738367282921
Tbx10,-0.00180829134466625,-0.00394305426940733,0.0035070294988621,0.00161133551914525,0.00552533275938322,0.00733894060933893,0.00283496925453282,0.00310925536257694,0.00543994591074458,0.0042746447976536,0.00848092935994985,0.00687770503249303,0.00808500167145144,0.010617342420569,-0.00149584341267565,0.000687539812605437,0.00292720953298695,0.00112961791879524,0.00618119400872814,0.00391664269788817,-0.00582989188002665,0.0042173031238467,-0.005818987869184,-0.0102471597819269,-0.0161163727037813,-0.0174468574469079,-0.0108689284783598,-0.0128738367282921
Hnf4g,0.000278890491141902,0.000888350875051538,0.00198395764088072,0.00213196136805079,0.00301023872669355,0.00200738869609533,0.000944441659913488,0.00172270677329196,0.0029046728209512,0.00033495671256905,0.00299152872700391,0.00151487315278101,0.00298068802686095,0.00417760555869591,-0.0019904504934073,0.000958049705552463,0.00157831035309352,0.00183077068194627,0.0033227128846682,0.00413281137911855,-0.00189599027971716,0.00451119944803257,-0.0043010781177788,-0.00754727453516769,-0.0105718830375761,-0.00870706469016743,-0.00468495756263727,-0.00578425911941026
Six6,-0.007786397854603,-0.00841532358726856,-0.00906672815635986,-0.00738096009441547,0.000592043711125896,0.00152194700237349,0.00691457404561448,0.00520779450174415,0.00724896764359006,0.0156176531202034,0.0147651676688017,0.00887724346299937,0.010195886715872,0.0131073215767174,-0.00910790712302794,-0.00437819825111798,0.00126627844108396,0.000364822211452688,0.00505415920433492,0.00811483686457531,0.00118440218902822,0.00660797681325863,0.00137317792964851,-0.00428858682297006,-0.0107206447238838,-0.0134534981623726,-0.0114678073917614,-0.0161170329286259
Npas1,0.00423151416994107,0.0053024338530238,-0.00297469388397467,-0.00544909095221564,-0.00677498482086926,-0.0100276133074955,-0.0104608332342491,-0.0110238472299495,-0.0112910624299125,-0.0111243967861365,-0.0112940848598853,-0.0155842484099799,-0.00880023338500777,-0.00919421609996537,0.00673907188685212,0.00189710456276418,0.0094657510667517,0.00640262352512002,0.0137465900729123,0.00696232906790705,0.000281680751410537,0.00503506942292931,0.00712467052348932,0.0042189040409068,0.00776277582905341,0.0131861574716289,0.0129103476024567,0.00946319218730828
Sim1,0.00423151416994107,0.0053024338530238,-0.00297469388397467,-0.00544909095221564,-0.00677498482086926,-0.0100276133074955,-0.0104608332342491,-0.0110238472299495,-0.0112910624299125,-0.0111243967861365,-0.0112940848598853,-0.0155842484099799,-0.00880023338500777,-0.00919421609996537,0.00673907188685212,0.00189710456276418,0.0094657510667517,0.00640262352512002,0.0137465900729123,0.00696232906790705,0.000281680751410537,0.00503506942292931,0.00712467052348932,0.0042189040409068,0.00776277582905341,0.0131861574716289,0.0129103476024567,0.00946319218730828
Npas3,0.00423151416994107,0.0053024338530238,-0.00297469388397467,-0.00544909095221564,-0.00677498482086926,-0.0100276133074955,-0.0104608332342491,-0.0110238472299495,-0.0112910624299125,-0.0111243967861365,-0.0112940848598853,-0.0155842484099799,-0.00880023338500777,-0.00919421609996537,0.00673907188685212,0.00189710456276418,0.0094657510667517,0.00640262352512002,0.0137465900729123,0.00696232906790705,0.000281680751410537,0.00503506942292931,0.00712467052348932,0.0042189040409068,0.00776277582905341,0.0131861574716289,0.0129103476024567,0.00946319218730828
Sim2,0.00423151416994107,0.0053024338530238,-0.00297469388397467,-0.00544909095221564,-0.00677498482086926,-0.0100276133074955,-0.0104608332342491,-0.0110238472299495,-0.0112910624299125,-0.0111243967861365,-0.0112940848598853,-0.0155842484099799,-0.00880023338500777,-0.00919421609996537,0.00673907188685212,0.00189710456276418,0.0094657510667517,0.00640262352512002,0.0137465900729123,0.00696232906790705,0.000281680751410537,0.00503506942292931,0.00712467052348932,0.0042189040409068,0.00776277582905341,0.0131861574716289,0.0129103476024567,0.00946319218730828
Stat6,-0.00661349701681,-0.00487402475812839,-0.00371600773993073,-0.00615550277954889,-0.00440131736675862,-0.00464251093512246,-0.00222760581177386,-0.00041046273331039,-0.00364185371221048,-0.00366953774689286,0.00160869757049352,-0.00113190107466372,0.00207695495884417,0.00238174313046413,-0.00534994398014825,-0.00448793976562247,-0.00276372599498793,-0.00284571710925211,0.00362543539591978,0.00220326394123593,-0.00128323075981808,0.00636634335110119,0.00630639446871569,0.00268591339391403,0.00338864922053837,0.006283639744469,0.0128361223160292,0.00789438838910592
Irf4,-0.00386408959649777,1.12373912422945e-05,0.000970454073489606,-0.00148844432335303,0.00118473657197832,0.0013283143032988,-0.00146965069499206,0.00212870087607478,0.00137094522204753,0.00146745357673836,0.000301625329933934,-0.000919653716031574,0.00107992956669552,0.00413608194138194,-0.00443548383554305,-0.00518039852724788,0.00266535694978756,0.0039471389025089,0.0140440930647947,0.010170706918797,-0.00277026283885321,0.00539306020808315,-0.00363278070819029,-0.00371021937560731,-0.00970590604365548,-0.00603949055863237,0.000401465180675936,-0.00440051490048905
Hif3a,0.000894967737747686,0.00198049540016185,0.00186720633965445,0.00298340318266441,0.00354190001185933,0.00378221744441582,0.00210202931635569,0.00313111595113331,0.00313802143649925,-0.00503181025813591,-0.00383521153941609,-0.00352680173957825,-0.00275663746128677,-0.000191236044238111,-0.000842757882952858,0.00112436490318194,0.00314839969467863,0.000519932144081499,0.00455231484913567,0.00286289376169581,0.00105463641749247,0.0053956118239297,-0.00336398543696473,-0.00356151929370096,-0.00612404043525306,-0.00559857172268743,-0.00377622963837813,-0.0064270902309022
Zfp354c,-0.00138646604197762,-0.00214616396162732,0.000652589533082506,-0.000620533705285916,-0.000132617917027202,0.000337284370887645,0.000492522532081821,0.000688419691594225,0.00223424548225491,0.00290377139738721,0.00386985304439567,0.00302496014675159,0.00351288953256506,0.00533269968986751,-0.00311160399063195,0.000267015839264658,0.00185744531071104,0.000688779928552369,0.00388037928205252,0.00247563888200166,-0.0014914502137609,0.00391267360266695,-7.88386380594953e-05,-0.00321999724048614,-0.00763947849225933,-0.00695347836367765,-0.00317333754139688,-0.00564414965104201
LINE1139,-0.00694586763667728,-0.00269201984089156,-0.00293527654079894,-0.00517868057833822,-0.00564460861128422,-0.00474006318636556,-0.00517105765948129,-0.00484182436759054,-0.0108820939962319,-0.00260188846041135,-0.00336021224909405,-0.00439536321932998,-0.00339072233230497,-0.00323351625995168,-0.00284359788688788,-0.00603530657500943,-0.00475585423613593,-0.00641339352360693,0.00298266086948417,-0.000315169620575344,0.00207340016810005,0.00406394602423092,0.00606194627697577,0.00842634951102243,0.011969661119897,0.0156676405506053,0.0203274922015747,0.0174989279874119
Esr2,7.12267469395178e-05,0.000996948967596559,0.00405427078482008,0.00373636499937565,0.00414215525969286,0.00457781151085126,0.000930634607484955,0.00249677440993347,0.00350743374049852,-0.000416181268715343,0.00433719011431412,0.00238432843771352,0.00314711480501071,0.00383524135358149,-0.00216452003074642,0.00106605481075448,0.00238271216539011,0.00109465461622902,0.00281426341762864,0.00376240044708016,-0.0059225843644173,-0.000575557882103524,-0.00570784090675951,-0.00922612787065071,-0.00860832280112775,-0.00781332449503975,-0.00429625439152075,-0.00584199849938481
Nanog,0.00690130443962695,0.00968891679086203,0.0129960477878599,0.00656017564573614,0.00682048499948911,0.00985943841341698,0.00802505509439447,0.0094400806129453,0.00363869576607475,0.00877634920349679,-0.0104972969879507,-0.0086243338543853,-0.00769072914556766,-0.00377369981785295,0.00963238438340627,0.00884572881012687,-0.00221596486210927,-0.00139737643625908,-0.00386870809350993,-0.00624534297114832,-0.00549377773415411,0.00170094532199349,-0.00589723240469756,-0.00713933415113758,-0.0127670131777222,-0.0109171902049576,-0.00671471511385684,-0.00787794251389283
Dlx1,-0.00412749521543787,-0.00310000966194754,0.00276477898216801,-0.00103444385823746,0.00165657994010947,0.00289575025785703,0.00187238925757257,0.00400258279230661,0.00129990363098816,0.00950211038889093,0.00745574560356452,0.00639303662754084,0.00790323094803469,0.0108994626554385,-0.00305432327736112,-0.0029199169023631,-0.00825837855698873,-0.00988030676918778,-0.00431547464904759,-0.00738228055227332,-0.00444054290525398,-0.00154379719296865,0.000592451978202804,-0.00213610902634601,-0.00140256677939501,-0.00126480263342274,0.000213890758172547,-0.00109292004796932
Ar,-0.00612046566582576,-0.00602293942982442,-0.00397520226768045,-0.0055460653102553,-0.00455582885572175,-0.00346324794258005,-0.00165171694136569,-0.00448139137315091,-0.000482903081655717,0.00466191247622908,0.0144353142551559,0.0107450276228092,0.012167643439913,0.0130210971229535,-0.00693342952550117,-0.0027447543778911,-0.00360259249377027,-0.00263967391414931,-0.000450821554640581,0.000559897716364273,-0.00406686534418486,0.00218340147676871,0.00410783667957604,-0.000964508508550764,-0.00281891688441529,-0.00397509455987835,0.00204375952661857,0.000230333447338351
Tcfcp2,0.00161447613716431,0.009477337341259,0.000644755863990862,-0.00194640151166409,-0.0140885167111172,-0.0102963291177368,-0.0120578872804181,-0.0153260435263385,-0.0130391382963104,-0.00804940357763745,-0.0177200705549632,-0.0177381650365512,-0.013972880489164,-0.0121442096732725,0.00106945580106465,0.0026361126102347,0.00682447622069245,0.00738211799783765,0.0152363725994684,8.79719890731294e-05,0.00454297762017361,0.00647479161473362,0.0139956019356656,0.0164998014537375,0.0103210775730008,0.0142404941023401,0.0119699623253253,0.0138446998432239
Six1,-0.0100409882715984,-0.0121578628459155,-0.0127261901956803,-0.0101751728285076,-0.00200519364337339,-0.00131081270905834,0.00489694451858215,0.00537423519202481,0.00751796479102943,0.0158817709861332,0.019537788902178,0.0138107287574169,0.0153565863194194,0.0175599921891738,-0.00825053101859496,-0.0038174685985928,0.000659620883062844,-0.00179484142361838,0.00383727552824529,0.00942505727333521,0.00191692114106089,0.00715740306484277,0.00569693503163972,-0.00151531741457455,-0.0111356414025497,-0.0156491306791426,-0.0146217029647615,-0.0186578039959441
Cenpb,-0.0029940648088146,0.00113652366249329,-0.000622500974590195,-0.00499635461699858,-0.00746679383923041,-0.00968736371420496,-0.00992450699133725,-0.00741188153032836,-0.0105104150399181,-0.0111638390502722,-0.0111950995023932,-0.00987719638509334,-0.01215159802787,-0.00765697807166579,-0.00419740711490823,-0.0035122689353364,-0.000343322212103864,-0.000317252661055815,0.00574735886864872,-0.00208016235575238,0.00420440834319741,0.00341134692483859,0.0107420190459805,0.0133056701518582,0.0179177284469101,0.0204772012713247,0.0203340385229501,0.0175398465407035
Nr2f1,0.00213421992582442,0.00296293686492522,0.00611577885654655,0.00587316825307858,0.00206646015891766,0.00508983816702598,0.000416422927646764,0.00285502239567962,0.00427786150649833,0.00282750037340387,0.00349577017609515,0.00386763958666753,0.00406291984443809,0.00552958133263242,0.00030538552143982,0.00256783975761113,0.00397497883858635,0.00317512252750766,0.000791869083289889,0.0024561861075804,-0.00539001782798657,-5.1049436639577e-05,-0.00675716708676238,-0.0094198014820231,-0.0111901685824006,-0.0110918920065485,-0.0103885167674256,-0.0109273778386388
Grhl1,-0.00415010760108339,-0.00150800969748534,-0.0058193198526129,-0.00659397878877727,-0.00927232885064578,-0.00886821992752658,-0.00962713014708638,-0.00662528349928774,-0.00781655062918021,-0.00876638326525002,-0.010540133065041,-0.0115218030612364,-0.0110276779800455,-0.00836750646291362,-0.00807813630567475,-0.00182966560323156,-0.00308841894161668,0.00220940961409901,0.0144782780253656,0.0083654285026841,0.00116070445674333,0.0114419550155422,0.0140967002737975,0.00943892978085435,0.0103720517427743,0.0117669933598996,0.0198441978904527,0.0183225611623449
Foxj3,-0.00313671469644181,-0.00325905258539873,-0.00136225832061126,-0.0017659178243749,-0.00244112543386584,-0.00251239987651396,-0.00122677559420141,0.000237282991238191,0.00248530446127011,0.00287662351833323,0.00135527676284275,0.00123251270081107,-0.00135732084038951,0.00106431818650141,-0.00380249252808215,-0.00202920667863537,0.00608440434876328,0.00419765074088144,0.00982859852917947,0.00664187081513334,-0.00339683967391076,0.00476765782362118,-0.000573237247420751,-0.00188403479068214,-0.00461307900692502,-0.00385530779193592,0.00178012873383995,-0.00141676639631685
Foxn2,-0.00313671469644181,-0.00325905258539873,-0.00136225832061126,-0.0017659178243749,-0.00244112543386584,-0.00251239987651396,-0.00122677559420141,0.000237282991238191,0.00248530446127011,0.00287662351833323,0.00135527676284275,0.00123251270081107,-0.00135732084038951,0.00106431818650141,-0.00380249252808215,-0.00202920667863537,0.00608440434876328,0.00419765074088144,0.00982859852917947,0.00664187081513334,-0.00339683967391076,0.00476765782362118,-0.000573237247420751,-0.00188403479068214,-0.00461307900692502,-0.00385530779193592,0.00178012873383995,-0.00141676639631685
Foxl2,-0.00313671469644181,-0.00325905258539873,-0.00136225832061126,-0.0017659178243749,-0.00244112543386584,-0.00251239987651396,-0.00122677559420141,0.000237282991238191,0.00248530446127011,0.00287662351833323,0.00135527676284275,0.00123251270081107,-0.00135732084038951,0.00106431818650141,-0.00380249252808215,-0.00202920667863537,0.00608440434876328,0.00419765074088144,0.00982859852917947,0.00664187081513334,-0.00339683967391076,0.00476765782362118,-0.000573237247420751,-0.00188403479068214,-0.00461307900692502,-0.00385530779193592,0.00178012873383995,-0.00141676639631685
ENSMUSG00000090020,-0.00313671469644181,-0.00325905258539873,-0.00136225832061126,-0.0017659178243749,-0.00244112543386584,-0.00251239987651396,-0.00122677559420141,0.000237282991238191,0.00248530446127011,0.00287662351833323,0.00135527676284275,0.00123251270081107,-0.00135732084038951,0.00106431818650141,-0.00380249252808215,-0.00202920667863537,0.00608440434876328,0.00419765074088144,0.00982859852917947,0.00664187081513334,-0.00339683967391076,0.00476765782362118,-0.000573237247420751,-0.00188403479068214,-0.00461307900692502,-0.00385530779193592,0.00178012873383995,-0.00141676639631685
Mafk,-0.00353346579126747,-0.00392862579352851,-0.00147442437345634,-0.00277609417911591,0.00047436244415813,0.00137857771504597,0.00739808899928182,0.0082983936488826,0.0100047821296284,0.00847168198663826,0.0130587844085078,0.0110038318439313,0.0114734981391959,0.0154395664472722,-0.00656968897665547,-0.00366413643409414,-0.0058552228842815,-0.00713055765929919,-0.00203120768205047,-0.00508100443878862,-0.00618230112458965,0.00122611018947953,-0.00315656960610459,-0.00589699008475784,-0.00924991348203831,-0.00971455603345489,-0.00539003936316464,-0.0071419696863866
Zfp384,-0.00487519228190209,0.000847708865942796,-0.000809496798452339,-0.00238239979420721,-0.0026926334460409,-0.00621249985695829,-0.00347247191352742,-0.00142227051857518,-0.00322088685034543,-0.000505456757005789,-0.00542380436154664,-0.00279293121984068,-0.00223953126561263,0.00217943055552146,-0.00378026934362976,-0.00518001789537174,0.00416864799194433,0.00468488841780427,0.00924756489316563,0.00728306452661872,0.000694573976737647,0.00929312970046781,0.00286460100394809,0.00177646250942378,-0.00197034802064508,0.000923004919488766,0.00484682535881394,0.000281037641761323
Irf5,-0.00479726180019383,-0.000704861800582933,-0.00199734819679577,-0.00251521138879437,-0.00295621759822732,-0.00236491738286877,-0.00393082949066803,-0.00115582119644327,-0.00466790009145099,-0.00279341857893914,-0.00486028703010952,-0.00614738086495978,-0.00249504515343016,0.000437339764231721,-0.0041165641845996,-0.0051483663171441,0.00452870440388643,0.00613188497397015,0.0108317706677608,0.00840311787168236,9.61390060936346e-06,0.00803584132631992,0.00290142329078379,0.00459872446944207,-0.00162518177636017,-9.08978835402335e-05,0.00626949644732543,0.0017165273200585
Foxc2,-0.00122369892383737,0.000461016231120801,-0.000487459250676652,-0.00214513556536656,-0.00178200834751918,-0.00285060737035021,-0.000736828481755742,0.000342470128612375,0.00110580743328892,-0.00351487718896382,-0.00504808105987693,-0.00445759036749147,-0.00662625036749718,-0.00419915227562329,-0.00399998415777314,-0.00232899303279808,0.00694887277402808,0.00483421327225217,0.00757676687673764,0.00510072847905957,0.000120250172647638,0.00566323649817708,0.00230621022818479,6.72752001596171e-05,-0.00148879523138556,-0.000260801227598233,0.00557937136940006,0.00222420451199827
Foxs1,-0.00122369892383737,0.000461016231120801,-0.000487459250676652,-0.00214513556536656,-0.00178200834751918,-0.00285060737035021,-0.000736828481755742,0.000342470128612375,0.00110580743328892,-0.00351487718896382,-0.00504808105987693,-0.00445759036749147,-0.00662625036749718,-0.00419915227562329,-0.00399998415777314,-0.00232899303279808,0.00694887277402808,0.00483421327225217,0.00757676687673764,0.00510072847905957,0.000120250172647638,0.00566323649817708,0.00230621022818479,6.72752001596171e-05,-0.00148879523138556,-0.000260801227598233,0.00557937136940006,0.00222420451199827
Sebox,0.000968747859471993,0.00246458367422493,0.00363664439075435,0.00281287869888166,0.00548239334634718,0.00732829690179325,0.00752374997057385,0.00815116744406474,0.00625204296244404,0.00747117407290021,0.00532833212511405,0.00597532661962111,0.00585713604956664,0.00752794183151681,-0.000420958612344442,0.00178618850717482,-0.00104948454731689,-0.00186639159132353,-0.000670237518610249,-0.00594521752725215,-0.00662084417410077,-0.00148817557858377,-0.00716483796347875,-0.0100220191902639,-0.0142902521104658,-0.00968125895525127,-0.0101055575393754,-0.00885690787690008
Nr3c1,-0.00100366142453368,-0.0034318590967834,0.000321955050105373,-0.00131357959794362,0.00185486247011184,0.00339531793148752,0.00289342123550944,0.00312275783439941,0.00494239219421885,0.00401126142576397,0.00729588506191306,0.00457282583029019,0.00484797247390811,0.00461573272593631,-0.00182823370181593,-0.000568655865439282,0.00628548560382529,0.00515889909353516,0.00605919456805479,0.0056825379075393,-0.00465730821416451,0.00204779741148253,-0.00448531087206924,-0.00828252166109789,-0.0112859122116039,-0.0108337401265101,-0.00762581455817877,-0.00876002148307722
Rorb,0.000488164005538673,0.00151319336534663,0.00598088525888072,0.00434154099109119,0.0064479153701989,0.00677575675313602,0.00349539993355317,0.00545021243792209,0.00612510754201505,0.00428435385805596,0.0061494868154929,0.00632497149753969,0.00632872434975511,0.00654967761515602,0.000295648950973882,0.00155658902233337,0.00129067205909152,0.000306424582672025,-0.000936859613340829,-0.00122995369933746,-0.00970183026563191,-0.00117142158161235,-0.00645835512338785,-0.0130593971685472,-0.012616681881236,-0.0112735545312811,-0.00812696584195469,-0.00959038231920644
Trp53,-0.00430846873970375,-0.00497852052064964,0.000244481375314718,-0.00179290324950379,0.00454394265405304,0.0050507602338836,0.00341155821836589,0.00523546592386698,0.00599694992087147,0.00538839535642971,0.0107872565884186,0.00957226985890807,0.0101921576003878,0.0113196033663105,-0.00749566466441444,-0.00300671124733062,0.00265201245014871,-0.0010697163839785,0.00124375414580499,0.000396002682329267,-0.00583173234797158,0.00204961641782164,-0.00283199533483672,-0.00508916139826721,-0.01127247382206,-0.0117855933327977,-0.0101270166137049,-0.00898382730184434
Egr1,-0.0013500295004989,0.00373815074851112,0.00102237834463175,-0.000832501115537607,-0.000382037321888972,-0.000385148620497112,-0.00125591962449225,-0.000735123345431686,-0.00211480813879482,-0.00579305735204651,-0.00529299477690637,-0.00607122236380431,-0.00540069807594339,-0.00374053045671836,-0.00145274701639837,-0.00153995302865547,-0.00049451821472624,-0.000340712652525443,0.00439856352961782,0.00117027269201607,0.00190820744266369,0.00456740649476776,0.00162996312166425,0.00198470103355147,0.0013272653336561,0.00358217957995209,0.00652417375285286,0.00383850664627161
Dlx6,0.000680894775617204,0.00145018843817293,0.00162637318593023,-0.00140350287083441,-0.00371542882247522,-0.0025839097077716,-0.0074753557740738,-0.00898831974484046,-0.00956315312511345,-0.00665727718969944,-0.0108690359647572,-0.0113998672248066,-0.00931020943165421,-0.00998427495841079,-0.00208395991076593,-0.000802266326525164,0.00119625038108989,-0.000757376095191872,0.00470412864843682,-0.000863405976673955,-0.00274322755005798,-0.00106732699046933,0.00557155489842699,0.00522602319305733,0.0105462313347829,0.0135900079019347,0.0238005928106555,0.021870582318118
Hoxa5,0.00328815709195847,0.00261197500595084,0.00713389709757811,0.00358092868424216,0.0045934869245626,0.00691617789158927,0.00594484432812024,0.00578645851886198,0.0028898583200974,0.00551228624153791,0.00282193714233885,0.00218212049653996,0.00341313672797529,0.00490726618040347,0.00170064949034846,0.00356990525117207,-0.000338456723231344,-0.00188931689168637,-0.00297580605783672,-0.00610549959316925,-0.00507204246294727,0.00250731305601631,-0.00475873353641125,-0.00812986656650894,-0.0122815437654989,-0.00941244459927458,-0.00880047624598583,-0.00953520023177244
Foxp4,-0.00302868120332881,-0.00466291808719678,-0.00270004476498579,-0.00354194365906815,-0.0053246046826309,-0.0028461531159753,-0.00277632905399761,-0.00141247726497781,0.000606331890282459,0.00083937830503783,0.00157587599689413,0.00139446343414694,-0.001636229523108,0.00238026027960817,-0.00492325679762222,-0.00299171836330733,0.00548102396083593,0.00332132856442568,0.00969088361423993,0.00640789216610182,-0.00214091603432092,0.00441412100144366,0.00216747119976741,-0.000112006710198481,-0.00265506072658492,-0.00143053730111943,0.00436137860449448,0.00285454099799899
Foxp2,-0.00302868120332881,-0.00466291808719678,-0.00270004476498579,-0.00354194365906815,-0.0053246046826309,-0.0028461531159753,-0.00277632905399761,-0.00141247726497781,0.000606331890282459,0.00083937830503783,0.00157587599689413,0.00139446343414694,-0.001636229523108,0.00238026027960817,-0.00492325679762222,-0.00299171836330733,0.00548102396083593,0.00332132856442568,0.00969088361423993,0.00640789216610182,-0.00214091603432092,0.00441412100144366,0.00216747119976741,-0.000112006710198481,-0.00265506072658492,-0.00143053730111943,0.00436137860449448,0.00285454099799899
Foxp3,-0.00302868120332881,-0.00466291808719678,-0.00270004476498579,-0.00354194365906815,-0.0053246046826309,-0.0028461531159753,-0.00277632905399761,-0.00141247726497781,0.000606331890282459,0.00083937830503783,0.00157587599689413,0.00139446343414694,-0.001636229523108,0.00238026027960817,-0.00492325679762222,-0.00299171836330733,0.00548102396083593,0.00332132856442568,0.00969088361423993,0.00640789216610182,-0.00214091603432092,0.00441412100144366,0.00216747119976741,-0.000112006710198481,-0.00265506072658492,-0.00143053730111943,0.00436137860449448,0.00285454099799899
Myt1l,-0.00589211439675217,-0.00405816857440957,-0.000628263102416516,-0.00529457517539407,-0.000386226989674387,0.000664605932359723,0.00344601367349712,0.00543523151764531,0.00380446263717174,0.00382261955067757,0.00590296212725969,0.00284338571643863,0.00636864847183145,0.00792041983280793,-0.00648992651724912,-0.00120294014237722,-0.000302221591549603,-0.00304180450490843,0.00453134198863398,-0.000703991146853357,-0.00327024624756283,0.00715987277651484,0.00203969046927414,-0.00410940770063303,-0.00787053139473864,-0.00560264050559212,-0.00166828462026654,-0.00345403672141307
Hoxc6,0.00333611493239559,0.00556674070047528,0.00457906283834341,0.00471947394448744,0.00451498736716801,0.00724820989322896,0.00775834131150305,0.00662447323438764,0.00522314149566245,0.00610062691841995,0.00356717825140876,0.00233063469351255,0.00360212208057281,0.00659584255311942,0.0004947066229407,0.00260802858537002,-0.00307311152709443,-0.00213037520630697,-0.00132566186468608,-0.00667618779506345,-0.00741389224950647,-0.00167398681253508,-0.00821920487083005,-0.0107175848018165,-0.0124774840303039,-0.00704691728914761,-0.00724004079638652,-0.00731802432271592
Foxb2,-0.00685843750778275,-0.004853991775784,-0.00384022038117378,-0.00478093254613963,-0.00377273316483493,-0.00426239496151137,-0.00299468320873946,-0.00159245495511159,-0.00172471131694352,-0.00272492654669586,-0.00081626320229846,-0.000650792030093654,-0.00138076024598846,0.00026578796639122,-0.00802262738836787,-0.00482014753104191,0.000751775028534261,0.00131351075320644,0.00805210302798063,0.00524306634602072,-4.14545418529148e-05,0.00647733315709032,0.00518395738714355,0.0031972454406772,0.00200485411411812,0.00326091629123875,0.00999681733033289,0.00783686735742531
Foxb1,-0.00685843750778275,-0.004853991775784,-0.00384022038117378,-0.00478093254613963,-0.00377273316483493,-0.00426239496151137,-0.00299468320873946,-0.00159245495511159,-0.00172471131694352,-0.00272492654669586,-0.00081626320229846,-0.000650792030093654,-0.00138076024598846,0.00026578796639122,-0.00802262738836787,-0.00482014753104191,0.000751775028534261,0.00131351075320644,0.00805210302798063,0.00524306634602072,-4.14545418529148e-05,0.00647733315709032,0.00518395738714355,0.0031972454406772,0.00200485411411812,0.00326091629123875,0.00999681733033289,0.00783686735742531
Dmrt1,-0.00402755281514163,-0.00190812103007873,-0.000623956012193665,-0.00427598167101913,-0.00602939563903724,-0.00688839069036509,-0.00518644571503873,-0.00662475142442006,-0.0076094209587198,-0.00925039589396393,-0.00728573670127605,-0.00611421285008068,-0.00693595192323027,-0.00434190254405846,-0.00460733924379675,-0.00274450541294014,0.000447331172769391,0.000173313641992495,0.00551475665594576,0.000960873946767693,0.0039044951969519,0.0084131829725098,0.010855371262341,0.00899665845853946,0.0093086554638778,0.00935694943384721,0.0144786710140906,0.0103795011264657
