_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-4.8,C0220641,M1,1,0,DisGeNET,35,Lip and Oral Cavity Carcinoma,,-4.8,2.4,4.9,30242,734,500,29,5.8,1,488|528|1351|1798|1994|2113|2118|3066|6285|6590|6667|6749|7157|7189|7376|8312|9184|9219|10393|10657|10735|23383|23411|27306|57491|79888|80018|81622|83461,ATP2A2|ATP6V1C1|COX8A|DPAGT1|ELAVL1|ETS1|ETV4|HDAC2|S100B|SLPI|SP1|SSRP1|TP53|TRAF6|NR1H2|AXIN1|BUB3|MTA2|ANAPC10|KHDRBS1|STAG2|MAU2|SIRT1|HPGDS|AHRR|LPCAT1|NAA25|UNC93B1|CDCA3,-2.2,0
1,-4.7,C0018213,M1,1,0,DisGeNET,35,Graves Disease,,-4.7,2.6,5,30242,585,500,25,5,0.97,811|2113|3066|3397|3603|3684|3689|3759|4221|5172|5726|6285|6400|6667|7157|7189|8030|9173|23308|23411|25797|28971|81622|84432|84636,CALR|ETS1|HDAC2|ID1|IL16|ITGAM|ITGB2|KCNJ2|MEN1|SLC26A4|TAS2R38|S100B|SEL1L|SP1|TP53|TRAF6|CCDC6|IL1RL1|ICOSLG|SIRT1|QPCT|AAMDC|UNC93B1|PROK1|GPR174,-2.2,0
1,-4.7,C0028259,M1,1,0,DisGeNET,35,Nodule,,-4.7,3.5,5.4,30242,278,500,16,3.2,0.79,476|1050|1351|1650|3684|3689|5172|6285|6590|7157|8030|8314|10657|11091|54858|83985,ATP1A1|CEBPA|COX8A|DDOST|ITGAM|ITGB2|SLC26A4|S100B|SLPI|TP53|CCDC6|BAP1|KHDRBS1|WDR5|PGPEP1|SPNS1,-2.2,0
1,-4.7,C1833144,M1,1,0,DisGeNET,35,Slender long bone,,-4.7,10,7.2,30242,35,500,6,1.2,0.49,2972|3035|3759|4593|10075|23363,BRF1|HARS1|KCNJ2|MUSK|HUWE1|OBSL1,-2.1,0
1,-4.6,C0427065,M1,1,0,DisGeNET,35,Distal muscle weakness,,-4.6,5.2,5.9,30242,117,500,10,2,0.63,16|1798|2673|3181|4593|23435|29925|55187|65260|199857,AARS1|DPAGT1|GFPT1|HNRNPA2B1|MUSK|TARDBP|GMPPB|VPS13D|COA7|ALG14,-2,0
1,-4.6,C0850703,M1,1,0,DisGeNET,35,Frequent falls,,-4.6,5.8,6,30242,94,500,9,1.8,0.59,1798|2673|6392|6872|7170|26058|29925|55187|199857,DPAGT1|GFPT1|SDHD|TAF1|TPM3|GIGYF2|GMPPB|VPS13D|ALG14,-2,0
1,-4.6,C0239234,M1,1,0,DisGeNET,35,Low set ears,,-4.6,2.7,5,30242,489,500,22,4.4,0.92,1376|1723|2972|3476|3759|5373|6872|7170|7407|10075|10225|10735|11128|23247|28981|51360|55788|57459|64324|65250|79868|80204,CPT2|DHODH|BRF1|IGBP1|KCNJ2|PMM2|TAF1|TPM3|VARS1|HUWE1|CD96|STAG2|POLR3A|KATNIP|IFT81|MBTPS2|LMBRD1|GATAD2B|NSD1|CPLANE1|ALG13|FBXO11,-2,0
1,-4.5,C1535926,M1,1,0,DisGeNET,35,Neurodevelopmental Disorders,,-4.5,2.6,4.8,30242,535,500,23,4.6,0.94,811|1012|1656|1984|3015|3054|6872|7376|7407|7543|8467|9320|10075|11011|26058|27306|51343|55626|55904|57459|57498|79868|80204,CALR|CDH13|DDX6|EIF5A|H2AZ1|HCFC1|TAF1|NR1H2|VARS1|ZFX|SMARCA5|TRIP12|HUWE1|TLK2|GIGYF2|HPGDS|FZR1|AMBRA1|KMT2E|GATAD2B|KIDINS220|ALG13|FBXO11,-1.9,0
1,-4.4,C0151786,M1,1,0,DisGeNET,35,Muscle Weakness,,-4.4,2.6,4.8,30242,536,500,23,4.6,0.94,1351|1376|2673|3066|4593|5172|5373|6392|6647|6738|7157|7170|7555|8086|9987|11128|11280|23435|29925|65250|79577|81608|92609,COX8A|CPT2|GFPT1|HDAC2|MUSK|SLC26A4|PMM2|SDHD|SOD1|RO60|TP53|TPM3|CNBP|AAAS|HNRNPDL|POLR3A|SCN11A|TARDBP|GMPPB|CPLANE1|CDC73|FIP1L1|TIMM50,-1.9,0
1,-4.4,C4021728,M1,1,0,DisGeNET,35,EMG: decremental response of compound muscle action potential to repetitive nerve stimulation,,-4.4,13,7.4,30242,24,500,5,1,0.44,1798|2673|4593|29925|199857,DPAGT1|GFPT1|MUSK|GMPPB|ALG14,-1.9,0
1,-4.4,C1858995,M1,1,0,DisGeNET,35,Decreased circulating progesterone,,-4.4,36,10,30242,5,500,3,0.6,0.35,8890|8891|8893,EIF2B4|EIF2B3|EIF2B5,-1.9,0
1,-4.4,C3250443,M1,1,0,DisGeNET,35,MYOTONIC DYSTROPHY 1,,-4.4,4.1,5.3,30242,178,500,12,2.4,0.68,488|1050|1051|1656|6046|6590|7555|9987|10576|23411|23523|51548,ATP2A2|CEBPA|CEBPB|DDX6|BRD2|SLPI|CNBP|HNRNPDL|CCT2|SIRT1|CABIN1|SIRT6,-1.9,0
1,-4.3,C1836830,M1,1,0,DisGeNET,35,Developmental regression,,-4.3,3.1,5,30242,333,500,17,3.4,0.81,16|1788|2058|6335|6392|8086|8890|8891|8893|11128|22866|25942|51360|55788|79947|80347|81603,AARS1|DNMT3A|EPRS1|SCN9A|SDHD|AAAS|EIF2B4|EIF2B3|EIF2B5|POLR3A|CNKSR2|SIN3A|MBTPS2|LMBRD1|DHDDS|COASY|TRIM8,-1.9,0
1,-4.3,C1865017,M1,1,0,DisGeNET,35,Thin upper lip vermilion,,-4.3,3.7,5.2,30242,211,500,13,2.6,0.71,3054|3759|5373|6872|6878|6884|10075|10735|11128|22866|55788|57459|79868,HCFC1|KCNJ2|PMM2|TAF1|TAF6|TAF13|HUWE1|STAG2|POLR3A|CNKSR2|LMBRD1|GATAD2B|ALG13,-1.8,0
1,-4.2,C0236642,M1,1,0,DisGeNET,35,Pick Disease of the Brain,,-4.2,3.7,5.1,30242,213,500,13,2.6,0.71,3181|3689|5252|5901|6421|6647|6667|8086|8314|10428|23435|27306|57154,HNRNPA2B1|ITGB2|PHF1|RAN|SFPQ|SOD1|SP1|AAAS|BAP1|CFDP1|TARDBP|HPGDS|SMURF1,-1.8,0
1,-4.2,C0023479,M1,1,0,DisGeNET,35,Acute myelomonocytic leukemia,,-4.2,5.2,5.6,30242,105,500,9,1.8,0.59,1050|1788|2113|2209|3684|7157|63976|64324|121256,CEBPA|DNMT3A|ETS1|FCGR1A|ITGAM|TP53|PRDM16|NSD1|TMEM132D,-1.8,0
1,-4.1,C0008626,M1,1,0,DisGeNET,35,Congenital chromosomal disease,,-4.1,2.2,4.5,30242,757,500,28,5.6,1,811|1050|1072|1351|2113|3572|3684|4221|5591|5726|6046|6590|7157|7376|7913|8030|8314|9892|10322|10459|23411|27306|51360|51747|54617|54858|55904|84447,CALR|CEBPA|CFL1|COX8A|ETS1|IL6ST|ITGAM|MEN1|PRKDC|TAS2R38|BRD2|SLPI|TP53|NR1H2|DEK|CCDC6|BAP1|SNAP91|SMYD5|MAD2L2|SIRT1|HPGDS|MBTPS2|LUC7L3|INO80|PGPEP1|KMT2E|SYVN1,-1.7,0
1,-4.1,C1854387,M1,1,0,DisGeNET,35,Type 1 muscle fiber predominance,,-4.1,8.2,6.2,30242,44,500,6,1.2,0.49,1798|2673|4593|7170|29925|199857,DPAGT1|GFPT1|MUSK|TPM3|GMPPB|ALG14,-1.7,0
1,-4.1,C0020981,M1,1,0,DisGeNET,35,Angioimmunoblastic Lymphadenopathy,,-4.1,5,5.4,30242,109,500,9,1.8,0.59,1737|1788|3065|3066|6590|7157|23411|29108|81608,DLAT|DNMT3A|HDAC1|HDAC2|SLPI|TP53|SIRT1|PYCARD|FIP1L1,-1.7,0
1,-4.1,C0233794,M1,1,0,DisGeNET,35,Memory impairment,,-4.1,2.2,4.4,30242,763,500,28,5.6,1,1385|1788|3065|3066|3621|3684|3689|5142|5252|6285|6392|6647|7157|7170|8890|8891|8893|9213|9611|23411|23435|25797|29108|54858|57498|80347|84894|348995,CREB1|DNMT3A|HDAC1|HDAC2|ING1|ITGAM|ITGB2|PDE4B|PHF1|S100B|SDHD|SOD1|TP53|TPM3|EIF2B4|EIF2B3|EIF2B5|XPR1|NCOR1|SIRT1|TARDBP|QPCT|PYCARD|PGPEP1|KIDINS220|COASY|LINGO1|NUP43,-1.7,0
1,-4.1,C1836038,M1,1,0,DisGeNET,35,Poor head control,,-4.1,4.1,5.1,30242,162,500,11,2.2,0.66,16|1798|2673|6392|7170|22866|29925|79868|79947|81603|199857,AARS1|DPAGT1|GFPT1|SDHD|TPM3|CNKSR2|GMPPB|ALG13|DHDDS|TRIM8|ALG14,-1.7,0
1,-4.1,C4025319,M1,1,0,DisGeNET,35,Cessation of head growth,,-4.1,30,9.3,30242,6,500,3,0.6,0.35,8890|8891|8893,EIF2B4|EIF2B3|EIF2B5,-1.7,0
1,-4,C1836542,M1,1,0,DisGeNET,35,Depressed nasal bridge,,-4,2.7,4.6,30242,426,500,19,3.8,0.86,3054|3373|4593|5373|6872|7407|9320|10075|10225|10735|22866|23363|25942|28981|57459|57498|63976|79868|81603,HCFC1|HYAL1|MUSK|PMM2|TAF1|VARS1|TRIP12|HUWE1|CD96|STAG2|CNKSR2|OBSL1|SIN3A|IFT81|GATAD2B|KIDINS220|PRDM16|ALG13|TRIM8,-1.6,0
1,-4,C0220650,M1,1,0,DisGeNET,35,Metastatic malignant neoplasm to brain,,-4,2.8,4.6,30242,392,500,18,3.6,0.83,811|1351|1385|1788|3373|3572|5478|6285|6590|7157|7170|7184|10075|23411|25855|51343|79888|79947,CALR|COX8A|CREB1|DNMT3A|HYAL1|IL6ST|PPIA|S100B|SLPI|TP53|TPM3|HSP90B1|HUWE1|SIRT1|BRMS1|FZR1|LPCAT1|DHDDS,-1.6,0
1,-3.9,C0751955,M1,1,0,DisGeNET,35,Brain Infarction,,-3.9,4.8,5.2,30242,114,500,9,1.8,0.59,5172|6647|7157|7189|23411|29108|93650|129685|348995,SLC26A4|SOD1|TP53|TRAF6|SIRT1|PYCARD|ACP4|TAF8|NUP43,-1.6,0
1,-3.9,C0027708,M1,1,0,DisGeNET,35,Nephroblastoma,,-3.9,2.4,4.4,30242,586,500,23,4.6,0.94,811|1012|1050|1788|2113|2313|3065|4825|6647|6688|7157|7913|8314|9158|9184|9646|9810|23054|27306|54623|64324|79191|79577,CALR|CDH13|CEBPA|DNMT3A|ETS1|FLI1|HDAC1|NKX6-1|SOD1|SPI1|TP53|DEK|BAP1|FIBP|BUB3|CTR9|RNF40|NCOA6|HPGDS|PAF1|NSD1|IRX3|CDC73,-1.5,0
1,-3.8,C0003079,M1,1,0,DisGeNET,35,Anisocoria,,-3.8,26,8.6,30242,7,500,3,0.6,0.35,8086|25942|57459,AAAS|SIN3A|GATAD2B,-1.5,0
1,-3.8,C1835762,M1,1,0,DisGeNET,35,Widely-spaced maxillary central incisors,,-3.8,26,8.6,30242,7,500,3,0.6,0.35,1788|57459|81603,DNMT3A|GATAD2B|TRIM8,-1.5,0
1,-3.8,C1847967,M1,1,0,DisGeNET,35,OVARIOLEUKODYSTROPHY,,-3.8,26,8.6,30242,7,500,3,0.6,0.35,8890|8891|8893,EIF2B4|EIF2B3|EIF2B5,-1.5,0
1,-3.8,C0281361,M1,1,0,DisGeNET,35,Adenocarcinoma of pancreas,,-3.8,2.5,4.3,30242,518,500,21,4.2,0.9,1994|2113|3065|3066|3397|4221|4253|5726|6037|6400|6667|7157|7913|8030|9173|23383|23492|27306|51564|57228|79577,ELAVL1|ETS1|HDAC1|HDAC2|ID1|MEN1|MIA2|TAS2R38|RNASE3|SEL1L|SP1|TP53|DEK|CCDC6|IL1RL1|MAU2|CBX7|HPGDS|HDAC7|SMAGP|CDC73,-1.5,0
1,-3.7,C0023466,M1,1,0,DisGeNET,35,"Leukemia, Monocytic, Chronic",,-3.7,13,6.8,30242,18,500,4,0.8,0.4,3066|6688|10735|55904,HDAC2|SPI1|STAG2|KMT2E,-1.4,0
1,-3.7,C0033975,M1,1,0,DisGeNET,35,Psychotic Disorders,,-3.7,2.4,4.3,30242,560,500,22,4.4,0.92,488|811|3066|6285|6647|6667|6670|7157|9034|10959|11280|11333|23435|23774|27306|29108|54858|55788|57498|79947|84000|340024,ATP2A2|CALR|HDAC2|S100B|SOD1|SP1|SP3|TP53|CCRL2|TMED2|SCN11A|PDAP1|TARDBP|BRD1|HPGDS|PYCARD|PGPEP1|LMBRD1|KIDINS220|DHDDS|TMPRSS13|SLC6A19,-1.4,0
1,-3.7,C0085669,M1,1,0,DisGeNET,35,Acute leukemia,,-3.7,2.3,4.2,30242,639,500,24,4.8,0.96,678|811|1072|1351|1788|2113|3572|3603|3635|4221|7157|7170|8467|9611|9892|11091|23411|27306|51343|79191|79947|81608|121256|129685,ZFP36L2|CALR|CFL1|COX8A|DNMT3A|ETS1|IL6ST|IL16|INPP5D|MEN1|TP53|TPM3|SMARCA5|NCOR1|SNAP91|WDR5|SIRT1|HPGDS|FZR1|IRX3|DHDDS|FIP1L1|TMEM132D|TAF8,-1.4,0
1,-3.7,C0031099,M1,1,0,DisGeNET,35,Periodontitis,,-3.7,2.2,4.2,30242,681,500,25,5,0.97,811|1351|1650|1994|2113|3572|3603|3635|3684|3689|5478|6037|6285|6667|7157|7170|7189|9034|10657|10766|23411|25797|27306|79947|84000,CALR|COX8A|DDOST|ELAVL1|ETS1|IL6ST|IL16|INPP5D|ITGAM|ITGB2|PPIA|RNASE3|S100B|SP1|TP53|TPM3|TRAF6|CCRL2|KHDRBS1|TOB2|SIRT1|QPCT|HPGDS|DHDDS|TMPRSS13,-1.4,0
1,-3.7,C0240953,M1,1,0,DisGeNET,35,Winged scapula,,-3.7,5.8,5.3,30242,73,500,7,1.4,0.53,1798|2673|3759|7170|23363|29925|199857,DPAGT1|GFPT1|KCNJ2|TPM3|OBSL1|GMPPB|ALG14,-1.4,0
1,-3.7,C1328504,M1,1,0,DisGeNET,35,Hormone refractory prostate cancer,,-3.7,2.2,4.2,30242,683,500,25,5,0.97,1051|1385|1665|3065|3817|6046|6421|6590|6667|7157|7543|7913|9987|10657|11091|23411|26512|27306|29108|51360|54556|57459|57498|64324|79888,CEBPB|CREB1|DHX15|HDAC1|KLK2|BRD2|SFPQ|SLPI|SP1|TP53|ZFX|DEK|HNRNPDL|KHDRBS1|WDR5|SIRT1|INTS6|HPGDS|PYCARD|MBTPS2|ING3|GATAD2B|KIDINS220|NSD1|LPCAT1,-1.4,0
1,-3.7,C0027796,M1,1,0,DisGeNET,35,Neuralgia,,-3.7,2.1,4.1,30242,767,500,27,5.4,1,1050|1051|1072|1351|1385|1788|2209|2210|3065|3066|3684|6285|6335|6647|6667|7157|7170|7189|8078|10657|11280|11333|23411|29108|51343|54858|55626,CEBPA|CEBPB|CFL1|COX8A|CREB1|DNMT3A|FCGR1A|FCGR1B|HDAC1|HDAC2|ITGAM|S100B|SCN9A|SOD1|SP1|TP53|TPM3|TRAF6|USP5|KHDRBS1|SCN11A|PDAP1|SIRT1|PYCARD|FZR1|PGPEP1|AMBRA1,-1.4,0
1,-3.7,C0239676,M1,1,0,DisGeNET,35,High forehead,,-3.7,3.4,4.6,30242,211,500,12,2.4,0.68,16|1376|2313|3476|9184|10075|22866|25942|64324|79947|80204|440138,AARS1|CPT2|FLI1|IGBP1|BUB3|HUWE1|CNKSR2|SIN3A|NSD1|DHDDS|FBXO11|ALG11,-1.4,0
1,-3.6,C1833662,M1,1,0,DisGeNET,35,INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA,,-3.6,8.9,6,30242,34,500,5,1,0.44,3181|6647|8086|10428|23435,HNRNPA2B1|SOD1|AAAS|CFDP1|TARDBP,-1.4,0
1,-3.6,C0026985,M1,1,0,DisGeNET,35,Myelodysplasia,,-3.6,3.7,4.7,30242,181,500,11,2.2,0.66,811|1050|1351|1788|7157|7189|7913|9184|10459|25942|27306,CALR|CEBPA|COX8A|DNMT3A|TP53|TRAF6|DEK|BUB3|MAD2L2|SIN3A|HPGDS,-1.4,0
1,-3.6,C0234182,M1,1,0,DisGeNET,35,Gowers sign,,-3.6,6.7,5.5,30242,54,500,6,1.2,0.49,1798|2673|4593|7170|29925|199857,DPAGT1|GFPT1|MUSK|TPM3|GMPPB|ALG14,-1.3,0
1,-3.5,C0085084,M1,1,0,DisGeNET,35,Motor Neuron Disease,,-3.5,3.6,4.6,30242,186,500,11,2.2,0.66,1351|3181|5901|6285|6647|7157|8086|10657|23411|23435|123606,COX8A|HNRNPA2B1|RAN|S100B|SOD1|TP53|AAAS|KHDRBS1|SIRT1|TARDBP|NIPA1,-1.3,0
1,-3.5,C0423110,M1,1,0,DisGeNET,35,Downward slant of palpebral fissure,,-3.5,2.6,4.2,30242,391,500,17,3.4,0.81,16|1723|2313|3054|3476|6872|9158|9184|10075|11128|22866|25942|55904|64324|79868|79947|80204,AARS1|DHODH|FLI1|HCFC1|IGBP1|TAF1|FIBP|BUB3|HUWE1|POLR3A|CNKSR2|SIN3A|KMT2E|NSD1|ALG13|DHDDS|FBXO11,-1.3,0
1,-3.5,C0338451,M1,1,0,DisGeNET,35,Frontotemporal dementia,,-3.5,2.8,4.3,30242,320,500,15,3,0.76,3181|3689|5252|5901|6421|6647|8086|8314|9646|9987|10428|10657|23435|57154|79643,HNRNPA2B1|ITGB2|PHF1|RAN|SFPQ|SOD1|AAAS|BAP1|CTR9|HNRNPDL|CFDP1|KHDRBS1|TARDBP|SMURF1|CHMP6,-1.3,0
1,-3.5,C0392885,M1,1,0,DisGeNET,35,High density lipoprotein measurement,,-3.5,2.3,4.1,30242,545,500,21,4.2,0.9,488|1051|3572|5571|6667|7157|9611|10181|10204|10525|11128|23054|23067|23523|27306|54536|55206|55909|64324|80018|84811,ATP2A2|CEBPB|IL6ST|PRKAG1|SP1|TP53|NCOR1|RBM5|NUTF2|HYOU1|POLR3A|NCOA6|SETD1B|CABIN1|HPGDS|EXOC6|SBNO1|BIN3|NSD1|NAA25|BUD13,-1.2,0
1,-3.5,C0220615,M1,1,0,DisGeNET,35,Adult Acute Myeloblastic Leukemia,,-3.5,3.8,4.6,30242,160,500,10,2,0.63,1050|1788|3684|7157|7913|9892|27306|63976|64324|81608,CEBPA|DNMT3A|ITGAM|TP53|DEK|SNAP91|HPGDS|PRDM16|NSD1|FIP1L1,-1.2,0
1,-3.5,C0344453,M1,1,0,DisGeNET,35,Macroprolactinoma,,-3.5,20,7.5,30242,9,500,3,0.6,0.35,1052|4221|7157,CEBPD|MEN1|TP53,-1.2,0
1,-3.5,C0456107,M1,1,0,DisGeNET,35,Neonatal meningitis,,-3.5,20,7.5,30242,9,500,3,0.6,0.35,2209|2210|7184,FCGR1A|FCGR1B|HSP90B1,-1.2,0
1,-3.5,C0751882,M1,1,0,DisGeNET,35,"Myasthenic Syndromes, Congenital",,-3.5,6.4,5.3,30242,57,500,6,1.2,0.49,1798|2673|4593|7170|29925|199857,DPAGT1|GFPT1|MUSK|TPM3|GMPPB|ALG14,-1.2,0
1,-3.5,C1858036,M1,1,0,DisGeNET,35,Periorbital fullness,,-3.5,6.4,5.3,30242,57,500,6,1.2,0.49,3054|22866|55904|57459|64324|79868,HCFC1|CNKSR2|KMT2E|GATAD2B|NSD1|ALG13,-1.2,0
