_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-4.3,M5155,M1,1,0,Transcription Factor Targets,16,TEL2 Q6,,-4.3,3.5,5.1,30242,240,500,14,2.8,0.74,3726|4593|6877|7184|9044|9158|9646|23526|54617|55909|65123|84447|129685|283899,JUNB|MUSK|TAF5|HSP90B1|BTAF1|FIBP|CTR9|ARHGAP45|INO80|BIN3|INTS3|SYVN1|TAF8|INO80E,-1.8,0
1,-4.2,M40741,M1,1,0,Transcription Factor Targets,16,HDGF TARGET GENES,,-4.2,3.3,5,30242,273,500,15,3,0.76,3689|5478|6046|6877|9213|10055|10526|23526|26058|51564|54934|55093|55758|83759|132001,ITGB2|PPIA|BRD2|TAF5|XPR1|SAE1|IPO8|ARHGAP45|GIGYF2|HDAC7|KANSL2|NTAQ1|RCOR3|RBM4B|TAMM41,-1.8,0
1,-4.2,M5164,M1,1,0,Transcription Factor Targets,16,MYCMAX B,,-4.2,3.3,5,30242,273,500,15,3,0.76,1050|1984|3397|3609|6882|7555|8314|9987|10204|10393|10735|51247|55683|81603|195828,CEBPA|EIF5A|ID1|ILF3|TAF11|CNBP|BAP1|HNRNPDL|NUTF2|ANAPC10|STAG2|PAIP2|KANSL3|TRIM8|ZNF367,-1.8,0
1,-4.2,M15729,M1,1,0,Transcription Factor Targets,16,E2F Q6 01,,-4.2,3.5,5.1,30242,242,500,14,2.8,0.74,1984|2118|2313|3015|5591|5933|7090|7555|9924|10204|10735|79002|79733|195828,EIF5A|ETV4|FLI1|H2AZ1|PRKDC|RBL1|TLE3|CNBP|PAN2|NUTF2|STAG2|TRIR|E2F8|ZNF367,-1.8,0
1,-4.2,M2826,M1,1,0,Transcription Factor Targets,16,GKCGCNNNNNNNTGAYG UNKNOWN,,-4.2,7.1,6.1,30242,60,500,7,1.4,0.53,8314|8409|9972|10393|25855|124245|195828,BAP1|UXT|NUP153|ANAPC10|BRMS1|ZC3H18|ZNF367,-1.8,0
1,-4.2,M40704,M1,1,0,Transcription Factor Targets,16,ZC3H11A TARGET GENES,,-4.2,2.4,4.6,30242,593,500,24,4.8,0.96,6046|6396|7376|7407|7555|8890|9330|9470|10589|10898|11164|23759|29894|29948|51360|51530|54784|55187|55626|55929|57092|80789|120526|284001,BRD2|SEC13|NR1H2|VARS1|CNBP|EIF2B4|GTF3C3|EIF4E2|DRAP1|CPSF4|NUDT5|PPIL2|CPSF1|OSGIN1|MBTPS2|ZC3HC1|ALKBH4|VPS13D|AMBRA1|DMAP1|PCNP|INTS5|DNAJC24|CCDC57,-1.8,0
1,-4.2,M3403,M1,1,0,Transcription Factor Targets,16,GTGACGY E4F1 Q6,,-4.2,2.3,4.6,30242,671,500,26,5.2,0.99,1385|1479|1656|1984|2975|3397|3726|5202|6882|7090|7376|7812|8314|8467|9044|9810|9924|23352|26058|29925|51663|54890|57092|63892|116092|195828,CREB1|CSTF3|DDX6|EIF5A|GTF3C1|ID1|JUNB|PFDN2|TAF11|TLE3|NR1H2|CSDE1|BAP1|SMARCA5|BTAF1|RNF40|PAN2|UBR4|GIGYF2|GMPPB|ZFR|ALKBH5|PCNP|THADA|DNTTIP1|ZNF367,-1.8,0
1,-4.2,M14900,M1,1,0,Transcription Factor Targets,16,USF 02,,-4.2,3.3,4.9,30242,278,500,15,3,0.76,528|811|1788|3609|5202|7812|10726|23054|23411|26058|51747|55749|60625|80314|83985,ATP6V1C1|CALR|DNMT3A|ILF3|PFDN2|CSDE1|NUDC|NCOA6|SIRT1|GIGYF2|LUC7L3|CCAR1|DHX35|EPC1|SPNS1,-1.7,0
1,-4.2,M1728,M1,1,0,Transcription Factor Targets,16,TCCCRNNRTGC UNKNOWN,,-4.2,3.6,5,30242,216,500,13,2.6,0.71,1984|4850|5373|5511|6400|8890|10204|25855|51747|55706|60412|64324|79002,EIF5A|CNOT4|PMM2|PPP1R8|SEL1L|EIF2B4|NUTF2|BRMS1|LUC7L3|NDC1|EXOC4|NSD1|TRIR,-1.7,0
1,-4.1,M10836,M1,1,0,Transcription Factor Targets,16,SP3 Q3,,-4.1,3.4,4.9,30242,249,500,14,2.8,0.74,1788|3726|5571|6670|7543|9213|9552|9810|10735|23168|23526|55809|56888|79577,DNMT3A|JUNB|PRKAG1|SP3|ZFX|XPR1|SPAG7|RNF40|STAG2|RTF1|ARHGAP45|TRERF1|KCMF1|CDC73,-1.7,0
1,-4.1,M40770,M1,1,0,Transcription Factor Targets,16,ATXN7L3 TARGET GENES,,-4.1,3.2,4.9,30242,281,500,15,3,0.76,811|1050|1072|1650|3336|3621|5142|6046|10766|11011|57228|79577|79643|80185|84447,CALR|CEBPA|CFL1|DDOST|HSPE1|ING1|PDE4B|BRD2|TOB2|TLK2|SMAGP|CDC73|CHMP6|TTI2|SYVN1,-1.7,0
1,-4.1,M1946,M1,1,0,Transcription Factor Targets,16,KCCGNSWTTT UNKNOWN,,-4.1,5,5.5,30242,108,500,9,1.8,0.59,1656|1665|3181|3609|6667|10735|55339|55683|55904,DDX6|DHX15|HNRNPA2B1|ILF3|SP1|STAG2|WDR33|KANSL3|KMT2E,-1.7,0
1,-4,M6726,M1,1,0,Transcription Factor Targets,16,ACAWNRNSRCGG UNKNOWN,,-4,6.6,5.8,30242,64,500,7,1.4,0.53,869|3609|6421|7543|7922|23054|30827,CBLN1|ILF3|SFPQ|ZFX|SLC39A7|NCOA6|CXXC1,-1.7,0
1,-4,M560,M1,1,0,Transcription Factor Targets,16,CP2 02,,-4,3.3,4.9,30242,253,500,14,2.8,0.74,1385|2313|3054|3726|4335|5571|7716|28971|29925|55809|79191|80314|81603|195828,CREB1|FLI1|HCFC1|JUNB|MNT|PRKAG1|VEZF1|AAMDC|GMPPB|TRERF1|IRX3|EPC1|TRIM8|ZNF367,-1.7,0
1,-4,M30142,M1,1,0,Transcription Factor Targets,16,RFX7 TARGET GENES,,-4,2.5,4.5,30242,500,500,21,4.2,0.9,1603|1737|2553|3035|3066|5093|5933|6738|8089|9125|10055|10428|10576|30827|51247|51377|55706|80349|83461|93973|112495,DAD1|DLAT|GABPB1|HARS1|HDAC2|PCBP1|RBL1|RO60|YEATS4|CNOT9|SAE1|CFDP1|CCT2|CXXC1|PAIP2|UCHL5|NDC1|WDR61|CDCA3|ACTR8|GTF3C6,-1.6,0
1,-3.9,M9300,M1,1,0,Transcription Factor Targets,16,SP1 Q4 01,,-3.9,3.3,4.8,30242,259,500,14,2.8,0.74,488|869|1385|3622|6878|6882|8467|9646|9987|10589|23054|23168|54556|83759,ATP2A2|CBLN1|CREB1|ING2|TAF6|TAF11|SMARCA5|CTR9|HNRNPDL|DRAP1|NCOA6|RTF1|ING3|RBM4B,-1.6,0
1,-3.9,M15010,M1,1,0,Transcription Factor Targets,16,WHN B,,-3.9,3.2,4.7,30242,261,500,14,2.8,0.74,3015|3336|3726|6738|6877|7184|7716|7812|10735|10766|23248|51377|55571|55749,H2AZ1|HSPE1|JUNB|RO60|TAF5|HSP90B1|VEZF1|CSDE1|STAG2|TOB2|RPRD2|UCHL5|CNOT11|CCAR1,-1.5,0
1,-3.9,M30009,M1,1,0,Transcription Factor Targets,16,HOXA7 TARGET GENES,,-3.9,4.7,5.2,30242,115,500,9,1.8,0.59,2553|5929|25813|51343|54934|55339|80347|84337|120526,GABPB1|RBBP5|SAMM50|FZR1|KANSL2|WDR33|COASY|ELOF1|DNAJC24,-1.5,0
1,-3.9,M1905,M1,1,0,Transcription Factor Targets,16,SGCGSSAAA E2F1DP2 01,,-3.9,3.9,4.9,30242,170,500,11,2.2,0.66,3015|3609|5591|9125|9924|10735|51747|54556|56886|79733|195828,H2AZ1|ILF3|PRKDC|CNOT9|PAN2|STAG2|LUC7L3|ING3|UGGT1|E2F8|ZNF367,-1.5,0
1,-3.9,M17769,M1,1,0,Transcription Factor Targets,16,STAT1 02,,-3.9,3.2,4.7,30242,263,500,14,2.8,0.74,1351|1376|1650|3181|3336|7716|8890|11011|22866|23352|65123|80204|374875|401138,COX8A|CPT2|DDOST|HNRNPA2B1|HSPE1|VEZF1|EIF2B4|TLK2|CNKSR2|UBR4|INTS3|FBXO11|HSD11B1L|AMTN,-1.5,0
1,-3.8,M17944,M1,1,0,Transcription Factor Targets,16,MYCMAX 03,,-3.8,3.2,4.7,30242,264,500,14,2.8,0.74,528|1051|1788|3609|4253|5202|6046|7184|23411|23526|26058|55749|80314|83985,ATP6V1C1|CEBPB|DNMT3A|ILF3|MIA2|PFDN2|BRD2|HSP90B1|SIRT1|ARHGAP45|GIGYF2|CCAR1|EPC1|SPNS1,-1.5,0
1,-3.8,M5768,M1,1,0,Transcription Factor Targets,16,E2F1DP1RB 01,,-3.8,3.4,4.7,30242,233,500,13,2.6,0.71,3015|3609|5511|6670|7090|9924|10735|51747|54556|55683|56886|79733|195828,H2AZ1|ILF3|PPP1R8|SP3|TLE3|PAN2|STAG2|LUC7L3|ING3|KANSL3|UGGT1|E2F8|ZNF367,-1.5,0
1,-3.8,M18224,M1,1,0,Transcription Factor Targets,16,MAX 01,,-3.8,3.2,4.6,30242,266,500,14,2.8,0.74,528|1072|1788|3609|4253|5202|7812|10726|23352|23411|55749|60625|80314|83985,ATP6V1C1|CFL1|DNMT3A|ILF3|MIA2|PFDN2|CSDE1|NUDC|UBR4|SIRT1|CCAR1|DHX35|EPC1|SPNS1,-1.5,0
1,-3.8,M40806,M1,1,0,Transcription Factor Targets,16,ZNF101 TARGET GENES,,-3.8,3.4,4.7,30242,234,500,13,2.6,0.71,1737|2874|6185|6944|8030|8086|11164|23386|54623|54974|55696|123169|374875,DLAT|GPS2|RPN2|VPS72|CCDC6|AAAS|NUDT5|NUDCD3|PAF1|THG1L|RBM22|LEO1|HSD11B1L,-1.5,0
1,-3.8,M29890,M1,1,0,Transcription Factor Targets,16,ARNT2 TARGET GENES,,-3.8,2.2,4.2,30242,673,500,25,5,0.97,811|3035|3609|3621|5373|6670|6950|7157|9070|9646|10055|10204|10766|11221|25949|25976|51004|51593|54623|55706|56886|79577|80789|84964|93973,CALR|HARS1|ILF3|ING1|PMM2|SP3|TCP1|TP53|ASH2L|CTR9|SAE1|NUTF2|TOB2|DUSP10|SYF2|TIPARP|COQ6|SRRT|PAF1|NDC1|UGGT1|CDC73|INTS5|ALKBH6|ACTR8,-1.5,0
1,-3.8,M10493,M1,1,0,Transcription Factor Targets,16,PAX4 01,,-3.8,3.2,4.6,30242,268,500,14,2.8,0.74,1984|1994|4335|5571|6877|6882|8883|10237|10959|26058|55677|55809|79577|79595,EIF5A|ELAVL1|MNT|PRKAG1|TAF5|TAF11|NAE1|SLC35B1|TMED2|GIGYF2|IWS1|TRERF1|CDC73|SAP130,-1.5,0
1,-3.8,M12240,M1,1,0,Transcription Factor Targets,16,NFKB C,,-3.8,3.2,4.6,30242,268,500,14,2.8,0.74,1984|2313|3054|4335|7184|7716|9924|9972|25942|28971|51747|54891|55683|84964,EIF5A|FLI1|HCFC1|MNT|HSP90B1|VEZF1|PAN2|NUP153|SIN3A|AAMDC|LUC7L3|INO80D|KANSL3|ALKBH6,-1.5,0
1,-3.8,M399,M1,1,0,Transcription Factor Targets,16,SMTTTTGT UNKNOWN,,-3.8,2.7,4.4,30242,407,500,18,3.6,0.83,1656|3609|5511|5571|6421|6670|10181|22866|23435|25942|51747|55749|55809|80314|81603|83759|91607|253143,DDX6|ILF3|PPP1R8|PRKAG1|SFPQ|SP3|RBM5|CNKSR2|TARDBP|SIN3A|LUC7L3|CCAR1|TRERF1|EPC1|TRIM8|RBM4B|SLFN11|PRR14L,-1.5,0
1,-3.8,M16722,M1,1,0,Transcription Factor Targets,16,MYB Q5 01,,-3.8,3.1,4.6,30242,269,500,14,2.8,0.74,1051|2118|2313|7812|8078|10113|10959|23248|51747|54556|55904|83461|84447|219557,CEBPB|ETV4|FLI1|CSDE1|USP5|PREB|TMED2|RPRD2|LUC7L3|ING3|KMT2E|CDCA3|SYVN1|TEX47,-1.5,0
1,-3.7,M4088,M1,1,0,Transcription Factor Targets,16,TCF1P Q6,,-3.7,3.1,4.6,30242,271,500,14,2.8,0.74,5905|6667|6738|7090|8409|10735|11221|29925|51377|54890|55904|81608|116224|195828,RANGAP1|SP1|RO60|TLE3|UXT|STAG2|DUSP10|GMPPB|UCHL5|ALKBH5|KMT2E|FIP1L1|PABIR1|ZNF367,-1.4,0
1,-3.7,M40826,M1,1,0,Transcription Factor Targets,16,CIC TARGET GENES,,-3.7,2.6,4.4,30242,411,500,18,3.6,0.83,1798|2553|3181|5093|6879|7157|8086|8498|9184|9924|10393|10576|23386|51520|51593|80185|83461|199857,DPAGT1|GABPB1|HNRNPA2B1|PCBP1|TAF7|TP53|AAAS|RANBP3|BUB3|PAN2|ANAPC10|CCT2|NUDCD3|LARS1|SRRT|TTI2|CDCA3|ALG14,-1.4,0
1,-3.7,M18765,M1,1,0,Transcription Factor Targets,16,MZF1 01,,-3.7,3.3,4.6,30242,240,500,13,2.6,0.71,1984|2313|5571|6046|8467|10803|23248|23526|55683|55904|79690|84447|129685,EIF5A|FLI1|PRKAG1|BRD2|SMARCA5|CCR9|RPRD2|ARHGAP45|KANSL3|KMT2E|GAL3ST4|SYVN1|TAF8,-1.4,0
1,-3.7,M40828,M1,1,0,Transcription Factor Targets,16,SRPK1 TARGET GENES,,-3.7,2.8,4.4,30242,342,500,16,3.2,0.79,1353|4820|6829|7259|7812|8467|10075|11147|23383|23435|51163|64062|80347|81572|121260|285016,COX11|NKTR|SUPT5H|TSPYL1|CSDE1|SMARCA5|HUWE1|HHLA3|MAU2|TARDBP|DBR1|RBM26|COASY|PDRG1|SLC15A4|ALKAL2,-1.4,0
1,-3.6,M4580,M1,1,0,Transcription Factor Targets,16,TITF1 Q3,,-3.6,3.2,4.5,30242,244,500,13,2.6,0.71,2874|3609|5571|6667|7090|7371|25855|29925|51747|55683|64324|81608|401138,GPS2|ILF3|PRKAG1|SP1|TLE3|UCK2|BRMS1|GMPPB|LUC7L3|KANSL3|NSD1|FIP1L1|AMTN,-1.4,0
1,-3.6,M8895,M1,1,0,Transcription Factor Targets,16,USF Q6 01,,-3.6,3.2,4.5,30242,244,500,13,2.6,0.71,540|1788|1984|3609|4850|5202|7543|9724|9987|23411|23526|55749|83985,ATP7B|DNMT3A|EIF5A|ILF3|CNOT4|PFDN2|ZFX|UTP14C|HNRNPDL|SIRT1|ARHGAP45|CCAR1|SPNS1,-1.4,0
1,-3.6,M17925,M1,1,0,Transcription Factor Targets,16,MGGAAGTG GABP B,,-3.6,2.1,4.1,30242,771,500,27,5.4,1,1376|1477|1650|1984|3622|3726|5571|6396|6873|6877|6882|8086|8409|9044|9158|9646|23352|23526|25904|51247|55696|55909|64324|64431|65123|129685|283899,CPT2|CSTF1|DDOST|EIF5A|ING2|JUNB|PRKAG1|SEC13|TAF2|TAF5|TAF11|AAAS|UXT|BTAF1|FIBP|CTR9|UBR4|ARHGAP45|CNOT10|PAIP2|RBM22|BIN3|NSD1|ACTR6|INTS3|TAF8|INO80E,-1.4,0
1,-3.6,M40810,M1,1,0,Transcription Factor Targets,16,ZNF579 TARGET GENES,,-3.6,2.2,4.1,30242,652,500,24,4.8,0.96,1788|3689|5093|5478|5929|6184|6878|7407|8086|9686|10237|10450|10575|10694|51163|54858|55051|64768|64841|79888|81622|123606|131616|348995,DNMT3A|ITGB2|PCBP1|PPIA|RBBP5|RPN1|TAF6|VARS1|AAAS|VGLL4|SLC35B1|PPIE|CCT4|CCT8|DBR1|PGPEP1|NRDE2|IPPK|GNPNAT1|LPCAT1|UNC93B1|NIPA1|TMEM42|NUP43,-1.3,0
1,-3.6,M29893,M1,1,0,Transcription Factor Targets,16,ATF5 TARGET GENES,,-3.6,2.5,4.2,30242,458,500,19,3.8,0.86,689|3181|3336|5905|6400|6421|6878|6950|9044|9213|9972|23386|54916|55206|57228|84661|221092|389170|100529241,BTF3|HNRNPA2B1|HSPE1|RANGAP1|SEL1L|SFPQ|TAF6|TCP1|BTAF1|XPR1|NUP153|NUDCD3|TMEM260|SBNO1|SMAGP|DPY30|HNRNPUL2|LEKR1|HSPE1-MOB4,-1.3,0
1,-3.6,M30333,M1,1,0,Transcription Factor Targets,16,ZNF507 TARGET GENES,,-3.6,2.2,4.1,30242,653,500,24,4.8,0.96,16|528|811|3609|6626|9967|10055|10726|23386|23411|26058|51548|55206|55749|56886|57498|57646|60625|65260|79947|83985|96459|132001|374875,AARS1|ATP6V1C1|CALR|ILF3|SNRPA|THRAP3|SAE1|NUDC|NUDCD3|SIRT1|GIGYF2|SIRT6|SBNO1|CCAR1|UGGT1|KIDINS220|USP28|DHX35|COA7|DHDDS|SPNS1|FNIP1|TAMM41|HSD11B1L,-1.3,0
1,-3.5,M40771,M1,1,0,Transcription Factor Targets,16,ZNF260 TARGET GENES,,-3.5,2.4,4.1,30242,500,500,20,4,0.88,1984|3066|3621|5142|5933|6829|7376|8773|9330|10766|51241|51360|51530|51548|55683|55929|80185|120526|132001|348995,EIF5A|HDAC2|ING1|PDE4B|RBL1|SUPT5H|NR1H2|SNAP23|GTF3C3|TOB2|COX16|MBTPS2|ZC3HC1|SIRT6|KANSL3|DMAP1|TTI2|DNAJC24|TAMM41|NUP43,-1.3,0
1,-3.5,M11791,M1,1,0,Transcription Factor Targets,16,SP1 Q2 01,,-3.5,3.1,4.4,30242,250,500,13,2.6,0.71,488|869|1385|1656|1788|3622|6670|9646|22883|23054|23168|54617|83759,ATP2A2|CBLN1|CREB1|DDX6|DNMT3A|ING2|SP3|CTR9|CLSTN1|NCOA6|RTF1|INO80|RBM4B,-1.3,0
1,-3.5,M30339,M1,1,0,Transcription Factor Targets,16,ZNF524 TARGET GENES,,-3.5,2.7,4.2,30242,355,500,16,3.2,0.79,540|833|2553|3054|3066|6396|7090|7407|8030|9924|10589|54617|55904|55929|64324|440138,ATP7B|CARS1|GABPB1|HCFC1|HDAC2|SEC13|TLE3|VARS1|CCDC6|PAN2|DRAP1|INO80|KMT2E|DMAP1|NSD1|ALG11,-1.3,0
1,-3.5,M1517,M1,1,0,Transcription Factor Targets,16,YY1 01,,-3.5,3.1,4.4,30242,252,500,13,2.6,0.71,1656|1798|3397|5571|7090|7170|7812|11011|11221|51747|55904|80314|83759,DDX6|DPAGT1|ID1|PRKAG1|TLE3|TPM3|CSDE1|TLK2|DUSP10|LUC7L3|KMT2E|EPC1|RBM4B,-1.3,0
1,-3.4,M18484,M1,1,0,Transcription Factor Targets,16,ATGGYGGA UNKNOWN,,-3.4,4.6,4.8,30242,105,500,8,1.6,0.56,1877|6421|9924|10735|26960|54536|55339|80314,E4F1|SFPQ|PAN2|STAG2|NBEA|EXOC6|WDR33|EPC1,-1.2,0
1,-3.4,M4896,M1,1,0,Transcription Factor Targets,16,CEBPA 01,,-3.4,3.1,4.3,30242,256,500,13,2.6,0.71,811|3759|5571|6670|7812|8078|9213|23369|51520|51747|55904|80204|81603,CALR|KCNJ2|PRKAG1|SP3|CSDE1|USP5|XPR1|PUM2|LARS1|LUC7L3|KMT2E|FBXO11|TRIM8,-1.2,0
1,-3.4,M40813,M1,1,0,Transcription Factor Targets,16,ZNF784 TARGET GENES,,-3.4,2.6,4.1,30242,397,500,17,3.4,0.81,3181|6829|7157|7170|7189|7376|8773|9330|10393|10766|51241|51360|55770|55929|80347|80789|348995,HNRNPA2B1|SUPT5H|TP53|TPM3|TRAF6|NR1H2|SNAP23|GTF3C3|ANAPC10|TOB2|COX16|MBTPS2|EXOC2|DMAP1|COASY|INTS5|NUP43,-1.2,0
1,-3.4,M4453,M1,1,0,Transcription Factor Targets,16,MAZR 01,,-3.4,3.2,4.4,30242,224,500,12,2.4,0.68,1788|1984|3726|5933|6667|7716|9987|11011|53615|55809|55904|84894,DNMT3A|EIF5A|JUNB|RBL1|SP1|VEZF1|HNRNPDL|TLK2|MBD3|TRERF1|KMT2E|LINGO1,-1.2,0
1,-3.4,M19962,M1,1,0,Transcription Factor Targets,16,AR Q6,,-3.4,3,4.3,30242,259,500,13,2.6,0.71,3015|3397|3759|5571|7009|7170|23369|25942|26960|51747|54617|54974|56886,H2AZ1|ID1|KCNJ2|PRKAG1|TMBIM6|TPM3|PUM2|SIN3A|NBEA|LUC7L3|INO80|THG1L|UGGT1,-1.2,0
1,-3.4,M3741,M1,1,0,Transcription Factor Targets,16,CEBPGAMMA Q6,,-3.4,3,4.3,30242,259,500,13,2.6,0.71,2313|5511|5571|8078|8409|51379|51747|55809|64324|64841|79733|81603|83461,FLI1|PPP1R8|PRKAG1|USP5|UXT|CRLF3|LUC7L3|TRERF1|NSD1|GNPNAT1|E2F8|TRIM8|CDCA3,-1.2,0
1,-3.4,M29885,M1,1,0,Transcription Factor Targets,16,ALKBH3 TARGET GENES,,-3.4,2.5,4.1,30242,438,500,18,3.6,0.83,1798|2118|5929|6396|6728|7009|7376|9470|9646|10576|11164|26512|51241|51530|55929|64768|80789|120526,DPAGT1|ETV4|RBBP5|SEC13|SRP19|TMBIM6|NR1H2|EIF4E2|CTR9|CCT2|NUDT5|INTS6|COX16|ZC3HC1|DMAP1|IPPK|INTS5|DNAJC24,-1.2,0
1,-3.4,M6342,M1,1,0,Transcription Factor Targets,16,CREB 02,,-3.4,3,4.3,30242,260,500,13,2.6,0.71,1603|1984|3397|4825|8467|9213|9810|25855|55236|55788|55909|63892|124245,DAD1|EIF5A|ID1|NKX6-1|SMARCA5|XPR1|RNF40|BRMS1|UBA6|LMBRD1|BIN3|THADA|ZC3H18,-1.2,0
1,-3.3,M13641,M1,1,0,Transcription Factor Targets,16,HFH3 01,,-3.3,3.4,4.4,30242,196,500,11,2.2,0.66,488|1050|2313|3397|5571|7090|7555|9184|51247|79690|80204,ATP2A2|CEBPA|FLI1|ID1|PRKAG1|TLE3|CNBP|BUB3|PAIP2|GAL3ST4|FBXO11,-1.2,0
1,-3.3,M30144,M1,1,0,Transcription Factor Targets,16,RORA TARGET GENES,,-3.3,3,4.2,30242,262,500,13,2.6,0.71,1798|7376|7812|9330|9972|11164|23386|25979|51241|51530|55929|63892|80789,DPAGT1|NR1H2|CSDE1|GTF3C3|NUP153|NUDT5|NUDCD3|DHRS7B|COX16|ZC3HC1|DMAP1|THADA|INTS5,-1.2,0
1,-3.3,M29991,M1,1,0,Transcription Factor Targets,16,HDAC4 TARGET GENES,,-3.3,2.1,3.9,30242,681,500,24,4.8,0.96,1650|2058|3621|4335|5252|5929|6668|6874|7376|7407|10575|10589|10621|28971|51379|51548|55187|55683|55706|55929|63892|80204|83461|84964,DDOST|EPRS1|ING1|MNT|PHF1|RBBP5|SP2|TAF4|NR1H2|VARS1|CCT4|DRAP1|POLR3F|AAMDC|CRLF3|SIRT6|VPS13D|KANSL3|NDC1|DMAP1|THADA|FBXO11|CDCA3|ALKBH6,-1.2,0
1,-3.3,M40847,M1,1,0,Transcription Factor Targets,16,ELF5 TARGET GENES,,-3.3,2.5,4,30242,444,500,18,3.6,0.83,1798|3035|3336|3621|6392|6873|9158|9686|10526|51241|55683|55696|55770|56886|81488|84926|284001|100529241,DPAGT1|HARS1|HSPE1|ING1|SDHD|TAF2|FIBP|VGLL4|IPO8|COX16|KANSL3|RBM22|EXOC2|UGGT1|POLR2M|SPRYD3|CCDC57|HSPE1-MOB4,-1.1,0
1,-3.3,M4644,M1,1,0,Transcription Factor Targets,16,DR1 Q3,,-3.3,3,4.2,30242,264,500,13,2.6,0.71,1788|3336|3397|6647|7157|9125|9675|9924|10322|11011|51161|55909|63976,DNMT3A|HSPE1|ID1|SOD1|TP53|CNOT9|TTI1|PAN2|SMYD5|TLK2|C3orf18|BIN3|PRDM16,-1.1,0
1,-3.3,M6985,M1,1,0,Transcription Factor Targets,16,GABP B,,-3.3,3,4.2,30242,265,500,13,2.6,0.71,1376|1477|1650|1984|5093|6829|8030|9158|9972|54974|55696|116092|158427,CPT2|CSTF1|DDOST|EIF5A|PCBP1|SUPT5H|CCDC6|FIBP|NUP153|THG1L|RBM22|DNTTIP1|TSTD2,-1.1,0
1,-3.3,M29944,M1,1,0,Transcription Factor Targets,16,DMRT1 TARGET GENES,,-3.3,2.5,4,30242,410,500,17,3.4,0.81,1937|2553|3035|5478|5929|6046|6626|8773|10428|25949|51343|51530|54556|56888|80347|81488|200916,EEF1G|GABPB1|HARS1|PPIA|RBBP5|BRD2|SNRPA|SNAP23|CFDP1|SYF2|FZR1|ZC3HC1|ING3|KCMF1|COASY|POLR2M|RPL22L1,-1.1,0
1,-3.2,M30070,M1,1,0,Transcription Factor Targets,16,MSX1 TARGET GENES,,-3.2,3.3,4.2,30242,202,500,11,2.2,0.66,1353|6728|10075|11128|23435|51163|54617|55884|64062|83640|389170,COX11|SRP19|HUWE1|POLR3A|TARDBP|DBR1|INO80|WSB2|RBM26|RAMAC|LEKR1,-1.1,0
1,-3.2,M30225,M1,1,0,Transcription Factor Targets,16,CASP8AP2 TARGET GENES,,-3.2,2.7,4,30242,341,500,15,3,0.76,3336|6185|7376|9330|9470|11164|25940|25949|51241|55683|55929|81572|129685|284001|100529241,HSPE1|RPN2|NR1H2|GTF3C3|EIF4E2|NUDT5|FAM98A|SYF2|COX16|KANSL3|DMAP1|PDRG1|TAF8|CCDC57|HSPE1-MOB4,-1.1,0
1,-3.2,M18461,M1,1,0,Transcription Factor Targets,16,ARNT 01,,-3.2,2.9,4.1,30242,271,500,13,2.6,0.71,528|1788|2118|3609|4335|6046|7812|8725|10726|23352|23411|55749|80314,ATP6V1C1|DNMT3A|ETV4|ILF3|MNT|BRD2|CSDE1|URI1|NUDC|UBR4|SIRT1|CCAR1|EPC1,-1.1,0
1,-3.2,M30211,M1,1,0,Transcription Factor Targets,16,TOP2B TARGET GENES,,-3.2,2.2,3.8,30242,613,500,22,4.4,0.92,678|1603|5432|5929|6184|6944|7157|8883|8891|9470|9924|23248|26297|26512|51241|54934|55683|57459|60412|79577|80789|83860,ZFP36L2|DAD1|POLR2C|RBBP5|RPN1|VPS72|TP53|NAE1|EIF2B3|EIF4E2|PAN2|RPRD2|SERGEF|INTS6|COX16|KANSL2|KANSL3|GATAD2B|EXOC4|CDC73|INTS5|TAF3,-1.1,0
1,-3.2,M14948,M1,1,0,Transcription Factor Targets,16,NRF2 01,,-3.2,2.9,4,30242,273,500,13,2.6,0.71,1376|1650|1984|2975|6392|7376|8086|9044|9158|11164|55909|65123|84447,CPT2|DDOST|EIF5A|GTF3C1|SDHD|NR1H2|AAAS|BTAF1|FIBP|NUDT5|BIN3|INTS3|SYVN1,-1.1,0
1,-3.1,M7165,M1,1,0,Transcription Factor Targets,16,ACTAYRNNNCCCR UNKNOWN,,-3.1,2.4,3.8,30242,463,500,18,3.6,0.83,1072|5905|7157|7184|7812|8078|8890|9184|9972|51520|54556|54784|55706|79897|83461|129685|283899|374875,CFL1|RANGAP1|TP53|HSP90B1|CSDE1|USP5|EIF2B4|BUB3|NUP153|LARS1|ING3|ALKBH4|NDC1|RPP21|CDCA3|TAF8|INO80E|HSD11B1L,-1,0
1,-3.1,M14066,M1,1,0,Transcription Factor Targets,16,IRF Q6,,-3.1,3,4,30242,244,500,12,2.4,0.68,2313|4253|4593|5571|7922|8030|9044|10735|11011|11221|63976|401138,FLI1|MIA2|MUSK|PRKAG1|SLC39A7|CCDC6|BTAF1|STAG2|TLK2|DUSP10|PRDM16|AMTN,-1,0
