,Ung,Rrm2,Aurka,Spi1,lambda,bc
3956,0.0,0.752202,0.2119035,0.7352709,9.453175570984609,BRQ 24h
3957,0.02808443,0.6718479,0.07720644,0.6860977,8.01812551822299,BRQ 24h
3958,0.0,0.12560003,0.5423516,1.3182062,13.8528872752563,BRQ 24h
3959,0.18264301,0.2233998,0.03296831,0.44524693,2.68931720258088,BRQ 0h
3960,0.0,0.51557195,0.2916834,0.9959539,13.708410344946302,BRQ 48h
3961,0.15857518,0.041791648,0.06422064,0.5952784,1.4516533582507398,BRQ 12h
3962,0.020515962,0.584717,0.11424008,0.45142052,7.84052682760031,BRQ 0h
3963,0.0,0.1714499,0.31701863,0.5555607,11.887443092874,BRQ 12h
3964,0.0,0.17894341,0.13618678,0.40036005,14.2131291140742,BRQ 0h
3965,0.038166367,0.27221146,0.17127933,0.47699893,10.636310498424901,BRQ 24h
3966,0.0041196872,0.4302837,0.2700536,0.36678183,11.811001759478,BRQ 0h
3967,0.0,0.11126986,0.20757712,1.2198769,11.76500762189,BRQ 24h
3968,0.0,0.13907845,0.15868922,0.4206869,13.3133566338311,BRQ 24h
3969,0.20875394,0.46262318,0.047385313,0.22925767,4.03676166027907,BRQ 0h
3970,0.0,0.16341396,0.13749924,0.5973805,14.030154341283698,BRQ 24h
3971,0.021537175,0.43899664,0.1640285,0.38543537,9.4623512726084,BRQ 12h
3972,0.0,0.43426853,0.39840135,0.9001381,10.928125172314699,BRQ 24h
3973,0.091415286,0.28463155,0.09708983,0.76847047,0.0,BRQ 0h
3974,0.17881626,0.21936111,0.0,0.17893234,1.86964721383377,BRQ 0h
3975,0.0,0.7863053,0.15785609,0.779467,10.797140201977001,BRQ 24h
3976,0.0986213,0.3736567,0.0,0.23953557,4.37053460656101,BRQ 0h
3977,0.0,0.05879414,0.37829852,1.249147,15.6922127505404,BRQ 24h
3978,0.0,0.17096364,0.32876617,1.1417972,15.239693149919301,BRQ 48h
3979,0.023786638,0.2760136,0.1362772,0.41190487,8.50668258127266,BRQ 0h
3980,0.014504627,0.53014195,0.06383711,0.2844702,7.74568865888813,BRQ 0h
3981,0.028563311,0.4384234,0.0,0.22292393,5.36701619655758,BRQ 0h
3982,0.0,0.1377176,0.20033331,1.4412789,12.9047852133919,BRQ 24h
3983,0.021640334,0.61229885,0.10552403,0.24278009,6.0869558025765995,BRQ 0h
3984,0.20786288,0.29731166,0.0,0.26779094,1.85470179785555,BRQ 0h
3985,0.13362698,0.3478004,0.014886873,0.28229252,2.45234910953529,BRQ 0h
3986,0.0,0.3334175,0.2291747,0.6697071,10.0521384748473,BRQ 12h
3987,0.0,0.2669347,0.23107626,1.1947442,11.6195035975645,BRQ 24h
3988,0.12490385,0.25053906,0.05908569,0.42684212,0.696108154297088,BRQ 0h
3989,0.0,0.39926496,0.12191527,0.96552134,12.706118533790901,BRQ 48h
3990,0.15343525,0.29755604,0.05499956,0.40978047,0.736302899678452,BRQ 0h
3991,0.18166584,0.4617528,0.018828826,0.21795322,3.5258593215902203,BRQ 0h
3992,0.0,0.36680594,0.152044,0.66547304,8.56837456689211,BRQ 12h
3993,0.010053785,0.33494952,0.26931438,0.73739785,14.719883497053099,BRQ 0h
3994,0.014124641,0.6251132,0.12369672,0.32602197,10.3225143560653,BRQ 24h
3995,0.0,0.20080242,0.21898216,0.6880736,13.7078298151918,BRQ 0h
3996,0.0,0.24640745,0.17429921,0.5566046,14.674269121703501,BRQ 0h
3997,0.036227114,0.61004823,0.06509794,0.27299607,5.94812736228611,BRQ 0h
3998,0.014599537,0.1662987,0.2654155,1.1359657,11.790534212820301,BRQ 24h
3999,0.014540072,0.4431844,0.080539845,0.31878352,10.5931633441008,BRQ 24h
4000,0.0,0.5004833,0.04683139,0.3646076,8.04232720695784,BRQ 24h
4001,0.08206951,0.38905948,0.0,0.34023494,5.38067175406448,BRQ 12h
4002,0.12989578,0.1104696,0.07798046,0.57801527,0.0,BRQ 0h
4003,0.0,0.41403627,0.13286659,0.4673515,9.4822667614431,BRQ 12h
4004,0.053110614,0.27192664,0.12316738,0.44077402,0.13745276961816802,BRQ 0h
4005,0.0,0.3214962,0.13925439,0.41126364,11.309507900560401,BRQ 12h
4006,0.11797039,0.2764527,0.03398212,0.1909133,1.05197276399923,BRQ 0h
4007,0.023372209,0.50491375,0.07472849,0.52095824,5.84439681531724,BRQ 24h
4008,0.0,0.2477088,0.12521043,0.39690003,13.265197179663101,BRQ 24h
4009,0.0,0.7630905,0.09876931,0.44867146,7.85222555880416,BRQ 12h
4010,0.0,0.47671583,0.14511196,0.39464256,8.21836431419273,BRQ 12h
4011,0.0,0.27283594,0.2651414,1.4966054,13.593211976000099,BRQ 24h
4012,0.06009756,0.49590677,0.0459518,0.38122106,5.332185414574429,BRQ 0h
4013,0.11093147,0.76862013,0.0,0.2614133,5.03935421606589,BRQ 0h
4014,0.018415788,0.86515236,0.07387205,0.49640906,6.5170324978618,BRQ 12h
4015,0.0,0.0957859,0.52309334,1.6962272,13.911013141253099,BRQ 24h
4016,0.05581676,0.3947572,0.049505994,0.2689516,3.4618171808595894,BRQ 0h
4017,0.067805424,0.47747743,0.07325891,0.22955255,4.46945945460428,BRQ 0h
4018,0.012978525,0.7751239,0.13354488,0.29763663,7.351686512619589,BRQ 0h
4019,0.0,0.5613879,0.22039963,0.22529556,8.644238732935621,BRQ 0h
4020,0.0,0.25491166,0.32623076,0.94133353,13.769278757012902,BRQ 12h
4021,0.0,0.3461349,0.12881704,0.79849446,12.2159725933482,BRQ 24h
4022,0.0,0.033745535,0.2539371,1.7211982,15.284624402072101,BRQ 48h
4023,0.14890578,0.4499654,0.07436636,0.35348663,4.53667142041587,BRQ 0h
4024,0.02108916,0.12326962,0.391334,0.626407,13.8464561471242,BRQ 24h
4025,0.030350756,0.3400021,0.047361173,0.45438093,4.70049228064231,BRQ 24h
4026,0.0,0.26688093,0.42214635,1.2111151,11.5681852433864,BRQ 24h
4027,0.015193025,0.74254847,0.050759822,0.40890232,6.78506456996855,BRQ 24h
4028,0.0,0.6983192,0.07980683,0.4183959,6.85681397634401,BRQ 12h
4029,0.0,0.39522144,0.29455504,0.73198664,11.1215122383531,BRQ 0h
4030,0.038183562,0.5551161,0.04236321,0.36416355,5.58511720829844,BRQ 0h
4031,0.026469756,0.21975559,0.0,0.5177013,1.7103691732987198,BRQ 24h
4032,0.08116043,0.31254542,0.0,0.2663682,3.6243117219978305,BRQ 0h
4033,0.020240419,0.6116252,0.030538026,0.55823535,6.22818552030643,BRQ 12h
4034,0.033388227,0.68775314,0.10509468,0.34908015,6.81286512031167,BRQ 12h
4035,0.0,0.62827015,0.115623474,0.3774985,9.17286299368593,BRQ 0h
4036,0.06560205,0.12443328,0.0,0.58705086,3.75596334023803,BRQ 0h
4037,0.0,0.42675683,0.12079505,0.5188618,9.3196247900398,BRQ 0h
4038,0.0,0.13083276,0.30269584,1.1209524,13.150042043693302,BRQ 24h
4039,0.0,0.23587239,0.15118964,0.6083903,14.349328719028001,BRQ 0h
4040,0.0,0.47506586,0.3407503,0.8310122,11.0761063624627,BRQ 24h
4041,0.0,0.26711258,0.30406576,1.7317557,12.1709327781213,BRQ 24h
4042,0.0,0.12746449,0.35020903,1.0019058,12.691214663533799,BRQ 12h
4043,0.016879654,0.06511656,0.1851625,0.6284859,11.3172746640727,BRQ 12h
4044,0.0,0.3559636,0.17588723,1.2422651,12.8652702286309,BRQ 24h
4045,0.0,0.6924692,0.079110265,0.60122365,8.80403500718233,BRQ 24h
4046,0.0,0.15985312,0.24374714,1.0623275,11.712578612572802,BRQ 24h
4047,0.0,0.31746975,0.12719682,0.3388859,9.62627873065687,BRQ 12h
4048,0.014099504,0.21050541,0.4036097,1.1015906,12.6751981734147,BRQ 24h
4049,0.0,0.27479395,0.12172263,0.658048,14.7817851959093,BRQ 0h
