,0,1,bc
1139,-5.172171,5.287794,E2 w/d 48h
1140,-0.87329,-4.726608,E2 w/d 0h
1141,0.0005804684,-5.136911,E2 w/d 0h
1142,-1.2102748,4.075232,E2 w/d 24h
1143,2.481956,4.5453105,E2 w/d 12h
1144,2.0180748,3.9681714,E2 w/d 12h
1145,0.9722784,-4.679892,E2 w/d 0h
1146,-4.1573787,2.8725643,E2 w/d 48h
1147,4.894491,-1.726325,E2 w/d 0h
1148,2.4337099,5.721055,E2 w/d 12h
1149,2.6340933,-4.1532044,E2 w/d 0h
1150,-2.3364072,1.8646425,E2 w/d 24h
1151,-0.47357285,3.2824724,E2 w/d 24h
1152,-8.022671,1.1233965,E2 w/d 48h
1153,-0.8137462,-6.161576,E2 w/d 0h
1154,-0.02962085,-3.6788237,E2 w/d 0h
1155,4.238008,-2.8538792,E2 w/d 0h
1156,4.495602,2.6890056,E2 w/d 12h
1157,-0.57782114,-5.6481915,E2 w/d 0h
1158,2.6876917,-3.1130335,E2 w/d 0h
1159,2.5309312,-4.86929,E2 w/d 0h
1160,-2.470053,4.2581115,E2 w/d 24h
1161,0.85585016,-2.9841397,E2 w/d 0h
1162,-1.2818195,5.3579874,E2 w/d 24h
1163,-1.6768928,1.666345,E2 w/d 24h
1164,-5.4987907,5.376545,E2 w/d 48h
1165,-1.2692502,4.744499,E2 w/d 24h
1166,3.5393898,4.106452,E2 w/d 12h
1167,2.7147837,-3.7533548,E2 w/d 0h
1168,-3.297278,5.6264186,E2 w/d 12h
1169,-7.054278,1.2035872,E2 w/d 48h
1170,6.111408,-3.0392046,E2 w/d 0h
1171,-2.242106,1.8439447,E2 w/d 12h
1172,3.2256713,2.3935218,E2 w/d 12h
1173,-4.410851,4.6911745,E2 w/d 48h
1174,2.8775437,-4.584652,E2 w/d 0h
1175,1.7105241,-2.8121433,E2 w/d 0h
1176,-2.708829,5.122097,E2 w/d 24h
1177,-5.0024815,2.6757002,E2 w/d 48h
1178,2.737409,5.531464,E2 w/d 12h
1179,3.5287843,5.955599,E2 w/d 12h
1180,5.759847,-3.8508837,E2 w/d 0h
1181,-0.631393,5.3492155,E2 w/d 24h
1182,-1.5723983,4.2307925,E2 w/d 48h
1183,5.8057237,-1.7074296,E2 w/d 0h
1184,-1.8172238,4.50088,E2 w/d 24h
1185,-5.7955055,3.5216439,E2 w/d 48h
1186,2.3339424,8.110818,E2 w/d 12h
1187,6.439396,-3.1995718,E2 w/d 0h
1188,-4.489039,3.1978195,E2 w/d 48h
1189,3.66394,3.5180106,E2 w/d 12h
1190,-1.8864647,1.5187271,E2 w/d 24h
1191,3.629959,-3.089839,E2 w/d 0h
1192,6.755948,-3.2130828,E2 w/d 0h
1193,-2.5484505,5.8052583,E2 w/d 24h
1194,-2.298707,4.5085444,E2 w/d 24h
1195,2.7596784,7.6619096,E2 w/d 12h
1196,2.543369,-4.088398,E2 w/d 0h
1197,0.39950648,-4.2634425,E2 w/d 0h
1198,-1.4964086,2.6482644,E2 w/d 24h
1199,1.2892412,6.0410686,E2 w/d 12h
1200,0.5344099,-4.7810407,E2 w/d 0h
1201,4.2150135,-1.8837181,E2 w/d 0h
1202,3.6895998,2.3250782,E2 w/d 12h
1203,2.441094,4.022179,E2 w/d 12h
1204,1.6136482,6.3432236,E2 w/d 12h
1205,5.342645,-3.1410804,E2 w/d 0h
1206,-8.659633,2.746297,E2 w/d 48h
1207,3.19649,-1.2882246,E2 w/d 0h
1208,-5.1365843,3.917782,E2 w/d 48h
1209,2.1349137,-5.548396,E2 w/d 0h
1210,1.9257772,5.0753465,E2 w/d 12h
1211,-0.4798377,4.720669,E2 w/d 24h
1212,2.9683282,-4.1474366,E2 w/d 0h
1213,-8.374441,2.8587856,E2 w/d 48h
1214,-3.443645,4.656936,E2 w/d 48h
1215,-1.6621823,-4.4887786,E2 w/d 0h
1216,5.157795,-3.1878414,E2 w/d 0h
1217,-1.1063114,-4.489,E2 w/d 0h
1218,1.6345261,5.974178,E2 w/d 12h
1219,0.41178417,-5.439073,E2 w/d 0h
1220,-6.79272,1.2121338,E2 w/d 48h
1221,5.8775916,-1.7774438,E2 w/d 0h
1222,-7.685458,3.161334,E2 w/d 48h
1223,4.8073764,-3.0246885,E2 w/d 0h
1224,-1.411656,-5.2778945,E2 w/d 0h
1225,-4.511367,5.421974,E2 w/d 48h
1226,4.6786127,-3.1545825,E2 w/d 0h
1227,2.9509268,-3.7763638,E2 w/d 0h
1228,-2.9056559,2.1311297,E2 w/d 24h
1229,1.6898274,-2.6138728,E2 w/d 0h
1230,-1.0788162,3.8065996,E2 w/d 24h
1231,5.760846,-1.3121732,E2 w/d 0h
1232,-8.865097,3.217372,E2 w/d 48h
1233,0.16182737,-5.945906,E2 w/d 0h
1234,-0.84649646,-5.026108,E2 w/d 0h
1235,1.4265696,-3.7509367,E2 w/d 0h
1236,-4.93156,1.687765,E2 w/d 24h
1237,-5.0603943,5.37883,E2 w/d 48h
1238,3.0847604,-2.5811288,E2 w/d 0h
1239,0.25445035,3.9090514,E2 w/d 24h
1240,-7.304042,1.7478431,E2 w/d 48h
1241,3.7532358,-3.0744646,E2 w/d 0h
1242,2.6798143,7.6374354,E2 w/d 12h
1243,-3.507712,4.099098,E2 w/d 24h
1244,-6.5447707,-0.018784452,E2 w/d 48h
1245,-7.002862,4.2968946,E2 w/d 48h
1246,-0.93714184,-3.605638,E2 w/d 0h
1247,2.1581306,5.365703,E2 w/d 12h
1248,3.8244808,-0.7883992,E2 w/d 0h
1249,-0.95984745,-5.287138,E2 w/d 0h
1250,0.0019531039,-1.7237173,E2 w/d 0h
1251,-1.4092503,-5.5577354,E2 w/d 0h
1252,2.6460907,3.288252,E2 w/d 12h
1253,2.6258547,5.6189113,E2 w/d 12h
1254,-6.527949,3.0247335,E2 w/d 48h
1255,2.0817478,3.9512517,E2 w/d 12h
1256,-4.1753826,0.069546014,E2 w/d 48h
1257,3.0640092,2.4575362,E2 w/d 12h
1258,5.4594374,-3.172173,E2 w/d 0h
1259,1.6125365,-5.3690414,E2 w/d 0h
1260,2.3802896,6.0392337,E2 w/d 12h
1261,-8.683992,3.0864708,E2 w/d 48h
1262,-2.4798856,-0.22447805,E2 w/d 24h
1263,4.923239,-4.3780456,E2 w/d 0h
1264,0.16144815,-3.191862,E2 w/d 0h
1265,3.929622,-5.515491,E2 w/d 0h
1266,-1.2350174,-3.7986417,E2 w/d 0h
1267,-1.168396,-3.5718942,E2 w/d 0h
1268,-2.996988,1.6796325,E2 w/d 24h
1269,-4.446731,5.6438065,E2 w/d 48h
1270,1.0239874,-2.5113556,E2 w/d 0h
1271,1.9332026,5.167528,E2 w/d 12h
1272,-0.66756314,-4.541328,E2 w/d 0h
1273,-1.3993546,5.718789,E2 w/d 24h
1274,2.4760263,4.304189,E2 w/d 12h
1275,3.8443666,5.447485,E2 w/d 12h
1276,2.9980745,-3.2864835,E2 w/d 0h
1277,-0.03331583,-2.1758726,E2 w/d 0h
1278,5.2321873,-1.4897128,E2 w/d 0h
1279,-2.2878044,2.0288305,E2 w/d 24h
1280,-3.050429,4.041253,E2 w/d 24h
1281,-2.6481538,-0.25213343,E2 w/d 24h
1282,-2.2356892,0.080493845,E2 w/d 24h
1283,-6.310863,1.0688055,E2 w/d 48h
1284,3.862651,-1.1183279,E2 w/d 0h
1285,1.3230898,-6.4323745,E2 w/d 0h
1286,-1.4575784,5.692431,E2 w/d 24h
1287,1.1054375,-5.5815,E2 w/d 0h
1288,6.6949277,-3.1394796,E2 w/d 0h
1289,4.17018,-3.7191608,E2 w/d 0h
1290,3.6836877,-1.4517665,E2 w/d 0h
1291,1.8353264,-3.3452976,E2 w/d 0h
1292,-1.3018177,3.8085592,E2 w/d 24h
1293,-0.951411,-5.9097133,E2 w/d 0h
1294,-1.04808,-5.2868247,E2 w/d 0h
1295,0.7097782,-4.8631163,E2 w/d 0h
1296,2.1387262,7.888585,E2 w/d 12h
1297,3.4584234,-3.8584526,E2 w/d 0h
1298,3.7696316,7.6593895,E2 w/d 0h
1299,3.007934,7.425099,E2 w/d 12h
1300,-6.655111,2.6937873,E2 w/d 48h
1301,1.30172,6.768387,E2 w/d 48h
1302,-0.47610074,-3.121164,E2 w/d 0h
1303,-2.2610006,2.0472698,E2 w/d 24h
1304,3.0034313,7.1594872,E2 w/d 12h
1305,0.46205372,-4.0419836,E2 w/d 0h
1306,0.88140774,-5.2708507,E2 w/d 0h
1307,5.03192,-3.6362946,E2 w/d 0h
1308,-3.6332092,2.0680373,E2 w/d 24h
1309,-0.20808733,-5.1927896,E2 w/d 0h
1310,1.3831753,-5.8429537,E2 w/d 0h
1311,1.7998176,-3.8106875,E2 w/d 0h
1312,-0.37296584,-3.4147894,E2 w/d 0h
1313,3.0416758,-0.91822493,E2 w/d 0h
1314,-8.303568,3.2767572,E2 w/d 48h
1315,-7.778959,2.625737,E2 w/d 48h
1316,3.9546928,-5.1744246,E2 w/d 0h
1317,0.38302594,-2.800056,E2 w/d 0h
1318,-2.8203356,1.8388804,E2 w/d 24h
1319,5.855915,-2.942345,E2 w/d 0h
1320,-0.09062522,-7.0375805,E2 w/d 0h
1321,-2.169234,5.761856,E2 w/d 24h
1322,-2.7067206,3.7763433,E2 w/d 24h
1323,-1.8968179,2.6913986,E2 w/d 24h
1324,3.6979527,2.681837,E2 w/d 12h
1325,3.1095147,7.5113063,E2 w/d 12h
1326,2.1853452,-3.3738153,E2 w/d 0h
1327,-0.41768467,2.1119587,E2 w/d 24h
1328,3.6118634,-2.2500572,E2 w/d 0h
1329,3.9076195,5.055642,E2 w/d 12h
1330,-6.775353,0.95505756,E2 w/d 48h
1331,-6.406888,0.34529382,E2 w/d 48h
1332,3.3225331,7.4994283,E2 w/d 12h
1333,-4.6262436,2.1601186,E2 w/d 24h
1334,-2.1834743,3.282213,E2 w/d 24h
1335,4.203178,3.4885116,E2 w/d 12h
1336,-3.5074196,1.3055333,E2 w/d 24h
1337,1.2705529,-4.8802876,E2 w/d 0h
1338,-0.78520846,4.8056073,E2 w/d 24h
1339,0.2603547,-6.529284,E2 w/d 0h
1340,3.528021,7.0512695,E2 w/d 12h
1341,-7.5264187,1.7500066,E2 w/d 48h
1342,2.369488,5.060537,E2 w/d 12h
1343,0.93243665,-5.039665,E2 w/d 0h
1344,-6.390641,3.5719037,E2 w/d 48h
1345,3.723087,-1.1581933,E2 w/d 0h
1346,-6.3845387,4.232521,E2 w/d 48h
1347,-0.23444442,-4.3284416,E2 w/d 0h
1348,4.2441254,3.012825,E2 w/d 12h
1349,-3.0678465,2.8474116,E2 w/d 24h
1350,3.5993953,-0.7384441,E2 w/d 0h
1351,2.9102292,-2.982652,E2 w/d 0h
1352,4.565823,-5.255074,E2 w/d 0h
1353,-2.5809975,2.3808124,E2 w/d 24h
1354,1.199476,-6.4423313,E2 w/d 0h
1355,-1.2319556,4.057591,E2 w/d 24h
1356,-7.5780478,1.0633968,E2 w/d 48h
1357,4.3815937,-2.4038072,E2 w/d 0h
1358,2.726533,-2.4225762,E2 w/d 0h
1359,2.586224,7.4516826,E2 w/d 12h
1360,-3.078222,5.5996284,E2 w/d 24h
1361,3.010728,-3.6285644,E2 w/d 0h
1362,-2.4578426,5.971776,E2 w/d 24h
1363,1.9387965,4.254986,E2 w/d 12h
1364,3.9389293,-4.068424,E2 w/d 0h
1365,0.22734414,-1.8275434,E2 w/d 0h
1366,-5.6755686,2.6020398,E2 w/d 48h
1367,5.7168784,-1.2049793,E2 w/d 0h
1368,2.012928,-4.1258307,E2 w/d 0h
1369,2.8188026,6.820121,E2 w/d 12h
1370,-1.8772722,1.6438905,E2 w/d 24h
1371,3.5401902,-2.9491785,E2 w/d 0h
1372,2.2713933,-2.9967928,E2 w/d 0h
1373,-1.1815039,1.1099339,E2 w/d 24h
1374,6.379861,-2.0635152,E2 w/d 0h
1375,3.8262975,-4.599455,E2 w/d 0h
1376,1.6287695,5.6307235,E2 w/d 12h
1377,-0.43293488,-5.613706,E2 w/d 0h
1378,-0.043757293,-5.8351226,E2 w/d 0h
1379,-1.4608984,-4.805992,E2 w/d 0h
1380,3.0162213,-2.9955587,E2 w/d 0h
1381,3.6175137,-1.7701051,E2 w/d 0h
1382,-4.575918,1.2988553,E2 w/d 24h
1383,4.052099,-2.5108948,E2 w/d 0h
1384,-5.145479,3.2829926,E2 w/d 48h
1385,-3.6051104,4.560658,E2 w/d 24h
1386,-7.2795796,1.5569456,E2 w/d 48h
1387,2.1031606,3.2223902,E2 w/d 12h
1388,5.4665895,-1.4851168,E2 w/d 0h
1389,-6.1304793,1.3240118,E2 w/d 48h
1390,-7.063591,2.0438135,E2 w/d 48h
1391,0.79620504,-0.35945448,E2 w/d 0h
1392,-8.021617,1.5979198,E2 w/d 48h
1393,-0.56282026,-4.825668,E2 w/d 0h
1394,4.9604588,-4.2844253,E2 w/d 0h
1395,1.5214907,-1.3572795,E2 w/d 0h
1396,0.03382935,-6.024258,E2 w/d 0h
1397,-7.7538767,1.274997,E2 w/d 48h
1398,-2.013349,3.9889927,E2 w/d 24h
1399,2.9929132,-4.9802547,E2 w/d 0h
1400,-5.1196756,0.3656025,E2 w/d 48h
1401,-0.09338467,-6.2234282,E2 w/d 0h
1402,4.309864,-2.6656878,E2 w/d 0h
1403,-7.338283,2.5651333,E2 w/d 48h
1404,0.4923586,-4.39587,E2 w/d 0h
1405,-2.8994606,5.447474,E2 w/d 24h
1406,2.814385,5.785135,E2 w/d 12h
1407,2.3332446,-5.8374276,E2 w/d 0h
1408,3.3959894,-3.9293554,E2 w/d 0h
1409,1.15068,5.58103,E2 w/d 12h
1410,-6.736566,1.1956624,E2 w/d 48h
1411,2.8010905,-3.7364593,E2 w/d 0h
1412,0.96066785,-4.1077805,E2 w/d 0h
1413,-3.2356975,2.2883997,E2 w/d 24h
1414,-6.861322,0.22503899,E2 w/d 48h
1415,2.6827152,5.981115,E2 w/d 12h
1416,3.6154025,3.4847465,E2 w/d 12h
1417,-0.34743717,-4.2055407,E2 w/d 0h
1418,1.647223,-4.561293,E2 w/d 0h
1419,3.443403,6.6615767,E2 w/d 12h
1420,5.52811,-1.1619892,E2 w/d 0h
1421,5.346907,-1.2641562,E2 w/d 0h
1422,2.928808,-2.7083461,E2 w/d 0h
1423,2.7165177,-1.6221257,E2 w/d 0h
1424,-3.7122633,5.6444526,E2 w/d 48h
1425,-0.03856621,-4.3581567,E2 w/d 0h
1426,-1.1815773,-4.5938663,E2 w/d 0h
1427,0.5529856,-6.909973,E2 w/d 0h
1428,-1.2347205,4.633369,E2 w/d 24h
1429,3.903824,6.303897,E2 w/d 12h
1430,-7.3302817,0.93887746,E2 w/d 48h
1431,3.1557224,-4.296937,E2 w/d 12h
1432,4.020552,3.5181952,E2 w/d 12h
1433,-1.5967797,2.1639862,E2 w/d 24h
1434,-6.757666,0.04218134,E2 w/d 48h
1435,2.7950182,5.452553,E2 w/d 12h
1436,1.9430192,6.1955533,E2 w/d 12h
1437,-4.676484,0.81901544,E2 w/d 48h
1438,1.2441331,3.0595088,E2 w/d 12h
1439,5.1780157,-4.053416,E2 w/d 0h
1440,0.6733981,-5.6696253,E2 w/d 0h
1441,4.9118624,-1.2907362,E2 w/d 0h
1442,-8.668277,2.5853086,E2 w/d 48h
1443,-2.438878,2.2920272,E2 w/d 24h
1444,5.6804485,-1.4465283,E2 w/d 0h
1445,-0.0044732816,-5.0780063,E2 w/d 0h
1446,-1.3999547,3.8139613,E2 w/d 12h
1447,4.0531387,3.4076905,E2 w/d 12h
1448,-0.46012723,-4.19112,E2 w/d 0h
1449,-2.7994387,2.5715394,E2 w/d 12h
1450,-4.9486666,4.910098,E2 w/d 48h
1451,4.293299,-2.7119129,E2 w/d 0h
1452,-0.35341257,2.9745302,E2 w/d 24h
1453,2.5644922,-3.5513518,E2 w/d 0h
1454,4.1515326,-2.6047432,E2 w/d 0h
1455,-5.3455606,1.7809193,E2 w/d 48h
1456,4.193371,2.6818566,E2 w/d 12h
1457,4.176088,3.414391,E2 w/d 12h
1458,2.1960878,7.130026,E2 w/d 12h
1459,2.7999954,-4.6228375,E2 w/d 0h
1460,3.204096,2.593131,E2 w/d 12h
1461,-1.2807297,-6.0254226,E2 w/d 0h
1462,-4.587734,5.0723677,E2 w/d 48h
1463,0.7945026,-0.5883015,E2 w/d 0h
1464,-6.720078,-0.14736925,E2 w/d 48h
1465,-2.9084613,0.37485325,E2 w/d 24h
1466,0.34486625,-5.283481,E2 w/d 0h
1467,3.6555622,-3.263868,E2 w/d 0h
1468,4.9690695,-1.6013813,E2 w/d 0h
1469,-2.3545911,4.7281523,E2 w/d 24h
1470,0.296588,0.64178747,E2 w/d 0h
1471,2.113373,5.2815895,E2 w/d 12h
1472,0.64988446,-2.5091608,E2 w/d 0h
1473,-6.026835,4.7744994,E2 w/d 48h
1474,-1.295074,5.8073673,E2 w/d 24h
1475,5.100303,-4.678382,E2 w/d 0h
1476,5.506589,-3.1420608,E2 w/d 0h
1477,-4.0941615,5.768148,E2 w/d 24h
1478,4.687427,-1.5666621,E2 w/d 0h
1479,-2.2388258,1.3499231,E2 w/d 24h
1480,2.8783956,-3.2846663,E2 w/d 0h
1481,2.946627,-1.6920127,E2 w/d 0h
1482,-0.95819956,2.3721848,E2 w/d 24h
1483,-0.8755575,5.630184,E2 w/d 24h
1484,-0.6415914,-3.0951095,E2 w/d 0h
1485,5.2465715,-4.958535,E2 w/d 0h
1486,4.8674417,-4.4150605,E2 w/d 0h
1487,1.9620026,-3.7247884,E2 w/d 0h
1488,0.7102623,-6.9376945,E2 w/d 0h
1489,2.215593,-4.879448,E2 w/d 0h
1490,-6.858829,4.58948,E2 w/d 48h
1491,4.061853,-2.857883,E2 w/d 0h
1492,-7.4934716,2.3525486,E2 w/d 48h
1493,-7.5425253,1.5951761,E2 w/d 48h
1494,2.1272597,-3.8701797,E2 w/d 0h
1495,0.29904082,-6.437177,E2 w/d 0h
1496,0.032084312,1.3436294,E2 w/d 48h
1497,4.385598,3.2839916,E2 w/d 12h
1498,-5.1731143,5.161202,E2 w/d 48h
1499,3.1937373,-2.6468058,E2 w/d 0h
1500,4.3364205,-4.476654,E2 w/d 0h
1501,2.3330274,-4.0462217,E2 w/d 0h
1502,1.7521614,-3.9994547,E2 w/d 0h
1503,-0.054667946,-3.2093775,E2 w/d 0h
1504,1.6472813,5.9322453,E2 w/d 12h
1505,0.010135265,-4.530452,E2 w/d 0h
1506,-0.17565207,-3.150159,E2 w/d 0h
1507,2.5301454,7.2726545,E2 w/d 12h
1508,-2.4796896,1.9290082,E2 w/d 24h
1509,-1.0223299,2.2934418,E2 w/d 24h
1510,-7.456761,2.452225,E2 w/d 48h
1511,3.82954,5.6568446,E2 w/d 12h
1512,-2.848578,1.5693864,E2 w/d 24h
1513,3.639092,-5.292399,E2 w/d 0h
1514,3.523916,2.447989,E2 w/d 12h
1515,0.33245713,-6.814456,E2 w/d 0h
1516,-1.0325594,-4.9256215,E2 w/d 0h
1517,2.3969257,8.165403,E2 w/d 12h
1518,0.61107475,0.6731151,E2 w/d 12h
1519,1.8920052,7.3958373,E2 w/d 12h
1520,4.634476,-0.94492495,E2 w/d 0h
1521,-4.944499,5.2267604,E2 w/d 48h
1522,1.9380883,-5.406202,E2 w/d 0h
1523,3.5810468,-2.7827308,E2 w/d 0h
1524,0.4547093,-6.7635717,E2 w/d 0h
1525,0.39059854,-4.4095974,E2 w/d 0h
1526,1.717155,7.0786753,E2 w/d 24h
1527,4.069082,3.1078694,E2 w/d 12h
1528,3.4225106,-3.2544732,E2 w/d 0h
1529,0.5808936,-5.9195404,E2 w/d 0h
1530,2.1492236,3.3964434,E2 w/d 12h
1531,-1.7035835,4.281993,E2 w/d 24h
1532,-1.6869144,5.465379,E2 w/d 24h
1533,3.053619,-2.0624099,E2 w/d 0h
1534,-5.258471,2.5158563,E2 w/d 48h
1535,3.6483166,-1.4015481,E2 w/d 0h
1536,4.5518546,2.971627,E2 w/d 12h
1537,-1.0674841,5.440643,E2 w/d 24h
1538,-1.2744199,1.6302828,E2 w/d 0h
1539,1.132907,-4.2406683,E2 w/d 0h
1540,3.5848246,-2.657422,E2 w/d 0h
1541,-0.090117425,-2.5354896,E2 w/d 0h
1542,-0.3404549,2.9248505,E2 w/d 24h
1543,4.2624474,-3.8448303,E2 w/d 0h
1544,0.09137921,-5.1202164,E2 w/d 0h
1545,3.6941772,-4.904494,E2 w/d 0h
1546,3.501933,6.8900843,E2 w/d 12h
1547,2.6000147,6.6698685,E2 w/d 12h
1548,0.040976223,-4.719711,E2 w/d 0h
1549,-6.7499766,2.8034863,E2 w/d 48h
1550,-6.16216,1.8373936,E2 w/d 48h
1551,4.7345004,-3.6708934,E2 w/d 0h
1552,-5.465629,2.9847028,E2 w/d 48h
1553,-1.5448136,1.7762256,E2 w/d 24h
1554,-2.2040246,3.7409227,E2 w/d 24h
1555,-1.3368739,2.63699,E2 w/d 24h
1556,-7.4295917,1.4886813,E2 w/d 48h
1557,-2.776671,3.840121,E2 w/d 48h
1558,-4.789056,3.7951658,E2 w/d 48h
1559,-6.506402,0.5458805,E2 w/d 48h
1560,-2.369148,1.3889723,E2 w/d 24h
1561,4.027789,-0.8857254,E2 w/d 0h
1562,-2.7157946,2.5168304,E2 w/d 24h
1563,2.1507602,-4.589623,E2 w/d 0h
1564,1.1305195,-5.905474,E2 w/d 0h
1565,-6.9975843,-0.5707011,E2 w/d 48h
1566,-5.983628,3.3660398,E2 w/d 48h
1567,-6.101241,3.6410222,E2 w/d 48h
1568,3.8118217,2.6858962,E2 w/d 12h
1569,5.4307714,-4.4021664,E2 w/d 0h
1570,1.9172463,7.5756216,E2 w/d 12h
1571,4.5016985,-3.9648473,E2 w/d 0h
1572,-1.6008619,-5.65005,E2 w/d 0h
1573,2.7721155,-0.30369917,E2 w/d 0h
1574,-6.440165,0.5110828,E2 w/d 48h
1575,-2.4411962,2.713893,E2 w/d 24h
1576,-8.683648,3.090975,E2 w/d 48h
1577,-7.03785,0.013404219,E2 w/d 48h
1578,-6.8948812,0.63195926,E2 w/d 48h
1579,2.9108303,2.7506318,E2 w/d 12h
1580,0.6590526,-5.1954365,E2 w/d 0h
1581,1.9686846,7.003699,E2 w/d 12h
1582,-5.6960726,4.081267,E2 w/d 48h
1583,-1.8984672,1.6941625,E2 w/d 24h
1584,-3.3794,1.313794,E2 w/d 24h
1585,2.7195408,-3.6579862,E2 w/d 0h
1586,1.0813389,-4.735228,E2 w/d 0h
1587,-0.6315095,-7.2311573,E2 w/d 0h
1588,3.0540476,-2.972535,E2 w/d 0h
1589,1.5236853,5.17167,E2 w/d 12h
1590,-2.961011,-0.036859766,E2 w/d 24h
1591,-2.434412,4.707531,E2 w/d 24h
1592,-0.9583815,-4.7967477,E2 w/d 0h
1593,2.9639227,-1.8369915,E2 w/d 0h
1594,-0.15861967,2.5432577,E2 w/d 24h
1595,5.386388,-2.389922,E2 w/d 0h
1596,0.58077365,-6.83904,E2 w/d 0h
1597,-7.209648,4.5904403,E2 w/d 48h
1598,-0.4281126,4.939676,E2 w/d 24h
1599,2.4095013,-4.540027,E2 w/d 0h
1600,3.963072,5.4882293,E2 w/d 12h
1601,2.1159577,5.468391,E2 w/d 12h
1602,-1.9927427,3.3695452,E2 w/d 12h
1603,-2.0120769,2.4134464,E2 w/d 24h
1604,6.3134565,-2.0478735,E2 w/d 0h
1605,2.750548,-3.7219834,E2 w/d 0h
1606,-7.5034904,0.10962626,E2 w/d 48h
1607,-6.1657043,0.16787007,E2 w/d 24h
1608,0.6727231,2.7934592,E2 w/d 24h
1609,-7.356326,0.5117133,E2 w/d 48h
1610,5.311101,-2.7770321,E2 w/d 0h
1611,-0.26702943,-6.648621,E2 w/d 0h
1612,0.65308714,-6.310731,E2 w/d 0h
1613,-6.245705,4.542032,E2 w/d 48h
1614,4.318886,-2.7962143,E2 w/d 0h
1615,-3.2255993,1.857657,E2 w/d 24h
1616,-8.664276,2.474902,E2 w/d 48h
1617,2.4007783,3.7826378,E2 w/d 12h
1618,-0.31116846,-5.8439927,E2 w/d 0h
1619,0.16647209,-5.636847,E2 w/d 0h
1620,3.5017433,3.0376158,E2 w/d 12h
1621,3.9430962,5.593554,E2 w/d 12h
1622,-6.5368443,1.6286125,E2 w/d 48h
1623,-1.3858875,5.2182407,E2 w/d 24h
1624,2.6922455,-4.3500485,E2 w/d 0h
1625,2.2227225,4.5350227,E2 w/d 12h
1626,-0.20815845,-2.102507,E2 w/d 0h
1627,-2.1302207,6.2087903,E2 w/d 24h
1628,3.6955678,-3.5374968,E2 w/d 0h
1629,3.1446617,2.1245954,E2 w/d 12h
1630,2.4649448,-1.4349571,E2 w/d 0h
1631,-8.816793,3.1714964,E2 w/d 48h
1632,-8.349317,2.0886908,E2 w/d 48h
1633,3.6007917,6.685328,E2 w/d 12h
1634,-2.5394032,2.5175705,E2 w/d 24h
1635,2.769473,7.320451,E2 w/d 12h
1636,1.9877558,-3.7709575,E2 w/d 0h
1637,3.1851618,3.115214,E2 w/d 12h
1638,2.8292317,-2.3974564,E2 w/d 0h
1639,2.8878999,-3.775891,E2 w/d 0h
1640,-1.2377175,4.208227,E2 w/d 24h
1641,-2.812187,5.948276,E2 w/d 24h
1642,0.12818843,-4.068567,E2 w/d 0h
1643,0.28829557,-2.9968224,E2 w/d 0h
1644,-0.5516432,1.1760654,E2 w/d 0h
1645,-2.2449715,1.2660933,E2 w/d 24h
1646,2.3787854,-1.2031667,E2 w/d 0h
1647,-2.6458795,4.700177,E2 w/d 24h
1648,-3.7708344,2.2205818,E2 w/d 24h
1649,-5.7510614,4.2352147,E2 w/d 48h
1650,-6.8796673,1.7496843,E2 w/d 48h
1651,-6.120653,0.557948,E2 w/d 48h
1652,2.733291,-2.8164787,E2 w/d 0h
1653,-1.2891699,5.692094,E2 w/d 24h
1654,3.5229342,-4.0314574,E2 w/d 0h
1655,1.9474071,-5.4915543,E2 w/d 0h
1656,-1.1696613,3.8448308,E2 w/d 24h
1657,-2.3079736,4.7258096,E2 w/d 24h
1658,-0.29765257,-2.7486036,E2 w/d 0h
1659,-1.8050044,4.7763634,E2 w/d 24h
1660,1.1809721,-6.2120075,E2 w/d 0h
1661,-3.8090224,1.2800759,E2 w/d 24h
1662,1.4989997,-2.299354,E2 w/d 0h
1663,3.4985762,-3.7560713,E2 w/d 0h
1664,2.1034229,-4.9790645,E2 w/d 0h
1665,2.4087303,-1.7630601,E2 w/d 0h
1666,3.1001997,-1.4561255,E2 w/d 0h
1667,-0.5720744,-3.7844107,E2 w/d 0h
1668,1.9490944,6.4901733,E2 w/d 12h
1669,2.6372416,6.313442,E2 w/d 12h
1670,3.4665885,-4.0535808,E2 w/d 0h
1671,4.170005,3.6849432,E2 w/d 12h
1672,-0.48610753,-3.5759113,E2 w/d 0h
1673,1.6841091,-2.4571636,E2 w/d 0h
1674,-1.0997592,-5.3663526,E2 w/d 0h
1675,0.53614694,-5.57218,E2 w/d 0h
1676,-1.3035285,-4.175924,E2 w/d 0h
1677,0.03948598,-5.513228,E2 w/d 0h
1678,2.0055947,6.2679243,E2 w/d 12h
1679,-8.652154,3.395094,E2 w/d 48h
1680,4.245483,5.064964,E2 w/d 12h
1681,3.0570157,2.6629093,E2 w/d 12h
1682,-0.29884994,3.1070352,E2 w/d 24h
1683,-1.6896992,-4.468184,E2 w/d 0h
1684,3.6147242,-4.408083,E2 w/d 0h
1685,-7.51901,3.1539931,E2 w/d 48h
1686,5.489735,-3.4242916,E2 w/d 0h
1687,-3.3907006,5.5837955,E2 w/d 48h
1688,1.8845158,-1.5293022,E2 w/d 0h
1689,2.350325,7.152427,E2 w/d 12h
1690,-5.443533,5.497711,E2 w/d 48h
1691,-4.02416,4.70596,E2 w/d 48h
