,0,1,bc
616,2.8150098,-2.942499,BRQ 24h
617,3.7642677,-1.330999,BRQ 24h
618,-3.8367522,-3.0615773,BRQ 12h
619,-7.211477,-0.18926193,BRQ 0h
620,4.5551686,-1.097559,BRQ 24h
621,4.6609116,-5.409797,BRQ 24h
622,-4.5031166,2.6144886,BRQ 0h
623,-5.800068,-4.402036,BRQ 12h
624,0.019515224,-2.5619147,BRQ 24h
625,3.7693653,-2.5371752,BRQ 24h
626,-3.2736633,3.1609669,BRQ 0h
627,-6.0882936,-1.0624305,BRQ 0h
628,-5.0594616,3.7064173,BRQ 0h
629,-0.49721855,-4.691104,BRQ 24h
630,-3.6382327,-4.2412558,BRQ 12h
631,-2.6035793,-5.9612556,BRQ 12h
632,1.8835428,-1.7671385,BRQ 48h
633,2.4970963,-1.8006325,BRQ 24h
634,-5.719562,-4.226765,BRQ 12h
635,-6.1651454,-1.3441443,BRQ 0h
636,2.8792944,-2.8745496,BRQ 24h
637,-3.3122573,-0.010543845,BRQ 0h
638,3.6213014,-0.3548943,BRQ 48h
639,-0.6266544,-2.831263,BRQ 24h
640,-1.9120413,-4.986808,BRQ 12h
641,-5.012823,4.83473,BRQ 0h
642,-5.897362,-1.2345741,BRQ 0h
643,-8.189605,-1.0171694,BRQ 0h
644,-3.9840035,-2.7636912,BRQ 12h
645,-6.1151676,0.88947576,BRQ 0h
646,-6.981833,1.8054723,BRQ 0h
647,-7.600704,-1.2116336,BRQ 0h
648,-6.1344814,-1.2209507,BRQ 0h
649,2.9205377,-3.9235675,BRQ 24h
650,-4.417328,-5.550684,BRQ 12h
651,2.8706074,-4.99126,BRQ 24h
652,4.517335,-2.4027016,BRQ 24h
653,1.9905628,0.933691,BRQ 48h
654,1.1266938,1.3897119,BRQ 48h
655,-6.9233565,-0.19062962,BRQ 0h
656,0.6794142,-0.96607804,BRQ 48h
657,-4.338114,4.639897,BRQ 0h
658,-0.6133596,-2.7846632,BRQ 0h
659,3.9146254,-4.12382,BRQ 24h
660,-5.900179,-1.3296171,BRQ 0h
661,-5.441449,0.7543219,BRQ 0h
662,-5.369819,-3.666675,BRQ 12h
663,4.67034,-3.800385,BRQ 24h
664,-8.067521,0.6593344,BRQ 0h
665,-4.728865,3.4839704,BRQ 0h
666,0.39963648,-3.3143082,BRQ 24h
667,2.5543506,-2.466275,BRQ 24h
668,-3.4043562,-0.68104434,BRQ 0h
669,-8.399368,0.25316465,BRQ 0h
670,-3.9070253,3.2897995,BRQ 0h
671,-5.1537833,3.7716436,BRQ 0h
672,-1.8607559,-4.708446,BRQ 12h
673,0.81406885,-2.5740488,BRQ 24h
674,-0.136105,-1.0481354,BRQ 12h
675,1.0812458,-1.6198508,BRQ 48h
676,-6.279784,2.031752,BRQ 0h
677,1.529161,1.6913518,BRQ 48h
678,-5.7213845,-3.668883,BRQ 12h
679,-5.346543,-2.8203492,BRQ 12h
680,-6.51005,2.4270184,BRQ 0h
681,-6.4933977,-0.087079085,BRQ 0h
682,1.3610457,1.8761895,BRQ 48h
683,-4.0951595,-4.754973,BRQ 12h
684,-3.8330593,-5.07271,BRQ 12h
685,3.2475626,-3.4104989,BRQ 24h
686,-3.9231584,-2.9435878,BRQ 12h
687,-5.583218,3.5753152,BRQ 0h
688,-7.0051455,-0.12638032,BRQ 0h
689,-4.2658367,2.2247665,BRQ 0h
690,-8.024277,0.211675,BRQ 0h
691,0.8364808,-4.7573056,BRQ 24h
692,-5.1348934,4.0174847,BRQ 0h
693,2.2426834,-1.7714156,BRQ 24h
694,1.1066388,-3.0926561,BRQ 24h
695,-4.8705597,1.3299268,BRQ 0h
696,-6.669885,0.23887478,BRQ 0h
697,0.17063215,-3.0290756,BRQ 24h
698,-3.9873638,-4.374711,BRQ 12h
699,-5.910078,4.5257645,BRQ 0h
700,-7.4441805,0.52392864,BRQ 0h
701,-5.6427236,-2.246405,BRQ 12h
702,-5.370813,-4.23572,BRQ 12h
703,-4.321994,2.6554039,BRQ 0h
704,-0.6661524,-4.648312,BRQ 24h
705,0.55667067,-2.0005603,BRQ 24h
706,-6.8994656,2.534529,BRQ 0h
707,3.7805462,-1.9379572,BRQ 24h
708,3.0124772,-4.641245,BRQ 24h
709,-0.1111851,-2.8793738,BRQ 24h
710,3.0259812,-1.0146903,BRQ 48h
711,3.9176283,-1.453969,BRQ 24h
712,-3.7064848,-0.37354925,BRQ 0h
713,-6.3143873,-1.554531,BRQ 0h
714,4.9186807,-1.8195835,BRQ 24h
715,-4.959359,-4.167241,BRQ 12h
716,-7.4085937,2.881664,BRQ 0h
717,-2.6131225,-3.0590556,BRQ 12h
718,-5.584852,0.71213174,BRQ 0h
719,-4.919183,-0.28517947,BRQ 0h
720,-4.3381,-5.2906923,BRQ 12h
721,-5.7800493,1.0925684,BRQ 0h
722,-6.291354,3.3284128,BRQ 0h
723,-4.588758,3.5501912,BRQ 0h
724,-7.7004657,-1.1910186,BRQ 0h
725,-5.6462135,4.267989,BRQ 0h
726,-2.398987,1.095503,BRQ 0h
727,-3.814525,-3.9564896,BRQ 12h
728,4.443491,-4.2881308,BRQ 24h
729,-1.0035598,-5.1146703,BRQ 12h
730,-4.4108644,4.636318,BRQ 0h
731,-8.218526,-0.33552915,BRQ 0h
732,-2.6832318,0.9754158,BRQ 0h
733,-1.8191816,-5.761564,BRQ 12h
734,-4.3816605,4.946063,BRQ 0h
735,-3.3845217,-3.7649715,BRQ 12h
736,5.141666,-1.5915747,BRQ 24h
737,4.6545205,-3.6279266,BRQ 24h
738,-4.8274465,4.1414866,BRQ 0h
739,-5.3175836,4.798272,BRQ 0h
740,-4.17443,-4.0040894,BRQ 12h
741,-2.5916288,-3.454636,BRQ 12h
742,-5.7746,-0.2174199,BRQ 0h
743,-5.683111,4.359366,BRQ 0h
744,5.737942,-2.8930113,BRQ 24h
745,2.5302055,-4.7456136,BRQ 24h
746,-3.8014383,0.48734072,BRQ 0h
747,3.11445,0.49923414,BRQ 48h
748,-5.234189,-0.20523702,BRQ 0h
749,-6.026951,1.740894,BRQ 0h
750,-1.9956208,0.59842354,BRQ 0h
751,2.8407748,-2.3347347,BRQ 24h
752,2.6993744,0.065094836,BRQ 48h
753,-5.197253,4.9440923,BRQ 0h
754,1.4685996,1.8993559,BRQ 48h
755,4.1287704,-1.3001691,BRQ 24h
756,-6.2007027,0.5464696,BRQ 0h
757,2.3688364,0.6918924,BRQ 48h
758,-5.9656014,0.18440661,BRQ 0h
759,-5.888497,-0.7412448,BRQ 0h
760,-4.7824764,4.2388997,BRQ 0h
761,2.6240895,-4.593619,BRQ 24h
762,-3.740786,-0.8607371,BRQ 0h
763,-4.5319376,4.884229,BRQ 0h
764,1.8377795,-3.1729941,BRQ 24h
765,-3.3135161,-5.262781,BRQ 12h
766,-3.3049877,-3.996832,BRQ 12h
767,-7.455641,1.8559489,BRQ 0h
768,3.9196935,-1.9089007,BRQ 24h
769,-5.146958,1.9789551,BRQ 0h
770,-0.49910828,-2.9363992,BRQ 12h
771,0.70650023,-2.3345094,BRQ 24h
772,-5.90082,0.62564427,BRQ 0h
773,-5.345,5.233907,BRQ 0h
774,-6.6556215,-0.18377833,BRQ 0h
775,-6.3581467,-0.021663008,BRQ 0h
776,-3.7353199,-3.384559,BRQ 12h
777,-6.025444,2.1924102,BRQ 0h
778,-2.9007025,-5.553092,BRQ 12h
779,-2.8306007,-5.6337533,BRQ 12h
780,-8.453768,-0.39503857,BRQ 0h
781,3.9061637,-0.169742,BRQ 24h
782,3.1584196,-0.7352214,BRQ 48h
783,3.719352,-0.9581332,BRQ 24h
784,-2.8215337,0.37862572,BRQ 12h
785,-6.618074,0.14573947,BRQ 0h
786,2.048763,-1.1251713,BRQ 48h
787,-2.4348063,1.207807,BRQ 0h
788,0.6343397,-3.6786,BRQ 24h
789,0.59976774,-4.1729846,BRQ 24h
790,2.9462557,-1.9506384,BRQ 24h
791,-2.198721,-4.960502,BRQ 12h
792,5.0309606,-1.1327097,BRQ 24h
793,-6.82805,3.2158203,BRQ 0h
794,3.9705029,0.45414996,BRQ 48h
795,-5.0665874,3.3566983,BRQ 0h
796,-3.4741664,-3.6149259,BRQ 12h
797,0.29065758,-4.051257,BRQ 24h
798,-3.55005,-6.020539,BRQ 12h
799,-1.6141981,-5.3692784,BRQ 12h
800,4.5022755,-1.5999756,BRQ 24h
801,-5.3490286,-3.673892,BRQ 12h
802,-2.7621777,-5.8687754,BRQ 12h
803,-7.9281883,1.1723278,BRQ 12h
804,-3.8705502,4.288421,BRQ 0h
805,-2.2229548,-3.1920414,BRQ 12h
806,-3.8038294,4.3589644,BRQ 0h
807,3.2868254,-4.405907,BRQ 24h
808,-3.5753856,-4.430303,BRQ 12h
809,0.89073515,1.309074,BRQ 48h
810,-3.054793,3.425997,BRQ 0h
811,1.2536916,0.4818979,BRQ 48h
812,-4.4902253,-4.563539,BRQ 12h
813,-4.335505,-5.1861434,BRQ 12h
814,2.49324,-2.3348303,BRQ 24h
815,-7.9603395,1.9743624,BRQ 0h
816,3.371323,-1.3064075,BRQ 24h
817,-4.943521,-2.438852,BRQ 12h
818,-4.4079657,1.209423,BRQ 0h
819,-7.399935,0.54714286,BRQ 0h
820,-5.7954907,4.3840604,BRQ 12h
821,-5.620966,2.2671783,BRQ 0h
822,-5.3388395,5.0046177,BRQ 0h
823,-3.739089,1.672936,BRQ 0h
824,4.736558,-3.9089134,BRQ 24h
825,-5.83303,-1.3388238,BRQ 0h
826,1.573423,-1.9319595,BRQ 24h
827,0.6846704,-4.2015724,BRQ 24h
828,-4.4947066,-0.5161488,BRQ 0h
829,-4.1465254,-5.2955832,BRQ 12h
830,-4.872836,1.6071671,BRQ 0h
831,-4.4223094,4.26819,BRQ 0h
832,2.7037137,-4.380562,BRQ 24h
833,-5.6531224,-1.4575012,BRQ 0h
834,3.6601844,-5.3221765,BRQ 24h
835,5.322449,-1.994602,BRQ 24h
836,3.1565561,1.1781969,BRQ 48h
837,-7.716881,1.1634709,BRQ 0h
838,2.5373683,-0.23135602,BRQ 48h
839,2.4411538,-4.3739557,BRQ 24h
840,-6.6039104,2.1444201,BRQ 0h
841,2.9486933,-4.816684,BRQ 24h
842,-7.198637,1.0086347,BRQ 0h
843,-2.672298,-1.1114929,BRQ 0h
844,-3.5601037,-0.63470834,BRQ 0h
845,-6.2690263,4.9507184,BRQ 0h
846,-5.513687,-4.937655,BRQ 12h
847,-2.7492383,-3.3959608,BRQ 12h
848,4.6842046,-2.500136,BRQ 24h
849,1.8648058,1.9033803,BRQ 48h
850,-7.007081,-0.5229499,BRQ 0h
851,2.6932905,-0.88237643,BRQ 48h
852,3.6529617,-1.9448347,BRQ 24h
853,-0.13184793,-3.4801931,BRQ 24h
854,-7.0674596,1.8075562,BRQ 0h
855,4.311019,-1.3929868,BRQ 24h
856,4.458369,-1.6869282,BRQ 24h
857,1.7811214,-1.2087413,BRQ 48h
858,0.11073478,-1.9750869,BRQ 48h
859,-7.001294,1.2507987,BRQ 0h
860,-0.9213445,-2.622321,BRQ 0h
861,4.2524095,-3.320858,BRQ 24h
862,-5.017968,-0.23109476,BRQ 0h
863,-0.040653888,-3.0415158,BRQ 24h
864,1.0396397,-4.019979,BRQ 24h
865,4.682355,-1.142297,BRQ 24h
866,-2.8329747,-4.306128,BRQ 12h
867,-5.85188,-0.17342,BRQ 0h
868,1.7857668,-1.1993468,BRQ 48h
869,-4.157652,-5.6031237,BRQ 12h
870,-5.2659907,-2.6861486,BRQ 12h
871,-4.604201,0.89378285,BRQ 12h
872,-4.802502,2.9669821,BRQ 0h
873,2.3400204,-3.8468413,BRQ 24h
874,4.3158574,-3.850395,BRQ 24h
875,3.0335233,-0.40655288,BRQ 48h
876,-4.6418366,-4.850556,BRQ 12h
877,-2.610632,-5.913586,BRQ 12h
878,-5.811533,3.5743563,BRQ 0h
879,-4.907003,1.6214249,BRQ 0h
880,-6.557423,-1.6301732,BRQ 0h
881,-7.6519628,0.3783973,BRQ 0h
882,3.4643116,0.95035887,BRQ 48h
883,-3.8687768,-0.6757195,BRQ 0h
884,-7.9853506,-0.91305196,BRQ 0h
885,0.87089664,0.31470743,BRQ 48h
886,-6.7085605,-1.4882716,BRQ 0h
887,3.7958527,0.33411285,BRQ 48h
888,-4.7261405,-4.9404426,BRQ 12h
889,-6.6784825,4.5152397,BRQ 0h
890,-4.041605,4.6439304,BRQ 0h
891,-5.4718504,4.386578,BRQ 0h
892,3.2617075,-4.162587,BRQ 24h
893,-6.427687,0.8169012,BRQ 0h
894,-4.7079663,-5.84163,BRQ 12h
895,-8.493134,-0.5909864,BRQ 0h
896,2.1924,0.38258085,BRQ 48h
897,-5.5649915,1.8703824,BRQ 48h
898,-3.5840378,-4.530595,BRQ 12h
899,1.4798565,-4.4901943,BRQ 24h
900,-6.84888,3.9392705,BRQ 0h
901,2.4064045,-4.4371037,BRQ 24h
902,-4.886211,0.7183205,BRQ 0h
903,-3.7220118,0.9331249,BRQ 0h
904,-5.3289695,0.63295233,BRQ 0h
905,-3.303794,1.4286534,BRQ 0h
906,3.0791633,-0.6915292,BRQ 48h
907,-6.9059615,1.8899618,BRQ 0h
908,-6.5120487,0.55913776,BRQ 0h
909,-5.9852858,-0.4374208,BRQ 0h
910,4.5469975,-3.8639064,BRQ 24h
911,-3.2860296,3.1831477,BRQ 0h
912,1.5281491,0.6998808,BRQ 48h
913,2.7302592,-0.25393367,BRQ 48h
914,2.2197454,-2.472935,BRQ 24h
915,-2.5858662,-3.9071636,BRQ 12h
916,-3.7810702,0.070767954,BRQ 0h
917,0.7459632,-1.8016187,BRQ 24h
918,-4.5251274,2.5907998,BRQ 0h
919,-7.816829,-1.2468444,BRQ 0h
920,-6.5679255,-0.24135832,BRQ 0h
921,2.3354888,-0.5797943,BRQ 48h
922,-5.483476,-4.3380704,BRQ 12h
923,-8.468085,-0.6758425,BRQ 0h
924,4.530153,-5.769682,BRQ 48h
925,-6.027363,3.2956622,BRQ 0h
926,4.087148,-2.4442184,BRQ 24h
927,-4.823828,-4.468582,BRQ 12h
928,0.71378356,-2.9376884,BRQ 24h
929,-7.2883964,0.81338745,BRQ 0h
930,-5.6401057,-0.6741945,BRQ 0h
931,-4.1955867,-6.054357,BRQ 12h
932,-2.4181206,-4.919499,BRQ 12h
933,-5.583583,4.574423,BRQ 0h
934,-4.2529445,-3.868912,BRQ 12h
935,-6.7754292,1.8633579,BRQ 0h
936,-6.4450665,0.99901646,BRQ 0h
937,-6.6065226,3.5628207,BRQ 0h
938,4.2547836,-0.8528471,BRQ 24h
939,5.0286207,-4.6852093,BRQ 24h
940,3.8990598,-1.0736548,BRQ 24h
941,1.8678513,-4.0501666,BRQ 24h
942,-6.9234447,3.8452106,BRQ 0h
943,3.290585,-3.825757,BRQ 24h
944,3.0217302,-3.1753707,BRQ 24h
945,1.389435,-2.0536134,BRQ 48h
946,3.674825,-4.376845,BRQ 24h
947,4.499115,-1.8887845,BRQ 24h
948,-6.2154984,5.261326,BRQ 0h
949,-6.593159,-1.4527458,BRQ 0h
950,-3.830604,0.8971722,BRQ 0h
951,2.7082376,-4.7134085,BRQ 24h
952,-5.297388,3.4129536,BRQ 0h
953,-5.6906705,1.8838156,BRQ 0h
954,3.4327276,-4.726735,BRQ 24h
955,2.246472,-1.0648412,BRQ 48h
956,4.2918153,-0.33824918,BRQ 24h
957,-3.7102454,0.52151173,BRQ 0h
958,-5.1647315,-2.8916879,BRQ 12h
959,-6.9282455,-0.13918684,BRQ 0h
960,2.1500115,-4.200257,BRQ 24h
961,-4.842386,4.5328884,BRQ 0h
962,-0.7122885,0.3154071,BRQ 12h
963,3.977872,-3.8797653,BRQ 24h
964,2.8448062,-1.2955027,BRQ 48h
965,-5.1510077,0.90288067,BRQ 0h
966,-3.369754,-3.7781398,BRQ 12h
967,-6.5987306,-1.2876298,BRQ 0h
968,-1.3862578,-4.962599,BRQ 12h
969,-2.8065255,1.8740152,BRQ 0h
970,1.926565,-1.3109804,BRQ 48h
971,3.862851,-1.6237965,BRQ 24h
972,-4.017422,-2.8889253,BRQ 12h
973,4.643369,-0.58816826,BRQ 24h
974,-4.266832,3.8271532,BRQ 0h
975,-1.8655212,-4.3724723,BRQ 12h
976,2.7864964,-3.2638042,BRQ 24h
977,2.6022227,0.99788034,BRQ 48h
978,-7.697195,-0.7775194,BRQ 0h
979,3.2074294,1.7116604,BRQ 48h
980,5.0039296,-4.271985,BRQ 24h
981,-3.018749,-1.2391075,BRQ 0h
982,-4.5462003,-5.6678224,BRQ 12h
983,-4.8265185,-0.19976908,BRQ 0h
984,4.6365657,-1.6685035,BRQ 24h
985,2.9888134,0.90539736,BRQ 48h
986,2.1799963,-4.730039,BRQ 24h
987,-6.668525,-1.5777638,BRQ 0h
988,2.6000795,0.5339162,BRQ 0h
989,-5.7296467,5.1844215,BRQ 0h
990,-4.648355,4.136484,BRQ 0h
991,-0.100635625,-1.638594,BRQ 12h
992,-3.2060568,-5.343337,BRQ 12h
993,0.3489021,-0.65936965,BRQ 12h
994,-3.9182436,-3.2878377,BRQ 12h
995,-4.1467495,1.0067881,BRQ 0h
996,-3.4785955,2.948524,BRQ 0h
997,3.0273383,-4.354776,BRQ 24h
998,-6.6201744,-2.3844318,BRQ 12h
999,-6.9522142,-1.0802088,BRQ 0h
1000,1.0421292,-4.8196483,BRQ 24h
1001,-3.3706965,-3.5229802,BRQ 12h
1002,5.3027205,-1.7208344,BRQ 24h
1003,4.5856805,-1.2270705,BRQ 24h
1004,0.32177624,-3.0163133,BRQ 24h
1005,-6.418471,3.365753,BRQ 0h
1006,4.711446,-3.4110627,BRQ 24h
1007,-5.160369,-3.5762756,BRQ 12h
1008,1.0389925,1.2989068,BRQ 48h
1009,0.29593354,-3.6213772,BRQ 24h
1010,3.2915504,-1.8784015,BRQ 24h
1011,-2.8090358,0.16916172,BRQ 0h
1012,-1.4245632,-4.8130507,BRQ 12h
1013,-5.0302153,-2.8765652,BRQ 12h
1014,-8.061247,0.5519429,BRQ 0h
1015,0.7756142,-1.3210952,BRQ 24h
1016,2.8994198,-4.825509,BRQ 24h
1017,4.723623,-3.1211796,BRQ 24h
1018,2.3057475,-3.5233817,BRQ 24h
1019,0.81461066,-0.077259,BRQ 48h
1020,-3.3778305,-3.3568537,BRQ 12h
1021,-3.9643478,-6.2054877,BRQ 12h
1022,1.972804,-1.3220962,BRQ 48h
1023,-5.37284,2.6994138,BRQ 0h
1024,-4.2827053,2.5907288,BRQ 0h
1025,-5.695863,-0.9667324,BRQ 0h
1026,1.9607401,-3.1396952,BRQ 24h
1027,-4.240358,-0.92102724,BRQ 0h
1028,2.6451461,-3.0307841,BRQ 24h
1029,-2.0750427,1.2097423,BRQ 12h
1030,-5.648438,2.1100368,BRQ 0h
1031,-2.7098448,1.0435505,BRQ 0h
1032,-6.3843665,3.1597714,BRQ 0h
1033,-4.41186,-4.122217,BRQ 12h
1034,3.245035,-5.0122004,BRQ 24h
1035,-7.5511994,2.3302705,BRQ 0h
1036,3.1684957,1.2543721,BRQ 48h
1037,2.168139,-3.5275247,BRQ 24h
1038,-5.8048162,1.337212,BRQ 0h
1039,-2.8463836,-0.58727735,BRQ 12h
1040,-4.869966,-3.9404993,BRQ 12h
1041,-4.667526,1.3127613,BRQ 0h
1042,2.6557481,-2.5694838,BRQ 24h
1043,1.3125212,1.9075558,BRQ 48h
1044,2.851822,-4.0792894,BRQ 24h
1045,3.412198,-4.6663756,BRQ 24h
1046,-6.4208417,-3.092252,BRQ 12h
1047,-4.6844482,2.7262487,BRQ 0h
1048,3.1150112,-3.621418,BRQ 24h
1049,-5.4806175,-0.45165727,BRQ 0h
1050,-4.2499228,-0.8887502,BRQ 0h
1051,-6.378991,3.0847375,BRQ 24h
1052,-3.568914,-3.2159014,BRQ 12h
1053,-6.236308,0.69174796,BRQ 0h
1054,-4.932795,-1.4855995,BRQ 0h
1055,-5.41247,0.2699009,BRQ 0h
1056,-2.5094383,-5.173614,BRQ 12h
1057,-3.9261165,-5.5974927,BRQ 12h
1058,-4.1641445,0.21556917,BRQ 0h
1059,4.903983,-1.6473503,BRQ 24h
1060,-5.545226,1.2675151,BRQ 0h
1061,3.3395154,-4.1534653,BRQ 24h
1062,3.1740055,-3.344875,BRQ 24h
1063,1.6232828,-2.6288192,BRQ 24h
1064,3.1792886,-1.7910621,BRQ 24h
1065,0.24668172,-0.45868722,BRQ 48h
1066,-5.3216906,-4.1545744,BRQ 12h
1067,-5.441637,4.548481,BRQ 0h
1068,0.43659163,-2.9525032,BRQ 24h
1069,-6.442967,1.0882841,BRQ 0h
1070,-4.4139223,-1.2081369,BRQ 0h
1071,0.52144396,-1.451199,BRQ 48h
1072,-5.9861245,5.071224,BRQ 0h
1073,-2.4418998,1.715479,BRQ 0h
1074,-4.6011324,4.28965,BRQ 0h
1075,2.2541015,-2.9896483,BRQ 24h
1076,-7.6060886,1.4466611,BRQ 0h
1077,3.042953,-4.007671,BRQ 24h
1078,2.2782671,-0.99831915,BRQ 48h
1079,5.358074,-3.566432,BRQ 24h
1080,-6.9571476,1.2003522,BRQ 0h
1081,-7.0931597,0.028696936,BRQ 0h
1082,-6.6162076,3.5707228,BRQ 0h
1083,3.5693216,-0.42258745,BRQ 48h
1084,4.3686395,-1.9765538,BRQ 24h
1085,-5.770787,3.168263,BRQ 0h
1086,-3.1501546,0.6057958,BRQ 0h
1087,3.7143233,0.8639905,BRQ 48h
1088,-5.124074,4.666792,BRQ 0h
1089,0.9203622,-3.0767214,BRQ 24h
1090,-3.4803073,-2.8296952,BRQ 12h
1091,-5.1149664,1.344281,BRQ 0h
1092,-1.458377,0.5113585,BRQ 0h
1093,-2.9338837,-5.8909817,BRQ 24h
1094,-3.5863762,-2.995064,BRQ 12h
1095,-7.626502,1.2702454,BRQ 12h
1096,-6.4080133,4.777286,BRQ 0h
1097,-5.142629,0.33877516,BRQ 0h
1098,2.4053316,-3.3351424,BRQ 24h
1099,4.642427,-2.4414332,BRQ 24h
1100,-3.0026722,-3.0406141,BRQ 12h
1101,4.294813,-2.1730125,BRQ 24h
1102,-5.698862,-0.011703234,BRQ 0h
1103,4.4468317,-5.7454877,BRQ 24h
1104,-3.5465958,-0.756684,BRQ 12h
1105,-4.404864,4.2047477,BRQ 0h
1106,-5.568934,-1.2700424,BRQ 0h
1107,-5.4686503,-4.897679,BRQ 12h
1108,1.2675277,-4.505244,BRQ 24h
1109,-4.697152,4.902729,BRQ 0h
1110,-4.6701326,4.086134,BRQ 0h
1111,-4.8888793,-0.83599126,BRQ 0h
1112,-0.38637635,-4.9171243,BRQ 24h
1113,3.4828546,1.2938395,BRQ 48h
1114,-4.5139465,3.7383142,BRQ 0h
1115,-7.9880576,1.5650615,BRQ 0h
1116,-2.5568287,-5.8678026,BRQ 12h
1117,-3.486198,-5.6871037,BRQ 12h
1118,-1.0120653,0.14901915,BRQ 12h
1119,-7.3964567,-0.14859824,BRQ 0h
1120,3.4337065,1.3520201,BRQ 48h
1121,-4.851396,-1.0498046,BRQ 0h
1122,-6.192559,-1.5822428,BRQ 0h
1123,2.2302444,-3.2347503,BRQ 24h
1124,-2.300338,-3.6366537,BRQ 12h
1125,1.0569823,-1.7229681,BRQ 48h
1126,-3.65483,2.717002,BRQ 0h
1127,3.2183306,-3.4087348,BRQ 24h
1128,-3.4478645,3.438742,BRQ 0h
1129,-3.2889683,0.47535917,BRQ 0h
1130,-4.8644276,-0.6025607,BRQ 0h
1131,4.673064,-5.4339314,BRQ 24h
1132,2.5599194,-4.535894,BRQ 24h
1133,2.5266583,-4.531348,BRQ 24h
1134,-2.2508552,-5.3704658,BRQ 12h
1135,0.75728166,-0.7532979,BRQ 24h
1136,3.2851434,-4.6014614,BRQ 24h
1137,-4.9899707,0.55065,BRQ 0h
1138,0.10516558,-2.4625037,BRQ 24h
1139,0.8133545,0.41092342,BRQ 48h
1140,2.2293477,-3.6914523,BRQ 24h
1141,-5.018191,-5.3149962,BRQ 12h
1142,-4.2961717,-4.7889614,BRQ 12h
1143,3.3442883,-4.4164042,BRQ 24h
1144,-5.499641,-3.3087895,BRQ 12h
1145,-3.128811,-0.41363117,BRQ 0h
1146,-3.9446146,4.434488,BRQ 0h
1147,-6.0324073,5.231951,BRQ 0h
1148,-4.371837,-5.79444,BRQ 12h
1149,-0.83574283,0.40422955,BRQ 0h
1150,-4.106146,2.935961,BRQ 0h
1151,-2.6047788,-4.803065,BRQ 12h
1152,5.3397517,-2.9529388,BRQ 24h
1153,-7.2914186,0.69032866,BRQ 0h
1154,-2.710806,-4.319164,BRQ 12h
1155,-6.120434,0.14403881,BRQ 0h
1156,-5.701216,3.8619018,BRQ 0h
1157,4.1233945,-1.4508557,BRQ 24h
1158,0.42446715,-0.11355575,BRQ 48h
1159,-5.3379364,4.1573005,BRQ 0h
1160,-7.360687,-0.7123736,BRQ 0h
1161,-5.5131617,-4.4409423,BRQ 12h
1162,1.4624546,-2.9529681,BRQ 24h
1163,-6.3620124,1.5931745,BRQ 0h
1164,-5.36223,2.1635084,BRQ 0h
1165,2.0084488,-3.4579856,BRQ 24h
1166,-3.9708846,-0.7062264,BRQ 0h
1167,4.56349,-4.08195,BRQ 24h
1168,0.55596393,-2.8688936,BRQ 24h
1169,-3.205477,-4.560434,BRQ 12h
1170,0.28363493,-3.1361516,BRQ 24h
1171,-3.9384892,0.19619815,BRQ 0h
1172,-5.256797,1.7233838,BRQ 0h
1173,2.338241,0.36398244,BRQ 0h
1174,1.302035,-3.7765195,BRQ 24h
1175,-6.532032,1.290272,BRQ 0h
1176,-4.5471816,2.255404,BRQ 0h
1177,-2.5168831,-5.49853,BRQ 12h
1178,5.2547426,-2.296207,BRQ 24h
1179,-7.4599433,1.157388,BRQ 0h
1180,3.966265,-0.21898744,BRQ 24h
1181,-2.3222551,-3.343903,BRQ 12h
1182,-4.997126,-5.059382,BRQ 12h
1183,3.5412087,-1.9000303,BRQ 24h
1184,1.8552645,-2.7916214,BRQ 24h
1185,-5.3567305,4.108399,BRQ 0h
1186,3.237347,-5.1417375,BRQ 24h
1187,3.7297845,-0.4443536,BRQ 24h
1188,-7.578697,0.79883605,BRQ 0h
1189,-2.857735,3.0114107,BRQ 0h
1190,5.2766566,-3.784041,BRQ 24h
1191,-6.695788,1.7905091,BRQ 0h
1192,4.1533585,-1.6077346,BRQ 24h
1193,-6.7861567,2.6233845,BRQ 0h
1194,-0.4295287,-1.5810394,BRQ 0h
1195,-5.6499023,1.4360145,BRQ 0h
1196,-3.3122115,-5.0205517,BRQ 12h
1197,-2.694663,-2.7790508,BRQ 12h
1198,5.3116994,-3.4850783,BRQ 24h
1199,-4.067143,-5.135845,BRQ 12h
1200,-6.942646,-1.5540063,BRQ 0h
1201,-4.703146,-3.602264,BRQ 12h
1202,-3.9864526,2.4350061,BRQ 0h
1203,-7.001103,-1.0094637,BRQ 0h
1204,0.26281244,-0.19879039,BRQ 48h
1205,-5.576474,-3.8239007,BRQ 12h
1206,-3.2190292,-3.9808943,BRQ 12h
1207,-2.804024,-5.675875,BRQ 12h
1208,-1.5321114,-5.239706,BRQ 12h
1209,-5.2341714,-2.6168075,BRQ 12h
1210,3.8845508,-3.3995986,BRQ 24h
1211,-1.7792228,-5.637065,BRQ 12h
1212,-1.8673878,-5.3498125,BRQ 12h
1213,1.8998839,-1.9590404,BRQ 48h
1214,4.366871,-5.907777,BRQ 48h
1215,-5.8063445,4.935618,BRQ 0h
1216,-5.008202,1.0907437,BRQ 0h
1217,-6.023362,1.3914027,BRQ 0h
1218,-6.6792207,-0.7273385,BRQ 0h
1219,3.1096792,-3.581865,BRQ 24h
1220,-4.9849524,-4.218952,BRQ 12h
1221,-1.5597507,-5.240053,BRQ 12h
1222,-6.146557,-2.7484121,BRQ 12h
