,Ung,Rrm2,Aurka,Spi1,Gsn,Fcgr3,lambda,bc
1250,0.0,0.8563376069068909,0.0,1.7126752138137817,0.0,0.0,12.172957358814001,BRQ 24h
1251,0.0,1.5603055953979492,0.0,0.0,0.0,0.0,6.45795631765061,BRQ 48h
1252,0.0,1.3499327898025513,0.6749663949012756,0.0,0.0,0.0,9.41695116777684,BRQ 0h
1253,0.0,0.0,0.0,0.0,0.0,0.9038461446762085,10.4656428088042,BRQ 12h
1254,0.0,0.0,0.0,1.609311580657959,0.0,0.0,12.504213487640701,BRQ 24h
1255,0.0,0.0,0.0,0.0,0.0,0.0,13.1970337098243,BRQ 24h
1256,0.0,2.1886098384857178,0.0,0.0,0.0,0.0,6.0781185331118,BRQ 0h
1257,0.0,0.0,1.7165002822875977,0.0,0.0,0.0,15.563999726579599,BRQ 24h
1258,0.0,0.0,0.0,2.148777723312378,0.0,0.0,9.12295566357063,BRQ 12h
1259,0.0,0.0,0.0,1.5514130592346191,0.0,0.0,11.457031849259801,BRQ 24h
1260,0.0,2.3172144889831543,0.0,0.0,0.0,0.0,8.05221224003294,BRQ 12h
1261,0.0,0.0,0.8533176183700562,0.8533176183700562,0.0,0.0,15.6255385290251,BRQ 48h
1262,0.0,0.8546572327613831,0.0,0.0,0.8546572327613831,0.0,11.2439850536741,BRQ 24h
1263,0.0,0.0,0.0,1.1732064485549927,0.0,0.0,14.2475859919845,BRQ 24h
1264,0.0,0.0,0.0,0.0,0.0,0.0,0.9492801700974249,BRQ 0h
1265,0.0,0.0,0.0,0.7759829163551331,0.0,0.0,9.42771846734009,BRQ 24h
1266,0.0,0.0,0.0,0.0,0.0,0.0,13.413017964291699,BRQ 12h
1267,0.0,0.8737461566925049,0.0,1.7474923133850098,0.8737461566925049,0.0,10.263260527740801,BRQ 24h
1268,0.0,0.0,0.0,0.0,0.0,0.0,6.764905610807281,BRQ 0h
1269,0.0,1.9364687204360962,0.6454895734786987,1.2909791469573975,0.0,0.6454895734786987,7.141325077970119,BRQ 0h
1270,0.0,0.0,0.9658486247062683,0.0,0.0,0.0,8.842030038788529,BRQ 12h
1271,0.0,0.0,0.0,0.0,0.0,0.0,9.53411507437412,BRQ 12h
1272,0.0,0.0,2.4191815853118896,1.2095907926559448,0.0,0.0,15.838136507577099,BRQ 48h
1273,0.0,0.8728123307228088,0.0,0.8728123307228088,0.0,0.0,9.1790253100576,BRQ 12h
1274,0.0,0.0,0.5241075158119202,0.5241075158119202,0.5241075158119202,0.0,12.747762796519101,BRQ 12h
1275,0.0,1.9633358716964722,0.0,0.0,0.0,0.0,1.7956534199418202,BRQ 0h
1276,0.0,0.0,0.9867089986801147,0.9867089986801147,0.0,0.0,9.730124194901009,BRQ 12h
1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BRQ 0h
1278,0.0,0.0,0.0,0.8097422122955322,0.8097422122955322,0.0,12.546461404574499,BRQ 48h
1279,0.0,0.0,0.8064436316490173,0.0,0.0,0.0,10.408287083436699,BRQ 12h
1280,0.0,0.0,0.0,0.9990824460983276,0.0,0.0,7.12820753076123,BRQ 12h
1281,0.0,0.0,0.0,0.0,0.0,1.1314513683319092,12.6685637600788,BRQ 24h
1282,0.0,0.0,0.6870332956314087,0.0,0.0,0.0,9.758184631549929,BRQ 12h
1283,0.0,1.6381645202636719,0.0,0.0,0.0,1.6381645202636719,14.502112794842802,BRQ 48h
1284,0.0,0.0,0.0,0.0,0.0,0.0,1.06736825153998,BRQ 0h
1285,0.0,0.9849238395690918,1.9698476791381836,1.9698476791381836,0.0,0.0,10.0844363950127,BRQ 24h
1286,0.0,0.0,0.0,1.273489236831665,0.0,0.0,3.49806752026242,BRQ 48h
1287,0.0,0.0,0.0,2.2680089473724365,0.0,0.0,6.50020969173875,BRQ 24h
1288,0.0,0.0,0.0,0.0,0.0,0.0,4.578843026218419,BRQ 0h
1289,0.0,0.0,0.0,1.168276071548462,0.0,0.0,0.0,BRQ 0h
1290,0.0,0.8590400815010071,0.0,0.0,0.0,0.0,5.52328459237651,BRQ 0h
1291,0.0,0.0,0.0,0.0,0.0,0.0,11.3356675201769,BRQ 0h
1292,0.0,0.0,0.0,0.0,0.0,0.991500973701477,12.681050952606402,BRQ 24h
1293,0.0,0.0,1.0586614608764648,2.1173229217529297,0.0,0.0,13.1979693063626,BRQ 24h
1294,0.0,0.0,0.0,0.0,0.0,0.0,11.6125641861501,BRQ 0h
1295,0.0,0.0,0.0,1.587799310684204,0.0,0.0,1.76064899295076,BRQ 0h
1296,0.0,0.0,0.0,0.0,0.0,0.0,12.0208946449336,BRQ 24h
1297,0.0,0.0,0.0,1.0576331615447998,0.0,0.0,0.0,BRQ 24h
1298,0.0,0.8475610017776489,0.0,0.0,0.0,0.0,1.85290448528805,BRQ 0h
1299,0.0,0.0,0.0,0.0,0.0,0.0,8.37438638571799,BRQ 12h
1300,1.0469551086425781,0.0,0.0,0.0,0.0,0.0,2.70703177693626,BRQ 0h
1301,0.0,0.0,0.0,0.7688595652580261,0.0,0.0,10.8342728516936,BRQ 12h
1302,0.0,1.0555825233459473,0.0,1.0555825233459473,0.0,0.0,5.7855783832898995,BRQ 48h
1303,0.0,0.0,0.0,0.0,0.0,0.0,14.7539767579544,BRQ 48h
1304,0.0,1.7388875484466553,0.8694437742233276,0.0,0.0,0.0,7.81678880203992,BRQ 0h
1305,0.0,0.0,0.0,0.0,0.0,0.0,3.25789913740696,BRQ 0h
1306,0.0,0.7246810793876648,0.0,0.7246810793876648,0.0,0.0,13.9588986422051,BRQ 0h
1307,0.0,0.0,0.0,0.0,0.0,0.0,2.79834283233064,BRQ 0h
1308,0.0,0.0,0.0,0.9880520105361938,0.0,0.0,12.271456712962301,BRQ 24h
1309,0.0,0.0,0.0,4.637170314788818,0.0,0.7728617191314697,12.3510902872219,BRQ 24h
1310,0.0,0.9215686321258545,0.0,0.9215686321258545,0.0,0.0,8.39083171612122,BRQ 12h
1311,0.0,0.5213054418563843,0.0,0.5213054418563843,0.0,0.0,14.7735178295857,BRQ 0h
1312,0.0,0.0,1.2284693717956543,2.4569387435913086,1.2284693717956543,0.0,13.4318081067521,BRQ 24h
1313,0.0,0.0,0.0,2.0759453773498535,1.0379726886749268,0.0,12.741796854804802,BRQ 24h
1314,0.0,0.738860011100769,0.738860011100769,0.0,0.0,0.0,11.589954002686401,BRQ 0h
1315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BRQ 0h
1316,0.8424242734909058,0.0,0.0,0.8424242734909058,0.0,0.0,1.89032892232827,BRQ 0h
1317,0.0,0.0,1.864440679550171,0.0,0.0,0.0,13.124839943312098,BRQ 0h
1318,0.0,0.8515380620956421,0.0,0.8515380620956421,0.0,0.0,2.58816594820466,BRQ 0h
1319,0.0,0.0,0.0,0.0,1.124053716659546,0.0,13.506497607235401,BRQ 24h
1320,0.0,0.0,0.0,0.0,0.0,0.0,6.9408325310177,BRQ 0h
1321,0.0,0.9905989766120911,0.0,0.0,0.0,0.0,6.43849770001358,BRQ 12h
1322,0.0,0.0,0.0,0.0,0.0,0.0,7.809482534693919,BRQ 0h
1323,0.0,0.0,0.9114118218421936,0.9114118218421936,0.0,0.0,0.0,BRQ 0h
1324,0.0,0.0,0.0,0.0,0.0,0.0,6.37373568622828,BRQ 12h
1325,0.0,0.0,0.7823951840400696,0.7823951840400696,0.0,0.0,12.1982947079582,BRQ 48h
1326,0.0,0.0,0.6664286255836487,0.0,0.0,0.0,11.746261562419999,BRQ 0h
1327,0.0,0.0,0.0,0.0,0.0,0.0,13.757103535439201,BRQ 0h
1328,0.0,0.0,0.0,0.0,0.0,0.0,9.948022505845211,BRQ 12h
1329,0.0,0.0,0.0,0.0,0.0,0.0,8.703838976335991,BRQ 0h
1330,0.0,0.7761672735214233,0.0,0.0,0.0,0.0,7.07002605576628,BRQ 12h
1331,0.0,0.0,0.0,0.0,0.0,0.0,4.93364356593763,BRQ 0h
1332,0.0,0.9417615532875061,0.9417615532875061,0.0,0.0,0.0,6.96123414076728,BRQ 12h
1333,0.0,1.6000490188598633,0.0,0.0,0.0,0.0,8.1590743370754,BRQ 12h
1334,0.0,0.0,0.0,0.0,0.0,0.0,4.17541278103087,BRQ 0h
1335,0.0,0.0,0.8577993512153625,2.5733981132507324,1.715598702430725,0.0,12.5092817829123,BRQ 24h
1336,0.0,0.0,0.0,0.8113511800765991,0.0,0.0,13.0426583269175,BRQ 24h
1337,0.0,0.0,0.0,1.6951220035552979,0.0,0.0,6.515931833799519,BRQ 12h
1338,0.0,1.5306934118270874,0.0,0.5102311372756958,0.0,0.0,14.1100085447419,BRQ 0h
1339,0.0,0.0,0.0,1.362460970878601,0.0,0.0,1.48187039188169,BRQ 12h
1340,0.0,0.0,0.0,0.0,0.0,0.0,2.0890360284849097,BRQ 0h
1341,0.0,0.0,0.0,0.5698211789131165,0.0,0.0,13.693073676758099,BRQ 0h
1342,0.0,0.7704918384552002,0.0,0.0,0.0,0.0,13.778252614234901,BRQ 0h
1343,0.0,1.0016865730285645,1.0016865730285645,2.003373146057129,0.0,0.0,13.783300129042,BRQ 0h
1344,0.0,0.0,0.0,0.0,0.0,0.0,3.13148791298657,BRQ 12h
1345,0.0,0.0,0.0,1.0247843265533447,0.0,0.0,11.0477036517245,BRQ 48h
1346,0.0,0.0,0.0,0.0,0.0,0.0,0.963481007638523,BRQ 0h
1347,0.0,1.3888180255889893,0.0,0.0,0.0,0.0,10.2842288171647,BRQ 0h
1348,0.0,0.0,0.0,2.74495792388916,0.0,0.0,11.239888564560498,BRQ 24h
1349,0.0,0.0,1.6164790391921997,2.4247186183929443,0.0,0.0,12.5270579669709,BRQ 24h
1350,0.9750746488571167,0.9750746488571167,0.0,0.0,0.0,0.0,3.2625547119847202,BRQ 0h
1351,0.0,0.0,0.0,0.0,0.0,0.0,13.0924707219318,BRQ 0h
1352,0.0,0.0,0.0,0.0,0.0,0.0,5.58045654126629,BRQ 0h
1353,0.0,0.6353204250335693,0.0,1.2706408500671387,0.6353204250335693,0.0,14.6718637725498,BRQ 0h
1354,0.0,0.6454895734786987,0.0,0.0,0.0,0.0,14.6263613872271,BRQ 0h
1355,0.0,0.7999265193939209,0.0,0.0,0.0,0.0,8.8682475528821,BRQ 0h
1356,0.0,1.0089575052261353,0.0,0.0,1.0089575052261353,0.0,8.02703572357542,BRQ 12h
1357,0.0,0.0,0.0,0.6088536381721497,0.0,0.0,14.5563580489605,BRQ 0h
1358,0.0,0.0,0.0,0.0,0.0,0.0,7.27727682856986,BRQ 12h
1359,0.0,0.0,1.0488039255142212,1.0488039255142212,0.0,0.0,12.1247025414427,BRQ 24h
1360,0.0,0.0,1.6451774835586548,1.6451774835586548,0.0,0.0,11.054978924719999,BRQ 12h
1361,0.0,1.4094929695129395,0.7047464847564697,0.0,0.0,0.0,5.05074988566796,BRQ 0h
1362,0.0,0.9540011882781982,0.0,0.9540011882781982,0.0,0.0,9.620422468420239,BRQ 12h
1363,0.0,0.5484846234321594,0.0,1.0969692468643188,0.0,0.0,13.006125570309901,BRQ 0h
1364,0.0,0.0,0.0,0.8492135405540466,0.0,0.0,0.0,BRQ 0h
1365,0.0,0.46824827790260315,0.0,0.9364965558052063,0.46824827790260315,0.46824827790260315,13.6593948894561,BRQ 24h
1366,0.0,0.0,0.0,0.0,0.0,0.0,13.661368151779001,BRQ 24h
1367,0.0,0.0,0.0,0.0,0.0,0.0,9.133255809508528,BRQ 12h
1368,0.0,0.0,0.0,0.0,0.0,0.0,1.5912972300742598,BRQ 0h
1369,0.0,0.8059461712837219,0.0,0.0,1.6118923425674438,0.0,10.5950483473398,BRQ 0h
1370,0.0,0.0,0.0,0.0,0.0,0.0,10.9625378303069,BRQ 0h
1371,0.0,0.0,0.0,0.0,0.0,0.0,4.050264027120241,BRQ 12h
1372,0.0,0.0,0.0,0.8484416007995605,0.0,0.8484416007995605,12.9877364437236,BRQ 24h
1373,0.0,0.0,0.0,0.0,0.0,0.9501163959503174,0.0,BRQ 0h
1374,0.0,0.8684035539627075,0.0,0.0,0.0,0.0,4.4071917257194295,BRQ 0h
1375,0.0,1.0273628234863281,0.0,1.0273628234863281,0.0,0.0,6.11191456658292,BRQ 24h
1376,0.0,0.8411226868629456,0.0,0.0,0.0,0.0,3.10608448586798,BRQ 0h
1377,0.0,0.0,0.0,0.0,0.0,0.0,8.02743226765972,BRQ 0h
1378,0.0,0.0,0.0,2.623694658279419,0.0,0.0,1.5638568355343898,BRQ 24h
1379,0.0,0.0,0.0,2.0547256469726562,1.0273628234863281,0.0,13.270002133185802,BRQ 24h
1380,0.0,0.5940170884132385,0.0,0.0,0.0,0.0,15.3119342589585,BRQ 0h
1381,0.0,0.0,0.0,0.9943683743476868,0.0,0.0,9.70833452295505,BRQ 12h
1382,0.0,1.771420955657959,0.0,1.771420955657959,0.0,0.8857104778289795,12.031557133171999,BRQ 24h
1383,0.0,0.0,0.0,2.5344626903533936,0.0,0.0,14.8240064615893,BRQ 48h
1384,0.0,0.0,0.0,0.9502545595169067,0.9502545595169067,0.0,2.04861297315785,BRQ 24h
1385,0.0,0.0,0.0,0.0,0.0,0.0,15.0634551143571,BRQ 0h
1386,0.0,3.2820897102355957,0.0,0.0,0.0,1.6410448551177979,11.041185775251698,BRQ 0h
1387,0.0,0.0,0.0,0.0,1.5514130592346191,0.0,10.8247075161316,BRQ 48h
1388,0.0,0.9936121106147766,0.9936121106147766,2.9808363914489746,0.0,0.0,8.999592149146029,BRQ 24h
1389,0.0,1.148154616355896,0.0,0.0,0.0,0.0,3.0669822201197303,BRQ 24h
1390,0.0,0.0,0.8518711924552917,0.0,0.0,0.0,0.0,BRQ 12h
1391,0.0,0.7527364492416382,0.0,0.7527364492416382,0.0,0.0,5.06233385125317,BRQ 0h
1392,0.0,0.0,0.0,0.0,2.9463319778442383,0.0,0.0,BRQ 0h
1393,0.0,0.0,0.0,0.0,0.0,0.0,11.2348422336534,BRQ 24h
1394,0.0,0.0,0.0,0.0,0.0,0.0,4.608169329995531,BRQ 12h
1395,0.0,0.0,0.0,0.0,0.0,0.0,6.1629556177437195,BRQ 12h
1396,0.0,0.0,0.7016432285308838,4.911502838134766,0.0,0.7016432285308838,13.130634562179,BRQ 24h
1397,0.0,0.0,0.0,0.0,0.0,0.0,11.181830231362,BRQ 24h
1398,0.0,0.0,0.0,0.9402706027030945,0.0,0.0,15.3968195137534,BRQ 0h
1399,0.0,0.0,0.0,1.7805942296981812,0.0,0.0,10.958284443183901,BRQ 0h
1400,0.0,2.332381248474121,0.7774603962898254,0.0,0.0,0.0,10.3843707252718,BRQ 0h
1401,0.0,0.7602699995040894,0.0,0.0,0.0,0.0,3.8549794795260603,BRQ 0h
1402,0.0,0.0,0.0,0.0,0.0,0.0,13.7028227724805,BRQ 0h
1403,0.0,0.0,0.0,0.0,1.1171339750289917,0.0,15.188066114577401,BRQ 48h
1404,0.0,0.8093408942222595,0.0,0.8093408942222595,0.0,0.0,9.6441526040801,BRQ 0h
1405,0.0,0.0,0.5600994825363159,0.5600994825363159,0.0,0.0,7.64746030777804,BRQ 0h
1406,0.0,0.7476539015769958,0.7476539015769958,0.7476539015769958,0.0,0.0,10.0493962819199,BRQ 24h
1407,0.0,0.0,0.0,0.0,0.0,0.0,15.3809818783284,BRQ 0h
1408,0.0,0.0,0.0,0.0,0.0,0.0,9.12259991790867,BRQ 12h
1409,0.0,0.0,0.0,0.8667905330657959,0.0,0.0,3.1621483890405,BRQ 0h
1410,0.0,0.0,0.0,0.0,0.0,0.0,8.89262898910432,BRQ 12h
1411,0.0,0.0,1.743295431137085,0.0,0.0,0.0,13.9544252253967,BRQ 12h
1412,0.0,0.0,0.0,0.0,0.0,0.0,5.47743272225331,BRQ 0h
1413,0.0,0.0,0.0,0.745691180229187,0.0,0.0,10.7511967610978,BRQ 0h
1414,0.0,0.0,1.7573637962341309,0.0,0.0,0.0,15.6138027205991,BRQ 48h
1415,0.0,0.0,0.9928570985794067,6.949999809265137,0.0,0.0,14.0600542921642,BRQ 48h
1416,0.0,1.1520013809204102,0.0,0.0,0.0,0.0,1.1852658996336598,BRQ 0h
1417,0.0,0.0,0.0,0.0,0.0,0.0,15.5002271714667,BRQ 0h
1418,0.0,0.0,0.0,1.1289095878601074,0.0,0.0,0.0171666486357252,BRQ 24h
1419,0.0,0.0,0.0,0.8507618308067322,0.0,0.8507618308067322,7.77054285142205,BRQ 12h
1420,0.0,2.720949649810791,0.0,0.0,0.0,0.0,6.28319488314129,BRQ 12h
1421,0.0,1.5096476078033447,0.0,0.7548238039016724,0.0,0.0,5.97129333974095,BRQ 0h
1422,0.0,1.4712307453155518,0.0,0.0,0.0,0.0,4.84756272569241,BRQ 0h
1423,1.2410714626312256,0.0,0.0,0.0,0.0,0.0,1.99799713927522,BRQ 12h
1424,0.0,0.0,0.0,0.0,0.0,0.0,7.61972944513532,BRQ 12h
1425,0.0,0.0,1.4192917346954346,2.838583469390869,0.0,0.0,14.741783088676698,BRQ 48h
1426,0.0,0.0,0.0,0.0,0.0,0.0,9.38785770278257,BRQ 24h
1427,0.0,2.16324520111084,1.08162260055542,0.0,0.0,0.0,12.6425873152159,BRQ 12h
1428,0.0,0.0,0.8943189382553101,0.0,0.0,0.0,9.53911521124978,BRQ 12h
1429,0.0,0.0,0.0,1.7952734231948853,0.0,0.0,12.943066437971499,BRQ 24h
1430,0.0,1.0446114540100098,0.0,0.0,0.0,0.0,5.5717671331515,BRQ 12h
1431,0.0,0.0,0.0,0.0,0.0,0.0,9.49870936637794,BRQ 12h
1432,0.0,0.9176850914955139,0.0,1.8353701829910278,0.0,0.0,6.70682414099923,BRQ 24h
1433,0.0,0.0,0.0,0.0,0.0,0.0,8.58664241297222,BRQ 12h
1434,0.0,0.0,0.7959307432174683,0.0,0.0,0.0,10.403255147486,BRQ 24h
1435,0.0,0.6829395294189453,0.0,0.0,0.0,0.0,9.89191707673591,BRQ 0h
1436,0.0,0.0,0.0,0.0,0.0,0.0,13.9542614834126,BRQ 0h
1437,0.0,0.0,0.0,0.0,1.4034372568130493,0.0,5.0445498664574,BRQ 24h
1438,0.0,0.0,0.0,0.0,0.0,0.0,12.473638693830399,BRQ 12h
1439,0.0,0.0,0.0,0.0,0.0,0.0,9.54275183767809,BRQ 0h
1440,0.0,0.0,0.7724047899246216,0.0,0.0,0.0,10.6544710416558,BRQ 24h
1441,0.0,0.0,0.0,0.0,0.0,0.0,1.8743889576743302,BRQ 0h
1442,0.0,0.5977126955986023,0.0,0.0,0.0,0.0,13.583680698208699,BRQ 0h
1443,0.0,1.7891277074813843,0.0,0.0,0.0,0.0,1.6881168752791003,BRQ 0h
1444,0.0,0.0,0.0,0.0,0.0,0.0,9.62122995102912,BRQ 12h
1445,0.0,0.0,0.0,0.0,0.0,0.0,5.90482878265622,BRQ 0h
1446,0.0,0.7657055854797363,0.0,0.0,0.0,0.0,10.5251639035976,BRQ 12h
1447,0.0,0.0,0.0,0.0,0.0,0.0,3.8408846205292098,BRQ 0h
1448,0.0,0.7474828362464905,0.0,0.0,0.0,0.0,10.770767478104,BRQ 0h
1449,0.0,1.8081926107406616,0.0,0.9040963053703308,0.0,0.0,7.43828198259353,BRQ 24h
1450,0.0,0.0,0.0,0.0,0.0,0.0,2.27951026568251,BRQ 0h
1451,0.0,0.0,0.0,0.0,0.0,0.0,5.008933026920559,BRQ 0h
1452,0.0,1.461194396018982,0.0,0.0,0.0,0.0,5.683151328791679,BRQ 0h
1453,0.0,0.0,0.0,0.0,0.0,0.0,4.92898390643046,BRQ 0h
1454,0.0,0.0,0.0,1.653505563735962,0.0,0.0,13.977599992892001,BRQ 0h
1455,0.0,0.0,0.0,0.0,0.0,0.0,10.6152886111281,BRQ 12h
1456,0.0,0.0,0.0,0.7785722613334656,0.0,0.0,13.2805038990957,BRQ 24h
1457,0.0,0.0,1.9455032348632812,0.0,0.0,0.0,0.0,BRQ 48h
1458,0.0,1.1150367259979248,0.0,0.0,0.0,0.0,0.463815158887285,BRQ 0h
1459,0.0,0.9009791612625122,0.0,2.702937602996826,1.8019583225250244,0.0,12.186995690510399,BRQ 24h
1460,0.0,0.0,0.0,0.0,0.0,0.0,6.869200818386981,BRQ 0h
1461,0.0,0.0,0.0,0.0,0.0,0.0,6.98971639417216,BRQ 24h
1462,0.0,0.0,0.0,0.0,0.0,0.0,4.26428107687356,BRQ 0h
1463,0.0,0.0,0.7346227765083313,0.0,0.0,0.0,7.29750518765957,BRQ 0h
1464,0.0,1.065394639968872,0.0,0.0,0.0,0.0,0.0,BRQ 0h
1465,0.0,0.0,0.7597394585609436,3.7986972332000732,0.0,0.0,13.4942484959534,BRQ 48h
1466,0.0,0.0,0.0,0.0,0.0,0.0,10.741511161155,BRQ 12h
1467,0.0,1.0688809156417847,0.0,0.0,0.0,0.0,10.3708590340706,BRQ 12h
1468,0.0,0.0,0.0,0.0,0.0,0.9436660408973694,5.51340675097538,BRQ 0h
1469,0.0,0.0,0.0,3.143888473510742,0.0,0.0,11.385364369891699,BRQ 24h
1470,0.0,0.8078397512435913,0.0,0.0,0.0,0.0,13.9336839679053,BRQ 0h
1471,0.0,0.0,0.0,0.0,0.0,0.0,13.2910539219119,BRQ 0h
1472,0.0,0.5448707342147827,0.0,0.0,0.0,0.0,14.272375634491901,BRQ 0h
1473,0.0,0.0,0.0,0.0,0.9812255501747131,0.0,12.5934568985301,BRQ 24h
1474,0.0,0.9790199398994446,0.0,0.0,0.0,0.0,4.98454240549742,BRQ 0h
1475,0.0,1.1161797046661377,0.0,0.0,0.0,0.0,3.02437136616938,BRQ 0h
1476,0.0,0.9790199398994446,0.0,0.0,0.0,0.0,7.017250059159419,BRQ 12h
1477,0.0,0.0,0.0,0.0,0.0,0.0,10.3796976816408,BRQ 12h
1478,0.9267981052398682,1.8535962104797363,0.0,0.9267981052398682,0.0,0.0,3.3999206659113597,BRQ 0h
1479,0.0,0.0,0.8140810132026672,1.6281620264053345,0.0,0.0,11.165787089703699,BRQ 24h
1480,0.0,0.0,0.0,1.0569486618041992,0.0,1.0569486618041992,15.582561550202199,BRQ 24h
1481,0.0,1.0882891416549683,0.0,1.0882891416549683,0.0,0.0,0.483491509601577,BRQ 0h
1482,0.0,0.0,0.0,3.4017181396484375,0.0,0.0,13.356587644967101,BRQ 24h
1483,0.0,0.0,1.4110150337219238,1.4110150337219238,0.0,0.0,10.996922431253099,BRQ 24h
1484,0.0,0.0,0.0,2.71529483795166,0.0,0.0,11.234968244179,BRQ 48h
1485,0.0,0.0,0.0,0.0,0.0,1.6361132860183716,0.0,BRQ 48h
1486,0.0,0.0,0.0,0.0,0.0,0.7755223512649536,7.24240819891683,BRQ 0h
1487,0.0,0.6132544875144958,0.0,0.0,0.0,0.0,14.474855848907499,BRQ 0h
1488,0.0,0.0,0.0,1.1777536869049072,2.3555073738098145,0.0,0.6229540799197261,BRQ 24h
1489,0.9105226397514343,0.0,0.0,0.0,0.0,0.0,3.5996570758530098,BRQ 0h
1490,0.0,1.0381375551223755,0.0,0.0,0.0,0.0,5.62091617259446,BRQ 0h
1491,0.0,0.0,0.0,0.0,0.0,0.0,14.8071796572979,BRQ 0h
1492,0.0,0.0,0.0,0.0,0.0,0.0,9.39243793088523,BRQ 12h
1493,0.0,0.0,0.0,0.0,0.0,0.0,6.904572575453559,BRQ 0h
1494,0.0,0.0,0.0,1.5337480306625366,0.0,0.0,4.20018441677317,BRQ 24h
1495,0.0,0.0,0.0,2.5494635105133057,0.0,0.0,11.6865686215406,BRQ 24h
1496,0.0,0.7592979669570923,1.5185959339141846,0.0,0.0,0.0,12.5485360414588,BRQ 0h
1497,0.0,0.756922721862793,0.756922721862793,2.270768165588379,0.0,0.0,10.994211262295899,BRQ 24h
1498,0.0,0.0,2.076275110244751,1.0381375551223755,1.0381375551223755,1.0381375551223755,10.8388293061321,BRQ 24h
1499,0.0,0.0,0.0,0.0,0.0,0.0,3.7840218589167596,BRQ 0h
1500,0.0,0.9889494180679321,0.0,4.944746971130371,0.0,0.0,8.316382818570679,BRQ 24h
1501,0.0,0.0,0.0,0.0,0.0,0.8121581077575684,11.064005037117,BRQ 0h
1502,0.0,0.0,0.0,2.2558703422546387,0.0,0.0,7.2334860657014595,BRQ 12h
1503,0.0,0.0,0.0,5.150854110717773,1.7169513702392578,0.0,11.356248246625901,BRQ 24h
1504,0.0,0.0,0.0,0.0,0.0,0.0,10.8520445062775,BRQ 24h
1505,0.0,0.0,0.0,1.851232647895813,0.0,0.0,11.612209521178201,BRQ 24h
1506,0.0,1.605554223060608,0.0,0.802777111530304,0.0,0.0,7.865479087140129,BRQ 0h
1507,0.0,0.0,0.0,0.0,0.9281148314476013,0.0,8.198134052554,BRQ 24h
1508,0.0,0.8693280816078186,0.0,0.0,0.0,0.0,5.13205660736916,BRQ 0h
1509,0.0,0.8802209496498108,0.0,0.8802209496498108,0.0,0.0,5.96303095017126,BRQ 0h
1510,0.0,0.0,0.0,0.0,0.0,0.7589451670646667,10.2625113283888,BRQ 0h
1511,0.0,0.0,0.0,0.0,0.0,0.0,3.57084316353213,BRQ 12h
1512,0.0,0.0,2.8924143314361572,0.9641380906105042,0.0,0.0,11.88313841253,BRQ 48h
1513,0.0,0.0,0.0,0.0,0.0,0.0,10.9341557775229,BRQ 12h
1514,0.0,0.0,0.0,0.6779080629348755,0.0,0.0,12.6635101759425,BRQ 0h
1515,0.0,0.0,0.0,0.0,0.0,0.0,7.727997890401539,BRQ 0h
1516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BRQ 0h
1517,0.0,0.8814085125923157,0.0,0.8814085125923157,0.0,0.0,0.44437611330205895,BRQ 0h
1518,0.0,0.0,0.0,0.690811038017273,0.0,0.0,5.72821031164181,BRQ 0h
1519,2.724353551864624,0.0,1.362176775932312,1.362176775932312,0.0,0.0,4.111712070402779,BRQ 48h
1520,0.0,0.9952772855758667,0.0,0.0,0.0,0.0,4.53829885083929,BRQ 0h
1521,0.0,0.0,0.0,0.0,0.0,0.0,13.320918672304002,BRQ 24h
1522,0.0,0.0,0.0,0.0,0.0,0.0,12.979061231728801,BRQ 24h
1523,0.0,0.0,1.2363739013671875,0.0,0.0,0.0,14.794626553980502,BRQ 48h
1524,0.0,0.5752399563789368,0.0,0.0,0.0,0.0,12.5228028057182,BRQ 0h
1525,0.0,0.0,0.0,0.5336982607841492,0.0,0.0,15.1005971990906,BRQ 0h
1526,0.0,0.0,1.8810826539993286,0.0,0.9405413269996643,0.0,14.209268046467098,BRQ 24h
1527,0.0,0.0,0.0,0.0,0.0,0.0,11.649897805513302,BRQ 0h
1528,0.0,0.0,0.0,1.3775434494018555,0.0,0.0,11.7520549809848,BRQ 24h
1529,0.0,1.8676385879516602,0.9338192939758301,0.9338192939758301,0.0,0.0,8.33824682867386,BRQ 12h
1530,0.0,0.8884808421134949,0.0,0.0,0.0,0.0,6.8295766601728705,BRQ 12h
1531,0.0,0.0,0.0,0.7351186871528625,0.0,0.0,12.971733942238501,BRQ 24h
1532,0.0,0.0,0.6404274106025696,1.2808548212051392,1.2808548212051392,0.0,12.068267237239802,BRQ 24h
1533,0.0,0.9910497665405273,0.0,1.9820995330810547,0.0,0.0,13.0118721855083,BRQ 24h
1534,0.0,0.0,0.0,0.0,0.759474515914917,0.0,13.4815489617046,BRQ 24h
1535,0.0,0.0,0.0,1.6081229448318481,0.0,0.0,2.2989140844879703,BRQ 0h
1536,0.0,0.0,0.0,0.0,0.0,0.0,13.0578063901525,BRQ 0h
1537,0.0,0.0,0.0,0.8726957440376282,0.0,0.0,0.589629036943889,BRQ 0h
1538,0.0,0.6804499626159668,0.0,0.6804499626159668,0.6804499626159668,0.0,9.14636537374695,BRQ 24h
