"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Alkbh1",-1.53073904951759,4.83117052144654,-14.8898534383469,1.67182438278848e-15,4.95554702322897e-14,25.3511261814613
"Trmt61a",-2.90594164212489,3.84845624446725,-14.8541807314465,1.78293631629625e-15,5.24894834341819e-14,25.306869858946
"Ergic1",-1.07886203076504,7.30062885391418,-14.813720491659,1.91819942619531e-15,5.58643277549035e-14,25.0396096110512
"Nhp2l1",-1.52131493127821,6.93371673749587,-14.8126368328156,1.92196401203091e-15,5.58643277549035e-14,25.0603961986261
"Nme1",-1.78522926292257,6.65316881989424,-14.8020621328444,1.95910142111682e-15,5.67745842641957e-14,25.0553976624821
"Mir8094",-1.72110994285542,4.16566737407213,-14.7879935398724,2.00965642256809e-15,5.79808207426699e-14,25.2154632850606
"Hsd17b12",-1.35581875866577,6.71721712678154,-14.7571107548628,2.12539303828248e-15,6.1048623486773e-14,24.9858220824486
"Psmc4",-1.17423270993816,6.74519941864937,-14.7275779426184,2.24248777570293e-15,6.38469710349804e-14,24.9102400376937
"Ubtf",-1.08213997558749,7.59842101195026,-14.6985501241236,2.36405402220707e-15,6.70811169563348e-14,24.8081042889702
"Gmds",-1.35966973644113,5.0032144881787,-14.6916938457399,2.39374449289063e-15,6.75608364156502e-14,24.9866243731165
"Guk1",-2.14837440317783,4.44616861369577,-14.6810723286807,2.4404993332357e-15,6.8679190045333e-14,25.017686502986
"Rangrf",-1.71262877686203,3.54460888711218,-14.6795123765039,2.44744476764547e-15,6.8679190045333e-14,25.003753291636
"Suclg2",-1.39840282979856,6.68205385006024,-14.6791102153044,2.44923861903945e-15,6.8679190045333e-14,24.8201933221322
"Wdr4",-2.01926362559855,4.86777203488166,-14.6694280326727,2.49283688998297e-15,6.97510804798468e-14,24.9746712758165
"Cct5",-1.02567445429648,8.88907155497319,-14.6305282804542,2.67620336623198e-15,7.44007458325263e-14,24.6543878913733
"Tmem183a",-1.18484361555617,6.00688745169567,-14.6177437569469,2.73945095425331e-15,7.58343107442871e-14,24.7668017090369
"Nop10",-1.75182217161885,6.64835004348017,-14.6069915623538,2.79383355239954e-15,7.71751936400067e-14,24.6954469295675
"Ppa1",-1.94257932073831,5.86102015096785,-14.6003425303694,2.82801753357416e-15,7.79536128203681e-14,24.7319419147765
"Nsun5",-1.50156302098312,5.04173695203533,-14.5818035389545,2.92562018508533e-15,8.03030166236002e-14,24.7677114426942
"Cltb",-1.4627857585535,4.38142788550041,-14.5756102197315,2.95899283751028e-15,8.10476877835358e-14,24.8121345071989
"Hnrnpa1",-1.04268967407839,9.59728683693347,-14.5676510138113,3.00245665145648e-15,8.20650414860199e-14,24.5215691064082
"Lbhd1",-1.72066199213151,4.43216772616064,-14.5595877470164,3.04715854034943e-15,8.29376505856533e-14,24.7915751276839
"Polr3d",-1.67293613020807,3.92062803637875,-14.5511087067425,3.0949042333392e-15,8.38854731971667e-14,24.7813999254253
"Wdr18",-1.4959140458914,6.00348441408798,-14.5054221760773,3.3657388226364e-15,8.99123192063547e-14,24.5490869525825
"Gls",-1.67380006257728,7.27556016776805,-14.5041148859756,3.37383781421274e-15,8.99436064515893e-14,24.5035009266066
"Aldh9a1",-1.08757479391532,6.9202628846915,-14.4228737065496,3.91859266480063e-15,1.0340465155916e-13,24.3405134359879
"Dnph1",-1.87099337949892,4.81167460453309,-14.4190350475706,3.94646714711452e-15,1.03718589010097e-13,24.4862908177905
"Rsl1d1",-1.41284251919696,7.72212989053142,-14.4042505531654,4.05574395594188e-15,1.06375199555542e-13,24.2604188055385
"Eef1d",-1.34937592969304,7.73763174595606,-14.4010393520075,4.07988746414329e-15,1.06792699489863e-13,24.2452571532852
"Gemin4",-1.55919624999411,4.15078212961199,-14.3763880310761,4.27022154555954e-15,1.10880572651999e-13,24.4601513672998
"Fkbp11",-2.36663065215595,3.45144815586857,-14.3470440979265,4.50874330080361e-15,1.16607598156042e-13,24.4131980698036
"Thop1",-1.58775954654577,5.39880022092047,-14.3452166788065,4.524043153502e-15,1.16770680441186e-13,24.2703467606071
"E2f4",-1.24801405114145,6.2158161811086,-14.3360211809555,4.60184556865402e-15,1.18543176622689e-13,24.208243771618
"Phykpl",-1.09746691494151,7.5018525955007,-14.3271338628489,4.67834829549994e-15,1.20275239446486e-13,24.1184083311481
"Mtap",-1.19529434175875,6.3143986441041,-14.3230644592582,4.71381335752466e-15,1.20708952309157e-13,24.1533759302616
"Gm17092",-1.55944624751048,3.61418903426689,-14.3116275430597,4.81497440099616e-15,1.23056717811286e-13,24.2785427174706
"Srsf3",-1.16590566378212,8.74880944807213,-14.3038163332698,4.88534625664423e-15,1.24609922298648e-13,24.04469336024
"Ttc27",-1.55480864755164,5.27492919087504,-14.2609896425245,5.29041742871474e-15,1.33889843035094e-13,24.1543694557579
"Ung",-2.17917256861654,4.95472542520404,-14.2499502390329,5.40032603403466e-15,1.3640551147835e-13,24.1727474470313
"Eif2b5",-1.01805176171709,6.48024431239042,-14.2487856195909,5.41205711413626e-15,1.3643638352006e-13,24.0256634110146
"Wbscr16",-1.52278496669307,5.55796848198768,-14.2473555835979,5.42649755316248e-15,1.36535305683544e-13,24.0818338975669
"Dhx9",-1.19773957820652,8.67999074205082,-14.2246403330513,5.66126310392353e-15,1.42166690286729e-13,23.9042180866097
"Ptcd3",-1.33447039104796,6.52572371011526,-14.1859684202574,6.08525250228905e-15,1.51932371610036e-13,23.9100750255279
"Eif5",-1.30432027125977,8.89214973067678,-14.182514022694,6.1246804703067e-15,1.52623275520138e-13,23.8208768990971
"Ankrd63",-1.8206593072391,4.28405451589842,-14.1732394950826,6.23184302241624e-15,1.54803616157419e-13,24.0591604698611
"Polr3e",-1.55749296015768,5.36611444632294,-14.16995510052,6.27025319310051e-15,1.55356292377908e-13,23.987979358952
"Acp1",-1.15874682171897,5.94217337580811,-14.1414826710172,6.61360584076891e-15,1.63240389031754e-13,23.8768149204323
"Timm17a",-1.173937974376,5.63950951300641,-14.1197979435537,6.8880332205472e-15,1.68730821325216e-13,23.8429038396624
"Gm12751",-2.07089931977396,4.46235995541313,-14.1187500820351,6.9015870849388e-15,1.68744454093711e-13,23.984331762434
"Uchl5",-1.57322753637794,6.80778113782431,-14.1100360111458,7.01536935000681e-15,1.70562809496514e-13,23.7588751438375
"Pus7",-1.44952488405346,6.59381674710675,-14.1066659873025,7.05988832984312e-15,1.71324355488511e-13,23.7467385165575
"Ubap2",-1.13742559511348,6.97748853318197,-14.0928396998725,7.24559958935727e-15,1.74850593807854e-13,23.695809247082
"Syncrip",-1.4466824879524,8.30249395415928,-14.0877102952498,7.3157673091e-15,1.76216339469472e-13,23.6486526582103
"Tra2b",-1.17618138042018,7.77804419026296,-14.0816181235436,7.4000136347324e-15,1.77915512999501e-13,23.6498646359205
"Hnrnpd",-1.42841265712001,8.39505978744113,-14.0737506956154,7.5102872429906e-15,1.80233011600272e-13,23.6154210729087
"Nudcd3",-1.02488022685276,6.06542858571313,-14.0699562799045,7.5640740848027e-15,1.81188881629139e-13,23.7173182832967
"Etf1",-1.15117929179785,7.89239071910175,-14.043283854228,7.95351278187919e-15,1.89770304857315e-13,23.5717550487582
"Phb",-1.32686988474519,7.28408061661987,-14.0424394963494,7.96617239060593e-15,1.89770304857315e-13,23.5764451165387
"Aprt",-1.77438617241573,6.53819263224673,-14.0334153928049,8.10277330901569e-15,1.92318657899362e-13,23.6521812542149
"Knop1",-1.15350776317291,6.34235831815355,-14.002092109179,8.59590054795516e-15,2.02541881695285e-13,23.5702871482393
"Acsl3",-1.55887125165304,5.72185036526257,-13.9552482244549,9.39164907446972e-15,2.19696900781694e-13,23.5385245995662
"Nutf2",-1.3461268141549,6.25396264707652,-13.9489159163072,9.50488521220788e-15,2.21945907751969e-13,23.4607702657165
"Slc25a35",-1.58753061018305,3.89555729493585,-13.9264846187991,9.91742623928517e-15,2.29854982591284e-13,23.5924479268197
"Utp14a",-1.36140598526048,5.92130159983444,-13.9257037434941,9.93211470643997e-15,2.29854982591284e-13,23.4905966181752
"Atp5g3",-1.14168057443437,8.16910939022367,-13.918518199794,1.00683309016016e-14,2.32179644929828e-13,23.317785302832
"Nln",-1.23605444024754,5.42642457891524,-13.9084767956432,1.02619099910743e-14,2.36224073429286e-13,23.4931689958467
"Rars",-1.16980975422392,7.0735368295089,-13.8778752099856,1.08757886136378e-14,2.49912147913026e-13,23.2869509400481
"Psmd6",-1.20773693255831,6.65893446355243,-13.8561346400523,1.13347484859196e-14,2.59082816184321e-13,23.2715764593819
"Pcca",-1.1892699928244,5.69440281742641,-13.8316542613313,1.18754509382518e-14,2.70489437774251e-13,23.3031665013665
"Pprc1",-1.21873017359486,6.86772435721325,-13.8148156539931,1.22626995458308e-14,2.77847518679794e-13,23.1627157969877
"Dph2",-1.56940124210893,4.14067335496902,-13.8016518708696,1.2574461709918e-14,2.82936284887114e-13,23.384697564619
"Otud4",-1.35862809131871,7.07119871476844,-13.7886961746074,1.28892552538247e-14,2.89517648720426e-13,23.115978822882
"Gm17300",-2.71659116010666,3.99297553636701,-13.7603504723928,1.36065559574647e-14,3.04575717234075e-13,23.3201689493565
"Gmps",-1.38864811062272,7.33218679759909,-13.7585523328102,1.36534200284175e-14,3.05098712958596e-13,23.0485921313614
"Pwp1",-1.07580933375033,6.60458428284963,-13.7476055225291,1.39423235739723e-14,3.11019221582272e-13,23.1064350816155
"Cad",-1.64092217172209,8.02118701724449,-13.7339659711683,1.4311105983616e-14,3.18152549632341e-13,22.9634425223651
"Nap1l1",-1.32301257657313,9.22699077126735,-13.7305824271161,1.44041317805823e-14,3.19673235738973e-13,22.9364640479404
"Ptges3",-1.48872850073285,7.98572614078339,-13.7057365316857,1.51065561559935e-14,3.34690134084067e-13,22.9239402175575
"Cdc34",-1.42611641785901,6.46368685953006,-13.7024960590495,1.52007292750699e-14,3.35631068330327e-13,22.9673178872346
"Ddx31",-1.4333783950013,4.58261331327645,-13.6967321675023,1.53697308098491e-14,3.38786443300968e-13,23.1657464623849
"Alg8",-1.40521787502545,4.90613462889425,-13.6617442715315,1.6437888640845e-14,3.59887197679748e-13,23.0560322871254
"Ldha",-1.40045831348412,9.58983503230987,-13.64450179159,1.69920692024504e-14,3.71393997399685e-13,22.7610497187603
"Noc2l",-1.09585940698076,7.41799236631796,-13.6207064694248,1.77885677977537e-14,3.86849205558185e-13,22.7594169222165
"Psmg1",-1.47583643030928,4.99926350779615,-13.6181302362003,1.78770737183989e-14,3.88123826230724e-13,22.9511255812556
"Psmd3",-1.02961859055385,7.44210853293758,-13.6168989801406,1.79195329621452e-14,3.88396154336446e-13,22.7475929289597
"Ipo4",-1.7056140910988,4.74856195686821,-13.5970421962948,1.86187815375899e-14,4.02879401170884e-13,22.9358986981812
"Noc3l",-1.5813137566055,5.42615124852166,-13.5915929153295,1.8815536792037e-14,4.05976671204907e-13,22.8775118462974
"Shmt1",-1.15565873604635,6.39546192898217,-13.5377920382814,2.08767098833314e-14,4.49489758565988e-13,22.6370337418104
"Morf4l2",-1.11981977191407,7.8690329675137,-13.5252630375768,2.13891781351733e-14,4.59001156576784e-13,22.5656141647114
"Dctpp1",-1.58889580580898,5.38201599027191,-13.5237975112515,2.14499606670429e-14,4.59545939505311e-13,22.6788247706403
"Ddx56",-1.23938825045306,6.20292457075018,-13.5147819805942,2.18278040700988e-14,4.65337241776836e-13,22.6308594541928
"Mlh1",-1.44434194359792,4.86928804762063,-13.488506577923,2.29685151253278e-14,4.86497252287382e-13,22.7197058563714
"Cwc22",-1.09690472320149,5.93903319778526,-13.488467542595,2.29702546138924e-14,4.86497252287382e-13,22.6198207816681
"Pgk1",-1.21857584836267,9.53206137997792,-13.4813528784779,2.32895695551653e-14,4.9245681031712e-13,22.441981417099
"Mettl2",-1.62700876990078,4.59708247830136,-13.4458423244432,2.49529040759642e-14,5.21680440609087e-13,22.6805560951669
"Abce1",-1.2606354645529,8.19351373562096,-13.431613763848,2.56531990608874e-14,5.32888773452001e-13,22.3710338391452
"Eif3j1",-1.53559652213223,6.95922411972416,-13.4300486916159,2.57314512727646e-14,5.33660434303998e-13,22.4273492934606
"Gm21887",-1.53193585115323,4.95902748899743,-13.4118151269867,2.66613984371251e-14,5.51186203677063e-13,22.440924902851
"Timm23",-1.19028144853218,6.95495915432836,-13.3724271318485,2.87900093422445e-14,5.94245932099141e-13,22.287636690009
"Aen",-1.68005148772655,4.99647878694922,-13.3650852745951,2.92057032242835e-14,6.00915443678087e-13,22.4704299405094
"Gtpbp4",-1.26182587620391,6.86101578756644,-13.3615903768929,2.94057452113241e-14,6.04074034934527e-13,22.287132917858
"Cdk8",-1.06064160757445,6.18496776677885,-13.3604030474676,2.9474025887465e-14,6.04520186567075e-13,22.3145397341032
"Dgcr8",-1.38263486073159,5.74012083665798,-13.3507244075655,3.00367358663799e-14,6.1335011313927e-13,22.3883946009991
"Fam162a",-1.52460949271262,5.21171068499317,-13.3505620971985,3.00462660368617e-14,6.1335011313927e-13,22.4112120729161
"Slc16a1",-1.45286652472071,6.86479635144947,-13.3359697095216,3.09158922145352e-14,6.29123869312398e-13,22.2321354350247
"Nifk",-1.28026447157054,6.63715169563746,-13.3344908822413,3.10054536185587e-14,6.29959005210872e-13,22.2433764794135
"Naa15",-1.50655987707839,7.63931147981959,-13.31719180505,3.20731471097095e-14,6.50633857695872e-13,22.1664978819999
"Txnrd3",-1.68023307846474,3.78304678443942,-13.2878412822977,3.39718870818024e-14,6.87004688447104e-13,22.4052333167681
"Snx5",-1.21440128185792,8.53618977979898,-13.2248824964533,3.84443861115169e-14,7.64354463837402e-13,21.9525282138384
"Smn1",-1.36520233098303,5.45033998453992,-13.2120135152822,3.9430709561036e-14,7.80379424132516e-13,22.128000258631
"Pop1",-1.19708751197999,5.46602245776092,-13.2072039664692,3.98059715894788e-14,7.85411746422801e-13,22.0847321373635
"Plaa",-1.23801472110572,6.77649366888491,-13.1989213540133,4.04608408941326e-14,7.95321529776488e-13,21.989339898979
"Nop14",-1.226716630892,6.4191230640802,-13.1621673578627,4.35031056872634e-14,8.49324543064271e-13,21.9180364029872
"Tomm5",-1.71106406584713,6.01256435890448,-13.1573349062073,4.39202341031634e-14,8.56180779821878e-13,21.9247874499269
"Urb2",-1.10323391253711,6.07657697096489,-13.1344528587285,4.59518882044669e-14,8.91768855842442e-13,21.8631319067529
"Ddx3x",-1.12290034886209,9.10540721744038,-13.1233524249899,4.69720129491223e-14,9.0749649422389e-13,21.735864502509
"Qdpr",-1.1172168385445,6.7019570333224,-13.0894249341233,5.02365836638657e-14,9.69125654840964e-13,21.7370234928987
"Chchd3",-1.22569198917274,6.62538433331847,-13.0822111021918,5.09602570909144e-14,9.81627622865492e-13,21.7373995954923
"Pdcd11",-1.15450682145362,7.0454123745365,-13.0596465658581,5.32937928089961e-14,1.02354040242485e-12,21.6666448577328
"Cyc1",-1.14447408299969,7.1840142022811,-13.0279995220158,5.67529757747959e-14,1.08356453600614e-12,21.5887592925104
"Gm9797",-1.83607780987096,4.69625009449091,-13.0144583965204,5.83027751813307e-14,1.10915094266829e-12,21.8201214177978
"Elavl1",-1.04148902281922,6.98837548373043,-12.9577915107639,6.52750631496578e-14,1.22085602132158e-12,21.4688104572359
"Snhg3",-2.65283922369597,3.86763043590782,-12.9471784824407,6.66733226543753e-14,1.24014290547529e-12,21.7454029660954
"Tbl3",-1.2910720456984,6.40186737804583,-12.9387223188706,6.78094196013162e-14,1.25947023559927e-12,21.4537998112674
"Ide",-1.18292594016223,7.87152553301758,-12.9365208407544,6.81084407136411e-14,1.26321697969315e-12,21.3873457053842
"Tnpo1",-1.22270431873269,8.45440248192338,-12.9162093042452,7.09320324791945e-14,1.31183842973986e-12,21.3300040994769
"Cacybp",-1.46318557405054,7.48866169156957,-12.9008386986188,7.31484992329938e-14,1.34176045533032e-12,21.3272173136698
"Gspt1",-1.16556857627939,7.95037731297231,-12.8921554089799,7.44319692326049e-14,1.36105669936184e-12,21.2911205244307
"Gm13461",-1.33523554949628,6.51444096233208,-12.8877892185371,7.50860497387342e-14,1.36916037044661e-12,21.3749272209146
"Hprt",-1.37613531139726,7.36797133591149,-12.8627920872134,7.89461244436271e-14,1.42355213007168e-12,21.2825554985943
"Nvl",-1.0963186750853,6.40678134733095,-12.8510711723822,8.08257053432653e-14,1.45542320731153e-12,21.2947638653125
"Nle1",-1.69771221935366,4.50179652670932,-12.8496531786336,8.1056192699048e-14,1.45553603016838e-12,21.4549550447685
"U2af1",-1.01339032887726,6.78092539363438,-12.8426012001943,8.22125225053405e-14,1.47426129790999e-12,21.2265397169797
"Gm15884",-1.40443986783894,4.63309317978076,-12.8409500871081,8.24856990194273e-14,1.47711976602652e-12,21.4151971096562
"Eif2b3",-1.36194547869427,4.74439475965868,-12.8338484678514,8.36713322610873e-14,1.49628775033842e-12,21.4349910349982
"Tomm70a",-1.19540457293704,7.76719854923453,-12.8316393340223,8.40437112528055e-14,1.5008796467609e-12,21.1740861908226
"Rcl1",-1.30457435205121,5.95640953494902,-12.8304085299053,8.42519176728972e-14,1.50253110871871e-12,21.2585879262081
"Dhx33",-1.06963900222204,5.97441885045048,-12.8294382111719,8.44164330496697e-14,1.50339993180228e-12,21.2633002281252
"Nop16",-1.33162588411744,5.75915423344607,-12.8218617970413,8.57123973279718e-14,1.52230376813825e-12,21.2641619594811
"Shmt2",-1.38510865090475,8.24675911619951,-12.81286051166,8.72786884675765e-14,1.54589251347141e-12,21.1122064113076
"Atg9b",-3.4037342161677,3.48667524099446,-12.8035284699696,8.89335943659913e-14,1.57056917756945e-12,21.4305247776094
"Ppan",-1.40681269014667,5.98951967158462,-12.784269136687,9.2451633246172e-14,1.61983745537794e-12,21.1361777979981
"Ndufaf4",-2.08839634324025,4.99224024126535,-12.7799285688815,9.32640594656252e-14,1.63186965504341e-12,21.3332944373608
"Arl14ep",-1.45951460105936,5.86660521397685,-12.7729467067567,9.45862736425624e-14,1.65240345597792e-12,21.1929211569791
"Snrpd3",-1.21083571232119,6.94184763523914,-12.7637226442965,9.63626903580082e-14,1.6792977300913e-12,21.0712035506136
"Tsr2",-1.46412663226499,4.65468245542615,-12.7362568474798,1.01857878039054e-13,1.75620296225901e-12,21.2406754323247
"Cars",-1.17165734669959,5.1873789395054,-12.7323788878179,1.02659289308606e-13,1.76767314733903e-12,21.1565871160174
"Nasp",-1.08196898928644,7.34893792068766,-12.7262562351639,1.03937791609048e-13,1.78495284187866e-12,20.9651360102934
"Nup93",-1.05737534247561,6.86130601726859,-12.7238913331851,1.044359865774e-13,1.79113925196087e-12,20.9967665037883
"Btbd19",-3.52806674188093,2.3019436307507,-12.7114067481415,1.07106961142655e-13,1.83210761069182e-12,20.5538414280042
"Srsf10",-1.2971546849395,7.15314908903953,-12.7031193047674,1.08918644573197e-13,1.86064574012344e-12,20.9444128330386
"Prpf38b",-1.05216754512309,6.45434305015747,-12.6990578486772,1.09817964174177e-13,1.8735435333421e-12,20.9768775797481
"Atp5g1",-1.25797849877412,7.1004717051028,-12.6885246210628,1.12186022050847e-13,1.908926768396e-12,20.9007159477724
"Slc25a5",-1.11606625625054,9.52490567938803,-12.6738767235024,1.15566610963308e-13,1.96130890213939e-12,20.8121454810737
"AU020206",-1.50308540002075,6.08532210512902,-12.6551680779047,1.20037090438142e-13,2.03186642132776e-12,20.9210892669421
"Diexf",-1.45429322550312,4.73186814929994,-12.6502379185872,1.21244470714233e-13,2.04963146260792e-12,21.0546163858913
"Fem1a",-1.05811417465395,5.89367766561845,-12.6462995842938,1.22217912832618e-13,2.06340073121702e-12,20.9123545074838
"Thada",-1.33300049722922,5.47516647454112,-12.6342308165975,1.2525124880857e-13,2.09824124294408e-12,20.9901531668437
"Slc16a3",-2.08319618445964,6.05605745982013,-12.6289918650644,1.26591957720881e-13,2.11524245442754e-12,20.8923856642427
"Dtd1",-1.49530528893907,4.46902666755508,-12.6210593994034,1.28650081858188e-13,2.14413227130529e-12,21.0055081693554
"Klhdc4",-1.34523547734992,5.13167989114892,-12.6089188576035,1.31866785894467e-13,2.19209536654017e-12,20.9354059232258
"Fastkd2",-1.46111002286338,4.82316412266165,-12.6072336596204,1.32319772015263e-13,2.19681278781862e-12,20.970186182282
"Gm21992",-1.12124626945612,4.67409622354818,-12.6048192884581,1.32971548423179e-13,2.20481432078944e-12,20.9679311763597
"Cebpz",-1.14566602762628,6.89747660351149,-12.5979414167541,1.34846411852102e-13,2.23020505105202e-12,20.7472455163985
"Sbds",-1.11157433895859,5.67821508330036,-12.5891620307101,1.37279126120996e-13,2.26248273782549e-12,20.8125974856348
"Utp18",-1.56324945994962,5.81894432783167,-12.5888750364202,1.37359406941286e-13,2.26248273782549e-12,20.8189324930602
"Acy1",-1.77212651289425,4.90466395532405,-12.5869784282747,1.37891157993926e-13,2.26612772687992e-12,20.928323334119
"Hspbp1",-1.60063343155405,4.89322207744867,-12.5556657175782,1.46982409170568e-13,2.39548888017422e-12,20.8251212924355
"Gm10110",-1.80185522876131,4.66305871212025,-12.5449916073973,1.50220323924371e-13,2.43788808188764e-12,20.9038097887301
"Lap3",-1.22376926268912,6.68522698286757,-12.5266594791133,1.55953210268701e-13,2.52147014809283e-12,20.5899530426205
"Wdr74",-1.28618449880564,5.94410453546507,-12.5103436797303,1.6124441161454e-13,2.6037763631736e-12,20.6104624981872
"Armc8",-1.16529190165923,5.05219554764718,-12.5048558460517,1.63065253995484e-13,2.62664540027713e-12,20.7527945365789
"Psma7",-1.09419353042495,7.57082961264656,-12.4990057398814,1.65029559932895e-13,2.65499228823888e-12,20.4846882591063
"Acat3",-1.25162988705119,5.90441570939267,-12.4663435524466,1.76452052899505e-13,2.81878699909238e-12,20.533873730066
"Ydjc",-1.32561767249413,5.14662231416004,-12.4569614848249,1.79880937374742e-13,2.85849964496484e-12,20.5947973100639
"mt-Nd4",-1.79810993917322,10.0588188058499,-12.4377917256564,1.87101281737313e-13,2.9659779496893e-12,20.320450115474
"Slc29a2",-2.26211616784031,2.94963072155187,-12.434943330094,1.88199258678022e-13,2.97974509197166e-12,20.6993263082576
"Mt2",-1.68689799688706,4.23969372892172,-12.4137582800288,1.9657589602359e-13,3.08976375069524e-12,20.5182855185661
"Gm10052",-1.12087924879718,5.75562348089242,-12.3988245299559,2.02710007482129e-13,3.1746490074071e-12,20.4571670495261
"Galk1",-1.55726479884355,6.06446819141413,-12.3757280218537,2.12586665584229e-13,3.31334055135659e-12,20.2978765928237
"Spata5",-1.3426648060806,4.98030486467627,-12.3708072652519,2.14753991122134e-13,3.33510893150558e-12,20.4406028020492
"Psmc5",-1.08310999905581,6.70803585234432,-12.3636772919903,2.17934681207305e-13,3.38046113036373e-12,20.245481710753
"Cdk12",-1.26819385746498,5.87492175872862,-12.3592547539922,2.19931846885626e-13,3.40152675464529e-12,20.3313432297834
"Gm9800",-1.10442388466938,7.18013322137002,-12.3588108850447,2.20133327686706e-13,3.40152675464529e-12,20.2146686492209
"Dhps",-1.21519087700831,5.18194891078292,-12.3581955924926,2.20412934475633e-13,3.40152675464529e-12,20.3819887945023
"Polr1a",-1.12123986686646,6.84368822780435,-12.3538704789662,2.22388709471046e-13,3.42184051129047e-12,20.2288563522245
"Urb1",-1.62782109405577,5.1054126843467,-12.3537428070934,2.22447307365721e-13,3.42184051129047e-12,20.4061637107297
"2410002F23Rik",-1.40248239310046,5.1599369012697,-12.3514415119878,2.23506261165734e-13,3.4340612884198e-12,20.3901890041106
"Strap",-1.18912185434043,7.40205627850687,-12.3454289263871,2.26297480725626e-13,3.47283710669126e-12,20.1828366578425
"Yars2",-1.40071006457481,4.95325700548931,-12.3440876330644,2.26925015902703e-13,3.47425410550094e-12,20.3797280692176
"Mrps9",-1.05821421571239,5.63483468501503,-12.3267907327188,2.35179467345084e-13,3.58793774916713e-12,20.2584575355029
"Eif4e",-1.20013074748962,7.42438440922996,-12.3029673840111,2.47056058814587e-13,3.75588853816135e-12,20.0890750365737
"Grwd1",-1.45598005097498,5.43644880124757,-12.299540606942,2.48814370101293e-13,3.77819528307028e-12,20.2184762615878
"Llph",-1.14947157646571,5.37428151108813,-12.2977557880029,2.49735260475972e-13,3.78332892270658e-12,20.2150563305957
"Mrpl38",-1.32824205798412,5.14014929392163,-12.2811705745118,2.58461679673961e-13,3.89733796423582e-12,20.2134888724618
"Nsfl1c",-1.00250797863604,6.13763842345055,-12.2805195132671,2.58810557054139e-13,3.89807130189546e-12,20.1221746726518
"Txnl4a",-1.08917726324999,5.10935879894301,-12.277658072793,2.6034962828099e-13,3.91670825489234e-12,20.1982557095435
"Gm11508",-1.60448826108577,3.2767989561617,-12.2645918911112,2.67497801553281e-13,3.99646025036392e-12,20.3540312894361
"Mrpl12",-1.52808864282972,6.62368334487032,-12.2611637129782,2.69406425195353e-13,4.02034898656468e-12,20.0242586924483
"Hmga2",-1.41330918058872,5.89954673431541,-12.2487470812802,2.76437141630257e-13,4.10638834071582e-12,20.0551331304432
"Gm17108",-1.54593146826068,3.63873079485472,-12.2450441468042,2.78570123373287e-13,4.12391780131742e-12,20.2948882761499
"E2f3",-1.02943631391234,5.93881371695652,-12.2393544831029,2.8188048880568e-13,4.16817128264708e-12,20.0615732760245
"Azin1",-1.08554138353228,7.34707555869943,-12.219719845936,2.93617755915106e-13,4.32204005107236e-12,19.9385239482392
"Aven",-1.44106998293623,4.44421387431284,-12.2119841753498,2.98378730639671e-13,4.37723283603938e-12,20.1523158579978
"Fam195a",-2.41657731011781,3.1778440411873,-12.1978892822845,3.07258317998026e-13,4.48217386805435e-12,20.2367082234057
"Mif",-1.76191456591593,7.66283170201202,-12.1933555822065,3.10171785967839e-13,4.51452948118884e-12,19.8274830940208
"3110082I17Rik",-1.19695981178302,5.70985991856435,-12.174040305878,3.22905581001843e-13,4.66846676853779e-12,19.9045071873911
"Nup205",-1.06402202728609,7.65840075937542,-12.1536190196775,3.36953226702237e-13,4.84995980296579e-12,19.7615684582562
"Hmga1-rs1",-1.14881424589296,7.51987917987402,-12.1447211662715,3.43268759867779e-13,4.91362547890119e-12,19.7538433385628
"H2afj",-1.26714385406779,5.79359406777367,-12.1319291132911,3.52561948186902e-13,5.03554650529214e-12,19.8081456544798
"Samd11",-1.25446230214075,4.17522277446347,-12.1303498741756,3.53727010098623e-13,5.04663491440706e-12,20.0091917947595
"Exosc7",-1.32071948964825,5.20668347342044,-12.1182715996795,3.62769306412076e-13,5.16052699172795e-12,19.8644010502532
"Lrp8",-1.23723238937493,5.43785507286794,-12.1161059461427,3.64415522574267e-13,5.17637497766051e-12,19.8226537252643
"Mrps18b",-1.41772399528191,4.90299666599578,-12.112853454415,3.66902314885876e-13,5.20600301001457e-12,19.9250077614604
"Ccar1",-1.07678089345824,7.14167077346457,-12.1061979313815,3.72045434436961e-13,5.26746551286267e-12,19.6962728521235
"Sqle",-1.0953220338003,6.72397385965919,-12.0981491753409,3.78364182730212e-13,5.35060913325634e-12,19.6978002167149
"Erh",-1.20575635856844,7.70901596781095,-12.0691003917469,4.02100127904215e-13,5.65597612197229e-12,19.569503095727
"Glrx5",-1.19982801420575,5.94450152504146,-12.0629159576741,4.07347782125127e-13,5.71122705759235e-12,19.6380522613177
"Gm12141",-2.16574983316709,4.74696095424883,-12.047892869178,4.20390052261367e-13,5.87505279710369e-12,19.8816332059114
"Mdn1",-1.88263950732124,6.40369709312134,-12.0473562993217,4.20863723711845e-13,5.87534809134503e-12,19.6321169180931
"Lonp1",-1.12197209870779,7.38993134063268,-12.041591584063,4.25987371395529e-13,5.92971052896975e-12,19.5176941939715
"Hilpda",-1.5196872208738,3.25047685403766,-12.0050878160588,4.59952766063892e-13,6.35273059766756e-12,19.8164953540808
