"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Nhlrc3",1.54237895187184,4.49950564135477,17.9968937365616,9.33995403206208e-18,7.67472298723177e-17,30.3385063519522
"Usp25",1.84291275397077,6.72055649610014,17.9893714551696,9.44936134118583e-18,7.75971273198074e-17,30.1151765553503
"Rybp",1.92679714588669,4.97620347485126,17.9817479402299,9.56158830728208e-18,7.8271185998388e-17,30.2239326393271
"Mbp",1.67221841239899,6.46798852510528,17.9647108567784,9.81738347792147e-18,8.02042385231798e-17,30.1000702869894
"Slc6a6",1.62896500461724,7.73127838537971,17.923830635579,1.04603104185995e-17,8.49734045119288e-17,29.9914023819947
"Atp6v0e",1.42420523833399,6.63038919220174,17.8722746220776,1.1333457687358e-17,9.14495221597068e-17,29.9577736837197
"Acbd5",1.92105459260085,4.78077193633669,17.8691849784227,1.13881097111527e-17,9.1677025474258e-17,30.0638372102717
"Heatr6",1.51086464215012,5.31225845779954,17.866313323228,1.14391491642751e-17,9.19594263775751e-17,30.0247381003515
"Ccndbp1",1.81950517610827,4.74203912513132,17.8417480938633,1.18855050089115e-17,9.52527848954929e-17,30.0866547930422
"Dusp3",2.63786553174416,3.56268739556155,17.8336936441383,1.20357299426298e-17,9.63972127360658e-17,30.1573942243576
"Chmp4b",1.48905784078187,7.31207912563213,17.8315799641673,1.20754755327301e-17,9.66559179047072e-17,29.8645977404219
"Arap1",2.03496674901313,6.495113373321,17.823368961724,1.22311619961713e-17,9.77815124361405e-17,29.8785528133632
"Arhgap1",1.52449071547958,6.33695991761155,17.7921254086461,1.28427108174985e-17,1.02418252176648e-16,29.8370441419652
"Tbkbp1",2.13363928536077,4.40496124088357,17.7802009721147,1.30843411150186e-17,1.0408946121096e-16,29.9705202681304
"Ube2q1",1.08236550125289,7.13644522958484,17.7592452966865,1.35203828186639e-17,1.07229767950345e-16,29.7456750085606
"Sqstm1",1.62173512505043,7.67384278610177,17.7404169536695,1.39249205026659e-17,1.10236123711043e-16,29.7049410750947
"Plscr1",1.70338994381088,5.14169785056728,17.7395755452069,1.39432869804875e-17,1.10314256470243e-16,29.8205758295365
"Trio",1.95765255873252,4.9466795440228,17.7192328070066,1.43950093831105e-17,1.13611189556792e-16,29.8233493183955
"Plekhm1",1.90481215966288,5.01642442215419,17.7111317632516,1.4579069249861e-17,1.14924138476591e-16,29.833711325626
"Arid3b",3.24335398960198,2.50453217412893,17.7022384319493,1.47839234475094e-17,1.16327077647888e-16,30.0869386677411
"Osbpl2",1.37021814386746,5.80356068321484,17.6964024300027,1.49199621813493e-17,1.17326389461211e-16,29.7080541228851
"Ankrd44",1.60119514004466,6.82661818761892,17.681810612156,1.52657716651403e-17,1.19755597298198e-16,29.6231949184618
"Tmem135",1.33336868358369,5.72648764426049,17.6651604683854,1.56704625416218e-17,1.22707849926342e-16,29.6632830588182
"Trpv2",1.82911312765936,5.26339620396871,17.6362796656996,1.63988298985303e-17,1.28112956681022e-16,29.661845636191
"Hsh2d",2.61958666636886,2.76496416271698,17.6277256444249,1.6621186011398e-17,1.296053201117e-16,29.9064988633021
"Kif21b",2.47306776994994,5.80786301115112,17.6251798406707,1.66879602671017e-17,1.30019105025926e-16,29.6080363149345
"Abcd1",1.72934270495243,6.39578135387202,17.609607475572,1.71024678822367e-17,1.33118309661319e-16,29.5451003912013
"Lrrc20",1.9215561872995,4.45665419901545,17.608410477971,1.71347653829237e-17,1.33289789674355e-16,29.6913259823813
"Ubap1",1.37494915544958,5.59294519797456,17.6010523808397,1.73346868545847e-17,1.34683566387237e-16,29.5898962525833
"Pycard",1.62386984147824,5.2716247960196,17.5742356798774,1.80838643131697e-17,1.40001675836543e-16,29.6052358423707
"Skil",2.79175655986769,4.33224250089421,17.5715902245614,1.81595551313892e-17,1.40503876204306e-16,29.6523140645167
"Fam126b",1.72580858497523,5.39513498306295,17.565663501021,1.83303149341271e-17,1.41571968346087e-16,29.5291527633992
"Usp32",1.81577931220207,5.29548253284015,17.5331820261946,1.92959795712133e-17,1.48676381467693e-16,29.4746157758209
"Lmbrd1",1.49305294140182,5.03029900607757,17.5171003408396,1.97933240752845e-17,1.52147262563303e-16,29.4977782870857
"Sertad3",3.03529537844766,2.66659950581119,17.4561483999365,2.18013435130841e-17,1.66989287805529e-16,29.7026331204852
"Arhgap4",1.64248474547247,6.12460268309644,17.4307414565378,2.26992375497916e-17,1.73559600181946e-16,29.2691667642846
"Ctsl",2.6221127787137,4.83797726024758,17.4072155688552,2.35646149315453e-17,1.79752876413779e-16,29.357768968529
"Pbx2",1.33171261910072,6.27149985822193,17.3858331429658,2.43806152708465e-17,1.85650163085865e-16,29.1856179679709
"Hsdl1",1.33482140788992,5.58486375662174,17.3802002225898,2.46003840577828e-17,1.87213825452634e-16,29.2482270135616
"Cyfip1",1.53162793690049,6.87311710610214,17.3711286471978,2.49586096188077e-17,1.89606570322399e-16,29.1188942021067
"Hdac4",2.04013029181909,4.86524449963234,17.3700854152463,2.50001485602887e-17,1.89811069449257e-16,29.254416398352
"Rnasek",1.67952908031535,4.7727553910488,17.35234654165,2.57174674167381e-17,1.9446917183503e-16,29.3219889327755
"Whsc1l1",1.44116815276246,6.36604927996922,17.3522054036802,2.57232589206239e-17,1.9446917183503e-16,29.1173761375748
"Emp3",2.07579969701083,6.3347780772757,17.3501046925815,2.58096191529562e-17,1.94718034897583e-16,29.1283211062523
"Stxbp3a",1.8458103656805,4.58625506397799,17.291488516145,2.83436638195411e-17,2.12585665724496e-16,29.170159812894
"Atp2b1",1.82515121697654,6.66794190774418,17.2690785561406,2.93789620980447e-17,2.19463213417097e-16,28.9647425508895
"Dok1",1.65610017331635,4.7206764106638,17.2608836097329,2.97672084697548e-17,2.22235576516864e-16,29.1461530527824
"Tbc1d13",1.41381518971707,6.74575009753748,17.22920316297,3.13184892384435e-17,2.32746391403956e-16,28.9122906538218
"Rchy1",1.37878023213322,5.79004092956768,17.201613650462,3.27372090344189e-17,2.42457036448294e-16,28.911065789426
"Hmgcl",1.80216205964887,4.98657484336848,17.1498542704774,3.55800747355247e-17,2.61868543249046e-16,28.9445713652399
"Rab8a",1.28420399623936,6.63803654089657,17.1343041322878,3.64829109227484e-17,2.68361264878211e-16,28.7470296881866
"Metrnl",3.86765570971121,2.50273955248522,17.1253073898716,3.70159983178454e-17,2.72128372684364e-16,29.1628860119715
"Samd8",2.07410809092546,4.66325420319725,17.1160380571514,3.75736310609298e-17,2.75759441528577e-16,28.8644643953005
"Reep5",1.09667687335732,6.88620836069351,17.1061037633992,3.8180877537701e-17,2.79735537488596e-16,28.6985670339667
"Creb3",2.72475655322537,3.31353228366522,17.10466491324,3.82696632056765e-17,2.80076120292727e-16,29.095812270041
"Gak",1.14036056817792,7.5252000394589,17.1035935551484,3.83359104653913e-17,2.80402887646296e-16,28.6697203411739
"Dgkh",2.57736483469963,3.01175704047061,17.0951497927886,3.88621793315922e-17,2.8377259519801e-16,28.993349175871
"B430305J03Rik",2.17117201302338,3.70144815573147,17.088444469215,3.92853935360121e-17,2.86540597909014e-16,29.0483685729351
"Anxa4",2.35417266944979,4.2761886124485,17.086673045088,3.93979894470244e-17,2.87200503644423e-16,28.8785651985409
"Mctp1",1.74754690725998,6.28678094468816,17.0645850513203,4.08301853787474e-17,2.96807556983358e-16,28.6378077108543
"Grk5",6.3872608858797,1.12410327020949,17.0452545858034,4.2127543688242e-17,3.0551339625402e-16,28.9200016479524
"Slfn5",9.16090366887684,0.86642601452678,17.0431634904236,4.22704082183172e-17,3.06248164005811e-16,28.9155053829999
"Cacfd1",2.31871556472068,3.98753080247269,17.0323989625162,4.301377888255e-17,3.11460062036892e-16,28.8930578068509
"Ifitm3",2.53461741868992,6.51721003342743,17.018955446179,4.39610940961036e-17,3.17434307369139e-16,28.5395721606477
"Arpc1b",1.63463926633502,9.60620051255003,16.9680864238693,4.77444555275018e-17,3.42846386124754e-16,28.4112781059079
"Unc119",1.79622769693273,5.50784890038535,16.9648762480471,4.79941761570159e-17,3.44449081838882e-16,28.5556017819276
"Rela",1.50657095826417,6.64012909057521,16.9642492489472,4.80431073908234e-17,3.44609758704453e-16,28.4830239310901
"Myh9",2.10234555126665,9.57022254505331,16.9603824837369,4.83460083832096e-17,3.46399683686098e-16,28.395999187029
"Kidins220",1.19120961588559,6.5179425922867,16.9506530150911,4.9116889952363e-17,3.51341367631697e-16,28.4557819709521
"March1",8.3706025256323,-0.879940191442336,16.9427151232081,4.97551910417501e-17,3.5571125842238e-16,28.4251693260795
"Atf6",1.36108742770737,6.30672674856934,16.9340320530321,5.04632018760376e-17,3.60217333605436e-16,28.4356900114524
"Arhgap25",1.62126636272285,5.62417484539112,16.9152014833058,5.20344959051672e-17,3.70578091243437e-16,28.440964458865
"Braf",1.74662075296264,5.69314369477217,16.9105356549474,5.24315607146844e-17,3.73201180240541e-16,28.4357330619603
"Lrrc8d",1.38110124704126,6.70634793065148,16.84363614584,5.84804996826228e-17,4.14665389065806e-16,28.242774406993
"Dnajc14",1.13116760678833,6.34117510910287,16.826135764853,6.01783944845802e-17,4.25774439015425e-16,28.2643368676482
"Tk2",1.89463464845103,4.12620926062247,16.8107446008139,6.17135811863074e-17,4.35923517160951e-16,28.4631041397987
"Rnf167",1.5177845454823,5.6196107829691,16.8012645293424,6.26791796030815e-17,4.42022698960786e-16,28.2792153876635
"Fmnl3",1.40031478225805,6.3827445193687,16.7970977620638,6.31084959669244e-17,4.4456733756841e-16,28.2335161286627
"Agrn",3.12488332058521,2.89845242888777,16.7816131758614,6.47306356493592e-17,4.55747203164659e-16,28.5836811261407
"Anxa7",1.19851988114469,6.20251356943582,16.7767331340185,6.52507086130031e-17,4.58662669151391e-16,28.1719724095849
"Vim",1.11106864230264,9.24544539853808,16.7586967290593,6.72104999670378e-17,4.71672389768677e-16,28.0591983999383
"Dlgap4",2.28001072223691,4.15295204637192,16.7454809493511,6.86848881027438e-17,4.80979451045266e-16,28.3738979441681
"Naaa",2.71557715210996,2.98044011047098,16.7253085568886,7.09998787993455e-17,4.96120251050539e-16,28.4707698304495
"Gm15590",2.87571018924334,4.08855703542088,16.6898513948966,7.52655834402418e-17,5.23953388635206e-16,28.1935593405109
"Gm2274",2.31936378950501,2.8882278649844,16.6561425251552,7.95657816017882e-17,5.51817597508555e-16,28.2809424665301
"Ggta1",1.03071865931325,6.70625007090279,16.6494576050387,8.04481963594961e-17,5.57639579997511e-16,27.931557764495
"Acot9",1.66328881436355,5.18855194127703,16.6425233045648,8.13741798219714e-17,5.6375719137068e-16,28.0347862135523
"Mboat7",1.3986394045179,5.90279542112859,16.6421056350659,8.14303031527111e-17,5.63845133776879e-16,27.9762338119528
"Atg5",1.49567377787498,5.54057746012562,16.640144993142,8.16942927372022e-17,5.65371536570946e-16,27.9858830293771
"Pik3cg",1.42113497696454,7.33641598841462,16.6010022054488,8.71531071260989e-17,6.00907482643729e-16,27.8298065477508
"Esyt2",1.66286754137539,6.10252944443647,16.5594465475414,9.33607399119392e-17,6.4302519165873e-16,27.8255245230851
"Rasa4",2.84962388244045,3.45701209154067,16.5339335292178,9.73957324328588e-17,6.69750420643965e-16,28.0827295092542
"Inhba",3.95673451437957,1.33997064760679,16.5188957262298,9.98577001908967e-17,6.85590968576633e-16,28.1883170909752
"Tjp3",3.10505599450783,2.8708052210544,16.509955507736,1.01351658343461e-16,6.93647116643731e-16,28.1700400970653
"Tmco6",1.6608093163259,4.32984479623441,16.4930358456045,1.04242323645465e-16,7.11555251256082e-16,27.9699857037866
"Jak1",1.08033861598946,7.8936094557119,16.4904112760568,1.04698268033974e-16,7.14291967359477e-16,27.6289345470998
"Pgd",1.41449550029157,9.49091816143677,16.4761871288097,1.07205269864489e-16,7.3062783131268e-16,27.5847861810696
"RP24-372I24.4",1.67362434035037,3.11403056940676,16.4622184687131,1.09727414155664e-16,7.46640994749994e-16,27.9695058420225
"Eif2ak3",1.71151569814204,5.23891398182312,16.4391214730752,1.14032559184286e-16,7.72695571967428e-16,27.7015923878488
"Twf2",1.77387239835341,6.41523902077309,16.4333167746681,1.15141612838568e-16,7.78585187230795e-16,27.6038778667599
"Irf2bp2",1.14810776158107,7.36156028447962,16.4141781830259,1.18877556940055e-16,8.01343365396022e-16,27.530018340592
"Lmo4",1.89405312595214,6.01113859786554,16.4089008278798,1.1992950970392e-16,8.07177202947635e-16,27.5592486764304
"Rffl",1.09063675958893,5.57724810785547,16.3909318012085,1.23583753559451e-16,8.29192698946949e-16,27.5704598243548
"Agpat2",1.85198542400058,5.19351780502104,16.3406807843025,1.34423801501825e-16,8.98673643098968e-16,27.5374572065813
"Gm15845",12.0161442161334,-2.18257450273426,16.3377169124494,1.35092947823125e-16,9.01754108785416e-16,26.2039673765846
"Rnf13",1.70778082887225,5.9341461538282,16.336186183517,1.35439878551575e-16,9.03605315125953e-16,27.4356955163345
"Usp3",1.27532544953271,5.8641377651995,16.3080232682618,1.41989110523399e-16,9.45356216371941e-16,27.3947945755192
"Actr3",1.26280211754581,9.62732425332897,16.2961266164237,1.44852775012615e-16,9.62940900147866e-16,27.2667089425488
"Uvrag",1.1635774874004,5.79693596841916,16.2849518837988,1.47596819195131e-16,9.80178774225261e-16,27.3737458406559
"Gripap1",1.52683999970524,4.81178592124565,16.279881263339,1.48859543422799e-16,9.87554140142156e-16,27.5086513543733
"Mvd",2.54948758481578,4.41655019087435,16.2691170735633,1.5157711464234e-16,1.00404371398036e-15,27.5871886879065
"Ctdsp2",1.50875450420432,7.4778006969021,16.2607345804848,1.53728728543023e-16,1.01725794223959e-15,27.2544785910081
"Fam174a",1.92797674443348,4.62128397275849,16.2375066888064,1.59856627945259e-16,1.05511875984408e-15,27.4786638204901
"Treml2",1.20318801139245,7.30506633384925,16.234899682613,1.60559917351478e-16,1.05922225964138e-15,27.2067665231949
"Mvp",1.86495295970177,5.27728277895661,16.2258141943928,1.63035888758152e-16,1.0739193017489e-15,27.336574733453
"Dennd4b",1.60962276527432,5.33340155699076,16.2189331211316,1.64937244963556e-16,1.08589262239445e-15,27.3217721567896
"Leprot",1.38565894180008,5.47479345822478,16.1756241527024,1.77439868198828e-16,1.15822112057586e-15,27.2533710486012
"Trappc10",1.27142107671728,6.23755859930336,16.1635682645034,1.81090902463978e-16,1.1808654880411e-15,27.148082552775
"Cytip",1.72391933021499,4.472179364345,16.1583730408085,1.82687992215382e-16,1.18908423832689e-15,27.2890588282449
"Myo9b",1.63227283623372,6.7793500816446,16.1582770572348,1.82717635019806e-16,1.18908423832689e-15,27.1015744725192
"Il1r2",6.91467363559064,0.938883795754954,16.1488328645658,1.85658647142662e-16,1.20761834461582e-15,26.9526111253049
"Sp3",1.74957201608492,7.29386578382725,16.1453124147586,1.86767376651654e-16,1.21422175817147e-15,27.0409931501606
"B4galt3",2.11577631028249,3.74167041110132,16.1438574541778,1.87227589665686e-16,1.21660450281762e-15,27.3841367787038
"Atp6v1d",1.3556800853961,5.9176208222499,16.1277443131374,1.92403006281996e-16,1.24898411527958e-15,27.0973525470347
"Gpcpd1",1.85490316325126,5.48304165320812,16.1050493185877,1.99943400596023e-16,1.29583806226142e-15,27.0598955056653
"Elmo2",1.59729447011815,6.19764448940225,16.1048233588753,2.00019985887075e-16,1.29583806226142e-15,27.0563941285502
"Nfil3",1.9420029425824,4.75712565735383,16.0828147788665,2.07626016407043e-16,1.34310342352399e-15,27.149112324014
"Agap1",1.45969371124478,5.62079308703118,16.0671525221237,2.13219599741218e-16,1.37613583086803e-15,26.9963593143089
"Ier5",2.98206099906737,3.85588010919431,16.0515725741147,2.18937774964315e-16,1.40937650946312e-15,27.2288458334283
"Plec",2.19942757774472,6.11849579896578,16.0515099991519,2.18961056826026e-16,1.40937650946312e-15,26.9736582546687
"Sh2b3",1.30570098757049,7.24765473515312,16.0253779854443,2.28910071414921e-16,1.46907536192779e-15,26.8563662418157
"Mafg",1.36998983027184,6.34437358818683,16.0032977350661,2.37678715704924e-16,1.5238433412331e-15,26.8556015915061
"Galns",1.75012737087364,5.55976643088559,15.9999048142137,2.39056463606919e-16,1.53192007256102e-15,26.9355187872455
"Ist1",1.08338145798076,6.50245106548392,15.9974864041414,2.40043511480135e-16,1.53748638852817e-15,26.8346446261049
"Dap",1.28319471490552,6.25353541584317,15.9693218647189,2.51852296227341e-16,1.60520292681373e-15,26.8147013626443
"Armc7",2.98664065119758,2.81418146457059,15.9450957671352,2.62487614708223e-16,1.66889162671736e-15,27.1810628333465
"Ctnna1",1.00260840331046,7.0401253119801,15.9224656767051,2.72839916799251e-16,1.73131996080385e-15,26.6720513477757
"Notch2",1.92824278513142,6.99852072721291,15.8899218557453,2.88469254847341e-16,1.82021108864214e-15,26.6187432109011
"Peli1",1.77354215233512,4.84869088035415,15.8752976629627,2.95789869434953e-16,1.8641941140165e-15,26.7380077098975
"Herc6",3.60192485330552,3.14173424803026,15.8519282304798,3.07887476869465e-16,1.93480305527409e-15,26.921574220737
"Irak4",1.29075140568823,4.95569416120744,15.8296964485989,3.19868993530101e-16,2.00621214637744e-15,26.679596247317
"Smap2",1.63543350312015,5.74341707018612,15.8000255416721,3.36611514219432e-16,2.10467158751908e-15,26.5371985740757
"Fbxo18",1.09620101863181,6.12710562532526,15.7803656237038,3.48199532047547e-16,2.169051415246e-15,26.4785857407639
"Nlrp1a",2.57491648867939,2.22720171779165,15.7608750497667,3.60093324974858e-16,2.2390285623317e-15,26.9028712945856
"Mcemp1",8.50880873570356,-0.766869038919318,15.7469741939066,3.68830881167468e-16,2.29006758976434e-15,26.4499396395824
"Tor1a",1.37183872451489,5.39964457252244,15.7447927226395,3.70221750072803e-16,2.29650691887014e-15,26.4924138623577
"Alcam",4.98954509616907,0.988583611998518,15.738520686797,3.74250838992167e-16,2.31817683331837e-15,26.7310102719169
"Ccm2",1.6410857508646,5.03963633477375,15.7279805425136,3.81123639524821e-16,2.35737408859016e-15,26.5045312509621
"Rap1b",1.55292982715725,8.2342141970191,15.724993629499,3.83094805822073e-16,2.36731073964206e-15,26.2902676523094
"Mlst8",1.86625564619516,4.86308595414569,15.7114212659841,3.92184690530375e-16,2.41840049232084e-15,26.4757894285476
"Gbp7",2.21586014436474,3.7767483212492,15.6973329886251,4.01855092727985e-16,2.47147544712811e-15,26.5578551638525
"Cd37",1.55917405676073,6.749227324598,15.6947431390955,4.03659334538105e-16,2.47904878917134e-15,26.2953218925491
"Rnf149",1.68991769943599,5.60650600489283,15.6799636629909,4.14116320727052e-16,2.53648004847054e-15,26.3266005866236
"Slc6a12",2.63562127455594,3.31575587190687,15.673689554801,4.1863937625728e-16,2.56014838527945e-15,26.6169867542781
"Gyg",1.00912981785694,7.47994765785592,15.668877271401,4.22143018863492e-16,2.58035914025646e-15,26.2059026361591
"Glmp",1.32738321256107,6.52037725871832,15.659992814674,4.28690949562846e-16,2.61545798786392e-15,26.24961915442
"Raf1",1.10954008177049,6.59200964946183,15.6559184292344,4.31728678254114e-16,2.63151804214703e-15,26.2178141230107
"Hopx",2.46276062089811,3.39826024980185,15.6544017163295,4.32865139548993e-16,2.63689815793029e-15,26.5977880074689
"Rap2a",1.42378764694862,5.63203225059703,15.6539779268197,4.33183231664772e-16,2.63689815793029e-15,26.3031450319697
"Itpr2",2.27621660183244,4.39554262532851,15.6468535837777,4.3856685011042e-16,2.6660341217868e-15,26.4096763937221
"Rtp4",4.91594789853446,1.89815253159421,15.638683388666,4.4482561761637e-16,2.69867803435203e-15,26.612774990464
"Mdfic",2.00231906288861,4.28788499420306,15.629207056209,4.52200212091682e-16,2.74213701708842e-15,26.3930493396268
"Ralgps1",2.59283098797059,3.48558721508625,15.6279827765114,4.53162095581822e-16,2.74668696869225e-15,26.530646674891
"Snx10",1.91494420134367,6.10087048487282,15.6209937746608,4.58693625561647e-16,2.77762096113193e-15,26.1645020515044
"RP23-59N15.4",2.18582844716079,2.58811679449485,15.5774727800274,4.94738467180664e-16,2.98614110618622e-15,26.5232194129004
"Sike1",1.32611449410878,5.20511735680841,15.5751048576805,4.96781294495775e-16,2.99429505405694e-15,26.2040894034253
"Arhgef4",2.07229849636823,2.89383681817322,15.5737769290083,4.97930706690206e-16,2.9998303317675e-15,26.5010222475824
"Ikbkg",1.19960841403918,5.95201117532608,15.572808926598,4.98770302475628e-16,3.00349482237527e-15,26.1295796426616
"Rnf19a",1.28266750841813,5.02790714261041,15.5633283651667,5.07070662076746e-16,3.04923501887096e-15,26.1906428555344
"Gm10197",2.68911492248474,2.13924381556287,15.5270576170493,5.40160840997188e-16,3.23473625399746e-15,26.5150743670127
"Tagap1",1.65255566726834,5.00624070295479,15.5259375307126,5.41217374137475e-16,3.23956900342408e-15,26.1303508654654
"Malt1",1.78325960641931,5.37073004773073,15.5249863823805,5.4211622412097e-16,3.24171139655362e-15,26.0664165901504
"Lamtor1",1.50875107764916,6.34589307805692,15.5095993168329,5.56872574675865e-16,3.32561022861856e-15,25.9989906713298
"Parp3",1.83010909736158,4.11135045354568,15.4938186070132,5.7243615693433e-16,3.41254807775603e-15,26.1891890592581
"Clec4d",3.23040758500191,4.92457039847635,15.493679317545,5.7257550491801e-16,3.41254807775603e-15,26.0811540058626
"Ip6k1",1.23248515971788,6.41240662417627,15.4719260621704,5.94772025412448e-16,3.53729968205672e-15,25.9345201246082
"Arpc4",1.00099300058172,7.83372665807043,15.467954255294,5.98919404145084e-16,3.55870509108267e-15,25.8464324642472
"Dennd1b",1.63405714109242,5.53973449154216,15.4659645493405,6.01008239632317e-16,3.56785092599286e-15,25.9323655305143
"Serp1",1.39337213813134,8.67004735653766,15.4476381580174,6.20603765054381e-16,3.67409880606522e-15,25.7903477124891
"Zfp652",1.44063655073626,5.95262838998396,15.442235102336,6.26505577359619e-16,3.70228580375964e-15,25.874592196718
"Pigv",1.81990215776693,3.63553163356546,15.4390818364311,6.29976576646032e-16,3.72110368270948e-15,26.2425839090858
"Bsdc1",1.55191854518358,4.99196477585839,15.4305324371032,6.3948733633138e-16,3.77384731254105e-15,25.9833086931119
"Chmp5",1.54180328066189,5.85360008653017,15.4281841446206,6.42125462770245e-16,3.78597406137425e-15,25.8702598634565
"Gpr107",1.5075660116621,5.39890927461861,15.396260345623,6.79120981906119e-16,3.99683939623171e-15,25.8709790101961
"Card6",4.24709628381755,1.84017111999966,15.3884189486352,6.88539154310332e-16,4.04493386443938e-15,26.2757158064023
"Spata13",1.72312246476089,6.82951676137646,15.3801017585289,6.9867575763175e-16,4.09891882572662e-15,25.7170178868867
"Card9",1.68752497361327,5.9043286484373,15.3729999228721,7.07452626064872e-16,4.14853543098475e-15,25.7854033912057
"Mospd2",1.87626583754941,4.35746480509913,15.3646625863131,7.17901320063869e-16,4.20418967105296e-15,25.8670603773887
"Ldlrap1",1.6863262332459,6.44934534296303,15.3646518712919,7.17914850244505e-16,4.20418967105296e-15,25.7428059046431
"Mapk13",4.9648815833692,1.19080983743266,15.3607726783673,7.2283050656895e-16,4.2310678389471e-15,26.1321659299758
"Plekhg3",1.86582752578897,5.39772115028458,15.3574980822115,7.27006975972963e-16,4.25359692161198e-15,25.7933731746187
"4732487G21Rik",2.39303467292297,2.6504967021098,15.3545487634946,7.3078983159045e-16,4.27380377636883e-15,26.1727800523394
"Sntb2",1.68390450392109,4.9604529367789,15.3535909233326,7.32022728402828e-16,4.27908648485093e-15,25.8086676823416
"Cnppd1",1.29408585833123,6.4231128183529,15.348675868826,7.38382956034272e-16,4.31238232937155e-15,25.680763776587
"Clcn4-2",1.25230607736557,5.39493290165677,15.3281720936131,7.65534900868084e-16,4.46292753388879e-15,25.7341348511142
"Dclre1c",1.93729852744271,3.76502658536205,15.3251535929799,7.6961801515205e-16,4.48093157325811e-15,25.9050115964541
"Bscl2",1.90821057966287,4.56229798740026,15.3231417072666,7.7235192325005e-16,4.49459660222116e-15,25.9042315184872
"Pvrl2",2.52093094783914,2.87103952818408,15.3186472898299,7.78495441382427e-16,4.52021749350092e-15,26.0852821730566
"Cyp4f16",2.03554095767954,3.4950050577597,15.3131180010004,7.86122581910991e-16,4.55838744124627e-15,25.9937919906924
"Ptplb",1.51585179582707,4.82691754054355,15.2949573332237,8.11718899523283e-16,4.69214001447497e-15,25.7208078900508
"Lmbr1l",2.10493454426294,3.01773766750266,15.2833045605507,8.28592927755462e-16,4.77904130655227e-15,25.965152732315
"H3f3a",1.19657745891659,9.49661325272101,15.2778644641034,8.36593728011795e-16,4.82304456961685e-15,25.4782366693206
"Cklf",2.07426835295661,3.57427989622716,15.2472285755647,8.83158368079844e-16,5.06718564551076e-15,25.83729358445
"Mbnl2",1.6208423247783,6.27214583268479,15.2376264012125,8.98295541880437e-16,5.14016078556246e-15,25.4819889120629
"Nab1",1.57748783378666,6.11710871829152,15.2376044217887,8.98330495451068e-16,5.14016078556246e-15,25.4958235715164
"Sdr39u1",2.42304473550108,2.29180216152813,15.2213572963762,9.24554773013905e-16,5.28090392346658e-15,25.952194632466
"Arhgef1",1.67310250487608,7.2858294223628,15.2082909133289,9.4621578091471e-16,5.39750416679072e-15,25.3992898002096
"Fam219a",2.98537213096578,2.12339429448763,15.1915202774422,9.74784955849783e-16,5.55315185686605e-15,25.9291618388433
"Arid5b",2.4885923350499,3.91330092173671,15.1870491972488,9.82550348693299e-16,5.59493472679171e-15,25.6594394020511
"Slc38a9",1.73548931750353,3.49211275101983,15.181682521944,9.91955320172514e-16,5.64601311784294e-15,25.7520955489566
"Rb1",1.76246803229929,5.78758899093528,15.1657777955606,1.02037568520481e-15,5.79253936205249e-15,25.3822752482376
"Lfng",1.83479538248039,4.93135524851357,15.1577328273463,1.0350690497015e-15,5.86856064520241e-15,25.4801381494215
"Utrn",2.00635585194841,4.9175720675178,15.1550697694381,1.03998067932274e-15,5.89167690825587e-15,25.4588439283753
"Qsox1",2.32190857432472,3.96580366374135,15.1515040935196,1.04659462904168e-15,5.92325111981176e-15,25.6351689168287
"Serinc4",1.23174907558456,4.18978372195349,15.1489724761734,1.05131676558082e-15,5.94479336565149e-15,25.5070724621549
"Ifi204",8.65083170010092,1.31324629181838,15.1453389897825,1.05813251478296e-15,5.98072896797001e-15,25.7787996845993
"Ifnar2",1.1304454328454,6.27130446427978,15.137131776665,1.07369554217445e-15,6.06341419053975e-15,25.3053964911757
"Ccdc82",1.48289448949957,4.826557018787,15.1210803032439,1.1048176356823e-15,6.2364553756797e-15,25.4426432043176
"Mbnl1",1.33490909823201,8.74008230358902,15.1164881836691,1.11389089937791e-15,6.2849393944474e-15,25.193441368589
"Rabif",1.27586259262279,5.36180247220663,15.1039036875965,1.13915071609831e-15,6.41352721036615e-15,25.3370023901265
"Arhgap27",1.96470548766682,4.90092908379505,15.0991437841738,1.14885781059082e-15,6.46257407058085e-15,25.3899636917873
"Rpe",1.41920957192118,6.12072608215843,15.0877652557588,1.17240893946458e-15,6.58934426886086e-15,25.214239509024
"Mbd2",1.2999923461027,6.13186569467761,15.0820687178467,1.18438556020508e-15,6.65089867134192e-15,25.2085516810427
"Ntng2",2.08977981997489,4.48959989770889,15.0742217300164,1.20108980204776e-15,6.73596064794216e-15,25.4073816114603
"Myo1g",1.4699843830343,7.24447598944142,15.0521207949233,1.24945194398824e-15,6.97404754462567e-15,25.1085095724877
"Ezh1",1.521120087637,4.33390380804821,15.0517917949588,1.25018681626031e-15,6.97515059540506e-15,25.3786758667123
"Esyt1",1.23194807669847,7.72599141570086,15.0490381570533,1.25635495295934e-15,7.00655341678311e-15,25.0941665088009
"Ptpn12",1.3997645914976,6.85731246331022,15.0479201295441,1.25886825722503e-15,7.01755542445366e-15,25.0965916492836
"H2-DMa",1.80164271444008,4.59186078692941,15.0442518238682,1.26715092203729e-15,7.06069545957517e-15,25.2967308567662
