_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-5.856416245251239,GO:0040029,M1,1,0,GO Biological Processes,19,"regulation of gene expression, epigenetic",19_GO:0050789 regulation of biological process,-5.856416245251239,6.3364190476190485,7.102194435813688,30242,105,500,11,2.2,0.6559878047646923,1788|3065|6688|8467|10322|11146|23411|53615|55051|80314|84337,DNMT3A|HDAC1|SPI1|SMARCA5|SMYD5|GLMN|SIRT1|MBD3|NRDE2|EPC1|ELOF1,-3.805150196602217,0,22,0,0,-6.928337741271607,12.0968,
1,-4.939524217728438,GO:0070828,M1,1,0,GO Biological Processes,19,heterochromatin organization,19_GO:0009987 cellular process,-4.939524217728438,9.008255319148935,7.123891797403145,30242,47,500,7,1.4,0.525433154644813,1788|3065|8467|23411|53615|55051|63976,DNMT3A|HDAC1|SMARCA5|SIRT1|MBD3|NRDE2|PRDM16,-3.0685864810783525,0,22,0,0,-6.928337741271607,12.0968,
1,-4.32584821840669,GO:0031507,M1,1,0,GO Biological Processes,19,heterochromatin assembly,19_GO:0048519 negative regulation of biological process,-4.32584821840669,9.0726,6.624049501121811,30242,40,500,6,1.2,0.4869496893930624,1788|3065|8467|23411|53615|55051,DNMT3A|HDAC1|SMARCA5|SIRT1|MBD3|NRDE2,-2.5702570484728784,0,22,0,0,-6.928337741271607,12.0968,
1,-3.53782402073499,GO:0006346,M1,1,0,GO Biological Processes,19,DNA methylation-dependent heterochromatin assembly,19_GO:0048519 negative regulation of biological process,-3.53782402073499,12.0968,6.436490721735324,30242,20,500,4,0.8,0.3983967871356395,1788|3065|23411|53615,DNMT3A|HDAC1|SIRT1|MBD3,-1.9381036178158006,0,22,0,0,-6.928337741271607,12.0968,
1,-6.920082687575168,GO:0006511,M1,1,0,GO Biological Processes,19,ubiquitin-dependent protein catabolic process,19_GO:0008152 metabolic process,-6.920082687575168,2.934278560250391,6.407661723504512,30242,639,500,31,6.2,1.0784804124322331,811|1050|4850|6400|6613|6872|7184|8078|8312|8314|8454|9320|9810|10075|10393|10952|11011|11146|23352|23411|51343|51377|51548|55236|57092|57154|57646|80204|84447|90025|116224,CALR|CEBPA|CNOT4|SEL1L|SUMO2|TAF1|HSP90B1|USP5|AXIN1|BAP1|CUL1|TRIP12|RNF40|HUWE1|ANAPC10|SEC61B|TLK2|GLMN|UBR4|SIRT1|FZR1|UCHL5|SIRT6|UBA6|PCNP|SMURF1|USP28|FBXO11|SYVN1|UBE3D|PABIR1,-4.649091582939645,0,23,1,1,-6.920082687575168,4.994091743119267,
1,-6.772260613037512,GO:0019941,M1,1,0,GO Biological Processes,19,modification-dependent protein catabolic process,19_GO:0008152 metabolic process,-6.772260613037512,2.88906625577812,6.3077290999464015,30242,649,500,31,6.2,1.0784804124322331,811|1050|4850|6400|6613|6872|7184|8078|8312|8314|8454|9320|9810|10075|10393|10952|11011|11146|23352|23411|51343|51377|51548|55236|57092|57154|57646|80204|84447|90025|116224,CALR|CEBPA|CNOT4|SEL1L|SUMO2|TAF1|HSP90B1|USP5|AXIN1|BAP1|CUL1|TRIP12|RNF40|HUWE1|ANAPC10|SEC61B|TLK2|GLMN|UBR4|SIRT1|FZR1|UCHL5|SIRT6|UBA6|PCNP|SMURF1|USP28|FBXO11|SYVN1|UBE3D|PABIR1,-4.538469195327399,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-6.613525819783493,GO:0043632,M1,1,0,GO Biological Processes,19,modification-dependent macromolecule catabolic process,19_GO:0008152 metabolic process,-6.613525819783493,2.8409151515151514,6.199975383724059,30242,660,500,31,6.2,1.0784804124322331,811|1050|4850|6400|6613|6872|7184|8078|8312|8314|8454|9320|9810|10075|10393|10952|11011|11146|23352|23411|51343|51377|51548|55236|57092|57154|57646|80204|84447|90025|116224,CALR|CEBPA|CNOT4|SEL1L|SUMO2|TAF1|HSP90B1|USP5|AXIN1|BAP1|CUL1|TRIP12|RNF40|HUWE1|ANAPC10|SEC61B|TLK2|GLMN|UBR4|SIRT1|FZR1|UCHL5|SIRT6|UBA6|PCNP|SMURF1|USP28|FBXO11|SYVN1|UBE3D|PABIR1,-4.39875763938681,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-6.348124097773765,GO:0051603,M1,1,0,GO Biological Processes,19,proteolysis involved in cellular protein catabolic process,19_GO:0008152 metabolic process,-6.348124097773765,2.6577523302263653,5.964758402043948,30242,751,500,33,6.6,1.1103512957618413,811|1050|4850|6400|6613|6872|7184|8078|8312|8314|8454|9320|9810|10075|10393|10952|11011|11146|23352|23411|51343|51377|51548|55236|56886|57092|57095|57154|57646|80204|84447|90025|116224,CALR|CEBPA|CNOT4|SEL1L|SUMO2|TAF1|HSP90B1|USP5|AXIN1|BAP1|CUL1|TRIP12|RNF40|HUWE1|ANAPC10|SEC61B|TLK2|GLMN|UBR4|SIRT1|FZR1|UCHL5|SIRT6|UBA6|UGGT1|PCNP|PITHD1|SMURF1|USP28|FBXO11|SYVN1|UBE3D|PABIR1,-4.177559579869136,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-6.086537791109559,GO:0010498,M1,1,0,GO Biological Processes,19,proteasomal protein catabolic process,19_GO:0008152 metabolic process,-6.086537791109559,3.085918367346939,6.035805788343704,30242,490,500,25,5.0,0.9746794344808964,811|1050|6400|6613|6872|7184|8078|8454|9810|10075|10393|10952|11011|11146|23411|51343|51377|51548|56886|57092|57095|57154|84447|90025|116224,CALR|CEBPA|SEL1L|SUMO2|TAF1|HSP90B1|USP5|CUL1|RNF40|HUWE1|ANAPC10|SEC61B|TLK2|GLMN|SIRT1|FZR1|UCHL5|SIRT6|UGGT1|PCNP|PITHD1|SMURF1|SYVN1|UBE3D|PABIR1,-3.9809140801379446,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-6.038445968164192,GO:0009896,M1,1,0,GO Biological Processes,19,positive regulation of catabolic process,19_GO:0048518 positive regulation of biological process,-6.038445968164192,3.067139959432049,6.000053843972746,30242,493,500,25,5.0,0.9746794344808964,678|1050|6613|6829|6872|8078|8312|9686|9810|9924|10075|23411|23435|25976|26058|51343|51548|55128|55187|57154|79888|81603|116224|124245|167227,ZFP36L2|CEBPA|SUMO2|SUPT5H|TAF1|USP5|AXIN1|VGLL4|RNF40|PAN2|HUWE1|SIRT1|TARDBP|TIPARP|GIGYF2|FZR1|SIRT6|TRIM68|VPS13D|SMURF1|LPCAT1|TRIM8|PABIR1|ZC3H18|DCP2,-3.954011556262515,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-5.730580670710692,GO:0043161,M1,1,0,GO Biological Processes,19,proteasome-mediated ubiquitin-dependent protein catabolic process,19_GO:0008152 metabolic process,-5.730580670710692,3.2219079903147705,5.894944778136628,30242,413,500,22,4.4,0.9172131704244113,811|1050|6400|6613|6872|7184|8078|8454|10075|10393|10952|11011|11146|23411|51343|51377|51548|57092|57154|84447|90025|116224,CALR|CEBPA|SEL1L|SUMO2|TAF1|HSP90B1|USP5|CUL1|HUWE1|ANAPC10|SEC61B|TLK2|GLMN|SIRT1|FZR1|UCHL5|SIRT6|PCNP|SMURF1|SYVN1|UBE3D|PABIR1,-3.704061716917441,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-5.479937042478432,GO:0031331,M1,1,0,GO Biological Processes,19,positive regulation of cellular catabolic process,19_GO:0048518 positive regulation of biological process,-5.479937042478432,3.108990654205608,5.697500969656881,30242,428,500,22,4.4,0.9172131704244113,678|1050|6613|6829|6872|8078|8312|9686|9810|9924|23411|23435|26058|51343|51548|55128|55187|57154|81603|116224|124245|167227,ZFP36L2|CEBPA|SUMO2|SUPT5H|TAF1|USP5|AXIN1|VGLL4|RNF40|PAN2|SIRT1|TARDBP|GIGYF2|FZR1|SIRT6|TRIM68|VPS13D|SMURF1|TRIM8|PABIR1|ZC3H18|DCP2,-3.5152401734992478,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-5.005486972516675,GO:0042176,M1,1,0,GO Biological Processes,19,regulation of protein catabolic process,19_GO:0050789 regulation of biological process,-5.005486972516675,3.09381074168798,5.403116746906595,30242,391,500,20,4.0,0.8763560920082658,1050|6613|6872|8078|8312|9686|9810|10075|10459|11011|11146|25976|51343|51377|51548|57095|57154|79643|79888|116224,CEBPA|SUMO2|TAF1|USP5|AXIN1|VGLL4|RNF40|HUWE1|MAD2L2|TLK2|GLMN|TIPARP|FZR1|UCHL5|SIRT6|PITHD1|SMURF1|CHMP6|LPCAT1|PABIR1,-3.11814820885652,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-4.653808111167664,GO:1903050,M1,1,0,GO Biological Processes,19,regulation of proteolysis involved in cellular protein catabolic process,19_GO:0050789 regulation of biological process,-4.653808111167664,3.8143063063063063,5.45683093719268,30242,222,500,14,2.8,0.737780455149091,1050|6613|6872|8078|8312|9810|11011|11146|51343|51377|51548|57095|57154|116224,CEBPA|SUMO2|TAF1|USP5|AXIN1|RNF40|TLK2|GLMN|FZR1|UCHL5|SIRT6|PITHD1|SMURF1|PABIR1,-2.8438326935357163,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-4.6510904494128935,GO:2000058,M1,1,0,GO Biological Processes,19,regulation of ubiquitin-dependent protein catabolic process,19_GO:0050789 regulation of biological process,-4.6510904494128935,4.37233734939759,5.649018669290652,30242,166,500,12,2.4,0.6844559883586381,1050|6613|6872|8078|8312|11011|11146|51343|51377|51548|57154|116224,CEBPA|SUMO2|TAF1|USP5|AXIN1|TLK2|GLMN|FZR1|UCHL5|SIRT6|SMURF1|PABIR1,-2.842862449450166,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-4.588436184160241,GO:1903362,M1,1,0,GO Biological Processes,19,regulation of cellular protein catabolic process,19_GO:0050789 regulation of biological process,-4.588436184160241,3.5578823529411765,5.318413959648352,30242,255,500,15,3.0,0.762889244910426,1050|6613|6872|8078|8312|9686|9810|11011|11146|51343|51377|51548|57095|57154|116224,CEBPA|SUMO2|TAF1|USP5|AXIN1|VGLL4|RNF40|TLK2|GLMN|FZR1|UCHL5|SIRT6|PITHD1|SMURF1|PABIR1,-2.7922060323374094,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-4.442852576328798,GO:0045732,M1,1,0,GO Biological Processes,19,positive regulation of protein catabolic process,19_GO:0048518 positive regulation of biological process,-4.442852576328798,3.6498965517241375,5.253368992329422,30242,232,500,14,2.8,0.737780455149091,1050|6613|6872|8078|8312|9686|9810|10075|25976|51343|51548|57154|79888|116224,CEBPA|SUMO2|TAF1|USP5|AXIN1|VGLL4|RNF40|HUWE1|TIPARP|FZR1|SIRT6|SMURF1|LPCAT1|PABIR1,-2.6662875846214082,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-4.213650758653527,GO:1903364,M1,1,0,GO Biological Processes,19,positive regulation of cellular protein catabolic process,19_GO:0048518 positive regulation of biological process,-4.213650758653527,4.264897435897437,5.3008755465733435,30242,156,500,11,2.2,0.6559878047646923,1050|6613|6872|8078|8312|9686|9810|51343|51548|57154|116224,CEBPA|SUMO2|TAF1|USP5|AXIN1|VGLL4|RNF40|FZR1|SIRT6|SMURF1|PABIR1,-2.4739308243536415,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-4.145208093669079,GO:0061136,M1,1,0,GO Biological Processes,19,regulation of proteasomal protein catabolic process,19_GO:0050789 regulation of biological process,-4.145208093669079,3.8813262032085563,5.124516048084558,30242,187,500,12,2.4,0.6844559883586381,1050|6613|6872|8078|9810|11011|11146|51343|51377|51548|57095|116224,CEBPA|SUMO2|TAF1|USP5|RNF40|TLK2|GLMN|FZR1|UCHL5|SIRT6|PITHD1|PABIR1,-2.421801607106669,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-4.0873479290258645,GO:1903052,M1,1,0,GO Biological Processes,19,positive regulation of proteolysis involved in cellular protein catabolic process,19_GO:0048518 positive regulation of biological process,-4.0873479290258645,4.513731343283582,5.285401574952265,30242,134,500,10,2.0,0.6260990336999411,1050|6613|6872|8078|8312|9810|51343|51548|57154|116224,CEBPA|SUMO2|TAF1|USP5|AXIN1|RNF40|FZR1|SIRT6|SMURF1|PABIR1,-2.3689162331930653,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-4.071195952560759,GO:2000060,M1,1,0,GO Biological Processes,19,positive regulation of ubiquitin-dependent protein catabolic process,19_GO:0048518 positive regulation of biological process,-4.071195952560759,4.994091743119267,5.416367095213512,30242,109,500,9,1.8,0.5945754788081998,1050|6613|6872|8078|8312|51343|51548|57154|116224,CEBPA|SUMO2|TAF1|USP5|AXIN1|FZR1|SIRT6|SMURF1|PABIR1,-2.356617868570696,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-4.060279654126934,GO:0032434,M1,1,0,GO Biological Processes,19,regulation of proteasomal ubiquitin-dependent protein catabolic process,19_GO:0050789 regulation of biological process,-4.060279654126934,4.480296296296297,5.254693072812614,30242,135,500,10,2.0,0.6260990336999411,1050|6613|6872|8078|11011|11146|51343|51377|51548|116224,CEBPA|SUMO2|TAF1|USP5|TLK2|GLMN|FZR1|UCHL5|SIRT6|PABIR1,-2.356617868570696,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-3.4233793199889653,GO:0030162,M1,1,0,GO Biological Processes,19,regulation of proteolysis,19_GO:0050789 regulation of biological process,-3.4233793199889653,2.0912021276595745,3.928933966973317,30242,752,500,26,5.2,0.9929350431926551,1050|3065|3066|3336|3476|6590|6613|6872|7157|7376|8078|8312|9810|11011|11146|23411|29108|51343|51377|51548|57095|57154|93650|96459|116224|256394,CEBPA|HDAC1|HDAC2|HSPE1|IGBP1|SLPI|SUMO2|TAF1|TP53|NR1H2|USP5|AXIN1|RNF40|TLK2|GLMN|SIRT1|PYCARD|FZR1|UCHL5|SIRT6|PITHD1|SMURF1|ACP4|FNIP1|PABIR1|SERPINA11,-1.8435200425351765,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-3.2012395199937957,GO:1901800,M1,1,0,GO Biological Processes,19,positive regulation of proteasomal protein catabolic process,19_GO:0048518 positive regulation of biological process,-3.2012395199937957,4.244491228070175,4.499993332215003,30242,114,500,8,1.6,0.5611416933360058,1050|6613|6872|8078|9810|51343|51548|116224,CEBPA|SUMO2|TAF1|USP5|RNF40|FZR1|SIRT6|PABIR1,-1.6522313525960528,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-3.1008001150569235,GO:0032436,M1,1,0,GO Biological Processes,19,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,19_GO:0048518 positive regulation of biological process,-3.1008001150569235,4.652615384615384,4.524512281682412,30242,91,500,7,1.4,0.525433154644813,1050|6613|6872|8078|51343|51548|116224,CEBPA|SUMO2|TAF1|USP5|FZR1|SIRT6|PABIR1,-1.5679189632059796,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-2.368649854862031,GO:0045862,M1,1,0,GO Biological Processes,19,positive regulation of proteolysis,19_GO:0048518 positive regulation of biological process,-2.368649854862031,2.2520638297872337,3.1675964919496256,30242,376,500,14,2.8,0.737780455149091,1050|3066|3336|6613|6872|8078|8312|9810|23411|29108|51343|51548|57154|116224,CEBPA|HDAC2|HSPE1|SUMO2|TAF1|USP5|AXIN1|RNF40|SIRT1|PYCARD|FZR1|SIRT6|SMURF1|PABIR1,-0.9624784297661733,0,23,0,0,-6.920082687575168,4.994091743119267,
1,-6.904517199791567,ko04141,M1,1,0,KEGG Pathway,24,Protein processing in endoplasmic reticulum,,-6.904517199791567,5.465421686746988,7.480049550557315,30242,166,500,15,3.0,0.762889244910426,811|1603|1650|6184|6185|6396|6400|7184|8454|10113|10525|10952|51360|56886|84447,CALR|DAD1|DDOST|RPN1|RPN2|SEC13|SEL1L|HSP90B1|CUL1|PREB|HYOU1|SEC61B|MBTPS2|UGGT1|SYVN1,-4.640530996724703,0,24,1,1,-6.904517199791567,13.957846153846154,
1,-6.8022943598175845,hsa04141,M1,1,0,KEGG Pathway,24,Protein processing in endoplasmic reticulum,,-6.8022943598175845,5.368402366863905,7.383726480741162,30242,169,500,15,3.0,0.762889244910426,811|1603|1650|6184|6185|6396|6400|7184|8454|10113|10525|10952|51360|56886|84447,CALR|DAD1|DDOST|RPN1|RPN2|SEC13|SEL1L|HSP90B1|CUL1|PREB|HYOU1|SEC61B|MBTPS2|UGGT1|SYVN1,-4.565249784709749,0,24,0,0,-6.904517199791567,13.957846153846154,
1,-5.826363426918582,GO:0034976,M1,1,0,GO Biological Processes,19,response to endoplasmic reticulum stress,19_GO:0050896 response to stimulus,-5.826363426918582,4.016515625,6.2844067318665635,30242,256,500,17,3.4,0.8104813384649889,488|811|1051|6400|7009|7157|7184|7376|8893|10525|10952|10959|23411|23435|51360|56886|84447,ATP2A2|CALR|CEBPB|SEL1L|TMBIM6|TP53|HSP90B1|NR1H2|EIF2B5|HYOU1|SEC61B|TMED2|SIRT1|TARDBP|MBTPS2|UGGT1|SYVN1,-3.7772210718994157,0,24,0,0,-6.904517199791567,13.957846153846154,
1,-3.721119931751577,GO:0032527,M1,1,0,GO Biological Processes,19,protein exit from endoplasmic reticulum,19_GO:0051179 localization,-3.721119931751577,7.115764705882353,5.667546589269849,30242,51,500,6,1.2,0.4869496893930624,6396|6400|7184|10113|10952|84447,SEC13|SEL1L|HSP90B1|PREB|SEC61B|SYVN1,-2.0828576382104687,0,24,0,0,-6.904517199791567,13.957846153846154,
1,-3.0825503470560633,R-HSA-901042,M1,1,0,Reactome Gene Sets,6,Calnexin/calreticulin cycle,,-3.0825503470560633,9.30523076923077,5.493104789684761,30242,26,500,4,0.8,0.3983967871356395,811|6400|56886|84447,CALR|SEL1L|UGGT1|SYVN1,-1.552242799666287,0,24,0,0,-6.904517199791567,13.957846153846154,
1,-2.9447917323935706,CORUM:6859,M1,1,0,CORUM,33,HRD1 complex,,-2.9447917323935706,13.957846153846154,6.058855525760286,30242,13,500,3,0.6,0.34536936748935915,6400|7184|84447,SEL1L|HSP90B1|SYVN1,-1.4388085386265055,0,24,0,0,-6.904517199791567,13.957846153846154,
1,-2.8985028489218627,GO:0030970,M1,1,0,GO Biological Processes,19,"retrograde protein transport, ER to cytosol",19_GO:0051179 localization,-2.8985028489218627,8.342620689655172,5.129218014671131,30242,29,500,4,0.8,0.3983967871356395,6400|7184|10952|84447,SEL1L|HSP90B1|SEC61B|SYVN1,-1.39914104370598,0,24,0,0,-6.904517199791567,13.957846153846154,
1,-2.8985028489218627,GO:1903513,M1,1,0,GO Biological Processes,19,endoplasmic reticulum to cytosol transport,19_GO:0051179 localization,-2.8985028489218627,8.342620689655172,5.129218014671131,30242,29,500,4,0.8,0.3983967871356395,6400|7184|10952|84447,SEL1L|HSP90B1|SEC61B|SYVN1,-1.39914104370598,0,24,0,0,-6.904517199791567,13.957846153846154,
1,-2.589082877684695,R-HSA-532668,M1,1,0,Reactome Gene Sets,6,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,,-2.589082877684695,6.912457142857143,4.537809100217639,30242,35,500,4,0.8,0.3983967871356395,811|6400|56886|84447,CALR|SEL1L|UGGT1|SYVN1,-1.1446406101596995,0,24,0,0,-6.904517199791567,13.957846153846154,
1,-2.319919277654386,R-HSA-901032,M1,1,0,Reactome Gene Sets,6,ER Quality Control Compartment (ERQC),,-2.319919277654386,8.640571428571429,4.5412881960847535,30242,21,500,3,0.6,0.34536936748935915,6400|56886|84447,SEL1L|UGGT1|SYVN1,-0.921865742780708,0,24,0,0,-6.904517199791567,13.957846153846154,
1,-2.0550864851660386,GO:0036503,M1,1,0,GO Biological Processes,19,ERAD pathway,19_GO:0050896 response to stimulus,-2.0550864851660386,3.391626168224299,3.2132726625008288,30242,107,500,6,1.2,0.4869496893930624,811|6400|7184|10952|56886|84447,CALR|SEL1L|HSP90B1|SEC61B|UGGT1|SYVN1,-0.7010839770390184,0,24,0,0,-6.904517199791567,13.957846153846154,
1,-6.86035467987187,CORUM:529,M1,1,0,CORUM,33,NuA4/Tip60-HAT complex,,-6.86035467987187,22.6815,11.247525043073338,30242,16,500,6,1.2,0.4869496893930624,86|6944|8089|54556|55929|80314,ACTL6A|VPS72|YEATS4|ING3|DMAP1|EPC1,-4.603262184752906,0,25,1,1,-6.86035467987187,30.242,
1,-6.545175967532164,CORUM:304,M1,1,0,CORUM,33,SRCAP-associated chromatin remodeling complex,,-6.545175967532164,30.242,11.991447901376931,30242,10,500,5,1.0,0.44497190922573976,86|3015|6944|8089|64431,ACTL6A|H2AZ1|VPS72|YEATS4|ACTR6,-4.3396157889223055,0,25,0,0,-6.86035467987187,30.242,
1,-5.668916737921607,CORUM:2857,M1,1,0,CORUM,33,NuA4/Tip60 HAT complex,,-5.668916737921607,21.601428571428574,9.996653511210463,30242,14,500,5,1.0,0.44497190922573976,86|8089|54556|55929|80314,ACTL6A|YEATS4|ING3|DMAP1|EPC1,-3.664046379039809,0,25,0,0,-6.86035467987187,30.242,
1,-5.498770923743941,CORUM:528,M1,1,0,CORUM,33,NuA4/Tip60-HAT complex,,-5.498770923743941,20.161333333333335,9.624359217046917,30242,15,500,5,1.0,0.44497190922573976,86|8089|54556|55929|80314,ACTL6A|YEATS4|ING3|DMAP1|EPC1,-3.530571660928686,0,25,0,0,-6.86035467987187,30.242,
1,-5.498770923743941,CORUM:798,M1,1,0,CORUM,33,NuA4/Tip60-HAT complex A,,-5.498770923743941,20.161333333333335,9.624359217046917,30242,15,500,5,1.0,0.44497190922573976,86|8089|54556|55929|80314,ACTL6A|YEATS4|ING3|DMAP1|EPC1,-3.530571660928686,0,25,0,0,-6.86035467987187,30.242,
1,-5.196660034623714,GO:0043968,M1,1,0,GO Biological Processes,19,histone H2A acetylation,19_GO:0008152 metabolic process,-5.196660034623714,17.789411764705882,8.9779002944281,30242,17,500,5,1.0,0.44497190922573976,86|8089|54556|55929|80314,ACTL6A|YEATS4|ING3|DMAP1|EPC1,-3.289082158595831,0,25,0,0,-6.86035467987187,30.242,
1,-4.8438551654747,CORUM:2856,M1,1,0,CORUM,33,NuA4/Tip60 HAT complex,,-4.8438551654747,24.1936,9.511143083420286,30242,10,500,4,0.8,0.3983967871356395,86|54556|55929|80314,ACTL6A|ING3|DMAP1|EPC1,-2.992161471730882,0,25,0,0,-6.86035467987187,30.242,
1,-4.8438551654747,CORUM:799,M1,1,0,CORUM,33,DMAP1-associated complex,,-4.8438551654747,24.1936,9.511143083420286,30242,10,500,4,0.8,0.3983967871356395,86|6944|55929|80314,ACTL6A|VPS72|DMAP1|EPC1,-2.992161471730882,0,25,0,0,-6.86035467987187,30.242,
1,-3.626190368428233,CORUM:787,M1,1,0,CORUM,33,NuA4/Tip60-HAT complex B,,-3.626190368428233,22.6815,7.952148940390053,30242,8,500,3,0.6,0.34536936748935915,86|55929|80314,ACTL6A|DMAP1|EPC1,-2.0158025472046583,0,25,0,0,-6.86035467987187,30.242,
1,-2.2615563328575665,GO:0043486,M1,1,0,GO Biological Processes,19,histone exchange,19_GO:0009987 cellular process,-2.2615563328575665,8.247818181818182,4.409297398745055,30242,22,500,3,0.6,0.34536936748935915,6944|55929|64431,VPS72|DMAP1|ACTR6,-0.8733257090487567,0,25,0,0,-6.86035467987187,30.242,
1,-6.458818353991191,WP366,M1,1,0,WikiPathways,27,TGF-beta signaling pathway,,-6.458818353991191,5.9119699248120305,7.360907246315685,30242,133,500,13,2.6,0.7116740827092133,2113|3065|3726|5933|6667|7157|7189|8312|8454|9972|25942|51377|57154,ETS1|HDAC1|JUNB|RBL1|SP1|TP53|TRAF6|AXIN1|CUL1|NUP153|SIN3A|UCHL5|SMURF1,-4.262274993700707,0,26,1,1,-6.458818353991191,9.450625,
1,-4.47168157766777,R-HSA-170834,M1,1,0,Reactome Gene Sets,6,Signaling by TGF-beta Receptor Complex,,-4.47168157766777,6.451626666666667,6.128986558287231,30242,75,500,8,1.6,0.5611416933360058,3065|3726|4221|5933|6667|9611|51377|57154,HDAC1|JUNB|MEN1|RBL1|SP1|NCOR1|UCHL5|SMURF1,-2.687126711798642,0,26,0,0,-6.458818353991191,9.450625,
1,-4.2304791952046275,R-HSA-9006936,M1,1,0,Reactome Gene Sets,6,Signaling by TGFB family members,,-4.2304791952046275,5.234192307692309,5.608258533320312,30242,104,500,9,1.8,0.5945754788081998,3065|3726|4221|5933|6667|9611|10589|51377|57154,HDAC1|JUNB|MEN1|RBL1|SP1|NCOR1|DRAP1|UCHL5|SMURF1,-2.4886763097564497,0,26,0,0,-6.458818353991191,9.450625,
1,-3.974772446307727,R-HSA-2173793,M1,1,0,Reactome Gene Sets,6,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,,-3.974772446307727,7.8892173913043475,6.062783895997091,30242,46,500,6,1.2,0.4869496893930624,3065|3726|4221|5933|6667|9611,HDAC1|JUNB|MEN1|RBL1|SP1|NCOR1,-2.28132918312276,0,26,0,0,-6.458818353991191,9.450625,
1,-3.7730385770009884,R-HSA-2173796,M1,1,0,Reactome Gene Sets,6,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,,-3.7730385770009884,9.450625,6.201352926466529,30242,32,500,5,1.0,0.44497190922573976,3065|3726|4221|5933|6667,HDAC1|JUNB|MEN1|RBL1|SP1,-2.1239495899672587,0,26,0,0,-6.458818353991191,9.450625,
1,-2.319919277654386,CORUM:5614,M1,1,0,CORUM,33,Emerin complex 32,,-2.319919277654386,8.640571428571429,4.5412881960847535,30242,21,500,3,0.6,0.34536936748935915,3065|5933|84661,HDAC1|RBL1|DPY30,-0.921865742780708,0,26,0,0,-6.458818353991191,9.450625,
1,-6.241095506767419,GO:0016032,M1,1,0,GO Biological Processes,19,viral process,19_GO:0016032 viral process,-6.241095506767419,3.344067307692308,6.241906056488714,30242,416,500,23,4.6,0.936845771725528,1072|1656|3054|3065|3609|4249|5093|5478|5901|6590|6667|6882|7157|7812|7913|9213|9972|10450|23435|55128|79643|81603|81607,CFL1|DDX6|HCFC1|HDAC1|ILF3|MGAT5|PCBP1|PPIA|RAN|SLPI|SP1|TAF11|TP53|CSDE1|DEK|XPR1|NUP153|PPIE|TARDBP|TRIM68|CHMP6|TRIM8|NECTIN4,-4.092386895096456,0,27,1,1,-6.241095506767419,3.344067307692308,
1,-2.5758141683187694,GO:0019058,M1,1,0,GO Biological Processes,19,viral life cycle,19_GO:0016032 viral process,-2.5758141683187694,2.472616352201258,3.4228774259152375,30242,318,500,13,2.6,0.7116740827092133,1656|3609|5093|5478|6590|7913|9213|9972|10450|55128|79643|81603|81607,DDX6|ILF3|PCBP1|PPIA|SLPI|DEK|XPR1|NUP153|PPIE|TRIM68|CHMP6|TRIM8|NECTIN4,-1.1324234617963955,0,27,0,0,-6.241095506767419,3.344067307692308,
1,-6.199917565531616,GO:2000757,M1,1,0,GO Biological Processes,19,negative regulation of peptidyl-lysine acetylation,19_GO:0048519 negative regulation of biological process,-6.199917565531616,18.1452,9.944751705202984,30242,20,500,6,1.2,0.4869496893930624,3065|3066|6688|6879|23411|25942,HDAC1|HDAC2|SPI1|TAF7|SIRT1|SIN3A,-4.066908054070369,0,28,1,1,-6.199917565531616,30.242,
